session,fold_id,model,side,reliability_bin,training_lower_edge,training_upper_edge,test_count,event_count,mean_predicted_risk,realized_rate
aug04,3,H1,maker_ask_risk,6,0.010180375562993227,0.012517464220541452,18808,195,0.011272525938814242,0.010367928541046362
aug04,3,H1,maker_ask_risk,7,0.012517464220541452,0.015231232638109993,12960,185,0.01376108046756478,0.014274691358024691
aug04,3,H1,maker_ask_risk,8,0.015231232638109993,0.018840667608543527,8906,181,0.016789750540107305,0.020323377498315743
aug04,3,H1,maker_ask_risk,9,0.018840667608543527,0.024952299248618637,6288,221,0.021338507279242185,0.035146310432569973
aug04,3,H1,maker_ask_risk,10,0.024952299248618637,,5848,237,0.050155464678301911,0.040526675786593705
aug04,3,H1,maker_bid_risk,1,,0.0047054408322972918,372,0,0.0037202145238122951,0
aug04,3,H1,maker_bid_risk,2,0.0047054408322972918,0.0059019892971993171,500,0,0.0053800469085403388,0
aug04,3,H1,maker_bid_risk,3,0.0059019892971993171,0.0071079283111535885,778,0,0.006559497269524193,0
aug04,3,H1,maker_bid_risk,4,0.0071079283111535885,0.0084657453193066612,1343,0,0.0078593089208722836,0
aug04,3,H1,maker_bid_risk,5,0.0084657453193066612,0.010056397482391954,3359,0,0.0093400400758681043,0
aug04,3,H1,maker_bid_risk,6,0.010056397482391954,0.011940401901715414,7309,5,0.011074694755178676,0.00068408811054863862
aug04,3,H1,maker_bid_risk,7,0.011940401901715414,0.014194573730783588,13080,20,0.013135903156215175,0.0015290519877675841
aug04,3,H1,maker_bid_risk,8,0.014194573730783588,0.017096955692138649,20811,74,0.015656347389217406,0.0035558118302820622
aug04,3,H1,maker_bid_risk,9,0.017096955692138649,0.021902673039396525,27571,121,0.019293908589735495,0.0043886692539262268
aug04,3,H1,maker_bid_risk,10,0.021902673039396525,,38827,918,0.037180187898664271,0.023643340974064439
