session,fold_id,side,cross_spread_bin,dose_bin,row_count,binary_identified_count,event_count,realized_rate,mean_loss_h0,mean_loss_h1,positive_improvement,cell_share
aug04,2,maker_ask_risk,4,3,307,307,11,0.035830618892508145,0.18107026806741983,0.18331364499680119,0,0.0031738835830891097
aug04,2,maker_ask_risk,5,0,0,0,0,,,,0,0
aug04,2,maker_ask_risk,5,1,0,0,0,,,,0,0.05278694189122321
aug04,2,maker_ask_risk,5,2,8,8,0,0,0.016650519002491978,0.023462588513158893,0,0.032481720039484401
aug04,2,maker_ask_risk,5,3,79,79,19,0.24050632911392406,1.144136936768984,1.0379293705454151,8.3903977316619205,0.24971767562518393
aug04,2,maker_bid_risk,0,0,0,0,0,,,,0,0
aug04,2,maker_bid_risk,0,1,0,0,0,,,,0,0
aug04,2,maker_bid_risk,0,2,0,0,0,,,,0,0
aug04,2,maker_bid_risk,0,3,0,0,0,,,,0,0
aug04,2,maker_bid_risk,1,0,28,28,0,0,0.015619323457219943,0.0059641308128261595,0.27034539404302593,0.2586914062403981
aug04,2,maker_bid_risk,1,1,41,41,0,0,0.019009026065450858,0.0076148886261851751,0.46715963500989305,0.13882502807079405
aug04,2,maker_bid_risk,1,2,0,0,0,,,,0,0.096647661120178766
aug04,2,maker_bid_risk,1,3,0,0,0,,,,0,0.0015102422910046888
aug04,2,maker_bid_risk,2,0,142,142,0,0,0.024421920447750083,0.012194067334838436,1.736355142033454,0.0046718267810677639
aug04,2,maker_bid_risk,2,1,163,163,0,0,0.021043109288916378,0.010487691274376942,1.7205331363699279,0.0046292561870690608
aug04,2,maker_bid_risk,2,2,81,81,0,0,0.016222858329314718,0.0083859689717582335,0.63478803796207517,0.001707956905970072
aug04,2,maker_bid_risk,2,3,16,16,0,0,0.016721677699561024,0.0093843129292048924,0.11739783632569817,0.00031586991768486932
aug04,2,maker_bid_risk,3,0,899,899,5,0.0055617352614015575,0.048562240857174109,0.04025270224697057,7.4702752105729768,0.020099477892425912
aug04,2,maker_bid_risk,3,1,782,782,5,0.0063938618925831201,0.050981261292110426,0.046069443444905267,3.8410415565144262,0.010334683485259358
aug04,2,maker_bid_risk,3,2,457,457,0,0,0.018144070478277523,0.012630179994285798,2.5198479511842189,0.0067798878567978775
aug04,2,maker_bid_risk,3,3,383,383,1,0.0026109660574412533,0.038814036569218932,0.032504019318089064,2.416736607182739,0.0065024570900862576
aug04,2,maker_bid_risk,4,0,8829,8829,0,0,0.020979367577498513,0.019274680700412428,15.050680437793076,0.040495270950290228
aug04,2,maker_bid_risk,4,1,8073,8073,35,0.0043354391180478137,0.046689504238162517,0.043975238580332206,21.912266655664105,0.058957013872141015
aug04,2,maker_bid_risk,4,2,3505,3505,17,0.0048502139800285305,0.043061378362387936,0.041824214971996961,4.3362576833203796,0.011671740199851266
aug04,2,maker_bid_risk,4,3,1426,1426,10,0.0070126227208976155,0.052674618000594441,0.051847393682440741,1.179621877687165,0.0031738835830891097
aug04,2,maker_bid_risk,5,0,22291,22291,111,0.0049795881745996144,0.046785091480506552,0.049348379001367362,0,0
aug04,2,maker_bid_risk,5,1,32537,32537,466,0.014322156314349818,0.10041432079923103,0.099811343696064869,19.619066005717368,0.05278694189122321
aug04,2,maker_bid_risk,5,2,23420,23420,405,0.017292912040990607,0.11609248379158298,0.11557701312812194,12.07232293825745,0.032481720039484401
aug04,2,maker_bid_risk,5,3,16877,16877,404,0.02393790365586301,0.1515823681196799,0.14622194431538926,90.467872545013435,0.24971767562518393
aug04,3,maker_ask_risk,0,0,0,0,0,,,,0,0
aug04,3,maker_ask_risk,0,1,0,0,0,,,,0,0
aug04,3,maker_ask_risk,0,2,0,0,0,,,,0,0
aug04,3,maker_ask_risk,0,3,0,0,0,,,,0,0
aug04,3,maker_ask_risk,1,0,9006,9006,5,0.00055518543193426606,0.022010858297663801,0.010950441702022976,99.610111860341277,0.059553479730046953
aug04,3,maker_ask_risk,1,1,6379,6379,12,0.0018811725975858284,0.02760808300278482,0.018493931388784236,58.139173145709741,0.034933657618151891
aug04,3,maker_ask_risk,1,2,2020,2020,10,0.0049504950495049506,0.054652873180046579,0.04709566536625704,15.265559783854879,0.0093187266524344392
aug04,3,maker_ask_risk,1,3,434,434,8,0.018433179723502304,0.10044985966216941,0.10405344781563233,0,6.3601426033060667e-05
aug04,3,maker_ask_risk,2,0,31540,31540,93,0.0029486366518706405,0.038728224770032356,0.02867808719395885,316.9813391493584,0.19437542704986385
aug04,3,maker_ask_risk,2,1,23141,23141,124,0.0053584546908085218,0.052931466665875331,0.044665644601106162,191.27938840082336,0.11717287948102623
aug04,3,maker_ask_risk,2,2,9378,9378,56,0.0059714224781403282,0.056327158724715318,0.049198851826708585,66.849262089507192,0.041782813099296011
aug04,3,maker_ask_risk,2,3,2727,2727,42,0.015401540154015401,0.099654976446854518,0.09715983123159308,6.8042610020180057,0.0047304730012973908
aug04,3,maker_ask_risk,3,0,5260,5260,75,0.014258555133079848,0.11887698810487272,0.1100118081264579,46.630846686461879,0.12948395073814889
aug04,3,maker_ask_risk,3,1,9697,9697,253,0.026090543467051665,0.16507531058758046,0.16529405697479038,0,0.031586733037173312
aug04,3,maker_ask_risk,3,2,7576,7576,230,0.030359028511087644,0.18358162292166047,0.18254454956272709,7.8568677672790646,0.0046535700975531133
aug04,3,maker_ask_risk,3,3,5537,5537,163,0.029438324002167237,0.1739698004444174,0.17273572574498872,6.8330716107364262,0.0073462236723948887
aug04,3,maker_ask_risk,4,0,0,0,0,,,,0,0.10021563767933239
aug04,3,maker_ask_risk,4,1,67,67,20,0.29850746268656714,1.8322828904834221,1.7745853448486748,3.8657355575280707,0.013135541348664639
aug04,3,maker_ask_risk,4,2,194,194,20,0.10309278350515463,0.55473728501723174,0.530213876296874,4.7575412917493827,0.0028178598073601477
aug04,3,maker_ask_risk,4,3,904,904,44,0.048672566371681415,0.28558382448622116,0.27260869721871744,11.729515049823348,0.0069473131165551406
aug04,3,maker_ask_risk,5,0,0,0,0,,,,0,0.01949470685679704
aug04,3,maker_ask_risk,5,1,0,0,0,,,,0,0.10087862395441786
aug04,3,maker_ask_risk,5,2,0,0,0,,,,0,0
aug04,3,maker_ask_risk,5,3,90,90,8,0.088888888888888892,0.47008095308628628,0.38592883748031981,7.5736904045369791,0.12150878163345284
aug04,3,maker_bid_risk,0,0,0,0,0,,,,0,0
aug04,3,maker_bid_risk,0,1,0,0,0,,,,0,0
aug04,3,maker_bid_risk,0,2,0,0,0,,,,0,0
aug04,3,maker_bid_risk,0,3,0,0,0,,,,0,0
aug04,3,maker_bid_risk,1,0,30,30,0,0,0.018352856498231023,0.0094533140879385739,0.26698627230877336,0.059553479730046953
aug04,3,maker_bid_risk,1,1,45,45,0,0,0.01301173264728615,0.0076864939376987016,0.23963574193143522,0.034933657618151891
aug04,3,maker_bid_risk,1,2,21,21,0,0,0.013519542324596652,0.0071742067221854623,0.13325204765063497,0.0093187266524344392
aug04,3,maker_bid_risk,1,3,7,7,0,0,0.015456100386227575,0.011085878972557198,0.030591549895692648,6.3601426033060667e-05
aug04,3,maker_bid_risk,2,0,459,459,0,0,0.020182646405116231,0.013235554225788622,3.1887153103113715,0.19437542704986385
aug04,3,maker_bid_risk,2,1,254,254,0,0,0.019061927431408238,0.011715718694918926,1.8659370190682849,0.11717287948102623
aug04,3,maker_bid_risk,2,2,112,112,0,0,0.022138889118284953,0.01274053245042479,1.0526159468003384,0.041782813099296011
aug04,3,maker_bid_risk,2,3,95,95,0,0,0.013295324763968799,0.0097494029763496564,0.33686256982381863,0.0047304730012973908
aug04,3,maker_bid_risk,3,0,14139,14139,3,0.00021217907914279651,0.024213336625657018,0.020748042320463515,48.995796181130906,0.12948395073814889
aug04,3,maker_bid_risk,3,1,7196,7196,20,0.0027793218454697055,0.041258394427605406,0.03914710300819816,15.192853054054558,0.031586733037173312
aug04,3,maker_bid_risk,3,2,2437,2437,7,0.0028723840787853918,0.033508022017040076,0.036763707480488392,0,0.0046535700975531133
aug04,3,maker_bid_risk,3,3,766,766,0,0,0.018267569351323051,0.016196028063502246,1.5868006264707379,0.0073462236723948887
aug04,3,maker_bid_risk,4,0,27336,27336,100,0.0036581796897863623,0.042243208312289851,0.04047987197996876,48.20256198032957,0.10021563767933239
aug04,3,maker_bid_risk,4,1,26687,26687,248,0.0092929141529583693,0.071464223681851582,0.07126874466265519,5.2167485852943436,0.013135541348664639
aug04,3,maker_bid_risk,4,2,11660,11660,118,0.010120068610634648,0.081172496110399603,0.08289728809688672,0,0.0028178598073601477
aug04,3,maker_bid_risk,4,3,4105,4105,31,0.0075517661388550547,0.059970521360318149,0.0602205303154347,0,0.0069473131165551406
aug04,3,maker_bid_risk,5,0,1281,1281,34,0.026541764246682281,0.13424918554781698,0.12692933512157134,9.3767283960206704,0.01949470685679704
aug04,3,maker_bid_risk,5,1,5320,5320,190,0.035714285714285712,0.20305384849451449,0.19393327505349001,48.521450706250491,0.10087862395441786
aug04,3,maker_bid_risk,5,2,5988,5988,170,0.02839011356045424,0.18151161989885811,0.1841905833533134,0,0
aug04,3,maker_bid_risk,5,3,6012,6012,217,0.036094477711244181,0.20786083437391031,0.1984984461881443,56.286677772825122,0.12150878163345284
