feature,horizon_ms,label,sample_count,eligible_sample_count,canonical_eligible_sample_count,canonical_independent_future_row_delta_count,majority_direction,direction_consistency_ratio,positive_sample_count,negative_sample_count,zero_sample_count,diagnostic_synthetic_sample_count,total_row_count,mean_high_minus_low_effect,std_high_minus_low_effect,mean_abs_corr,sample_effects,stability_verdict
binance_mid_move_ticks_from_prev,1000,basis_future_mid_response_ticks,7,7,7,3,negative,1,0,7,0,0,23337,-23.3562636,11.11712945,0.03300471,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:negative:-46.72344322|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:negative:-15.78446602|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:negative:-31.15022138|xemm_0609_normal_a_event:canonical_event_mode:negative:-22.2125|xemm_0609_normal_b_event:canonical_event_mode:negative:-18.95|xemm_0609_active_a_event:canonical_event_mode:negative:-11.37019231|xemm_0609_active_b_event:canonical_event_mode:negative:-17.30302227,stable_across_samples
binance_mid_move_ticks_from_prev,1000,basis_future_microprice_response_ticks,7,7,7,3,negative,1,0,7,0,0,23337,-24.35535977,11.08897347,0.03406002,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:negative:-47.42038364|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:negative:-16.82400249|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:negative:-32.88082922|xemm_0609_normal_a_event:canonical_event_mode:negative:-22.98275361|xemm_0609_normal_b_event:canonical_event_mode:negative:-19.75953166|xemm_0609_active_a_event:canonical_event_mode:negative:-12.78863998|xemm_0609_active_b_event:canonical_event_mode:negative:-17.83137781,stable_across_samples
binance_mid_move_ticks_from_prev,5000,hyperliquid_future_mid_move_ticks,7,7,7,4,positive,1,7,0,0,0,23286,150.42751678,22.8781376,0.09191042,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:188.55311355|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:131.54422869|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:180.39428815|xemm_0609_normal_a_event:canonical_event_mode:positive:147|xemm_0609_normal_b_event:canonical_event_mode:positive:124.93103448|xemm_0609_active_a_event:canonical_event_mode:positive:133.64583333|xemm_0609_active_b_event:canonical_event_mode:positive:146.92411924,stable_across_samples
binance_mid_move_ticks_from_prev,5000,hyperliquid_future_microprice_minus_mid_change_ticks,7,7,7,4,negative,0.71428571,2,5,0,0,23286,-0.92860939,1.69780571,0.01150492,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:negative:-1.70506096|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:negative:-2.57660539|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:negative:-1.56807801|xemm_0609_normal_a_event:canonical_event_mode:negative:-2.86577036|xemm_0609_normal_b_event:canonical_event_mode:positive:2.42409462|xemm_0609_active_a_event:canonical_event_mode:negative:-0.32616338|xemm_0609_active_b_event:canonical_event_mode:positive:0.11731773,unstable_across_samples
binance_mid_move_ticks_from_prev,5000,hyperliquid_future_top5_imbalance_change,7,7,7,4,negative,0.85714286,1,6,0,0,23286,-0.1280672,0.14203506,0.01647137,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:negative:-0.17720304|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:negative:-0.3043659|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:negative:-0.22096574|xemm_0609_normal_a_event:canonical_event_mode:negative:-0.25848006|xemm_0609_normal_b_event:canonical_event_mode:negative:-0.04803234|xemm_0609_active_a_event:canonical_event_mode:positive:0.11835677|xemm_0609_active_b_event:canonical_event_mode:negative:-0.00578006,stable_across_samples
binance_mid_move_ticks_from_prev,5000,basis_future_mid_response_ticks,7,7,7,4,negative,1,0,7,0,0,23286,-98.93783094,27.78998706,0.08506591,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:negative:-133.37545788|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:negative:-132.17373247|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:negative:-105.8812873|xemm_0609_normal_a_event:canonical_event_mode:negative:-115.34583333|xemm_0609_normal_b_event:canonical_event_mode:negative:-70.12126437|xemm_0609_active_a_event:canonical_event_mode:negative:-63.79407051|xemm_0609_active_b_event:canonical_event_mode:negative:-71.87317073,stable_across_samples
binance_mid_move_ticks_from_prev,5000,basis_future_microprice_response_ticks,7,7,7,4,negative,1,0,7,0,0,23286,-100.02389696,27.76049017,0.08581739,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:negative:-134.18702519|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:negative:-133.30324606|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:negative:-107.62302501|xemm_0609_normal_a_event:canonical_event_mode:negative:-116.1693798|xemm_0609_normal_b_event:canonical_event_mode:negative:-70.96526699|xemm_0609_active_a_event:canonical_event_mode:negative:-65.28004204|xemm_0609_active_b_event:canonical_event_mode:negative:-72.63929361,stable_across_samples
binance_mid_move_ticks_from_prev,10000,hyperliquid_future_mid_move_ticks,7,7,7,3,positive,1,7,0,0,0,23219,171.12318129,45.95049302,0.07119332,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:227.91208791|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:111.8570658|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:246.76470588|xemm_0609_normal_a_event:canonical_event_mode:positive:175.625|xemm_0609_normal_b_event:canonical_event_mode:positive:156.72413793|xemm_0609_active_a_event:canonical_event_mode:positive:132.70432692|xemm_0609_active_b_event:canonical_event_mode:positive:146.27494457,stable_across_samples
binance_mid_move_ticks_from_prev,10000,hyperliquid_future_microprice_minus_mid_change_ticks,7,7,7,3,negative,0.85714286,1,6,0,0,23219,-2.22590924,1.51816813,0.01441407,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:negative:-3.63469598|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:negative:-1.18108384|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:negative:-1.76790799|xemm_0609_normal_a_event:canonical_event_mode:negative:-3.5229558|xemm_0609_normal_b_event:canonical_event_mode:positive:0.77482444|xemm_0609_active_a_event:canonical_event_mode:negative:-2.60271323|xemm_0609_active_b_event:canonical_event_mode:negative:-3.64683232,stable_across_samples
binance_mid_move_ticks_from_prev,10000,hyperliquid_future_top5_imbalance_change,7,7,7,3,negative,1,0,7,0,0,23219,-0.3672916,0.15461746,0.01411042,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:negative:-0.5874864|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:negative:-0.11982469|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:negative:-0.2814388|xemm_0609_normal_a_event:canonical_event_mode:negative:-0.43108792|xemm_0609_normal_b_event:canonical_event_mode:negative:-0.27504698|xemm_0609_active_a_event:canonical_event_mode:negative:-0.32050045|xemm_0609_active_b_event:canonical_event_mode:negative:-0.55565598,stable_across_samples
binance_mid_move_ticks_from_prev,10000,basis_future_mid_response_ticks,7,7,7,3,negative,1,0,7,0,0,23219,-112.1890494,24.23406352,0.0886054,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:negative:-164.97252747|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:negative:-110.15188781|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:negative:-121.28047741|xemm_0609_normal_a_event:canonical_event_mode:negative:-112.9375|xemm_0609_normal_b_event:canonical_event_mode:negative:-94.69022989|xemm_0609_active_a_event:canonical_event_mode:negative:-91.89022436|xemm_0609_active_b_event:canonical_event_mode:negative:-89.40049889,stable_across_samples
binance_mid_move_ticks_from_prev,10000,basis_future_microprice_response_ticks,7,7,7,3,negative,1,0,7,0,0,23219,-113.29122634,24.21440784,0.08932007,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:negative:-165.84065044|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:negative:-111.1835863|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:negative:-123.04160561|xemm_0609_normal_a_event:canonical_event_mode:negative:-113.80967258|xemm_0609_normal_b_event:canonical_event_mode:negative:-95.44261975|xemm_0609_active_a_event:canonical_event_mode:negative:-93.59106588|xemm_0609_active_b_event:canonical_event_mode:negative:-90.12938382,stable_across_samples
binance_top5_bid_qty,100,hyperliquid_future_mid_move_ticks,7,7,7,2,positive,1,7,0,0,0,23353,13.79669269,2.80785771,0.12114265,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:11.43264601|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:19.10744811|xemm_0609_normal_a_event:canonical_event_mode:positive:12.10163091|xemm_0609_normal_b_event:canonical_event_mode:positive:12.17816075|xemm_0609_active_a_event:canonical_event_mode:positive:|xemm_0609_active_b_event:canonical_event_mode:positive:14.1635777,stable_across_samples
binance_top5_bid_qty,100,hyperliquid_future_microprice_minus_mid_change_ticks,7,7,7,2,positive,1,7,0,0,0,23353,2.65685081,0.71321678,0.097767,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:3.2045747|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:3.76949289|xemm_0609_normal_a_event:canonical_event_mode:positive:2.20435142|xemm_0609_normal_b_event:canonical_event_mode:positive:1.8642505|xemm_0609_active_a_event:canonical_event_mode:positive:|xemm_0609_active_b_event:canonical_event_mode:positive:2.24158454,stable_across_samples
binance_top5_bid_qty,100,hyperliquid_future_top5_imbalance_change,7,7,7,2,positive,1,7,0,0,0,23353,0.35192761,0.06040494,0.16080826,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:0.46237617|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:0.34555605|xemm_0609_normal_a_event:canonical_event_mode:positive:0.34254525|xemm_0609_normal_b_event:canonical_event_mode:positive:0.27781521|xemm_0609_active_a_event:canonical_event_mode:positive:|xemm_0609_active_b_event:canonical_event_mode:positive:0.33134537,stable_across_samples
binance_top5_bid_qty,100,basis_future_mid_response_ticks,7,7,7,2,positive,1,7,0,0,0,23353,36.23746685,24.2126635,0.09319852,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:58.97082767|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:71.90989011|xemm_0609_normal_a_event:canonical_event_mode:positive:16.79572549|xemm_0609_normal_b_event:canonical_event_mode:positive:18.31401407|xemm_0609_active_a_event:canonical_event_mode:positive:|xemm_0609_active_b_event:canonical_event_mode:positive:15.19687689,stable_across_samples
binance_top5_bid_qty,100,basis_future_microprice_response_ticks,7,7,7,2,positive,1,7,0,0,0,23353,35.72237815,23.93428858,0.09136579,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:58.18359821|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:70.99096278|xemm_0609_normal_a_event:canonical_event_mode:positive:16.49607542|xemm_0609_normal_b_event:canonical_event_mode:positive:18.0455609|xemm_0609_active_a_event:canonical_event_mode:positive:|xemm_0609_active_b_event:canonical_event_mode:positive:14.89569344,stable_across_samples
binance_top5_bid_qty,250,hyperliquid_future_mid_move_ticks,7,7,7,2,positive,1,7,0,0,0,23353,14.13236396,2.57126589,0.12248164,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:12.31312508|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:19.01770452|xemm_0609_normal_a_event:canonical_event_mode:positive:12.4811171|xemm_0609_normal_b_event:canonical_event_mode:positive:12.38731049|xemm_0609_active_a_event:canonical_event_mode:positive:|xemm_0609_active_b_event:canonical_event_mode:positive:14.46256259,stable_across_samples
binance_top5_bid_qty,250,hyperliquid_future_microprice_minus_mid_change_ticks,7,7,7,2,positive,1,7,0,0,0,23353,2.75117833,0.70612132,0.10166624,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:3.26214224|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:3.8756214|xemm_0609_normal_a_event:canonical_event_mode:positive:2.36567221|xemm_0609_normal_b_event:canonical_event_mode:positive:1.98867931|xemm_0609_active_a_event:canonical_event_mode:positive:|xemm_0609_active_b_event:canonical_event_mode:positive:2.26377648,stable_across_samples
binance_top5_bid_qty,250,hyperliquid_future_top5_imbalance_change,7,7,7,2,positive,1,7,0,0,0,23353,0.36549665,0.05735487,0.16371809,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:0.47171275|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:0.35056179|xemm_0609_normal_a_event:canonical_event_mode:positive:0.36848737|xemm_0609_normal_b_event:canonical_event_mode:positive:0.30270098|xemm_0609_active_a_event:canonical_event_mode:positive:|xemm_0609_active_b_event:canonical_event_mode:positive:0.33402037,stable_across_samples
binance_top5_bid_qty,250,basis_future_mid_response_ticks,7,7,7,2,positive,1,7,0,0,0,23353,37.47773194,24.26880707,0.09593168,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:60.54814175|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:73.0021978|xemm_0609_normal_a_event:canonical_event_mode:positive:18.66354517|xemm_0609_normal_b_event:canonical_event_mode:positive:19.23333284|xemm_0609_active_a_event:canonical_event_mode:positive:|xemm_0609_active_b_event:canonical_event_mode:positive:15.94144215,stable_across_samples
binance_top5_bid_qty,250,basis_future_microprice_response_ticks,7,7,7,2,positive,1,7,0,0,0,23353,36.94974329,23.9942352,0.09408402,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:59.74518147|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:72.08159371|xemm_0609_normal_a_event:canonical_event_mode:positive:18.33232493|xemm_0609_normal_b_event:canonical_event_mode:positive:18.95259038|xemm_0609_active_a_event:canonical_event_mode:positive:|xemm_0609_active_b_event:canonical_event_mode:positive:15.63702595,stable_across_samples
binance_top5_bid_qty,500,hyperliquid_future_mid_move_ticks,7,7,7,2,positive,1,7,0,0,0,23351,22.70921935,6.53105142,0.15192563,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:23.19603243|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:35.08241758|xemm_0609_normal_a_event:canonical_event_mode:positive:17.96071875|xemm_0609_normal_b_event:canonical_event_mode:positive:17.1545343|xemm_0609_active_a_event:canonical_event_mode:positive:|xemm_0609_active_b_event:canonical_event_mode:positive:20.15239366,stable_across_samples
binance_top5_bid_qty,500,hyperliquid_future_microprice_minus_mid_change_ticks,7,7,7,2,positive,1,7,0,0,0,23351,3.33646807,1.27678351,0.10816767,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:4.26135904|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:5.37255367|xemm_0609_normal_a_event:canonical_event_mode:positive:2.6324794|xemm_0609_normal_b_event:canonical_event_mode:positive:1.97644055|xemm_0609_active_a_event:canonical_event_mode:positive:|xemm_0609_active_b_event:canonical_event_mode:positive:2.43950769,stable_across_samples
binance_top5_bid_qty,500,hyperliquid_future_top5_imbalance_change,7,7,7,2,positive,1,7,0,0,0,23351,0.45357849,0.12488801,0.16533922,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:0.66551972|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:0.51912273|xemm_0609_normal_a_event:canonical_event_mode:positive:0.40446485|xemm_0609_normal_b_event:canonical_event_mode:positive:0.32754047|xemm_0609_active_a_event:canonical_event_mode:positive:|xemm_0609_active_b_event:canonical_event_mode:positive:0.35124468,stable_across_samples
binance_top5_bid_qty,500,basis_future_mid_response_ticks,7,7,7,2,positive,1,7,0,0,0,23351,33.39428578,20.87502755,0.07252661,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:52.76582294|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:64.1457265|xemm_0609_normal_a_event:canonical_event_mode:positive:16.35883527|xemm_0609_normal_b_event:canonical_event_mode:positive:20.03858657|xemm_0609_active_a_event:canonical_event_mode:positive:|xemm_0609_active_b_event:canonical_event_mode:positive:13.6624576,stable_across_samples
binance_top5_bid_qty,500,basis_future_microprice_response_ticks,7,7,7,2,positive,1,7,0,0,0,23351,32.8182335,20.60805691,0.07066159,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:51.90687096|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:63.19540093|xemm_0609_normal_a_event:canonical_event_mode:positive:15.97600488|xemm_0609_normal_b_event:canonical_event_mode:positive:19.70817437|xemm_0609_active_a_event:canonical_event_mode:positive:|xemm_0609_active_b_event:canonical_event_mode:positive:13.30471634,stable_across_samples
binance_top5_bid_qty,1000,hyperliquid_future_mid_move_ticks,7,7,7,3,positive,1,7,0,0,0,23342,48.44257972,22.03282427,0.20361249,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:55.52154587|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:88.70760959|xemm_0609_normal_a_event:canonical_event_mode:positive:31.57036823|xemm_0609_normal_b_event:canonical_event_mode:positive:31.34846416|xemm_0609_active_a_event:canonical_event_mode:positive:|xemm_0609_active_b_event:canonical_event_mode:positive:35.06491077,stable_across_samples
binance_top5_bid_qty,1000,hyperliquid_future_microprice_minus_mid_change_ticks,7,7,7,3,positive,1,7,0,0,0,23342,3.73970673,1.76801686,0.09846583,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:5.8431224|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:5.95768065|xemm_0609_normal_a_event:canonical_event_mode:positive:2.15518843|xemm_0609_normal_b_event:canonical_event_mode:positive:2.24936564|xemm_0609_active_a_event:canonical_event_mode:positive:|xemm_0609_active_b_event:canonical_event_mode:positive:2.49317653,stable_across_samples
binance_top5_bid_qty,1000,hyperliquid_future_top5_imbalance_change,7,7,7,3,positive,1,7,0,0,0,23342,0.52230183,0.21026004,0.13687814,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:0.82444101|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:0.72602971|xemm_0609_normal_a_event:canonical_event_mode:positive:0.39529492|xemm_0609_normal_b_event:canonical_event_mode:positive:0.31954841|xemm_0609_active_a_event:canonical_event_mode:positive:|xemm_0609_active_b_event:canonical_event_mode:positive:0.3461951,stable_across_samples
binance_top5_bid_qty,1000,basis_future_mid_response_ticks,7,7,7,3,positive,0.85714286,6,1,0,0,23342,18.15935908,8.04325371,0.02705929,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:negative:|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:27.48217475|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:28.23899917|xemm_0609_normal_a_event:canonical_event_mode:positive:12.57846057|xemm_0609_normal_b_event:canonical_event_mode:positive:13.28468759|xemm_0609_active_a_event:canonical_event_mode:positive:|xemm_0609_active_b_event:canonical_event_mode:positive:9.21247333,stable_across_samples
binance_top5_bid_qty,1000,basis_future_microprice_response_ticks,7,7,7,3,positive,0.85714286,6,1,0,0,23342,17.49937492,7.82377579,0.02611237,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:negative:|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:26.62290204|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:27.23223466|xemm_0609_normal_a_event:canonical_event_mode:positive:12.0854541|xemm_0609_normal_b_event:canonical_event_mode:positive:12.83113328|xemm_0609_active_a_event:canonical_event_mode:positive:|xemm_0609_active_b_event:canonical_event_mode:positive:8.72515055,stable_across_samples
binance_top5_bid_qty,5000,hyperliquid_future_mid_move_ticks,7,7,7,4,positive,1,7,0,0,0,23291,124.96978367,49.26876847,0.18254366,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:124.70069404|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:219.29280397|xemm_0609_normal_a_event:canonical_event_mode:positive:81.08040936|xemm_0609_normal_b_event:canonical_event_mode:positive:94.61329316|xemm_0609_active_a_event:canonical_event_mode:positive:|xemm_0609_active_b_event:canonical_event_mode:positive:105.16171783,stable_across_samples
binance_top5_bid_qty,5000,hyperliquid_future_microprice_minus_mid_change_ticks,7,7,7,4,negative,0.71428571,2,5,0,0,23291,-0.57440141,1.65725418,0.06296274,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:negative:|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:0.9481592|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:1.84973607|xemm_0609_normal_a_event:canonical_event_mode:negative:-2.04051964|xemm_0609_normal_b_event:canonical_event_mode:negative:-1.41992378|xemm_0609_active_a_event:canonical_event_mode:negative:|xemm_0609_active_b_event:canonical_event_mode:negative:-2.20945892,unstable_across_samples
binance_top5_bid_qty,5000,hyperliquid_future_top5_imbalance_change,7,7,7,4,negative,0.85714286,1,6,0,0,23291,-0.20184155,0.2116223,0.06567046,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:negative:|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:0.14000843|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:negative:-0.05352123|xemm_0609_normal_a_event:canonical_event_mode:negative:-0.38016825|xemm_0609_normal_b_event:canonical_event_mode:negative:-0.30961758|xemm_0609_active_a_event:canonical_event_mode:negative:|xemm_0609_active_b_event:canonical_event_mode:negative:-0.40590914,stable_across_samples
binance_top5_bid_qty,5000,basis_future_mid_response_ticks,7,7,7,4,negative,1,0,7,0,0,23291,-32.90726025,13.61446306,0.08589982,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:negative:|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:negative:-30.63027762|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:negative:-59.7229115|xemm_0609_normal_a_event:canonical_event_mode:negative:-25.14775828|xemm_0609_normal_b_event:canonical_event_mode:negative:-23.64471262|xemm_0609_active_a_event:canonical_event_mode:negative:|xemm_0609_active_b_event:canonical_event_mode:negative:-25.39064125,stable_across_samples
binance_top5_bid_qty,5000,basis_future_microprice_response_ticks,7,7,7,4,negative,1,0,7,0,0,23291,-33.76161549,13.77742119,0.08793009,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:negative:|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:negative:-31.61613895|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:negative:-60.86842658|xemm_0609_normal_a_event:canonical_event_mode:negative:-25.92136596|xemm_0609_normal_b_event:canonical_event_mode:negative:-24.28753381|xemm_0609_active_a_event:canonical_event_mode:negative:|xemm_0609_active_b_event:canonical_event_mode:negative:-26.11461213,stable_across_samples
binance_top5_bid_qty,10000,hyperliquid_future_mid_move_ticks,7,7,7,3,positive,0.85714286,6,1,0,0,23224,149.89704306,66.94897952,0.14550904,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:146.63591126|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:280.09660618|xemm_0609_normal_a_event:canonical_event_mode:positive:100.41423002|xemm_0609_normal_b_event:canonical_event_mode:positive:111.29746521|xemm_0609_active_a_event:canonical_event_mode:negative:|xemm_0609_active_b_event:canonical_event_mode:positive:111.04100261,stable_across_samples
binance_top5_bid_qty,10000,hyperliquid_future_microprice_minus_mid_change_ticks,7,7,7,3,negative,1,0,7,0,0,23224,-2.34286258,1.39521881,0.08330499,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:negative:|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:negative:-0.80712999|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:negative:-0.47813349|xemm_0609_normal_a_event:canonical_event_mode:negative:-3.30883142|xemm_0609_normal_b_event:canonical_event_mode:negative:-3.58263707|xemm_0609_active_a_event:canonical_event_mode:negative:|xemm_0609_active_b_event:canonical_event_mode:negative:-3.53758093,stable_across_samples
binance_top5_bid_qty,10000,hyperliquid_future_top5_imbalance_change,7,7,7,3,negative,1,0,7,0,0,23224,-0.44846772,0.23024857,0.09861636,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:negative:|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:negative:-0.08033795|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:negative:-0.27933725|xemm_0609_normal_a_event:canonical_event_mode:negative:-0.57858946|xemm_0609_normal_b_event:canonical_event_mode:negative:-0.67585739|xemm_0609_active_a_event:canonical_event_mode:negative:|xemm_0609_active_b_event:canonical_event_mode:negative:-0.62821653,stable_across_samples
