raw_seq,line_no,channel,coin,local_ts,event_ts,bid_topn_px,bid_topn_ticks,bid_topn_qtys,bid_topn_n,ask_topn_px,ask_topn_ticks,ask_topn_qtys,ask_topn_n,session_id,connection_attempt,recovery_crossed
208,209,l2Book,BTC,1780044749061963085,1780044748770000000,73673.0|73672.0|73671.0|73670.0|73669.0,736730|736720|736710|736700|736690,6.40748|3.12836|1.01961|0.95215|3.36742,26|8|2|5|3,73674.0|73675.0|73676.0|73677.0|73678.0,736740|736750|736760|736770|736780,0.58571|0.67896|0.01082|0.97488|0.00017,5|3|4|5|1,hl-66959ecb09e941cab61b020ac1e06419,1,false
210,211,l2Book,BTC,1780044749969433272,1780044749316000000,73673.0|73672.0|73671.0|73670.0|73669.0,736730|736720|736710|736700|736690,5.4902|3.12836|1.01961|0.95215|4.7262,20|8|2|5|4,73674.0|73675.0|73676.0|73677.0|73678.0,736740|736750|736760|736770|736780,0.58571|1.08615|0.49912|0.00068|0.00017,5|4|5|3|1,hl-66959ecb09e941cab61b020ac1e06419,1,false
211,212,l2Book,BTC,1780044750192822600,1780044749833000000,73673.0|73672.0|73671.0|73670.0|73669.0,736730|736720|736710|736700|736690,5.98115|3.12836|1.01961|0.95215|1.73688,24|8|2|5|2,73674.0|73675.0|73676.0|73677.0|73678.0,736740|736750|736760|736770|736780,0.58571|0.67896|0.49912|0.00746|0.54502,5|3|5|4|2,hl-66959ecb09e941cab61b020ac1e06419,1,false
212,213,l2Book,BTC,1780044750721515005,1780044750381000000,73673.0|73672.0|73671.0|73670.0|73669.0,736730|736720|736710|736700|736690,6.98357|2.75618|1.01961|0.95215|3.36743,31|8|2|5|3,73674.0|73675.0|73676.0|73677.0|73678.0,736740|736750|736760|736770|736780,0.58571|1.08615|0.01082|0.00068|0.34224,5|4|4|3|2,hl-66959ecb09e941cab61b020ac1e06419,1,false
213,214,l2Book,BTC,1780044751297182858,1780044750905000000,73673.0|73672.0|73671.0|73670.0|73669.0,736730|736720|736710|736700|736690,5.9319|2.75618|2.65013|2.31093|1.73688,24|8|3|6|2,73674.0|73675.0|73676.0|73677.0|73678.0,736740|736750|736760|736770|736780,0.21398|0.67896|0.0176|0.00068|0.50128,3|3|5|3|3,hl-66959ecb09e941cab61b020ac1e06419,1,false
215,216,l2Book,BTC,1780044751773260270,1780044751458000000,73673.0|73672.0|73671.0|73670.0|73669.0,736730|736720|736710|736700|736690,5.97008|2.75618|2.65013|3.33002|3.09567,25|8|3|7|3,73674.0|73675.0|73676.0|73677.0|73678.0,736740|736750|736760|736770|736780,0.33053|0.67896|0.01082|0.00068|0.00017,4|3|4|3|1,hl-66959ecb09e941cab61b020ac1e06419,1,false
216,217,l2Book,BTC,1780044752325464488,1780044751989000000,73673.0|73672.0|73671.0|73670.0|73669.0,736730|736720|736710|736700|736690,5.97008|2.75618|2.65013|3.33002|3.09567,25|8|3|7|3,73674.0|73675.0|73676.0|73677.0|73678.0,736740|736750|736760|736770|736780,2.12263|0.67896|0.01082|0.00068|0.00017,13|3|4|3|1,hl-66959ecb09e941cab61b020ac1e06419,1,false
217,218,l2Book,BTC,1780044752834831550,1780044752540000000,73673.0|73672.0|73671.0|73670.0|73669.0,736730|736720|736710|736700|736690,5.97008|2.75618|2.65013|3.33002|3.09567,25|8|3|7|3,73674.0|73675.0|73676.0|73677.0|73678.0,736740|736750|736760|736770|736780,2.12283|0.67896|0.0176|0.00068|0.00017,14|3|5|3|1,hl-66959ecb09e941cab61b020ac1e06419,1,false
219,220,l2Book,BTC,1780044753502664055,1780044753055000000,73673.0|73672.0|73671.0|73670.0|73669.0,736730|736720|736710|736700|736690,5.97008|2.75618|2.65013|3.33002|3.09567,25|8|3|7|3,73674.0|73675.0|73676.0|73677.0|73678.0,736740|736750|736760|736770|736780,0.0002|0.67896|0.01082|0.00068|0.00017,1|3|4|3|1,hl-66959ecb09e941cab61b020ac1e06419,1,false
221,222,l2Book,BTC,1780044753868760880,1780044753599000000,73673.0|73672.0|73671.0|73670.0|73669.0,736730|736720|736710|736700|736690,4.90056|1.37481|2.65013|0.95215|4.11476,21|6|3|5|4,73674.0|73675.0|73676.0|73677.0|73678.0,736740|736750|736760|736770|736780,1.91486|0.67879|0.0176|0.00068|0.34224,12|2|5|3|2,hl-66959ecb09e941cab61b020ac1e06419,1,false
222,223,l2Book,BTC,1780044755158195771,1780044754148000000,73673.0|73672.0|73671.0|73670.0|73669.0,736730|736720|736710|736700|736690,4.92123|1.85898|4.00889|0.95215|2.75597,23|7|4|5|3,73674.0|73675.0|73676.0|73677.0|73678.0,736740|736750|736760|736770|736780,1.91486|0.67896|0.01082|0.00068|0.34224,12|3|4|3|2,hl-66959ecb09e941cab61b020ac1e06419,1,false
223,224,l2Book,BTC,1780044755158674232,1780044754685000000,73673.0|73672.0|73671.0|73670.0|73669.0,736730|736720|736710|736700|736690,4.88256|1.85898|2.65013|0.95215|1.73688,22|7|3|5|2,73674.0|73675.0|73676.0|73677.0|73678.0,736740|736750|736760|736770|736780,0.81268|1.08615|0.01082|0.00068|0.34224,8|4|4|3|2,hl-66959ecb09e941cab61b020ac1e06419,1,false
225,226,l2Book,BTC,1780044755620532651,1780044755211000000,73673.0|73672.0|73671.0|73670.0|73669.0,736730|736720|736710|736700|736690,4.88256|1.85898|1.01961|2.58267|3.09567,22|7|2|6|3,73674.0|73675.0|73676.0|73677.0|73678.0,736740|736750|736760|736770|736780,0.45109|0.67896|0.01082|0.68|0.34224,4|3|4|4|2,hl-66959ecb09e941cab61b020ac1e06419,1,false
227,228,l2Book,BTC,1780044756075440484,1780044755772000000,73673.0|73672.0|73671.0|73670.0|73669.0,736730|736720|736710|736700|736690,4.85728|1.37481|1.1081|0.95215|4.72621,20|6|3|5|4,73674.0|73675.0|73676.0|73677.0|73678.0,736740|736750|736760|736770|736780,0.61109|0.67896|0.0176|0.68|0.50128,5|3|5|4|3,hl-66959ecb09e941cab61b020ac1e06419,1,false
228,229,l2Book,BTC,1780044756638876338,1780044756320000000,73673.0|73672.0|73671.0|73670.0|73669.0,736730|736720|736710|736700|736690,4.87729|1.37481|1.1081|0.95215|3.36742,22|6|3|5|3,73674.0|73675.0|73676.0|73677.0|73678.0,736740|736750|736760|736770|736780,1.01828|0.67896|0.01082|0.68|0.50128,6|3|4|4|3,hl-66959ecb09e941cab61b020ac1e06419,1,false
231,232,l2Book,BTC,1780044757174619202,1780044756853000000,73673.0|73672.0|73671.0|73670.0|73669.0,736730|736720|736710|736700|736690,4.18362|1.37481|1.1081|0.95215|3.36742,20|6|3|5|3,73674.0|73675.0|73676.0|73677.0|73678.0,736740|736750|736760|736770|736780,1.01828|0.67896|0.01082|0.68|0.50128,6|3|4|4|3,hl-66959ecb09e941cab61b020ac1e06419,1,false
232,233,l2Book,BTC,1780044757771809488,1780044757395000000,73673.0|73672.0|73671.0|73670.0|73669.0,736730|736720|736710|736700|736690,4.88256|1.37481|1.1081|0.95215|3.36742,22|6|3|5|3,73674.0|73675.0|73676.0|73677.0|73678.0,736740|736750|736760|736770|736780,1.19225|0.67896|0.0176|0.68|0.50128,8|3|5|4|3,hl-66959ecb09e941cab61b020ac1e06419,1,false
233,234,l2Book,BTC,1780044758225559815,1780044757931000000,73673.0|73672.0|73671.0|73670.0|73669.0,736730|736720|736710|736700|736690,4.88256|1.37481|1.1081|0.95215|3.36742,22|6|3|5|3,73674.0|73675.0|73676.0|73677.0|73678.0,736740|736750|736760|736770|736780,0.61547|1.08615|0.0176|0.68|0.50128,6|4|5|4|3,hl-66959ecb09e941cab61b020ac1e06419,1,false
235,236,l2Book,BTC,1780044758777906668,1780044758467000000,73673.0|73672.0|73671.0|73670.0|73669.0,736730|736720|736710|736700|736690,4.8824|1.37481|1.1081|0.95215|3.36742,22|6|3|5|3,73674.0|73675.0|73676.0|73677.0|73678.0,736740|736750|736760|736770|736780,0.61547|0.67896|0.01082|0.68|0.50128,6|3|4|4|3,hl-66959ecb09e941cab61b020ac1e06419,1,false
236,237,l2Book,BTC,1780044759670319437,1780044759002000000,73673.0|73672.0|73671.0|73670.0|73669.0,736730|736720|736710|736700|736690,4.8824|1.37481|1.1081|0.95215|3.36742,22|6|3|5|3,73674.0|73675.0|73676.0|73677.0|73678.0,736740|736750|736760|736770|736780,0.61547|0.67896|0.01082|0.68|0.50128,6|3|4|4|3,hl-66959ecb09e941cab61b020ac1e06419,1,false
237,238,l2Book,BTC,1780044760257484244,1780044759519000000,73673.0|73672.0|73671.0|73670.0|73669.0,736730|736720|736710|736700|736690,4.8824|1.37481|1.1081|0.95215|3.36742,22|6|3|5|3,73674.0|73675.0|73676.0|73677.0|73678.0,736740|736750|736760|736770|736780,0.61547|0.67896|0.01082|0.68|0.50128,6|3|4|4|3,hl-66959ecb09e941cab61b020ac1e06419,1,false
239,240,l2Book,BTC,1780044760334083470,1780044760066000000,73673.0|73672.0|73671.0|73670.0|73669.0,736730|736720|736710|736700|736690,4.92091|1.37481|1.1081|2.31093|1.73688,23|6|3|6|2,73674.0|73675.0|73676.0|73677.0|73678.0,736740|736750|736760|736770|736780,0.61509|0.67896|0.01082|0.00068|0.50128,6|3|4|3|3,hl-66959ecb09e941cab61b020ac1e06419,1,false
240,241,l2Book,BTC,1780044760974116157,1780044760613000000,73673.0|73672.0|73671.0|73670.0|73669.0,736730|736720|736710|736700|736690,4.88224|1.37481|1.1081|3.94145|1.73688,22|6|3|7|2,73674.0|73675.0|73676.0|73677.0|73678.0,736740|736750|736760|736770|736780,0.61509|0.67896|0.01082|0.00068|0.50128,6|3|4|3|3,hl-66959ecb09e941cab61b020ac1e06419,1,false
243,244,l2Book,BTC,1780044761541828413,1780044761149000000,73673.0|73672.0|73671.0|73670.0|73669.0,736730|736720|736710|736700|736690,3.4944|1.37481|1.1081|2.58267|3.09566,8|6|3|6|3,73674.0|73675.0|73676.0|73677.0|73678.0,736740|736750|736760|736770|736780,0.61509|1.08615|0.01082|0.00068|0.50128,6|4|4|3|3,hl-66959ecb09e941cab61b020ac1e06419,1,false
244,245,l2Book,BTC,1780044762063912734,1780044761686000000,73673.0|73672.0|73671.0|73670.0|73669.0,736730|736720|736710|736700|736690,5.9729|1.37481|2.46686|2.58267|1.73688,31|6|4|6|2,73674.0|73675.0|73676.0|73677.0|73678.0,736740|736750|736760|736770|736780,0.78468|1.08615|0.01082|0.00068|0.50128,7|4|4|3|3,hl-66959ecb09e941cab61b020ac1e06419,1,false
246,247,l2Book,BTC,1780044762617233296,1780044762224000000,73673.0|73672.0|73671.0|73670.0|73669.0,736730|736720|736710|736700|736690,5.9729|1.37481|1.1081|0.95215|4.72621,31|6|3|5|4,73674.0|73675.0|73676.0|73677.0|73678.0,736740|736750|736760|736770|736780,0.78396|0.67896|0.01082|0.68001|0.50128,7|3|4|4|3,hl-66959ecb09e941cab61b020ac1e06419,1,false
248,249,l2Book,BTC,1780044763098026048,1780044762775000000,73673.0|73672.0|73671.0|73670.0|73669.0,736730|736720|736710|736700|736690,4.41402|1.37481|1.1081|0.95215|3.36743,20|6|3|5|3,73674.0|73675.0|73676.0|73677.0|73678.0,736740|736750|736760|736770|736780,1.02156|0.67896|0.01082|0.68001|0.50128,7|3|4|4|3,hl-66959ecb09e941cab61b020ac1e06419,1,false
249,250,l2Book,BTC,1780044763665819122,1780044763310000000,73673.0|73672.0|73671.0|73670.0|73669.0,736730|736720|736710|736700|736690,4.41402|1.37481|1.1081|0.95215|3.36743,20|6|3|5|3,73674.0|73675.0|73676.0|73677.0|73678.0,736740|736750|736760|736770|736780,0.61437|0.67896|0.01082|0.68001|0.50128,6|3|4|4|3,hl-66959ecb09e941cab61b020ac1e06419,1,false
250,251,l2Book,BTC,1780044764173403809,1780044763847000000,73673.0|73672.0|73671.0|73670.0|73669.0,736730|736720|736710|736700|736690,4.41402|1.03082|1.1081|0.95215|3.36743,20|5|3|5|3,73674.0|73675.0|73676.0|73677.0|73678.0,736740|736750|736760|736770|736780,0.61437|0.67896|0.0176|0.68001|0.50128,6|3|5|4|3,hl-66959ecb09e941cab61b020ac1e06419,1,false
251,252,l2Book,BTC,1780044765232245409,1780044764401000000,73673.0|73672.0|73671.0|73670.0|73669.0,736730|736720|736710|736700|736690,3.73467|1.71018|1.4521|0.95215|3.36743,19|6|4|5|3,73674.0|73675.0|73676.0|73677.0|73678.0,736740|736750|736760|736770|736780,0.61437|0.67896|0.01082|0.68001|0.50128,6|3|4|4|3,hl-66959ecb09e941cab61b020ac1e06419,1,false
252,253,l2Book,BTC,1780044765232509420,1780044764920000000,73673.0|73672.0|73671.0|73670.0|73669.0,736730|736720|736710|736700|736690,4.41416|1.03082|1.4521|2.58269|4.72623,21|5|4|6|4,73674.0|73675.0|73676.0|73677.0|73678.0,736740|736750|736760|736770|736780,1.02156|0.67896|0.0176|0.68001|0.50128,7|3|5|4|3,hl-66959ecb09e941cab61b020ac1e06419,1,false
253,254,l2Book,BTC,1780044765860445819,1780044765466000000,73673.0|73672.0|73671.0|73670.0|73669.0,736730|736720|736710|736700|736690,4.41416|1.50378|1.4521|0.95215|3.36744,21|6|4|5|3,73674.0|73675.0|73676.0|73677.0|73678.0,736740|736750|736760|736770|736780,0.78396|0.67896|0.01082|0.68001|0.50128,7|3|4|4|3,hl-66959ecb09e941cab61b020ac1e06419,1,false
256,257,l2Book,BTC,1780044766358327549,1780044766006000000,73673.0|73672.0|73671.0|73670.0|73669.0,736730|736720|736710|736700|736690,3.94589|1.50378|1.4521|0.95215|3.36744,21|6|4|5|3,73674.0|73675.0|73676.0|73677.0|73678.0,736740|736750|736760|736770|736780,0.61337|0.67896|0.01082|0.68001|0.50128,6|3|4|4|3,hl-66959ecb09e941cab61b020ac1e06419,1,false
257,258,l2Book,BTC,1780044766866037615,1780044766549000000,73673.0|73672.0|73671.0|73670.0|73669.0,736730|736720|736710|736700|736690,3.94589|1.50378|1.4521|0.95215|4.72622,21|6|4|5|4,73674.0|73675.0|73676.0|73677.0|73678.0,736740|736750|736760|736770|736780,0.61337|0.67896|0.01082|0.00068|0.50128,6|3|4|3|3,hl-66959ecb09e941cab61b020ac1e06419,1,false
259,260,l2Book,BTC,1780044767382114200,1780044767081000000,73674.0|73673.0|73672.0|73671.0|73670.0,736740|736730|736720|736710|736700,7.4792|0.80601|1.48378|1.4521|2.58268,34|6|5|4|6,73675.0|73676.0|73677.0|73678.0|73679.0,736750|736760|736770|736780|736790,0.35846|0.418|0.00068|0.50142|0.6797,4|5|3|4|3,hl-66959ecb09e941cab61b020ac1e06419,1,false
260,261,l2Book,BTC,1780044767927248119,1780044767630000000,73674.0|73673.0|73672.0|73671.0|73670.0,736740|736730|736720|736710|736700,7.91514|0.5045|3.11377|3.82977|0.95215,37|5|5|5|5,73675.0|73676.0|73677.0|73678.0|73679.0,736750|736760|736770|736780|736790,0.35415|0.00823|0.00082|0.00031|0.00038,3|3|4|2|2,hl-66959ecb09e941cab61b020ac1e06419,1,false
263,264,l2Book,BTC,1780044768509642582,1780044768167000000,73674.0|73673.0|73672.0|73671.0|73670.0,736740|736730|736720|736710|736700,7.95316|0.50464|3.11377|3.82977|0.95215,38|6|5|5|5,73675.0|73676.0|73677.0|73678.0|73679.0,736750|736760|736770|736780|736790,0.35432|0.00823|0.00341|0.00017|0.67969,4|3|5|1|3,hl-66959ecb09e941cab61b020ac1e06419,1,false
264,265,l2Book,BTC,1780044769065431258,1780044768717000000,73674.0|73673.0|73672.0|73671.0|73670.0,736740|736730|736720|736710|736700,7.95316|0.50464|1.48343|5.46029|0.95215,38|6|5|6|5,73675.0|73676.0|73677.0|73678.0|73679.0,736750|736760|736770|736780|736790,0.35432|0.00823|0.00341|0.00017|0.00038,4|3|5|1|2,hl-66959ecb09e941cab61b020ac1e06419,1,false
266,267,l2Book,BTC,1780044769864096836,1780044769253000000,73674.0|73673.0|73672.0|73671.0|73670.0,736740|736730|736720|736710|736700,7.953|0.50464|3.11391|3.82979|0.95215,38|6|6|5|5,73675.0|73676.0|73677.0|73678.0|73679.0,736750|736760|736770|736780|736790,0.35432|0.01501|0.00341|0.00017|0.00038,4|4|5|1|2,hl-66959ecb09e941cab61b020ac1e06419,1,false
267,268,l2Book,BTC,1780044770335779920,1780044769798000000,73674.0|73673.0|73672.0|73671.0|73670.0,736740|736730|736720|736710|736700,7.953|0.50464|1.48343|3.82979|1.97123,38|6|5|5|6,73675.0|73676.0|73677.0|73678.0|73679.0,736750|736760|736770|736780|736790,0.35432|0.00823|0.00341|0.00017|0.67969,4|3|5|1|3,hl-66959ecb09e941cab61b020ac1e06419,1,false
269,270,l2Book,BTC,1780044770687460602,1780044770361000000,73674.0|73673.0|73672.0|73671.0|73670.0,736740|736730|736720|736710|736700,7.08853|2.1351|2.84216|2.47102|0.95215,34|7|6|4|5,73675.0|73676.0|73677.0|73678.0|73679.0,736750|736760|736770|736780|736790,2.14205|0.00823|0.00341|0.00017|0.00038,8|3|5|1|2,hl-66959ecb09e941cab61b020ac1e06419,1,false
270,271,l2Book,BTC,1780044771218972729,1780044770893000000,73674.0|73673.0|73672.0|73671.0|73670.0,736740|736730|736720|736710|736700,7.08853|0.50464|4.13296|2.81071|0.95215,34|6|7|4|5,73675.0|73676.0|73677.0|73678.0|73679.0,736750|736760|736770|736780|736790,0.35432|0.01501|0.00341|0.00017|0.00038,4|4|5|1|2,hl-66959ecb09e941cab61b020ac1e06419,1,false
272,273,l2Book,BTC,1780044771675425097,1780044771423000000,73674.0|73673.0|73672.0|73671.0|73670.0,736740|736730|736720|736710|736700,11.12381|0.50464|3.92917|2.47102|0.95215,38|6|6|4|5,73675.0|73676.0|73677.0|73678.0|73679.0,736750|736760|736770|736780|736790,0.19206|0.00031|0.00082|0.00017|0.00038,3|2|4|1|2,hl-66959ecb09e941cab61b020ac1e06419,1,false
274,275,l2Book,BTC,1780044772354278433,1780044771990000000,73674.0|73673.0|73672.0|73671.0|73670.0,736740|736730|736720|736710|736700,17.88092|3.09581|4.40853|2.83642|1.20415,51|6|5|4|9,73675.0|73676.0|73677.0|73678.0|73679.0,736750|736760|736770|736780|736790,0.11206|0.00031|0.00989|0.00047|0.00038,2|2|5|2|2,hl-66959ecb09e941cab61b020ac1e06419,1,false
276,277,l2Book,BTC,1780044772892262713,1780044772541000000,73674.0|73673.0|73672.0|73671.0|73670.0,736740|736730|736720|736710|736700,17.88015|3.18412|4.40853|2.83642|1.20415,51|7|5|4|9,73675.0|73676.0|73677.0|73678.0|73679.0,736750|736760|736770|736780|736790,0.11206|0.00031|0.00311|0.00061|0.00038,2|2|4|3|2,hl-66959ecb09e941cab61b020ac1e06419,1,false
277,278,l2Book,BTC,1780044773484632887,1780044773076000000,73674.0|73673.0|73672.0|73671.0|73670.0,736740|736730|736720|736710|736700,15.70596|4.35775|5.3066|4.48515|1.20415,48|9|6|5|9,73675.0|73676.0|73677.0|73678.0|73679.0,736750|736760|736770|736780|736790,0.11206|0.00031|0.00052|0.00061|0.00038,2|2|3|3|2,hl-66959ecb09e941cab61b020ac1e06419,1,false
278,279,l2Book,BTC,1780044773976420159,1780044773635000000,73674.0|73673.0|73672.0|73671.0|73670.0,736740|736730|736720|736710|736700,16.72498|3.33871|5.3066|4.48515|1.20415,49|8|6|5|9,73675.0|73676.0|73677.0|73678.0|73679.0,736750|736760|736770|736780|736790,0.11206|0.00031|0.00311|0.00061|0.00038,2|2|4|3|2,hl-66959ecb09e941cab61b020ac1e06419,1,false
280,281,l2Book,BTC,1780044775293272448,1780044774226000000,73674.0|73673.0|73672.0|73671.0|73670.0,736740|736730|736720|736710|736700,15.6197|4.35774|5.3066|4.48515|1.20415,47|9|6|5|9,73675.0|73676.0|73677.0|73678.0|73679.0,736750|736760|736770|736780|736790,0.11206|0.00031|0.00311|0.00061|0.00038,2|2|4|3|2,hl-66959ecb09e941cab61b020ac1e06419,1,false
281,282,l2Book,BTC,1780044775293527169,1780044774729000000,73674.0|73673.0|73672.0|73671.0|73670.0,736740|736730|736720|736710|736700,16.63873|3.33871|5.3066|4.48515|1.20415,48|8|6|5|9,73675.0|73676.0|73677.0|73678.0|73679.0,736750|736760|736770|736780|736790,0.11206|0.00031|0.00311|0.00061|0.00038,2|2|4|3|2,hl-66959ecb09e941cab61b020ac1e06419,1,false
283,284,l2Book,BTC,1780044775642023578,1780044775300000000,73674.0|73673.0|73672.0|73671.0|73670.0,736740|736730|736720|736710|736700,14.62078|3.33871|5.28914|4.48515|1.20415,34|8|5|5|9,73675.0|73676.0|73677.0|73678.0|73679.0,736750|736760|736770|736780|736790,0.11186|0.00709|0.00311|0.00061|0.00038,2|3|4|3|2,hl-66959ecb09e941cab61b020ac1e06419,1,false
284,285,l2Book,BTC,1780044776091784158,1780044775822000000,73674.0|73673.0|73672.0|73671.0|73670.0,736740|736730|736720|736710|736700,15.37078|3.2504|5.28914|4.48515|1.20415,37|7|5|5|9,73675.0|73676.0|73677.0|73678.0|73679.0,736750|736760|736770|736780|736790,0.11186|0.00017|0.00311|0.00061|0.00038,2|1|4|3|2,hl-66959ecb09e941cab61b020ac1e06419,1,false
285,286,l2Book,BTC,1780044776680488417,1780044776382000000,73674.0|73673.0|73672.0|73671.0|73670.0,736740|736730|736720|736710|736700,10.04736|3.2504|8.75391|3.10069|1.20415,32|7|7|4|9,73675.0|73676.0|73677.0|73678.0|73679.0,736750|736760|736770|736780|736790,1.954|0.00017|0.00311|0.00061|0.03407,8|1|4|3|3,hl-66959ecb09e941cab61b020ac1e06419,1,false
286,287,l2Book,BTC,1780044777204913694,1780044776907000000,73674.0|73673.0|73672.0|73671.0|73670.0,736740|736730|736720|736710|736700,10.04741|3.2504|7.66692|2.08122|4.66903,32|7|7|3|11,73675.0|73676.0|73677.0|73678.0|73679.0,736750|736760|736770|736780|736790,1.49462|0.00017|0.00311|0.00061|0.00038,4|1|4|3|2,hl-66959ecb09e941cab61b020ac1e06419,1,false
288,289,l2Book,BTC,1780044777695279599,1780044777408000000,73674.0|73673.0|73672.0|73671.0|73670.0,736740|736730|736720|736710|736700,9.11655|4.26984|7.66692|2.08122|4.66903,32|8|7|3|11,73675.0|73676.0|73677.0|73678.0|73679.0,736750|736760|736770|736780|736790,1.49447|0.00017|0.00311|0.00061|0.00038,4|1|4|3|2,hl-66959ecb09e941cab61b020ac1e06419,1,false
289,290,l2Book,BTC,1780044778245515009,1780044777941000000,73674.0|73673.0|73672.0|73671.0|73670.0,736740|736730|736720|736710|736700,10.13558|4.26984|7.66693|2.08122|3.64995,33|8|7|3|10,73675.0|73676.0|73677.0|73678.0|73679.0,736750|736760|736770|736780|736790,1.49447|0.00017|0.00311|0.00061|0.00038,4|1|4|3|2,hl-66959ecb09e941cab61b020ac1e06419,1,false
290,291,l2Book,BTC,1780044778789942066,1780044778479000000,73674.0|73673.0|73672.0|73671.0|73670.0,736740|736730|736720|736710|736700,10.04741|4.26984|7.66693|2.08122|3.64995,32|8|7|3|10,73675.0|73676.0|73677.0|73678.0|73679.0,736750|736760|736770|736780|736790,1.49447|0.00695|0.00311|0.00061|0.00038,4|2|4|3|2,hl-66959ecb09e941cab61b020ac1e06419,1,false
291,292,l2Book,BTC,1780044779410079404,1780044779017000000,73674.0|73673.0|73672.0|73671.0|73670.0,736740|736730|736720|736710|736700,9.02838|5.37957|6.64787|3.10028|3.64995,31|10|6|4|10,73675.0|73676.0|73677.0|73678.0|73679.0,736750|736760|736770|736780|736790,1.49447|0.00031|0.00311|0.00061|0.00038,4|2|4|3|2,hl-66959ecb09e941cab61b020ac1e06419,1,false
292,293,l2Book,BTC,1780044780241767288,1780044779542000000,73674.0|73673.0|73672.0|73671.0|73670.0,736740|736730|736720|736710|736700,10.04739|4.36053|6.64787|2.08122|4.66903,32|9|6|3|11,73675.0|73676.0|73677.0|73678.0|73679.0,736750|736760|736770|736780|736790,1.49447|0.00017|0.00311|0.00061|0.00038,4|1|4|3|2,hl-66959ecb09e941cab61b020ac1e06419,1,false
293,294,l2Book,BTC,1780044780469832753,1780044780081000000,73674.0|73673.0|73672.0|73671.0|73670.0,736740|736730|736720|736710|736700,7.66967|5.71924|7.66692|2.08122|4.66903,30|10|7|3|11,73675.0|73676.0|73677.0|73678.0|73679.0,736750|736760|736770|736780|736790,0.11171|0.00017|0.00311|0.00061|0.00038,2|1|4|3|2,hl-66959ecb09e941cab61b020ac1e06419,1,false
294,295,l2Book,BTC,1780044781201207337,1780044780621000000,73674.0|73673.0|73672.0|73671.0|73670.0,736740|736730|736720|736710|736700,13.6478|4.36053|5.28914|2.08122|1.66015,35|9|5|3|9,73675.0|73676.0|73677.0|73678.0|73679.0,736750|736760|736770|736780|736790,0.11171|0.00709|0.00311|0.00061|0.00038,2|3|4|3|2,hl-66959ecb09e941cab61b020ac1e06419,1,false
297,298,l2Book,BTC,1780044781495080707,1780044781150000000,73674.0|73673.0|73672.0|73671.0|73670.0,736740|736730|736720|736710|736700,15.09068|4.36053|5.28914|4.26568|0.86015,37|9|5|5|8,73675.0|73676.0|73677.0|73678.0|73679.0,736750|736760|736770|736780|736790,0.03019|0.00031|0.00311|0.00061|0.00038,2|2|4|3|2,hl-66959ecb09e941cab61b020ac1e06419,1,false
298,299,l2Book,BTC,1780044782007590638,1780044781707000000,73674.0|73673.0|73672.0|73671.0|73670.0,736740|736730|736720|736710|736700,15.09068|4.36053|5.28914|4.26568|0.86015,37|9|5|5|8,73675.0|73676.0|73677.0|73678.0|73679.0,736750|736760|736770|736780|736790,0.03019|0.00031|0.00311|0.00061|0.00038,2|2|4|3|2,hl-66959ecb09e941cab61b020ac1e06419,1,false
300,301,l2Book,BTC,1780044782608414475,1780044782253000000,73674.0|73673.0|73672.0|73671.0|73670.0,736740|736730|736720|736710|736700,12.64195|4.36053|7.73486|4.26568|0.86015,36|9|6|5|8,73675.0|73676.0|73677.0|73678.0|73679.0,736750|736760|736770|736780|736790,0.03019|0.00031|0.00311|0.00061|0.00038,2|2|4|3|2,hl-66959ecb09e941cab61b020ac1e06419,1,false
301,302,l2Book,BTC,1780044783145886855,1780044782804000000,73674.0|73673.0|73672.0|73671.0|73670.0,736740|736730|736720|736710|736700,13.66345|4.36053|8.75391|4.26568|0.86015,36|9|7|5|8,73675.0|73676.0|73677.0|73678.0|73679.0,736750|736760|736770|736780|736790,0.03019|0.00031|0.00311|0.00061|0.00038,2|2|4|3|2,hl-66959ecb09e941cab61b020ac1e06419,1,false
302,303,l2Book,BTC,1780044783664389126,1780044783353000000,73674.0|73673.0|73672.0|73671.0|73670.0,736740|736730|736720|736710|736700,12.08473|4.36053|9.09359|4.48474|0.86015,33|9|7|5|8,73675.0|73676.0|73677.0|73678.0|73679.0,736750|736760|736770|736780|736790,0.03019|0.00031|0.00311|0.00061|0.00038,2|2|4|3|2,hl-66959ecb09e941cab61b020ac1e06419,1,false
303,304,l2Book,BTC,1780044784203316490,1780044783888000000,73674.0|73673.0|73672.0|73671.0|73670.0,736740|736730|736720|736710|736700,4.99679|5.99098|2.85205|2.08122|5.68378,27|10|5|3|11,73675.0|73676.0|73677.0|73678.0|73679.0,736750|736760|736770|736780|736790,1.79217|0.00017|0.00311|0.00061|0.03407,8|1|4|3|3,hl-66959ecb09e941cab61b020ac1e06419,1,false
305,306,l2Book,BTC,1780044785508137477,1780044784448000000,73674.0|73673.0|73672.0|73671.0|73670.0,736740|736730|736720|736710|736700,3.60064|5.03335|2.85205|2.08122|3.238,22|10|5|3|10,73675.0|73676.0|73677.0|73678.0|73679.0,736750|736760|736770|736780|736790,1.34541|0.00709|0.00311|0.00061|0.03407,4|3|4|3|3,hl-66959ecb09e941cab61b020ac1e06419,1,false
