view_seq,view_ts,coin,session_id,connection_attempt,joined_raw_seq,joined_l2book_local_ts,joined_l2book_event_ts,join_age_ms,future_join,missing_join,reconnect_recovery_crossed,best_bid_px,best_ask_px,bid_topn_px,ask_topn_px,bid_topn_qty,ask_topn_qty,bid_topn_order_count,ask_topn_order_count,mid_px,spread_px,spread_ticks,book_freshness_bucket,market_view_quality
125,1780044740146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,184,1780044740136508056,1780044739527000000,9.647055,false,false,false,73673.0,73674.0,73673.0|73672.0|73670.0|73669.0|73668.0,73674.0|73675.0|73676.0|73677.0|73678.0,8.67852|2.63062|2.08356|2.37787|1.33861,2.22721|0.18031|0.71716|1.03403|0.85663,39|8|4|2|3,9|4|6|5|5,73673.5,1,10,fresh,candidate_ready
126,1780044740646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,185,1780044740427275953,1780044740064000000,218.879158,false,false,false,73673.0,73674.0,73673.0|73672.0|73670.0|73669.0|73668.0,73674.0|73675.0|73676.0|73677.0|73678.0,8.67852|2.20378|2.0837|3.73665|1.33861,0.92414|0.18031|0.71716|1.03403|0.17731,39|7|5|3|3,8|4|6|5|4,73673.5,1,10,fresh,candidate_ready
127,1780044741146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,187,1780044740928306664,1780044740626000000,217.848447,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,8.67852|2.20378|1.35876|2.0837|2.37788,1.06462|0.18031|0.01182|1.78781|1.56179,39|7|1|5|2,10|4|5|6|5,73673.5,1,10,fresh,candidate_ready
128,1780044741646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,189,1780044741545401148,1780044741163000000,100.753963,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,7.28819|2.20378|2.37796|2.0837|1.3588,0.91957|0.85896|0.01182|1.58504|1.56179,28|7|3|5|1,8|5|5|6|5,73673.5,1,10,fresh,candidate_ready
129,1780044742146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,190,1780044742101042508,1780044741725000000,45.112603,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,12.22414|2.47991|3.39742|3.24285|0.0888,0.07422|0.67896|0.01082|0.00746|0.00017,43|7|4|5|1,2|3|4|4|1,73673.5,1,10,fresh,candidate_ready
130,1780044742646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,192,1780044742567723034,1780044742256000000,78.432077,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,12.08766|2.77513|2.37835|3.39796|1.10787,0.07422|0.67896|0.01082|0.00746|0.00017,42|8|3|6|2,2|3|4|4|1,73673.5,1,10,fresh,candidate_ready
131,1780044743146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,192,1780044742567723034,1780044742256000000,578.432077,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,12.08766|2.77513|2.37835|3.39796|1.10787,0.07422|0.67896|0.01082|0.00746|0.00017,42|8|3|6|2,2|3|4|4|1,73673.5,1,10,warm,candidate_ready
132,1780044743646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,193,1780044743227227769,1780044742805000000,418.927342,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,12.08766|2.77513|2.37835|3.39796|2.75595,0.07422|0.67896|0.01082|0.00068|0.00017,42|8|3|6|3,2|3|4|3|1,73673.5,1,10,warm,candidate_ready
133,1780044744146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,194,1780044743682124261,1780044743358000000,464.030850,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,9.70989|5.15292|2.37835|0.95215|2.75595,0.07422|0.67896|0.01082|0.00068|0.00017,40|10|3|5|3,2|3|4|3|1,73673.5,1,10,warm,candidate_ready
134,1780044744646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,194,1780044743682124261,1780044743358000000,964.030850,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,9.70989|5.15292|2.37835|0.95215|2.75595,0.07422|0.67896|0.01082|0.00068|0.00017,40|10|3|5|3,2|3|4|3|1,73673.5,1,10,warm,candidate_ready
135,1780044745146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,195,1780044744737533893,1780044743893000000,408.621218,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,9.70989|5.15292|2.37835|0.95215|2.75595,0.07422|0.67896|0.01082|0.00068|0.00017,40|10|3|5|3,2|3|4|3|1,73673.5,1,10,warm,candidate_ready
136,1780044745646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,197,1780044745426196972,1780044744993000000,219.958139,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,7.98042|5.23526|2.37837|1.97122|3.09568,1.4389|0.67896|0.01082|0.00746|0.00017,38|8|3|6|3,10|3|4|4|1,73673.5,1,10,fresh,candidate_ready
137,1780044746146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,200,1780044745830002227,1780044745534000000,316.152884,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,7.72123|5.23526|2.37837|1.97122|3.09568,0.9864|0.67896|0.01082|0.00746|0.00017,35|8|3|6|3,6|3|4|4|1,73673.5,1,10,warm,candidate_ready
138,1780044746646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,201,1780044746396181691,1780044746070000000,249.973420,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,7.72123|5.23575|2.37837|1.97122|3.09568,0.9864|0.67896|0.01082|0.00068|0.00017,35|9|3|6|3,6|3|4|3|1,73673.5,1,10,fresh,candidate_ready
139,1780044747146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,202,1780044746942370943,1780044746619000000,203.784168,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,7.72123|5.23575|2.37837|1.97122|3.09568,0.9864|0.67896|0.01082|0.00068|0.00017,35|9|3|6|3,6|3|4|3|1,73673.5,1,10,fresh,candidate_ready
140,1780044747646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,204,1780044747467397736,1780044747161000000,178.757375,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,7.6795|5.23576|1.01961|2.31093|3.09568,0.4456|1.08615|0.00823|0.00746|0.00017,33|9|2|6|3,4|4|3|4|1,73673.5,1,10,fresh,candidate_ready
141,1780044748146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,206,1780044748001161781,1780044747682000000,144.993330,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,7.37948|3.12836|1.01961|0.95215|4.7262,0.58571|1.08615|0.01082|0.00746|0.00017,31|8|2|5|4,5|4|4|4|1,73673.5,1,10,fresh,candidate_ready
142,1780044748646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,207,1780044748527960500,1780044748215000000,118.194611,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,6.40748|3.12836|1.01961|0.95215|4.7262,0.58571|1.08615|0.01082|0.00068|0.38355,26|8|2|5|4,5|4|4|3|2,73673.5,1,10,fresh,candidate_ready
143,1780044749146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,208,1780044749061963085,1780044748770000000,84.192026,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,6.40748|3.12836|1.01961|0.95215|3.36742,0.58571|0.67896|0.01082|0.97488|0.00017,26|8|2|5|3,5|3|4|5|1,73673.5,1,10,fresh,candidate_ready
144,1780044749646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,208,1780044749061963085,1780044748770000000,584.192026,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,6.40748|3.12836|1.01961|0.95215|3.36742,0.58571|0.67896|0.01082|0.97488|0.00017,26|8|2|5|3,5|3|4|5|1,73673.5,1,10,warm,candidate_ready
145,1780044750146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,210,1780044749969433272,1780044749316000000,176.721839,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,5.4902|3.12836|1.01961|0.95215|4.7262,0.58571|1.08615|0.49912|0.00068|0.00017,20|8|2|5|4,5|4|5|3|1,73673.5,1,10,fresh,candidate_ready
146,1780044750646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,211,1780044750192822600,1780044749833000000,453.332511,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,5.98115|3.12836|1.01961|0.95215|1.73688,0.58571|0.67896|0.49912|0.00746|0.54502,24|8|2|5|2,5|3|5|4|2,73673.5,1,10,warm,candidate_ready
147,1780044751146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,212,1780044750721515005,1780044750381000000,424.640106,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,6.98357|2.75618|1.01961|0.95215|3.36743,0.58571|1.08615|0.01082|0.00068|0.34224,31|8|2|5|3,5|4|4|3|2,73673.5,1,10,warm,candidate_ready
148,1780044751646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,213,1780044751297182858,1780044750905000000,348.972253,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,5.9319|2.75618|2.65013|2.31093|1.73688,0.21398|0.67896|0.0176|0.00068|0.50128,24|8|3|6|2,3|3|5|3|3,73673.5,1,10,warm,candidate_ready
149,1780044752146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,215,1780044751773260270,1780044751458000000,372.894841,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,5.97008|2.75618|2.65013|3.33002|3.09567,0.33053|0.67896|0.01082|0.00068|0.00017,25|8|3|7|3,4|3|4|3|1,73673.5,1,10,warm,candidate_ready
150,1780044752646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,216,1780044752325464488,1780044751989000000,320.690623,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,5.97008|2.75618|2.65013|3.33002|3.09567,2.12263|0.67896|0.01082|0.00068|0.00017,25|8|3|7|3,13|3|4|3|1,73673.5,1,10,warm,candidate_ready
151,1780044753146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,217,1780044752834831550,1780044752540000000,311.323561,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,5.97008|2.75618|2.65013|3.33002|3.09567,2.12283|0.67896|0.0176|0.00068|0.00017,25|8|3|7|3,14|3|5|3|1,73673.5,1,10,warm,candidate_ready
152,1780044753646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,219,1780044753502664055,1780044753055000000,143.491056,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,5.97008|2.75618|2.65013|3.33002|3.09567,0.0002|0.67896|0.01082|0.00068|0.00017,25|8|3|7|3,1|3|4|3|1,73673.5,1,10,fresh,candidate_ready
153,1780044754146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,221,1780044753868760880,1780044753599000000,277.394231,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,4.90056|1.37481|2.65013|0.95215|4.11476,1.91486|0.67879|0.0176|0.00068|0.34224,21|6|3|5|4,12|2|5|3|2,73673.5,1,10,warm,candidate_ready
154,1780044754646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,221,1780044753868760880,1780044753599000000,777.394231,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,4.90056|1.37481|2.65013|0.95215|4.11476,1.91486|0.67879|0.0176|0.00068|0.34224,21|6|3|5|4,12|2|5|3|2,73673.5,1,10,warm,candidate_ready
155,1780044755146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,221,1780044753868760880,1780044753599000000,1277.394231,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,4.90056|1.37481|2.65013|0.95215|4.11476,1.91486|0.67879|0.0176|0.00068|0.34224,21|6|3|5|4,12|2|5|3|2,73673.5,1,10,stale,watch_only
156,1780044755646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,225,1780044755620532651,1780044755211000000,25.622460,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,4.88256|1.85898|1.01961|2.58267|3.09567,0.45109|0.67896|0.01082|0.68|0.34224,22|7|2|6|3,4|3|4|4|2,73673.5,1,10,fresh,candidate_ready
157,1780044756146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,227,1780044756075440484,1780044755772000000,70.714627,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,4.85728|1.37481|1.1081|0.95215|4.72621,0.61109|0.67896|0.0176|0.68|0.50128,20|6|3|5|4,5|3|5|4|3,73673.5,1,10,fresh,candidate_ready
158,1780044756646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,228,1780044756638876338,1780044756320000000,7.278773,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,4.87729|1.37481|1.1081|0.95215|3.36742,1.01828|0.67896|0.01082|0.68|0.50128,22|6|3|5|3,6|3|4|4|3,73673.5,1,10,fresh,candidate_ready
159,1780044757146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,228,1780044756638876338,1780044756320000000,507.278773,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,4.87729|1.37481|1.1081|0.95215|3.36742,1.01828|0.67896|0.01082|0.68|0.50128,22|6|3|5|3,6|3|4|4|3,73673.5,1,10,warm,candidate_ready
160,1780044757646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,231,1780044757174619202,1780044756853000000,471.535909,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,4.18362|1.37481|1.1081|0.95215|3.36742,1.01828|0.67896|0.01082|0.68|0.50128,20|6|3|5|3,6|3|4|4|3,73673.5,1,10,warm,candidate_ready
161,1780044758146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,232,1780044757771809488,1780044757395000000,374.345623,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,4.88256|1.37481|1.1081|0.95215|3.36742,1.19225|0.67896|0.0176|0.68|0.50128,22|6|3|5|3,8|3|5|4|3,73673.5,1,10,warm,candidate_ready
162,1780044758646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,233,1780044758225559815,1780044757931000000,420.595296,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,4.88256|1.37481|1.1081|0.95215|3.36742,0.61547|1.08615|0.0176|0.68|0.50128,22|6|3|5|3,6|4|5|4|3,73673.5,1,10,warm,candidate_ready
163,1780044759146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,235,1780044758777906668,1780044758467000000,368.248443,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,4.8824|1.37481|1.1081|0.95215|3.36742,0.61547|0.67896|0.01082|0.68|0.50128,22|6|3|5|3,6|3|4|4|3,73673.5,1,10,warm,candidate_ready
164,1780044759646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,235,1780044758777906668,1780044758467000000,868.248443,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,4.8824|1.37481|1.1081|0.95215|3.36742,0.61547|0.67896|0.01082|0.68|0.50128,22|6|3|5|3,6|3|4|4|3,73673.5,1,10,warm,candidate_ready
165,1780044760146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,236,1780044759670319437,1780044759002000000,475.835674,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,4.8824|1.37481|1.1081|0.95215|3.36742,0.61547|0.67896|0.01082|0.68|0.50128,22|6|3|5|3,6|3|4|4|3,73673.5,1,10,warm,candidate_ready
166,1780044760646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,239,1780044760334083470,1780044760066000000,312.071641,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,4.92091|1.37481|1.1081|2.31093|1.73688,0.61509|0.67896|0.01082|0.00068|0.50128,23|6|3|6|2,6|3|4|3|3,73673.5,1,10,warm,candidate_ready
167,1780044761146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,240,1780044760974116157,1780044760613000000,172.038954,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,4.88224|1.37481|1.1081|3.94145|1.73688,0.61509|0.67896|0.01082|0.00068|0.50128,22|6|3|7|2,6|3|4|3|3,73673.5,1,10,fresh,candidate_ready
168,1780044761646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,243,1780044761541828413,1780044761149000000,104.326698,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,3.4944|1.37481|1.1081|2.58267|3.09566,0.61509|1.08615|0.01082|0.00068|0.50128,8|6|3|6|3,6|4|4|3|3,73673.5,1,10,fresh,candidate_ready
169,1780044762146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,244,1780044762063912734,1780044761686000000,82.242377,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,5.9729|1.37481|2.46686|2.58267|1.73688,0.78468|1.08615|0.01082|0.00068|0.50128,31|6|4|6|2,7|4|4|3|3,73673.5,1,10,fresh,candidate_ready
170,1780044762646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,246,1780044762617233296,1780044762224000000,28.921815,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,5.9729|1.37481|1.1081|0.95215|4.72621,0.78396|0.67896|0.01082|0.68001|0.50128,31|6|3|5|4,7|3|4|4|3,73673.5,1,10,fresh,candidate_ready
171,1780044763146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,248,1780044763098026048,1780044762775000000,48.129063,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,4.41402|1.37481|1.1081|0.95215|3.36743,1.02156|0.67896|0.01082|0.68001|0.50128,20|6|3|5|3,7|3|4|4|3,73673.5,1,10,fresh,candidate_ready
172,1780044763646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,248,1780044763098026048,1780044762775000000,548.129063,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,4.41402|1.37481|1.1081|0.95215|3.36743,1.02156|0.67896|0.01082|0.68001|0.50128,20|6|3|5|3,7|3|4|4|3,73673.5,1,10,warm,candidate_ready
173,1780044764146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,249,1780044763665819122,1780044763310000000,480.335989,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,4.41402|1.37481|1.1081|0.95215|3.36743,0.61437|0.67896|0.01082|0.68001|0.50128,20|6|3|5|3,6|3|4|4|3,73673.5,1,10,warm,candidate_ready
174,1780044764646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,250,1780044764173403809,1780044763847000000,472.751302,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,4.41402|1.03082|1.1081|0.95215|3.36743,0.61437|0.67896|0.0176|0.68001|0.50128,20|5|3|5|3,6|3|5|4|3,73673.5,1,10,warm,candidate_ready
175,1780044765146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,250,1780044764173403809,1780044763847000000,972.751302,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,4.41402|1.03082|1.1081|0.95215|3.36743,0.61437|0.67896|0.0176|0.68001|0.50128,20|5|3|5|3,6|3|5|4|3,73673.5,1,10,warm,candidate_ready
176,1780044765646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,252,1780044765232509420,1780044764920000000,413.645691,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,4.41416|1.03082|1.4521|2.58269|4.72623,1.02156|0.67896|0.0176|0.68001|0.50128,21|5|4|6|4,7|3|5|4|3,73673.5,1,10,warm,candidate_ready
177,1780044766146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,253,1780044765860445819,1780044765466000000,285.709292,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,4.41416|1.50378|1.4521|0.95215|3.36744,0.78396|0.67896|0.01082|0.68001|0.50128,21|6|4|5|3,7|3|4|4|3,73673.5,1,10,warm,candidate_ready
178,1780044766646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,256,1780044766358327549,1780044766006000000,287.827562,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,3.94589|1.50378|1.4521|0.95215|3.36744,0.61337|0.67896|0.01082|0.68001|0.50128,21|6|4|5|3,6|3|4|4|3,73673.5,1,10,warm,candidate_ready
179,1780044767146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,257,1780044766866037615,1780044766549000000,280.117496,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,3.94589|1.50378|1.4521|0.95215|4.72622,0.61337|0.67896|0.01082|0.00068|0.50128,21|6|4|5|4,6|3|4|3|3,73673.5,1,10,warm,candidate_ready
180,1780044767646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,259,1780044767382114200,1780044767081000000,264.040911,false,false,false,73674.0,73675.0,73674.0|73673.0|73672.0|73671.0|73670.0,73675.0|73676.0|73677.0|73678.0|73679.0,7.4792|0.80601|1.48378|1.4521|2.58268,0.35846|0.418|0.00068|0.50142|0.6797,34|6|5|4|6,4|5|3|4|3,73674.5,1,10,warm,candidate_ready
181,1780044768146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,260,1780044767927248119,1780044767630000000,218.906992,false,false,false,73674.0,73675.0,73674.0|73673.0|73672.0|73671.0|73670.0,73675.0|73676.0|73677.0|73678.0|73679.0,7.91514|0.5045|3.11377|3.82977|0.95215,0.35415|0.00823|0.00082|0.00031|0.00038,37|5|5|5|5,3|3|4|2|2,73674.5,1,10,fresh,candidate_ready
182,1780044768646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,263,1780044768509642582,1780044768167000000,136.512529,false,false,false,73674.0,73675.0,73674.0|73673.0|73672.0|73671.0|73670.0,73675.0|73676.0|73677.0|73678.0|73679.0,7.95316|0.50464|3.11377|3.82977|0.95215,0.35432|0.00823|0.00341|0.00017|0.67969,38|6|5|5|5,4|3|5|1|3,73674.5,1,10,fresh,candidate_ready
183,1780044769146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,264,1780044769065431258,1780044768717000000,80.723853,false,false,false,73674.0,73675.0,73674.0|73673.0|73672.0|73671.0|73670.0,73675.0|73676.0|73677.0|73678.0|73679.0,7.95316|0.50464|1.48343|5.46029|0.95215,0.35432|0.00823|0.00341|0.00017|0.00038,38|6|5|6|5,4|3|5|1|2,73674.5,1,10,fresh,candidate_ready
184,1780044769646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,264,1780044769065431258,1780044768717000000,580.723853,false,false,false,73674.0,73675.0,73674.0|73673.0|73672.0|73671.0|73670.0,73675.0|73676.0|73677.0|73678.0|73679.0,7.95316|0.50464|1.48343|5.46029|0.95215,0.35432|0.00823|0.00341|0.00017|0.00038,38|6|5|6|5,4|3|5|1|2,73674.5,1,10,warm,candidate_ready
185,1780044770146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,266,1780044769864096836,1780044769253000000,282.058275,false,false,false,73674.0,73675.0,73674.0|73673.0|73672.0|73671.0|73670.0,73675.0|73676.0|73677.0|73678.0|73679.0,7.953|0.50464|3.11391|3.82979|0.95215,0.35432|0.01501|0.00341|0.00017|0.00038,38|6|6|5|5,4|4|5|1|2,73674.5,1,10,warm,candidate_ready
186,1780044770646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,267,1780044770335779920,1780044769798000000,310.375191,false,false,false,73674.0,73675.0,73674.0|73673.0|73672.0|73671.0|73670.0,73675.0|73676.0|73677.0|73678.0|73679.0,7.953|0.50464|1.48343|3.82979|1.97123,0.35432|0.00823|0.00341|0.00017|0.67969,38|6|5|5|6,4|3|5|1|3,73674.5,1,10,warm,candidate_ready
187,1780044771146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,269,1780044770687460602,1780044770361000000,458.694509,false,false,false,73674.0,73675.0,73674.0|73673.0|73672.0|73671.0|73670.0,73675.0|73676.0|73677.0|73678.0|73679.0,7.08853|2.1351|2.84216|2.47102|0.95215,2.14205|0.00823|0.00341|0.00017|0.00038,34|7|6|4|5,8|3|5|1|2,73674.5,1,10,warm,candidate_ready
