event_sequence,source_channel,source_event_exchange_time_ms,source_local_receive_ts_ns,candidate_age_seconds_at_eval,side,quote_px,bid,ask,spread_ticks,order_size_btc,same_side_top_qty_btc,same_side_top_order_count,top_depth_multiple_of_order,rolling_trade_count_last_3s,touch_trade_qty_btc,strict_trade_through_qty_btc,at_or_through_trade_qty_btc,required_depletion_qty_btc,queue_depletion_multiple,public_depletion_status,quality_bucket,dynamic_size_btc,allowed,skip_reason,bbo_history_count,bbo_history_span_ms,last_l2_age_ms,same_touch_bbo_count,bbo_history_status,freshness_source,touch_stability_ms,last_touch_change_ms,previous_top_qty,current_top_qty,reset_qty_delta,previous_order_count,current_order_count,reset_order_count_delta,top_reset_status,top_reset_reason,fresh_touch_evidence_status,fresh_touch_evidence_reason,fresh_touch_block_reason,queue_reset_block_reason,local_receive_ordering_status,exchange_time_ordering_status,inference_scope
1223,l2Book,1784121928462,1784121928701207046,0.239773,buy,65313,65313,65314,1,0.005,14.0697,77,2813.94,38,0.17473,0.08821,0.26294,14.0747,0.01868174810120286755667971609,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,112,59881,0,2,same_touch_stable_enough,real_bbo_history_touch_stability,535,1784121927927,6.21148,14.0697,7.85822,100,77,-23,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1224,l2Book,1784121928996,1784121929239128909,0.243685,buy,65313,65313,65314,1,0.005,4.38826,41,877.652,20,0.1687,0.0334,0.2021,4.39326,0.04600228531887482188625303306,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,112,59874,0,3,same_touch_stable_enough,real_bbo_history_touch_stability,1069,1784121927927,14.0697,4.38826,-9.68144,100,41,-59,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1225,l2Book,1784121929611,1784121929914957808,0.304502,buy,65308,65308,65309,1,0.005,0.00479,1,0.958,20,0,0.0334,0.0334,0.00979,3.411644535240040858018386108,depleted_top_plus_order_proxy,,0.005,False,missing_touch_freshness_or_queue_reset_evidence,112,59942,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784121929611,,0.00479,,,1,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1226,trades,1784121929611,1784121929915747651,0.305033,buy,65308,65308,65309,1,0.005,0.00479,1,0.958,23,0.00287,0.0334,0.03627,0.00979,3.704800817160367722165474974,depleted_top_plus_order_proxy,,0.005,False,missing_touch_freshness_or_queue_reset_evidence,112,59942,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784121929611,,0.00479,,,1,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1227,trades,1784121929874,1784121930099292971,0.225819,buy,65308,65308,65309,1,0.005,0.00479,1,0.958,23,0.0044,0.0334,0.0378,0.00979,3.861082737487231869254341164,depleted_top_plus_order_proxy,quality_a,0.005,True,,111,59418,263,1,same_touch_stable_enough,real_bbo_history_touch_stability,263,1784121929611,,0.00479,,,1,,missing,no_prior_same_touch_bbo,pass,,,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1228,trades,1784121930351,1784121930608237806,0.257721,buy,65302,65302,65303,1,0.005,0.00115,2,0.23,33,0.00115,0.00065,0.0018,0.00615,0.2926829268292682926829268293,depleted_visible_top_proxy_only,,0.00045,False,missing_touch_freshness_or_queue_reset_evidence,111,59392,205,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,205,1784121930146,,0.00115,,,2,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1229,l2Book,1784121930673,1784121930898548040,0.226069,buy,65300,65300,65301,1,0.005,0.06597,8,13.194,33,0.00065,0,0.00065,0.07097,0.009158799492743412709595603776,touched_quote_without_depletion,,0.00016,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,112,59919,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784121930673,,0.06597,,,8,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1230,trades,1784121930876,1784121931092242072,0.216777,buy,65300,65300,65301,1,0.005,0.06597,8,13.194,30,0.01182,0,0.01182,0.07097,0.1665492461603494434268000564,touched_quote_without_depletion,,0.00295,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,111,59383,203,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,203,1784121930673,,0.06597,,,8,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1231,trades,1784121930945,1784121931168521997,0.224008,buy,65300,65300,65301,1,0.005,0.06597,8,13.194,31,0.01212,0,0.01212,0.07097,0.1707763843877694800619980273,touched_quote_without_depletion,,0.00303,False,missing_same_side_strict_through_support,111,59383,272,1,same_touch_stable_enough,real_bbo_history_touch_stability,272,1784121930673,,0.06597,,,8,,missing,no_prior_same_touch_bbo,pass,,,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1232,trades,1784121931157,1784121931445148266,0.28864,buy,65300,65300,65301,1,0.005,0.06597,8,13.194,32,0.06662,0.00023,0.06685,0.07097,0.9419473016767648302099478653,depleted_visible_top_proxy_only,quality_b,0.002,True,,111,59383,484,1,same_touch_stable_enough,real_bbo_history_touch_stability,484,1784121930673,,0.06597,,,8,,missing,no_prior_same_touch_bbo,pass,,,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1233,trades,1784121931217,1784121931550620754,0.33408,buy,65293,65293,65297,4,0.005,0.00016,1,0.032,34,0,0,0,0.00516,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,112,59927,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784121931217,,0.00016,,,1,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1234,trades,1784121931351,1784121931830318272,0.479823,buy,65293,65293,65297,4,0.005,0.00016,1,0.032,44,0.00016,0,0.00016,0.00516,0.03100775193798449612403100775,depleted_visible_top_proxy_only,,4e-05,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,111,59390,134,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,134,1784121931217,,0.00016,,,1,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1235,trades,1784121931486,1784121931831128132,0.345452,buy,65293,65293,65297,4,0.005,0.00016,1,0.032,47,0.00016,1.85458,1.85474,0.00516,359.4457364341085271317829457,depleted_top_plus_order_proxy,quality_a,0.005,True,,111,59390,269,1,same_touch_stable_enough,real_bbo_history_touch_stability,269,1784121931217,,0.00016,,,1,,missing,no_prior_same_touch_bbo,pass,,,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1236,trades,1784121931618,1784121931939871137,0.32238,buy,65293,65293,65297,4,0.005,0.00016,1,0.032,50,0.00016,3.73668,3.73684,0.00516,724.1937984496124031007751938,depleted_top_plus_order_proxy,quality_a,0.005,True,,111,59390,401,1,same_touch_stable_enough,real_bbo_history_touch_stability,401,1784121931217,,0.00016,,,1,,missing,no_prior_same_touch_bbo,pass,,,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1237,l2Book,1784121931827,1784121932090155908,0.26368,buy,65287,65287,65288,1,0.005,4.21818,2,843.636,50,3.73566,0,3.73566,4.22318,0.8845609232852968616066565953,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,112,60000,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784121931827,,4.21818,,,2,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1238,trades,1784121931759,1784121932090887260,0.332248,buy,65287,65287,65288,1,0.005,4.21818,2,843.636,51,3.73642,0,3.73642,4.22318,0.8847408824629781349599117253,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,112,60000,-68,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784121931827,,4.21818,,,2,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_after_candidate_visible_by_local_receive,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1239,trades,1784121931827,1784121932161553904,0.335076,buy,65287,65287,65288,1,0.005,4.21818,2,843.636,58,4.94694,0,4.94694,4.22318,1.171377966366576844936753821,depleted_top_plus_order_proxy,,0.005,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,112,60000,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784121931827,,4.21818,,,2,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1240,trades,1784121931885,1784121932162277264,0.277596,buy,65287,65287,65288,1,0.005,4.21818,2,843.636,59,5.16708,0,5.16708,4.22318,1.223504562912307787023048982,depleted_top_plus_order_proxy,,0.005,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,111,59452,58,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,58,1784121931827,,4.21818,,,2,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1241,l2Book,1784121932292,1784121932583241385,0.291747,buy,65287,65287,65288,1,0.005,12.33755,42,2467.51,59,5.16708,0,5.16708,12.34255,0.4186395842026161530639940693,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,112,59917,0,2,same_touch_stable_enough,real_bbo_history_touch_stability,465,1784121931827,4.21818,12.33755,8.11937,2,42,40,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1242,trades,1784121932555,1784121932761053114,0.20657,buy,65287,65287,65288,1,0.005,12.33755,42,2467.51,60,5.16708,0,5.16708,12.34255,0.4186395842026161530639940693,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,111,59399,263,2,same_touch_stable_enough,real_bbo_history_touch_stability,728,1784121931827,4.21818,12.33755,8.11937,2,42,40,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1243,trades,1784121932624,1784121932837788343,0.214323,buy,65287,65287,65288,1,0.005,12.33755,42,2467.51,61,5.16708,0,5.16708,12.34255,0.4186395842026161530639940693,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,111,59399,332,2,same_touch_stable_enough,real_bbo_history_touch_stability,797,1784121931827,4.21818,12.33755,8.11937,2,42,40,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1244,trades,1784121932690,1784121932874589245,0.185139,buy,65287,65287,65288,1,0.005,12.33755,42,2467.51,65,5.39675,0,5.39675,12.34255,0.4372475703967170479357993283,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,111,59399,398,2,same_touch_stable_enough,real_bbo_history_touch_stability,863,1784121931827,4.21818,12.33755,8.11937,2,42,40,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1245,trades,1784121932757,1784121932930153765,0.173673,buy,65287,65287,65288,1,0.005,12.33755,42,2467.51,67,5.39732,0,5.39732,12.34255,0.437293752101470117601306051,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,111,59399,465,2,same_touch_stable_enough,real_bbo_history_touch_stability,930,1784121931827,4.21818,12.33755,8.11937,2,42,40,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1246,l2Book,1784121932801,1784121933037280651,0.236932,buy,65287,65287,65288,1,0.005,9.73587,43,1947.174,67,5.39732,0,5.39732,9.74087,0.5540901377392368443475788097,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,112,59908,0,3,same_touch_stable_enough,real_bbo_history_touch_stability,974,1784121931827,12.33755,9.73587,-2.60168,42,43,1,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1247,trades,1784121932857,1784121933084743797,0.228268,buy,65287,65287,65288,1,0.005,9.73587,43,1947.174,68,5.39732,0,5.39732,9.74087,0.5540901377392368443475788097,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,112,59908,56,3,same_touch_stable_enough,real_bbo_history_touch_stability,1030,1784121931827,12.33755,9.73587,-2.60168,42,43,1,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1248,trades,1784121932953,1784121933186882642,0.234451,buy,65287,65287,65288,1,0.005,9.73587,43,1947.174,67,5.39793,0,5.39793,9.74087,0.5541527604823799106239997043,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,111,59367,152,3,same_touch_stable_enough,real_bbo_history_touch_stability,1126,1784121931827,12.33755,9.73587,-2.60168,42,43,1,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1249,trades,1784121933084,1784121933299987374,0.216489,buy,65287,65287,65288,1,0.005,9.73587,43,1947.174,64,5.39793,0,5.39793,9.74087,0.5541527604823799106239997043,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,111,59367,283,3,same_touch_stable_enough,real_bbo_history_touch_stability,1257,1784121931827,12.33755,9.73587,-2.60168,42,43,1,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1250,trades,1784121933151,1784121933329603221,0.179114,buy,65287,65287,65288,1,0.005,9.73587,43,1947.174,65,5.39793,0,5.39793,9.74087,0.5541527604823799106239997043,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,111,59367,350,3,same_touch_stable_enough,real_bbo_history_touch_stability,1324,1784121931827,12.33755,9.73587,-2.60168,42,43,1,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1251,l2Book,1784121933361,1784121933629226603,0.268857,buy,65287,65287,65288,1,0.005,1.889,24,377.8,57,5.39793,0,5.39793,1.894,2.850015839493136219640971489,depleted_top_plus_order_proxy,,0.005,False,missing_same_side_strict_through_support,112,59927,0,4,same_touch_stable_enough,real_bbo_history_touch_stability,1534,1784121931827,12.33755,1.889,-10.44855,43,24,-19,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1252,trades,1784121933361,1784121933630163197,0.26968,buy,65287,65287,65288,1,0.005,1.889,24,377.8,60,9.0215,0,9.0215,1.894,4.76319957761351636747624076,depleted_top_plus_order_proxy,,0.005,False,missing_same_side_strict_through_support,112,59927,0,4,same_touch_stable_enough,real_bbo_history_touch_stability,1534,1784121931827,12.33755,1.889,-10.44855,43,24,-19,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1253,trades,1784121933428,1784121933682773888,0.255396,buy,65287,65287,65288,1,0.005,1.889,24,377.8,61,9.02208,0,9.02208,1.894,4.763505807814149947201689546,depleted_top_plus_order_proxy,,0.005,False,missing_same_side_strict_through_support,112,59927,67,4,same_touch_stable_enough,real_bbo_history_touch_stability,1601,1784121931827,12.33755,1.889,-10.44855,43,24,-19,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1254,trades,1784121933763,1784121933987430563,0.224947,buy,65287,65287,65288,1,0.005,1.889,24,377.8,62,9.02795,0,9.02795,1.894,4.766605068637803590285110876,depleted_top_plus_order_proxy,,0.005,False,missing_same_side_strict_through_support,111,59380,402,4,same_touch_stable_enough,real_bbo_history_touch_stability,1936,1784121931827,12.33755,1.889,-10.44855,43,24,-19,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1255,l2Book,1784121933897,1784121934122466426,0.226052,buy,65287,65287,65288,1,0.005,0.13717,2,27.434,61,9.02795,0,9.02795,0.14217,63.50109024407399592037701343,depleted_top_plus_order_proxy,,0.005,False,missing_same_side_strict_through_support,112,59916,0,5,same_touch_stable_enough,real_bbo_history_touch_stability,2070,1784121931827,12.33755,0.13717,-12.20038,43,2,-41,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1256,trades,1784121934098,1784121934328426675,0.230946,buy,65287,65287,65288,1,0.005,0.13717,2,27.434,61,9.12098,0,9.12098,0.14217,64.15544770345361187310965745,depleted_top_plus_order_proxy,,0.005,False,missing_same_side_strict_through_support,111,59400,201,5,same_touch_stable_enough,real_bbo_history_touch_stability,2271,1784121931827,12.33755,0.13717,-12.20038,43,2,-41,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1257,trades,1784121934169,1784121934371098401,0.202616,buy,65287,65287,65288,1,0.005,0.13717,2,27.434,54,9.13324,0,9.13324,0.14217,64.24168249279032144615601041,depleted_top_plus_order_proxy,,0.005,False,missing_same_side_strict_through_support,111,59400,272,5,same_touch_stable_enough,real_bbo_history_touch_stability,2342,1784121931827,12.33755,0.13717,-12.20038,43,2,-41,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1258,trades,1784121934232,1784121934449000084,0.217492,buy,65287,65287,65288,1,0.005,0.13717,2,27.434,53,9.15162,0,9.15162,0.14217,64.37096433846803123021734543,depleted_top_plus_order_proxy,,0.005,False,missing_same_side_strict_through_support,111,59400,335,5,same_touch_stable_enough,real_bbo_history_touch_stability,2405,1784121931827,12.33755,0.13717,-12.20038,43,2,-41,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1259,l2Book,1784121934419,1784121934649323303,0.230811,buy,65287,65287,65288,1,0.005,0.0135,2,2.7,42,9.15162,0,9.15162,0.0185,494.6821621621621621621621622,depleted_top_plus_order_proxy,,0.005,False,missing_same_side_strict_through_support,112,59922,0,6,same_touch_stable_enough,real_bbo_history_touch_stability,2592,1784121931827,12.33755,0.0135,-12.32405,43,2,-41,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1260,trades,1784121934701,1784121934928153387,0.22772,buy,65287,65287,65288,1,0.005,0.0135,2,2.7,47,5.42946,0.19145,5.62091,0.0185,303.832972972972972972972973,depleted_top_plus_order_proxy,quality_a,0.005,True,,111,59319,282,6,same_touch_stable_enough,real_bbo_history_touch_stability,2874,1784121931827,12.33755,0.0135,-12.32405,43,2,-41,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1261,l2Book,1784121935505,1784121935778401297,0.27394,buy,65274,65274,65275,1,0.005,2.81259,18,562.518,38,0,0,0,2.81759,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,112,59904,0,2,same_touch_stable_enough,real_bbo_history_touch_stability,534,1784121934971,0.11478,2.81259,2.69781,1,18,17,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1262,trades,1784121935505,1784121935779136078,0.274476,buy,65274,65274,65275,1,0.005,2.81259,18,562.518,39,0,0,0,2.81759,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,112,59904,0,2,same_touch_stable_enough,real_bbo_history_touch_stability,534,1784121934971,0.11478,2.81259,2.69781,1,18,17,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1263,trades,1784121935626,1784121935858300355,0.232866,buy,65274,65274,65275,1,0.005,2.81259,18,562.518,39,0.14157,0,0.14157,2.81759,0.05024506759322683570001313179,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,111,59369,121,2,same_touch_stable_enough,real_bbo_history_touch_stability,655,1784121934971,0.11478,2.81259,2.69781,1,18,17,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1264,trades,1784121935903,1784121936125155719,0.222684,buy,65274,65274,65275,1,0.005,2.81259,18,562.518,33,0.14157,0.00048,0.14205,2.81759,0.05041542594912673596939228206,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,111,59369,398,2,same_touch_stable_enough,real_bbo_history_touch_stability,932,1784121934971,0.11478,2.81259,2.69781,1,18,17,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1265,l2Book,1784121936032,1784121936332945240,0.301472,buy,65271,65271,65272,1,0.005,0.07594,1,15.188,31,0.00048,0,0.00048,0.08094,0.005930318754633061527057079318,touched_quote_without_depletion,,0.00012,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,112,59896,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784121936032,,0.07594,,,1,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1266,trades,1784121936032,1784121936333699944,0.302015,buy,65271,65271,65272,1,0.005,0.07594,1,15.188,33,0.00066,0,0.00066,0.08094,0.008154188287620459599703484062,touched_quote_without_depletion,,0.00016,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,112,59896,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784121936032,,0.07594,,,1,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
