schema_version,task_id,pair_sequence,start_sample_sequence,end_sample_sequence,actual_horizon_us,start_mid_price,end_mid_price,abs_mid_move_bps
skhynix_c6in_latency_v2,0822T002,643,643,644,679263,1245.1,1245.1,0.0
skhynix_c6in_latency_v2,0822T002,644,644,645,520740,1245.1,1245.05,0.40157417074897217
skhynix_c6in_latency_v2,0822T002,645,645,646,528092,1245.05,1245.05,0.0
skhynix_c6in_latency_v2,0822T002,646,646,647,503182,1245.05,1245.05,0.0
skhynix_c6in_latency_v2,0822T002,647,647,648,594551,1245.05,1244.75,2.409541785470098
skhynix_c6in_latency_v2,0822T002,648,648,649,499019,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,649,649,650,542507,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,650,650,651,533049,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,651,651,652,502209,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,652,652,653,593072,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,653,653,654,506774,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,654,654,655,570628,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,655,655,656,427764,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,656,656,657,588315,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,657,657,658,508111,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,658,658,659,521744,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,659,659,660,525889,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,660,660,661,522655,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,661,661,662,776351,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,662,662,663,319063,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,663,663,664,545900,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,664,664,665,534527,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,665,665,666,509348,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,666,666,667,538744,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,667,667,668,607278,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,668,668,669,455119,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,669,669,670,577928,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,670,670,671,531383,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,671,671,672,599935,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,672,672,673,484227,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,673,673,674,505107,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,674,674,675,554665,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,675,675,676,554377,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,676,676,677,510384,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,677,677,678,518803,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,678,678,679,518346,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,679,679,680,515727,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,680,680,681,743549,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,681,681,682,292257,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,682,682,683,547937,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,683,683,684,500057,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,684,684,685,621079,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,685,685,686,490551,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,686,686,687,573756,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,687,687,688,543105,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,688,688,689,487844,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,689,689,690,543472,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,690,690,691,534599,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,691,691,692,548731,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,692,692,693,533917,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,693,693,694,538849,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,694,694,695,551678,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,695,695,696,532255,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,696,696,697,569781,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,697,697,698,647727,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,698,698,699,421387,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,699,699,700,605268,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,700,700,701,445818,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,701,701,702,524305,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,702,702,703,567313,1244.75,1244.85,0.803374171519655
skhynix_c6in_latency_v2,0822T002,703,703,704,539989,1244.85,1244.75,0.8033096356983497
skhynix_c6in_latency_v2,0822T002,704,704,705,543688,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,705,705,706,555012,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,706,706,707,531382,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,707,707,708,591081,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,708,708,709,688024,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,709,709,710,335275,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,710,710,711,597822,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,711,711,712,505052,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,712,712,713,574451,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,713,713,714,544923,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,714,714,715,504397,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,715,715,716,530137,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,716,716,717,535672,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,717,717,718,583273,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,718,718,719,537788,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,719,719,720,521963,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,720,720,721,534462,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,721,721,722,618588,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,722,722,723,473971,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,723,723,724,528494,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,724,724,725,541278,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,725,725,726,515996,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,726,726,727,534379,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,727,727,728,592941,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,728,728,729,532208,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,729,729,730,571003,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,730,730,731,520832,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,731,731,732,548492,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,732,732,733,524446,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,733,733,734,508567,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,734,734,735,583025,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,735,735,736,512558,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,736,736,737,662818,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,737,737,738,462782,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,738,738,739,523002,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,739,739,740,478340,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,740,740,741,579981,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,741,741,742,573087,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,742,742,743,525352,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,743,743,744,536802,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,744,744,745,497835,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,745,745,746,571234,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,746,746,747,530720,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,747,747,748,662153,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,748,748,749,479930,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,749,749,750,612644,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,750,750,751,584928,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,751,751,752,591675,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,752,752,753,566402,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,753,753,754,507572,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,754,754,755,755217,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,755,755,756,333878,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,756,756,757,570367,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,757,757,758,493796,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,758,758,759,523354,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,759,759,760,538232,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,760,760,761,565783,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,761,761,762,553655,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,762,762,763,518721,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,763,763,764,544089,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,764,764,765,542700,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,765,765,766,621594,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,766,766,767,503721,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,767,767,768,586140,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,768,768,769,509819,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,769,769,770,578466,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,770,770,771,539997,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,771,771,772,495597,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,772,772,773,542928,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,773,773,774,597653,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,774,774,775,471742,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,775,775,776,623834,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,776,776,777,630149,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,777,777,778,563621,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,778,778,779,603642,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,779,779,780,604464,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,780,780,781,573060,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,781,781,782,594053,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,782,782,783,451334,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,783,783,784,531206,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,784,784,785,524931,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,785,785,786,517318,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,786,786,787,581381,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,787,787,788,484461,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,788,788,789,629570,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,789,789,790,498636,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,790,790,791,582142,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,791,791,792,532607,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,792,792,793,676345,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,793,793,794,449502,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,794,794,795,544042,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,795,795,796,551143,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,796,796,797,543925,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,797,797,798,529265,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,798,798,799,531336,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,799,799,800,566658,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,800,800,801,614370,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,801,801,802,432332,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,802,802,803,575531,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,803,803,804,571242,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,804,804,805,460365,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,805,805,806,562151,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,806,806,807,584098,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,807,807,808,504701,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,808,808,809,533714,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,809,809,810,744163,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,810,810,811,404163,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,811,811,812,532064,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,812,812,813,562612,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,813,813,814,511834,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,814,814,815,531818,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,815,815,816,545192,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,816,816,817,571033,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,817,817,818,480006,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,818,818,819,597291,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,819,819,820,456397,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,820,820,821,619202,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,821,821,822,520505,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,822,822,823,564234,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,823,823,824,533681,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,824,824,825,556538,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,825,825,826,517533,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,826,826,827,594343,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,827,827,828,557802,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,828,828,829,541742,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,829,829,830,480242,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,830,830,831,592896,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,831,831,832,542765,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,832,832,833,520623,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,833,833,834,541887,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,834,834,835,551337,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,835,835,836,569770,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,836,836,837,556668,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,837,837,838,661541,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,838,838,839,456477,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,839,839,840,451549,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,840,840,841,581362,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,841,841,842,531233,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,842,842,843,501966,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,843,843,844,559568,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,844,844,845,536505,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,845,845,846,531078,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,846,846,847,591559,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,847,847,848,542568,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,848,848,849,610111,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,849,849,850,551690,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,850,850,851,450213,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,851,851,852,571725,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,852,852,853,480110,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,853,853,854,552336,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,854,854,855,536892,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,855,855,856,559148,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,856,856,857,542874,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,857,857,858,530600,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,858,858,859,554971,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,859,859,860,516685,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,860,860,861,596267,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,861,861,862,489735,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,862,862,863,524194,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,863,863,864,518637,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,864,864,865,591277,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,865,865,866,715411,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,866,866,867,351928,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,867,867,868,546822,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,868,868,869,492074,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,869,869,870,535400,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,870,870,871,510643,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,871,871,872,573286,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,872,872,873,549755,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,873,873,874,542507,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,874,874,875,582304,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,875,875,876,455045,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,876,876,877,575690,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,877,877,878,548083,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,878,878,879,494622,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,879,879,880,530847,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,880,880,881,447736,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,881,881,882,543679,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,882,882,883,543075,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,883,883,884,530301,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,884,884,885,611189,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,885,885,886,427073,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,886,886,887,563876,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,887,887,888,485389,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,888,888,889,557027,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,889,889,890,547308,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,890,890,891,530964,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,891,891,892,551980,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,892,892,893,543989,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,893,893,894,721399,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,894,894,895,410486,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,895,895,896,474264,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,896,896,897,559304,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,897,897,898,515348,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,898,898,899,566880,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,899,899,900,480596,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,900,900,901,562432,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,901,901,902,537449,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,902,902,903,559524,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,903,903,904,488129,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,904,904,905,500450,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,905,905,906,546302,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,906,906,907,614693,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,907,907,908,588535,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,908,908,909,355128,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,909,909,910,675148,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,910,910,911,442740,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,911,911,912,535668,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,912,912,913,763929,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,913,913,914,337624,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,914,914,915,582577,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,915,915,916,535613,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,916,916,917,572413,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,917,917,918,517849,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,918,918,919,531586,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,919,919,920,498114,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,920,920,921,624327,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,921,921,922,485513,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,922,922,923,617738,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,923,923,924,496719,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,924,924,925,546046,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,925,925,926,551422,1244.75,1244.85,0.803374171519655
skhynix_c6in_latency_v2,0822T002,926,926,927,543495,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,927,927,928,531828,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,928,928,929,537367,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,929,929,930,514395,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,930,930,931,558932,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,931,931,932,601085,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,932,932,933,475468,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,933,933,934,546329,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,934,934,935,547590,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,935,935,936,598668,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,936,936,937,672616,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,937,937,938,593358,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,938,938,939,638529,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,939,939,940,459055,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,940,940,941,610811,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,941,941,942,541854,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,942,942,943,505254,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,943,943,944,559503,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,944,944,945,601501,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,945,945,946,592800,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,946,946,947,630671,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,947,947,948,551138,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,948,948,949,380921,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,949,949,950,602418,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,950,950,951,420792,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,951,951,952,587150,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,952,952,953,524919,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,953,953,954,529881,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,954,954,955,555453,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,955,955,956,551396,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,956,956,957,465514,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,957,957,958,536764,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,958,958,959,722228,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,959,959,960,313522,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,960,960,961,516335,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,961,961,962,572783,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,962,962,963,605207,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,963,963,964,447710,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,964,964,965,549628,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,965,965,966,564118,1244.85,1244.85,0.0
