coarsening_variant,inventory_bucket,side_class,quote_distance_bucket,fair_or_reservation_edge_bucket,latency_stale_bucket,post_only_safety_bucket,reject_throttle_churn_bucket,bucket_level,scope,sample_count,fill_sample_count,rows,fills,fill_rate,side_adjusted_markout_5000ms_mean,spread_capture_ticks_mean,fee_adjusted_spread_capture_ticks_mean,fill_after_cancel_rate,inventory_increasing_fill_rate,inventory_reducing_fill_rate,post_only_risk_rows,post_only_risk_rate,reject_throttle_churn_rows,reject_throttle_churn_rate,warning_churn_rows,warning_churn_rate,hard_reject_drop_rows,hard_reject_drop_rate,verdict,verdict_reason
edge_latency_coarsened,mild_skew,reduce_side,step_back_gt1,edge_non_adverse,market_view_usable,clamped,reject_throttle_or_drop,coarsened_decision_visible_trigger,clean_only,1,0,3,0,0.0,,,,,,,0,0.0,3,1.0,0,0.0,3,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,mild_skew,reduce_side,step_back_gt1,edge_non_adverse,market_view_usable,guarded_depth_fallback,churn_normal,coarsened_decision_visible_trigger,clean_only,1,0,1,0,0.0,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
edge_latency_coarsened,mild_skew,reduce_side,step_back_gt1,edge_non_adverse,market_view_usable,guarded_depth_fallback,recent_reject_or_throttle,coarsened_decision_visible_trigger,clean_only,8,5,670,6,0.008955223880597015,-65.5000000000291,51.00000000003396,51.00000000003396,0.5,0.0,0.5,0,0.0,670,1.0,0,0.0,670,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,mild_skew,reduce_side,step_back_gt1,edge_non_adverse,market_view_usable,post_only_clean,cancel_readd_pressure,coarsened_decision_visible_trigger,clean_only,3,1,4,1,0.25,,-9.499999999970896,-9.499999999970896,0.0,0.0,1.0,0,0.0,4,1.0,0,0.0,4,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,mild_skew,reduce_side,step_back_gt1,edge_non_adverse,market_view_usable,post_only_clean,churn_normal,coarsened_decision_visible_trigger,clean_only,6,1,10,1,0.1,-83.50000000005821,3.5000000000582077,3.5000000000582077,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
edge_latency_coarsened,mild_skew,reduce_side,step_back_gt1,edge_non_adverse,market_view_usable,post_only_clean,fast_cancel_churn,coarsened_decision_visible_trigger,clean_only,7,0,60,0,0.0,,,,,,,0,0.0,60,1.0,0,0.0,60,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,mild_skew,reduce_side,step_back_gt1,edge_non_adverse,market_view_usable,post_only_clean,recent_reject_or_throttle,coarsened_decision_visible_trigger,clean_only,8,6,2748,40,0.01455604075691412,-133.0757575757558,34.7027027026854,34.7027027026854,0.675,0.0,0.3,0,0.0,2748,1.0,0,0.0,2748,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,mild_skew,reduce_side,step_back_gt1,edge_non_adverse,market_view_usable,post_only_clean,reject_throttle_or_drop,coarsened_decision_visible_trigger,clean_only,1,1,43,3,0.06976744186046512,-456.5000000000388,19.166666666666668,19.166666666666668,1.0,0.0,0.3333333333333333,0,0.0,43,1.0,0,0.0,43,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,mild_skew,reduce_side,step_back_gt1,edge_non_adverse,stale_latency_high,clamped,churn_normal,coarsened_decision_visible_trigger,clean_only,3,0,3,0,0.0,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
edge_latency_coarsened,mild_skew,reduce_side,step_back_gt1,edge_non_adverse,stale_latency_high,clamped,recent_reject_or_throttle,coarsened_decision_visible_trigger,clean_only,2,0,4,0,0.0,,,,,,,0,0.0,4,1.0,0,0.0,4,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,mild_skew,reduce_side,step_back_gt1,edge_non_adverse,stale_latency_high,guarded_depth_fallback,churn_normal,coarsened_decision_visible_trigger,clean_only,7,2,69,3,0.043478260869565216,-93.16666666670547,24.833333333323633,24.833333333323633,0.0,0.0,0.3333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
edge_latency_coarsened,mild_skew,reduce_side,step_back_gt1,edge_non_adverse,stale_latency_high,guarded_depth_fallback,fast_cancel_churn,coarsened_decision_visible_trigger,clean_only,8,1,274,1,0.0036496350364963502,,1.5000000000873115,1.5000000000873115,1.0,0.0,0.0,0,0.0,274,1.0,0,0.0,274,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,mild_skew,reduce_side,step_back_gt1,edge_non_adverse,stale_latency_high,guarded_depth_fallback,recent_reject_or_throttle,coarsened_decision_visible_trigger,clean_only,8,6,559,7,0.012522361359570662,-37.999999999956344,27.499999999975746,27.499999999975746,0.2857142857142857,0.0,0.7142857142857143,0,0.0,559,1.0,0,0.0,559,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,mild_skew,reduce_side,step_back_gt1,edge_non_adverse,stale_latency_high,post_only_clean,churn_normal,coarsened_decision_visible_trigger,clean_only,7,1,62,1,0.016129032258064516,-204.50000000011642,58.50000000005821,58.50000000005821,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
edge_latency_coarsened,mild_skew,reduce_side,step_back_gt1,edge_non_adverse,stale_latency_high,post_only_clean,fast_cancel_churn,coarsened_decision_visible_trigger,clean_only,8,1,223,2,0.008968609865470852,14.000000000014552,15.499999999956344,15.499999999956344,1.0,0.0,0.0,0,0.0,223,1.0,0,0.0,223,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,mild_skew,reduce_side,step_back_gt1,edge_non_adverse,stale_latency_high,post_only_clean,recent_reject_or_throttle,coarsened_decision_visible_trigger,clean_only,8,2,537,2,0.0037243947858473,-208.4999999999127,15.499999999956344,15.499999999956344,1.0,0.0,0.5,0,0.0,537,1.0,0,0.0,537,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,mild_skew,reduce_side,step_back_gt1,edge_non_adverse,stale_latency_join_stale,guarded_depth_fallback,churn_normal,coarsened_decision_visible_trigger,clean_only,7,0,17,0,0.0,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
edge_latency_coarsened,mild_skew,reduce_side,step_back_gt1,edge_non_adverse,stale_latency_join_stale,guarded_depth_fallback,fast_cancel_churn,coarsened_decision_visible_trigger,clean_only,7,0,52,0,0.0,,,,,,,0,0.0,52,1.0,0,0.0,52,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,mild_skew,reduce_side,step_back_gt1,edge_non_adverse,stale_latency_join_stale,guarded_depth_fallback,recent_reject_or_throttle,coarsened_decision_visible_trigger,clean_only,7,1,59,1,0.01694915254237288,,8.500000000058208,8.500000000058208,1.0,0.0,0.0,0,0.0,59,1.0,0,0.0,59,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,mild_skew,reduce_side,touch,edge_non_adverse,market_view_usable,clamped,recent_reject_or_throttle,coarsened_decision_visible_trigger,clean_only,5,0,21,0,0.0,,,,,,,0,0.0,21,1.0,0,0.0,21,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,mild_skew,reduce_side,touch,edge_non_adverse,market_view_usable,clamped,reject_throttle_or_drop,coarsened_decision_visible_trigger,clean_only,1,0,1,0,0.0,,,,,,,0,0.0,1,1.0,0,0.0,1,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,mild_skew,reduce_side,touch,edge_non_adverse,market_view_usable,guarded_depth_fallback,fast_cancel_churn,coarsened_decision_visible_trigger,clean_only,1,0,1,0,0.0,,,,,,,0,0.0,1,1.0,0,0.0,1,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,mild_skew,reduce_side,touch,edge_non_adverse,market_view_usable,guarded_depth_fallback,recent_reject_or_throttle,coarsened_decision_visible_trigger,clean_only,8,4,73,7,0.0958904109589041,-150.80000000001746,0.4999999999667385,0.4999999999667385,0.42857142857142855,0.0,0.7142857142857143,0,0.0,73,1.0,0,0.0,73,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,mild_skew,reduce_side,touch,edge_non_adverse,market_view_usable,post_only_clean,cancel_readd_pressure,coarsened_decision_visible_trigger,clean_only,4,0,4,0,0.0,,,,,,,0,0.0,4,1.0,0,0.0,4,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,mild_skew,reduce_side,touch,edge_non_adverse,market_view_usable,post_only_clean,churn_normal,coarsened_decision_visible_trigger,clean_only,2,0,5,0,0.0,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
edge_latency_coarsened,mild_skew,reduce_side,touch,edge_non_adverse,market_view_usable,post_only_clean,fast_cancel_churn,coarsened_decision_visible_trigger,clean_only,3,0,4,0,0.0,,,,,,,0,0.0,4,1.0,0,0.0,4,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,mild_skew,reduce_side,touch,edge_non_adverse,market_view_usable,post_only_clean,recent_reject_or_throttle,coarsened_decision_visible_trigger,clean_only,8,8,984,83,0.08434959349593496,-64.14000000001397,2.3433734939720465,2.3433734939720465,0.5301204819277109,0.0,0.5060240963855421,0,0.0,984,1.0,0,0.0,984,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,mild_skew,reduce_side,touch,edge_non_adverse,market_view_usable,post_only_clean,reject_throttle_or_drop,coarsened_decision_visible_trigger,clean_only,1,1,30,2,0.06666666666666667,-93.49999999998545,44.00000000008731,44.00000000008731,0.5,0.0,0.5,0,0.0,30,1.0,0,0.0,30,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,mild_skew,reduce_side,touch,edge_non_adverse,stale_latency_high,clamped,churn_normal,coarsened_decision_visible_trigger,clean_only,1,0,1,0,0.0,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
edge_latency_coarsened,mild_skew,reduce_side,touch,edge_non_adverse,stale_latency_high,clamped,recent_reject_or_throttle,coarsened_decision_visible_trigger,clean_only,3,0,6,0,0.0,,,,,,,0,0.0,6,1.0,0,0.0,6,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,mild_skew,reduce_side,touch,edge_non_adverse,stale_latency_high,guarded_depth_fallback,churn_normal,coarsened_decision_visible_trigger,clean_only,6,1,29,2,0.06896551724137931,-156.5000000000873,0.4999999998835847,0.4999999998835847,0.5,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
edge_latency_coarsened,mild_skew,reduce_side,touch,edge_non_adverse,stale_latency_high,guarded_depth_fallback,fast_cancel_churn,coarsened_decision_visible_trigger,clean_only,5,0,18,0,0.0,,,,,,,0,0.0,18,1.0,0,0.0,18,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,mild_skew,reduce_side,touch,edge_non_adverse,stale_latency_high,guarded_depth_fallback,recent_reject_or_throttle,coarsened_decision_visible_trigger,clean_only,8,3,60,4,0.06666666666666667,48.50000000005821,0.5000000000291038,0.5000000000291038,0.25,0.0,0.0,0,0.0,60,1.0,0,0.0,60,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,mild_skew,reduce_side,touch,edge_non_adverse,stale_latency_high,post_only_clean,churn_normal,coarsened_decision_visible_trigger,clean_only,8,3,34,4,0.11764705882352941,172.00000000004366,0.49999999999272404,0.49999999999272404,0.0,0.0,0.25,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
edge_latency_coarsened,mild_skew,reduce_side,touch,edge_non_adverse,stale_latency_high,post_only_clean,fast_cancel_churn,coarsened_decision_visible_trigger,clean_only,6,1,20,1,0.05,19.499999999970896,0.5000000000291038,0.5000000000291038,1.0,0.0,1.0,0,0.0,20,1.0,0,0.0,20,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,mild_skew,reduce_side,touch,edge_non_adverse,stale_latency_high,post_only_clean,recent_reject_or_throttle,coarsened_decision_visible_trigger,clean_only,8,4,99,7,0.0707070707070707,-177.99999999995634,0.4999999999875269,0.4999999999875269,0.7142857142857143,0.0,1.0,0,0.0,99,1.0,0,0.0,99,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,mild_skew,reduce_side,touch,edge_non_adverse,stale_latency_join_stale,guarded_depth_fallback,churn_normal,coarsened_decision_visible_trigger,clean_only,2,0,3,0,0.0,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
edge_latency_coarsened,mild_skew,reduce_side,touch,edge_non_adverse,stale_latency_join_stale,guarded_depth_fallback,recent_reject_or_throttle,coarsened_decision_visible_trigger,clean_only,5,2,7,2,0.2857142857142857,-248.49999999998545,0.5000000000291038,0.5000000000291038,0.0,0.0,0.0,0,0.0,7,1.0,0,0.0,7,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,flat,flat_side,step_back_gt1,edge_adverse,market_view_usable,post_only_clean,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,2,0,3,0,0.0,,,,,,,0,0.0,3,1.0,0,0.0,3,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,flat,flat_side,step_back_gt1,edge_non_adverse,market_view_usable,clamped,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,7,0,34,0,0.0,,,,,,,0,0.0,34,1.0,0,0.0,34,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,flat,flat_side,step_back_gt1,edge_non_adverse,market_view_usable,guarded_depth_fallback,churn_normal,coarsened_decision_visible_trigger,accepted_set,2,0,2,0,0.0,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
edge_latency_coarsened,flat,flat_side,step_back_gt1,edge_non_adverse,market_view_usable,guarded_depth_fallback,fast_cancel_churn,coarsened_decision_visible_trigger,accepted_set,2,0,2,0,0.0,,,,,,,0,0.0,2,1.0,0,0.0,2,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,flat,flat_side,step_back_gt1,edge_non_adverse,market_view_usable,guarded_depth_fallback,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,9,5,690,10,0.014492753623188406,-98.25000000002547,33.59999999997672,33.59999999997672,0.6,0.4,0.0,0,0.0,690,1.0,0,0.0,690,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,flat,flat_side,step_back_gt1,edge_non_adverse,market_view_usable,post_only_clean,churn_normal,coarsened_decision_visible_trigger,accepted_set,6,0,13,0,0.0,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
edge_latency_coarsened,flat,flat_side,step_back_gt1,edge_non_adverse,market_view_usable,post_only_clean,fast_cancel_churn,coarsened_decision_visible_trigger,accepted_set,8,0,60,0,0.0,,,,,,,0,0.0,60,1.0,0,0.0,60,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,flat,flat_side,step_back_gt1,edge_non_adverse,market_view_usable,post_only_clean,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,9,8,3124,62,0.019846350832266324,4.06603773586608,29.983333333320235,29.983333333320235,0.6612903225806451,0.532258064516129,0.0,0,0.0,3124,1.0,0,0.0,3124,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,flat,flat_side,step_back_gt1,edge_non_adverse,market_view_usable,post_only_clean,reject_throttle_or_drop,coarsened_decision_visible_trigger,accepted_set,1,0,15,0,0.0,,,,,,,0,0.0,15,1.0,0,0.0,15,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,flat,flat_side,step_back_gt1,edge_non_adverse,stale_latency_gap_crossed,missing_anchor,churn_normal,coarsened_decision_visible_trigger,accepted_set,1,0,13,0,0.0,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
edge_latency_coarsened,flat,flat_side,step_back_gt1,edge_non_adverse,stale_latency_gap_crossed,missing_anchor,fast_cancel_churn,coarsened_decision_visible_trigger,accepted_set,1,0,15,0,0.0,,,,,,,0,0.0,15,1.0,0,0.0,15,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,flat,flat_side,step_back_gt1,edge_non_adverse,stale_latency_gap_crossed,missing_anchor,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,1,0,27,0,0.0,,,,,,,0,0.0,27,1.0,0,0.0,27,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,flat,flat_side,step_back_gt1,edge_non_adverse,stale_latency_high,clamped,churn_normal,coarsened_decision_visible_trigger,accepted_set,3,0,5,0,0.0,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
edge_latency_coarsened,flat,flat_side,step_back_gt1,edge_non_adverse,stale_latency_high,clamped,fast_cancel_churn,coarsened_decision_visible_trigger,accepted_set,1,0,1,0,0.0,,,,,,,0,0.0,1,1.0,0,0.0,1,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,flat,flat_side,step_back_gt1,edge_non_adverse,stale_latency_high,clamped,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,5,0,11,0,0.0,,,,,,,0,0.0,11,1.0,0,0.0,11,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,flat,flat_side,step_back_gt1,edge_non_adverse,stale_latency_high,guarded_depth_fallback,churn_normal,coarsened_decision_visible_trigger,accepted_set,8,1,78,1,0.01282051282051282,,1.4999999999417923,1.4999999999417923,1.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
edge_latency_coarsened,flat,flat_side,step_back_gt1,edge_non_adverse,stale_latency_high,guarded_depth_fallback,fast_cancel_churn,coarsened_decision_visible_trigger,accepted_set,8,0,223,0,0.0,,,,,,,0,0.0,223,1.0,0,0.0,223,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,flat,flat_side,step_back_gt1,edge_non_adverse,stale_latency_high,guarded_depth_fallback,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,9,1,481,1,0.002079002079002079,-6.5000000000873115,2.5,2.5,1.0,1.0,0.0,0,0.0,481,1.0,0,0.0,481,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,flat,flat_side,step_back_gt1,edge_non_adverse,stale_latency_high,post_only_clean,churn_normal,coarsened_decision_visible_trigger,accepted_set,7,1,56,1,0.017857142857142856,-38.50000000005821,1.4999999999417923,1.4999999999417923,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
edge_latency_coarsened,flat,flat_side,step_back_gt1,edge_non_adverse,stale_latency_high,post_only_clean,fast_cancel_churn,coarsened_decision_visible_trigger,accepted_set,9,0,177,0,0.0,,,,,,,0,0.0,177,1.0,0,0.0,177,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,flat,flat_side,step_back_gt1,edge_non_adverse,stale_latency_high,post_only_clean,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,9,7,570,10,0.017543859649122806,-107.21428571431066,16.666666666634327,16.666666666634327,0.4,0.6,0.0,0,0.0,570,1.0,0,0.0,570,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,flat,flat_side,step_back_gt1,edge_non_adverse,stale_latency_join_stale,guarded_depth_fallback,churn_normal,coarsened_decision_visible_trigger,accepted_set,6,1,19,1,0.05263157894736842,-80.49999999988358,19.500000000116415,19.500000000116415,0.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
edge_latency_coarsened,flat,flat_side,step_back_gt1,edge_non_adverse,stale_latency_join_stale,guarded_depth_fallback,fast_cancel_churn,coarsened_decision_visible_trigger,accepted_set,7,1,38,1,0.02631578947368421,,35.500000000029104,35.500000000029104,1.0,1.0,0.0,0,0.0,38,1.0,0,0.0,38,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,flat,flat_side,step_back_gt1,edge_non_adverse,stale_latency_join_stale,guarded_depth_fallback,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,7,0,46,0,0.0,,,,,,,0,0.0,46,1.0,0,0.0,46,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,flat,flat_side,touch,edge_non_adverse,market_view_usable,clamped,cancel_readd_pressure,coarsened_decision_visible_trigger,accepted_set,1,0,1,0,0.0,,,,,,,0,0.0,1,1.0,0,0.0,1,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,flat,flat_side,touch,edge_non_adverse,market_view_usable,clamped,churn_normal,coarsened_decision_visible_trigger,accepted_set,1,0,1,0,0.0,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
edge_latency_coarsened,flat,flat_side,touch,edge_non_adverse,market_view_usable,clamped,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,6,0,22,0,0.0,,,,,,,0,0.0,22,1.0,0,0.0,22,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,flat,flat_side,touch,edge_non_adverse,market_view_usable,guarded_depth_fallback,churn_normal,coarsened_decision_visible_trigger,accepted_set,2,0,2,0,0.0,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
edge_latency_coarsened,flat,flat_side,touch,edge_non_adverse,market_view_usable,guarded_depth_fallback,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,8,5,84,9,0.10714285714285714,-53.35714285719275,0.5000000000109139,0.5000000000109139,0.1111111111111111,0.5555555555555556,0.0,0,0.0,84,1.0,0,0.0,84,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,flat,flat_side,touch,edge_non_adverse,market_view_usable,post_only_clean,cancel_readd_pressure,coarsened_decision_visible_trigger,accepted_set,4,0,5,0,0.0,,,,,,,0,0.0,5,1.0,0,0.0,5,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,flat,flat_side,touch,edge_non_adverse,market_view_usable,post_only_clean,churn_normal,coarsened_decision_visible_trigger,accepted_set,4,0,4,0,0.0,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
edge_latency_coarsened,flat,flat_side,touch,edge_non_adverse,market_view_usable,post_only_clean,fast_cancel_churn,coarsened_decision_visible_trigger,accepted_set,2,0,5,0,0.0,,,,,,,0,0.0,5,1.0,0,0.0,5,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,flat,flat_side,touch,edge_non_adverse,market_view_usable,post_only_clean,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,9,9,1098,81,0.07377049180327869,-76.67741935483073,1.3101265822773758,1.3101265822773758,0.4567901234567901,0.4567901234567901,0.0,0,0.0,1098,1.0,0,0.0,1098,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,flat,flat_side,touch,edge_non_adverse,market_view_usable,post_only_clean,reject_throttle_or_drop,coarsened_decision_visible_trigger,accepted_set,1,1,21,3,0.14285714285714285,-372.5,22.5,22.5,0.6666666666666666,0.6666666666666666,0.0,0,0.0,21,1.0,0,0.0,21,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,flat,flat_side,touch,edge_non_adverse,stale_latency_gap_crossed,missing_anchor,churn_normal,coarsened_decision_visible_trigger,accepted_set,1,0,2,0,0.0,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
edge_latency_coarsened,flat,flat_side,touch,edge_non_adverse,stale_latency_gap_crossed,missing_anchor,fast_cancel_churn,coarsened_decision_visible_trigger,accepted_set,1,0,1,0,0.0,,,,,,,0,0.0,1,1.0,0,0.0,1,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,flat,flat_side,touch,edge_non_adverse,stale_latency_gap_crossed,missing_anchor,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,1,1,12,2,0.16666666666666666,-73.0000000000291,0.49999999995634425,0.49999999995634425,1.0,1.0,0.0,0,0.0,12,1.0,0,0.0,12,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,flat,flat_side,touch,edge_non_adverse,stale_latency_high,clamped,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,4,0,5,0,0.0,,,,,,,0,0.0,5,1.0,0,0.0,5,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
