cluster_id,capture_id,research_date,bucket_30s,start_ts_ns,end_ts_ns,member_count
2026-08-07_46d1e1a74698:59535944,2026-08-07_46d1e1a74698,2026-08-07,59535944,1786078321000000000,1786078349260000000,49
2026-08-07_46d1e1a74698:59535945,2026-08-07_46d1e1a74698,2026-08-07,59535945,1786078350760000000,1786078379500000000,87
2026-08-07_46d1e1a74698:59535946,2026-08-07_46d1e1a74698,2026-08-07,59535946,1786078380500000000,1786078409760000000,57
2026-08-07_46d1e1a74698:59535947,2026-08-07_46d1e1a74698,2026-08-07,59535947,1786078410000000000,1786078438500000000,42
2026-08-07_46d1e1a74698:59535948,2026-08-07_46d1e1a74698,2026-08-07,59535948,1786078440000000000,1786078469500000000,36
2026-08-07_46d1e1a74698:59535949,2026-08-07_46d1e1a74698,2026-08-07,59535949,1786078471500000000,1786078498260000000,49
2026-08-07_46d1e1a74698:59535950,2026-08-07_46d1e1a74698,2026-08-07,59535950,1786078500760000000,1786078529760000000,63
2026-08-07_46d1e1a74698:59535951,2026-08-07_46d1e1a74698,2026-08-07,59535951,1786078530000000000,1786078557760000000,50
2026-08-07_46d1e1a74698:59535952,2026-08-07_46d1e1a74698,2026-08-07,59535952,1786078560760000000,1786078589500000000,22
2026-08-07_46d1e1a74698:59535953,2026-08-07_46d1e1a74698,2026-08-07,59535953,1786078590760000000,1786078619760000000,39
2026-08-07_46d1e1a74698:59535954,2026-08-07_46d1e1a74698,2026-08-07,59535954,1786078620000000000,1786078649760000000,41
2026-08-07_46d1e1a74698:59535955,2026-08-07_46d1e1a74698,2026-08-07,59535955,1786078650000000000,1786078679260000000,42
2026-08-07_46d1e1a74698:59535956,2026-08-07_46d1e1a74698,2026-08-07,59535956,1786078680260000000,1786078709760000000,33
2026-08-07_46d1e1a74698:59535957,2026-08-07_46d1e1a74698,2026-08-07,59535957,1786078710260000000,1786078739500000000,25
2026-08-07_46d1e1a74698:59535958,2026-08-07_46d1e1a74698,2026-08-07,59535958,1786078740260000000,1786078761000000000,25
2026-08-07_46d1e1a74698:59535959,2026-08-07_46d1e1a74698,2026-08-07,59535959,1786078770000000000,1786078789760000000,20
2026-08-24_aeee94c4bfe5:59584415,2026-08-24_aeee94c4bfe5,2026-08-24,59584415,1787532450640000000,1787532479500000000,54
2026-08-24_aeee94c4bfe5:59584416,2026-08-24_aeee94c4bfe5,2026-08-24,59584416,1787532480000000000,1787532509760000000,72
2026-08-24_aeee94c4bfe5:59584417,2026-08-24_aeee94c4bfe5,2026-08-24,59584417,1787532510000000000,1787532539760000000,80
2026-08-24_aeee94c4bfe5:59584418,2026-08-24_aeee94c4bfe5,2026-08-24,59584418,1787532541000000000,1787532569760000000,63
2026-08-24_aeee94c4bfe5:59584419,2026-08-24_aeee94c4bfe5,2026-08-24,59584419,1787532570760000000,1787532599760000000,48
2026-08-24_aeee94c4bfe5:59584420,2026-08-24_aeee94c4bfe5,2026-08-24,59584420,1787532600760000000,1787532629760000000,63
2026-08-24_aeee94c4bfe5:59584421,2026-08-24_aeee94c4bfe5,2026-08-24,59584421,1787532630500000000,1787532659760000000,42
2026-08-24_aeee94c4bfe5:59584422,2026-08-24_aeee94c4bfe5,2026-08-24,59584422,1787532660760000000,1787532686760000000,48
2026-08-24_aeee94c4bfe5:59584423,2026-08-24_aeee94c4bfe5,2026-08-24,59584423,1787532690760000000,1787532719260000000,76
2026-08-24_aeee94c4bfe5:59584424,2026-08-24_aeee94c4bfe5,2026-08-24,59584424,1787532720260000000,1787532746500000000,49
2026-08-24_aeee94c4bfe5:59584425,2026-08-24_aeee94c4bfe5,2026-08-24,59584425,1787532750260000000,1787532778760000000,36
2026-08-24_aeee94c4bfe5:59584426,2026-08-24_aeee94c4bfe5,2026-08-24,59584426,1787532780260000000,1787532809760000000,72
2026-08-24_aeee94c4bfe5:59584427,2026-08-24_aeee94c4bfe5,2026-08-24,59584427,1787532811260000000,1787532837760000000,56
2026-08-24_aeee94c4bfe5:59584428,2026-08-24_aeee94c4bfe5,2026-08-24,59584428,1787532840000000000,1787532869760000000,47
2026-08-24_aeee94c4bfe5:59584429,2026-08-24_aeee94c4bfe5,2026-08-24,59584429,1787532870760000000,1787532899760000000,47
2026-08-24_aeee94c4bfe5:59584430,2026-08-24_aeee94c4bfe5,2026-08-24,59584430,1787532900000000000,1787532929760000000,56
2026-08-24_aeee94c4bfe5:59584431,2026-08-24_aeee94c4bfe5,2026-08-24,59584431,1787532931000000000,1787532959000000000,51
2026-08-24_aeee94c4bfe5:59584432,2026-08-24_aeee94c4bfe5,2026-08-24,59584432,1787532960760000000,1787532989000000000,48
2026-08-24_aeee94c4bfe5:59584433,2026-08-24_aeee94c4bfe5,2026-08-24,59584433,1787532990760000000,1787533019760000000,51
2026-08-24_aeee94c4bfe5:59584434,2026-08-24_aeee94c4bfe5,2026-08-24,59584434,1787533020000000000,1787533049760000000,51
2026-08-24_aeee94c4bfe5:59584435,2026-08-24_aeee94c4bfe5,2026-08-24,59584435,1787533050000000000,1787533079760000000,42
2026-08-24_aeee94c4bfe5:59584436,2026-08-24_aeee94c4bfe5,2026-08-24,59584436,1787533080000000000,1787533109760000000,53
2026-08-24_aeee94c4bfe5:59584437,2026-08-24_aeee94c4bfe5,2026-08-24,59584437,1787533110000000000,1787533139760000000,46
2026-08-24_aeee94c4bfe5:59584438,2026-08-24_aeee94c4bfe5,2026-08-24,59584438,1787533140000000000,1787533169760000000,47
2026-08-24_aeee94c4bfe5:59584439,2026-08-24_aeee94c4bfe5,2026-08-24,59584439,1787533170000000000,1787533199760000000,82
2026-08-24_aeee94c4bfe5:59584440,2026-08-24_aeee94c4bfe5,2026-08-24,59584440,1787533200000000000,1787533229000000000,83
2026-08-24_aeee94c4bfe5:59584441,2026-08-24_aeee94c4bfe5,2026-08-24,59584441,1787533231000000000,1787533259760000000,68
2026-08-24_aeee94c4bfe5:59584442,2026-08-24_aeee94c4bfe5,2026-08-24,59584442,1787533261260000000,1787533289760000000,64
2026-08-24_aeee94c4bfe5:59584443,2026-08-24_aeee94c4bfe5,2026-08-24,59584443,1787533290000000000,1787533319760000000,82
2026-08-24_aeee94c4bfe5:59584444,2026-08-24_aeee94c4bfe5,2026-08-24,59584444,1787533320000000000,1787533349260000000,85
2026-08-24_aeee94c4bfe5:59584445,2026-08-24_aeee94c4bfe5,2026-08-24,59584445,1787533350760000000,1787533379760000000,76
2026-08-24_aeee94c4bfe5:59584446,2026-08-24_aeee94c4bfe5,2026-08-24,59584446,1787533380000000000,1787533409500000000,81
2026-08-24_aeee94c4bfe5:59584447,2026-08-24_aeee94c4bfe5,2026-08-24,59584447,1787533411000000000,1787533439760000000,57
2026-08-24_aeee94c4bfe5:59584448,2026-08-24_aeee94c4bfe5,2026-08-24,59584448,1787533440000000000,1787533468760000000,60
2026-08-24_aeee94c4bfe5:59584449,2026-08-24_aeee94c4bfe5,2026-08-24,59584449,1787533470500000000,1787533499760000000,60
2026-08-24_aeee94c4bfe5:59584450,2026-08-24_aeee94c4bfe5,2026-08-24,59584450,1787533500000000000,1787533527760000000,41
2026-08-24_aeee94c4bfe5:59584451,2026-08-24_aeee94c4bfe5,2026-08-24,59584451,1787533530500000000,1787533559760000000,65
2026-08-24_aeee94c4bfe5:59584452,2026-08-24_aeee94c4bfe5,2026-08-24,59584452,1787533560260000000,1787533589500000000,60
2026-08-24_aeee94c4bfe5:59584453,2026-08-24_aeee94c4bfe5,2026-08-24,59584453,1787533590000000000,1787533618500000000,49
2026-08-24_aeee94c4bfe5:59584454,2026-08-24_aeee94c4bfe5,2026-08-24,59584454,1787533620000000000,1787533648000000000,49
2026-08-24_aeee94c4bfe5:59584455,2026-08-24_aeee94c4bfe5,2026-08-24,59584455,1787533651760000000,1787533679760000000,48
2026-08-24_aeee94c4bfe5:59584456,2026-08-24_aeee94c4bfe5,2026-08-24,59584456,1787533680000000000,1787533702260000000,46
2026-08-24_aeee94c4bfe5:59584457,2026-08-24_aeee94c4bfe5,2026-08-24,59584457,1787533710260000000,1787533739760000000,63
2026-08-24_aeee94c4bfe5:59584458,2026-08-24_aeee94c4bfe5,2026-08-24,59584458,1787533740000000000,1787533769760000000,36
2026-08-24_aeee94c4bfe5:59584459,2026-08-24_aeee94c4bfe5,2026-08-24,59584459,1787533770000000000,1787533798500000000,66
2026-08-24_aeee94c4bfe5:59584460,2026-08-24_aeee94c4bfe5,2026-08-24,59584460,1787533800760000000,1787533829760000000,41
2026-08-24_aeee94c4bfe5:59584461,2026-08-24_aeee94c4bfe5,2026-08-24,59584461,1787533830500000000,1787533859760000000,44
2026-08-24_aeee94c4bfe5:59584462,2026-08-24_aeee94c4bfe5,2026-08-24,59584462,1787533865760000000,1787533889760000000,54
2026-08-24_aeee94c4bfe5:59584463,2026-08-24_aeee94c4bfe5,2026-08-24,59584463,1787533890000000000,1787533919500000000,58
2026-08-24_aeee94c4bfe5:59584464,2026-08-24_aeee94c4bfe5,2026-08-24,59584464,1787533920000000000,1787533947500000000,43
2026-08-24_aeee94c4bfe5:59584465,2026-08-24_aeee94c4bfe5,2026-08-24,59584465,1787533951260000000,1787533979000000000,65
2026-08-24_aeee94c4bfe5:59584466,2026-08-24_aeee94c4bfe5,2026-08-24,59584466,1787533981260000000,1787534009760000000,45
2026-08-24_aeee94c4bfe5:59584467,2026-08-24_aeee94c4bfe5,2026-08-24,59584467,1787534013000000000,1787534038000000000,44
2026-08-24_aeee94c4bfe5:59584468,2026-08-24_aeee94c4bfe5,2026-08-24,59584468,1787534041260000000,1787534069760000000,46
2026-08-24_aeee94c4bfe5:59584469,2026-08-24_aeee94c4bfe5,2026-08-24,59584469,1787534070000000000,1787534097760000000,40
2026-08-24_aeee94c4bfe5:59584470,2026-08-24_aeee94c4bfe5,2026-08-24,59584470,1787534101260000000,1787534127760000000,43
2026-08-24_aeee94c4bfe5:59584471,2026-08-24_aeee94c4bfe5,2026-08-24,59584471,1787534130260000000,1787534158760000000,52
2026-08-24_aeee94c4bfe5:59584472,2026-08-24_aeee94c4bfe5,2026-08-24,59584472,1787534160260000000,1787534188260000000,53
2026-08-24_aeee94c4bfe5:59584473,2026-08-24_aeee94c4bfe5,2026-08-24,59584473,1787534190500000000,1787534215260000000,57
2026-08-24_aeee94c4bfe5:59584474,2026-08-24_aeee94c4bfe5,2026-08-24,59584474,1787534220260000000,1787534249500000000,40
2026-08-24_aeee94c4bfe5:59584475,2026-08-24_aeee94c4bfe5,2026-08-24,59584475,1787534250500000000,1787534277760000000,44
2026-08-24_aeee94c4bfe5:59584476,2026-08-24_aeee94c4bfe5,2026-08-24,59584476,1787534280000000000,1787534309500000000,53
2026-08-24_aeee94c4bfe5:59584477,2026-08-24_aeee94c4bfe5,2026-08-24,59584477,1787534310760000000,1787534339760000000,57
2026-08-24_aeee94c4bfe5:59584478,2026-08-24_aeee94c4bfe5,2026-08-24,59584478,1787534340260000000,1787534369760000000,57
2026-08-24_aeee94c4bfe5:59584479,2026-08-24_aeee94c4bfe5,2026-08-24,59584479,1787534370760000000,1787534399500000000,39
2026-08-24_aeee94c4bfe5:59584480,2026-08-24_aeee94c4bfe5,2026-08-24,59584480,1787534400500000000,1787534429760000000,46
2026-08-24_aeee94c4bfe5:59584481,2026-08-24_aeee94c4bfe5,2026-08-24,59584481,1787534430000000000,1787534459760000000,52
2026-08-24_aeee94c4bfe5:59584482,2026-08-24_aeee94c4bfe5,2026-08-24,59584482,1787534460260000000,1787534487760000000,37
2026-08-24_aeee94c4bfe5:59584483,2026-08-24_aeee94c4bfe5,2026-08-24,59584483,1787534490760000000,1787534516260000000,29
2026-08-24_aeee94c4bfe5:59584484,2026-08-24_aeee94c4bfe5,2026-08-24,59584484,1787534520000000000,1787534549500000000,33
2026-08-24_aeee94c4bfe5:59584485,2026-08-24_aeee94c4bfe5,2026-08-24,59584485,1787534551260000000,1787534577500000000,52
2026-08-24_aeee94c4bfe5:59584486,2026-08-24_aeee94c4bfe5,2026-08-24,59584486,1787534581500000000,1787534608760000000,33
2026-08-24_aeee94c4bfe5:59584487,2026-08-24_aeee94c4bfe5,2026-08-24,59584487,1787534610500000000,1787534637500000000,28
2026-08-24_aeee94c4bfe5:59584488,2026-08-24_aeee94c4bfe5,2026-08-24,59584488,1787534640500000000,1787534669500000000,39
2026-08-24_aeee94c4bfe5:59584489,2026-08-24_aeee94c4bfe5,2026-08-24,59584489,1787534675500000000,1787534699500000000,39
2026-08-24_aeee94c4bfe5:59584490,2026-08-24_aeee94c4bfe5,2026-08-24,59584490,1787534703260000000,1787534729760000000,25
2026-08-24_aeee94c4bfe5:59584491,2026-08-24_aeee94c4bfe5,2026-08-24,59584491,1787534731760000000,1787534759760000000,59
2026-08-24_aeee94c4bfe5:59584492,2026-08-24_aeee94c4bfe5,2026-08-24,59584492,1787534760000000000,1787534786000000000,31
2026-08-24_aeee94c4bfe5:59584493,2026-08-24_aeee94c4bfe5,2026-08-24,59584493,1787534790260000000,1787534819760000000,36
2026-08-24_aeee94c4bfe5:59584494,2026-08-24_aeee94c4bfe5,2026-08-24,59584494,1787534820500000000,1787534849760000000,47
2026-08-24_aeee94c4bfe5:59584495,2026-08-24_aeee94c4bfe5,2026-08-24,59584495,1787534850260000000,1787534877760000000,52
2026-08-24_aeee94c4bfe5:59584496,2026-08-24_aeee94c4bfe5,2026-08-24,59584496,1787534880260000000,1787534903500000000,31
2026-08-24_aeee94c4bfe5:59584497,2026-08-24_aeee94c4bfe5,2026-08-24,59584497,1787534910260000000,1787534939760000000,39
2026-08-24_aeee94c4bfe5:59584498,2026-08-24_aeee94c4bfe5,2026-08-24,59584498,1787534940000000000,1787534966000000000,34
2026-08-24_aeee94c4bfe5:59584499,2026-08-24_aeee94c4bfe5,2026-08-24,59584499,1787534971500000000,1787534998260000000,44
2026-08-24_aeee94c4bfe5:59584500,2026-08-24_aeee94c4bfe5,2026-08-24,59584500,1787535000260000000,1787535029500000000,74
2026-08-24_aeee94c4bfe5:59584501,2026-08-24_aeee94c4bfe5,2026-08-24,59584501,1787535030500000000,1787535059760000000,76
2026-08-24_aeee94c4bfe5:59584502,2026-08-24_aeee94c4bfe5,2026-08-24,59584502,1787535060000000000,1787535088760000000,63
2026-08-24_aeee94c4bfe5:59584503,2026-08-24_aeee94c4bfe5,2026-08-24,59584503,1787535090260000000,1787535119760000000,72
2026-08-24_aeee94c4bfe5:59584504,2026-08-24_aeee94c4bfe5,2026-08-24,59584504,1787535120000000000,1787535149760000000,73
2026-08-24_aeee94c4bfe5:59584505,2026-08-24_aeee94c4bfe5,2026-08-24,59584505,1787535150260000000,1787535176000000000,57
2026-08-24_aeee94c4bfe5:59584506,2026-08-24_aeee94c4bfe5,2026-08-24,59584506,1787535180260000000,1787535209760000000,70
2026-08-24_aeee94c4bfe5:59584507,2026-08-24_aeee94c4bfe5,2026-08-24,59584507,1787535210000000000,1787535239760000000,54
2026-08-24_aeee94c4bfe5:59584508,2026-08-24_aeee94c4bfe5,2026-08-24,59584508,1787535240000000000,1787535269760000000,58
2026-08-24_aeee94c4bfe5:59584509,2026-08-24_aeee94c4bfe5,2026-08-24,59584509,1787535270000000000,1787535297500000000,39
2026-08-24_aeee94c4bfe5:59584510,2026-08-24_aeee94c4bfe5,2026-08-24,59584510,1787535300260000000,1787535329760000000,40
2026-08-24_aeee94c4bfe5:59584511,2026-08-24_aeee94c4bfe5,2026-08-24,59584511,1787535330000000000,1787535359760000000,31
2026-08-24_aeee94c4bfe5:59584512,2026-08-24_aeee94c4bfe5,2026-08-24,59584512,1787535360000000000,1787535388260000000,60
2026-08-24_aeee94c4bfe5:59584513,2026-08-24_aeee94c4bfe5,2026-08-24,59584513,1787535390260000000,1787535418260000000,44
2026-08-24_aeee94c4bfe5:59584514,2026-08-24_aeee94c4bfe5,2026-08-24,59584514,1787535420000000000,1787535449260000000,47
2026-08-24_aeee94c4bfe5:59584515,2026-08-24_aeee94c4bfe5,2026-08-24,59584515,1787535450000000000,1787535479760000000,43
2026-08-24_aeee94c4bfe5:59584516,2026-08-24_aeee94c4bfe5,2026-08-24,59584516,1787535480000000000,1787535509260000000,30
2026-08-24_aeee94c4bfe5:59584517,2026-08-24_aeee94c4bfe5,2026-08-24,59584517,1787535510000000000,1787535539260000000,43
2026-08-24_aeee94c4bfe5:59584518,2026-08-24_aeee94c4bfe5,2026-08-24,59584518,1787535540500000000,1787535568500000000,56
2026-08-24_aeee94c4bfe5:59584519,2026-08-24_aeee94c4bfe5,2026-08-24,59584519,1787535570000000000,1787535599500000000,47
2026-08-24_aeee94c4bfe5:59584520,2026-08-24_aeee94c4bfe5,2026-08-24,59584520,1787535600260000000,1787535627760000000,42
2026-08-24_aeee94c4bfe5:59584521,2026-08-24_aeee94c4bfe5,2026-08-24,59584521,1787535630000000000,1787535659500000000,54
2026-08-24_aeee94c4bfe5:59584522,2026-08-24_aeee94c4bfe5,2026-08-24,59584522,1787535660000000000,1787535689760000000,60
2026-08-24_aeee94c4bfe5:59584523,2026-08-24_aeee94c4bfe5,2026-08-24,59584523,1787535690000000000,1787535719760000000,55
2026-08-24_aeee94c4bfe5:59584524,2026-08-24_aeee94c4bfe5,2026-08-24,59584524,1787535720000000000,1787535749760000000,55
2026-08-24_aeee94c4bfe5:59584525,2026-08-24_aeee94c4bfe5,2026-08-24,59584525,1787535750000000000,1787535779760000000,51
2026-08-24_aeee94c4bfe5:59584526,2026-08-24_aeee94c4bfe5,2026-08-24,59584526,1787535780000000000,1787535807500000000,51
2026-08-24_aeee94c4bfe5:59584527,2026-08-24_aeee94c4bfe5,2026-08-24,59584527,1787535812260000000,1787535837760000000,42
2026-08-24_aeee94c4bfe5:59584528,2026-08-24_aeee94c4bfe5,2026-08-24,59584528,1787535840500000000,1787535869760000000,37
2026-08-24_aeee94c4bfe5:59584529,2026-08-24_aeee94c4bfe5,2026-08-24,59584529,1787535870000000000,1787535898260000000,33
2026-08-24_aeee94c4bfe5:59584530,2026-08-24_aeee94c4bfe5,2026-08-24,59584530,1787535900260000000,1787535925000000000,54
2026-08-24_aeee94c4bfe5:59584531,2026-08-24_aeee94c4bfe5,2026-08-24,59584531,1787535930500000000,1787535959760000000,37
2026-08-24_aeee94c4bfe5:59584532,2026-08-24_aeee94c4bfe5,2026-08-24,59584532,1787535960000000000,1787535987260000000,44
2026-08-24_aeee94c4bfe5:59584533,2026-08-24_aeee94c4bfe5,2026-08-24,59584533,1787535990260000000,1787536016760000000,34
2026-08-24_aeee94c4bfe5:59584534,2026-08-24_aeee94c4bfe5,2026-08-24,59584534,1787536022500000000,1787536049500000000,28
2026-08-24_aeee94c4bfe5:59584535,2026-08-24_aeee94c4bfe5,2026-08-24,59584535,1787536050260000000,1787536079500000000,49
2026-08-24_aeee94c4bfe5:59584536,2026-08-24_aeee94c4bfe5,2026-08-24,59584536,1787536080500000000,1787536109260000000,44
2026-08-24_aeee94c4bfe5:59584537,2026-08-24_aeee94c4bfe5,2026-08-24,59584537,1787536110000000000,1787536139000000000,40
2026-08-24_aeee94c4bfe5:59584538,2026-08-24_aeee94c4bfe5,2026-08-24,59584538,1787536140000000000,1787536169260000000,52
2026-08-24_aeee94c4bfe5:59584539,2026-08-24_aeee94c4bfe5,2026-08-24,59584539,1787536172000000000,1787536198500000000,32
2026-08-24_aeee94c4bfe5:59584540,2026-08-24_aeee94c4bfe5,2026-08-24,59584540,1787536200000000000,1787536229760000000,38
2026-08-24_aeee94c4bfe5:59584541,2026-08-24_aeee94c4bfe5,2026-08-24,59584541,1787536230000000000,1787536259760000000,47
2026-08-24_aeee94c4bfe5:59584542,2026-08-24_aeee94c4bfe5,2026-08-24,59584542,1787536260000000000,1787536289760000000,32
2026-08-24_aeee94c4bfe5:59584543,2026-08-24_aeee94c4bfe5,2026-08-24,59584543,1787536291260000000,1787536319260000000,45
2026-08-24_aeee94c4bfe5:59584544,2026-08-24_aeee94c4bfe5,2026-08-24,59584544,1787536321760000000,1787536349760000000,41
2026-08-24_aeee94c4bfe5:59584545,2026-08-24_aeee94c4bfe5,2026-08-24,59584545,1787536350760000000,1787536379760000000,47
2026-08-24_aeee94c4bfe5:59584546,2026-08-24_aeee94c4bfe5,2026-08-24,59584546,1787536380500000000,1787536409760000000,59
2026-08-24_aeee94c4bfe5:59584547,2026-08-24_aeee94c4bfe5,2026-08-24,59584547,1787536410000000000,1787536439760000000,60
2026-08-24_aeee94c4bfe5:59584548,2026-08-24_aeee94c4bfe5,2026-08-24,59584548,1787536440000000000,1787536469760000000,43
2026-08-24_aeee94c4bfe5:59584549,2026-08-24_aeee94c4bfe5,2026-08-24,59584549,1787536472000000000,1787536498760000000,51
2026-08-24_aeee94c4bfe5:59584550,2026-08-24_aeee94c4bfe5,2026-08-24,59584550,1787536501260000000,1787536527500000000,19
2026-08-24_aeee94c4bfe5:59584551,2026-08-24_aeee94c4bfe5,2026-08-24,59584551,1787536532500000000,1787536559760000000,41
2026-08-24_aeee94c4bfe5:59584552,2026-08-24_aeee94c4bfe5,2026-08-24,59584552,1787536560000000000,1787536589000000000,59
2026-08-24_aeee94c4bfe5:59584553,2026-08-24_aeee94c4bfe5,2026-08-24,59584553,1787536591260000000,1787536619260000000,38
2026-08-24_aeee94c4bfe5:59584554,2026-08-24_aeee94c4bfe5,2026-08-24,59584554,1787536622760000000,1787536649760000000,38
2026-08-24_aeee94c4bfe5:59584555,2026-08-24_aeee94c4bfe5,2026-08-24,59584555,1787536650000000000,1787536679760000000,50
2026-08-24_aeee94c4bfe5:59584556,2026-08-24_aeee94c4bfe5,2026-08-24,59584556,1787536680000000000,1787536709260000000,74
2026-08-24_aeee94c4bfe5:59584557,2026-08-24_aeee94c4bfe5,2026-08-24,59584557,1787536710760000000,1787536737500000000,66
2026-08-24_aeee94c4bfe5:59584558,2026-08-24_aeee94c4bfe5,2026-08-24,59584558,1787536740500000000,1787536769500000000,57
2026-08-24_aeee94c4bfe5:59584559,2026-08-24_aeee94c4bfe5,2026-08-24,59584559,1787536770000000000,1787536799760000000,63
2026-08-24_aeee94c4bfe5:59584560,2026-08-24_aeee94c4bfe5,2026-08-24,59584560,1787536800000000000,1787536829760000000,88
2026-08-24_aeee94c4bfe5:59584561,2026-08-24_aeee94c4bfe5,2026-08-24,59584561,1787536830000000000,1787536859500000000,78
2026-08-24_aeee94c4bfe5:59584562,2026-08-24_aeee94c4bfe5,2026-08-24,59584562,1787536860260000000,1787536889260000000,64
2026-08-24_aeee94c4bfe5:59584563,2026-08-24_aeee94c4bfe5,2026-08-24,59584563,1787536890500000000,1787536919760000000,83
2026-08-24_aeee94c4bfe5:59584564,2026-08-24_aeee94c4bfe5,2026-08-24,59584564,1787536920000000000,1787536949760000000,69
2026-08-24_aeee94c4bfe5:59584565,2026-08-24_aeee94c4bfe5,2026-08-24,59584565,1787536950260000000,1787536979760000000,68
2026-08-24_aeee94c4bfe5:59584566,2026-08-24_aeee94c4bfe5,2026-08-24,59584566,1787536980000000000,1787537009260000000,40
2026-08-24_aeee94c4bfe5:59584567,2026-08-24_aeee94c4bfe5,2026-08-24,59584567,1787537010260000000,1787537039260000000,44
2026-08-24_aeee94c4bfe5:59584568,2026-08-24_aeee94c4bfe5,2026-08-24,59584568,1787537040000000000,1787537068760000000,70
2026-08-24_aeee94c4bfe5:59584569,2026-08-24_aeee94c4bfe5,2026-08-24,59584569,1787537070260000000,1787537099760000000,69
2026-08-24_aeee94c4bfe5:59584570,2026-08-24_aeee94c4bfe5,2026-08-24,59584570,1787537100000000000,1787537129500000000,68
2026-08-24_aeee94c4bfe5:59584571,2026-08-24_aeee94c4bfe5,2026-08-24,59584571,1787537130000000000,1787537159500000000,48
2026-08-24_aeee94c4bfe5:59584572,2026-08-24_aeee94c4bfe5,2026-08-24,59584572,1787537160000000000,1787537188500000000,51
2026-08-24_aeee94c4bfe5:59584573,2026-08-24_aeee94c4bfe5,2026-08-24,59584573,1787537190000000000,1787537219760000000,76
2026-08-24_aeee94c4bfe5:59584574,2026-08-24_aeee94c4bfe5,2026-08-24,59584574,1787537220000000000,1787537249000000000,55
2026-08-24_aeee94c4bfe5:59584575,2026-08-24_aeee94c4bfe5,2026-08-24,59584575,1787537250260000000,1787537279760000000,52
2026-08-24_aeee94c4bfe5:59584576,2026-08-24_aeee94c4bfe5,2026-08-24,59584576,1787537280000000000,1787537309760000000,55
2026-08-24_aeee94c4bfe5:59584577,2026-08-24_aeee94c4bfe5,2026-08-24,59584577,1787537310000000000,1787537339000000000,54
2026-08-24_aeee94c4bfe5:59584578,2026-08-24_aeee94c4bfe5,2026-08-24,59584578,1787537340000000000,1787537367260000000,59
2026-08-24_aeee94c4bfe5:59584579,2026-08-24_aeee94c4bfe5,2026-08-24,59584579,1787537372500000000,1787537399260000000,62
2026-08-24_aeee94c4bfe5:59584580,2026-08-24_aeee94c4bfe5,2026-08-24,59584580,1787537400000000000,1787537429500000000,71
2026-08-24_aeee94c4bfe5:59584581,2026-08-24_aeee94c4bfe5,2026-08-24,59584581,1787537430000000000,1787537458000000000,45
2026-08-24_aeee94c4bfe5:59584582,2026-08-24_aeee94c4bfe5,2026-08-24,59584582,1787537461760000000,1787537489000000000,29
2026-08-24_aeee94c4bfe5:59584583,2026-08-24_aeee94c4bfe5,2026-08-24,59584583,1787537490260000000,1787537519260000000,63
2026-08-24_aeee94c4bfe5:59584584,2026-08-24_aeee94c4bfe5,2026-08-24,59584584,1787537520000000000,1787537548000000000,39
2026-08-24_aeee94c4bfe5:59584585,2026-08-24_aeee94c4bfe5,2026-08-24,59584585,1787537551260000000,1787537578000000000,60
2026-08-24_aeee94c4bfe5:59584586,2026-08-24_aeee94c4bfe5,2026-08-24,59584586,1787537583260000000,1787537609760000000,47
2026-08-24_aeee94c4bfe5:59584587,2026-08-24_aeee94c4bfe5,2026-08-24,59584587,1787537610000000000,1787537639260000000,46
2026-08-24_aeee94c4bfe5:59584588,2026-08-24_aeee94c4bfe5,2026-08-24,59584588,1787537640760000000,1787537669000000000,49
2026-08-24_aeee94c4bfe5:59584589,2026-08-24_aeee94c4bfe5,2026-08-24,59584589,1787537671760000000,1787537698500000000,61
2026-08-24_aeee94c4bfe5:59584590,2026-08-24_aeee94c4bfe5,2026-08-24,59584590,1787537700000000000,1787537729760000000,52
2026-08-24_aeee94c4bfe5:59584591,2026-08-24_aeee94c4bfe5,2026-08-24,59584591,1787537730000000000,1787537759760000000,49
2026-08-24_aeee94c4bfe5:59584592,2026-08-24_aeee94c4bfe5,2026-08-24,59584592,1787537761260000000,1787537789760000000,70
2026-08-24_aeee94c4bfe5:59584593,2026-08-24_aeee94c4bfe5,2026-08-24,59584593,1787537791000000000,1787537819260000000,50
2026-08-24_aeee94c4bfe5:59584594,2026-08-24_aeee94c4bfe5,2026-08-24,59584594,1787537820000000000,1787537849500000000,42
2026-08-24_aeee94c4bfe5:59584595,2026-08-24_aeee94c4bfe5,2026-08-24,59584595,1787537852000000000,1787537879760000000,44
2026-08-24_aeee94c4bfe5:59584596,2026-08-24_aeee94c4bfe5,2026-08-24,59584596,1787537880000000000,1787537909000000000,62
2026-08-24_aeee94c4bfe5:59584597,2026-08-24_aeee94c4bfe5,2026-08-24,59584597,1787537910500000000,1787537939260000000,51
2026-08-24_aeee94c4bfe5:59584598,2026-08-24_aeee94c4bfe5,2026-08-24,59584598,1787537940500000000,1787537968500000000,36
2026-08-24_aeee94c4bfe5:59584599,2026-08-24_aeee94c4bfe5,2026-08-24,59584599,1787537971760000000,1787537999760000000,47
2026-08-24_aeee94c4bfe5:59584600,2026-08-24_aeee94c4bfe5,2026-08-24,59584600,1787538000500000000,1787538029000000000,28
2026-08-24_aeee94c4bfe5:59584601,2026-08-24_aeee94c4bfe5,2026-08-24,59584601,1787538031000000000,1787538058000000000,46
