inventory_bucket,side_class,quote_distance_bucket,fair_or_reservation_edge_bucket,latency_stale_bucket,post_only_safety_bucket,reject_throttle_churn_bucket,fill_after_cancel_bucket,bucket_level,scope,sample_count,fill_sample_count,rows,fills,fill_rate,clean_only_fill_mass,side_adjusted_markout_5000ms_mean,spread_capture_ticks_mean,fee_adjusted_spread_capture_ticks_mean,fill_after_cancel_rate,inventory_increasing_fill_rate,inventory_reducing_fill_rate,post_only_risk_rows,post_only_risk_rate,reject_throttle_churn_rows,reject_throttle_churn_rate,verdict,verdict_reason,rejection_reasons
large_skew_or_low_score,reduce_side,touch,edge_strong_favorable,stale_latency_high,guarded_depth_fallback,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,7,6,98,8,0.08163265306122448,8,-139.83333333337214,-1.214285714314818,-1.214285714314818,0.375,0.0,0.5,0,0.0,98,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,touch,edge_strong_favorable,stale_latency_high,post_only_clean,fast_cancel_churn,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,7,2,31,2,0.06451612903225806,2,-19.499999999970896,0.5000000000291038,0.5000000000291038,1.0,0.0,1.0,0,0.0,31,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,touch,edge_strong_favorable,stale_latency_high,post_only_clean,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,7,6,188,18,0.09574468085106383,18,-103.65384615384616,0.16666666668445235,0.16666666668445235,0.5555555555555556,0.0,0.2777777777777778,0,0.0,188,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,touch,edge_strong_favorable,stale_latency_join_stale,guarded_depth_fallback,fast_cancel_churn,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,2,0,5,0,0.0,0,,,,,,,0,0.0,5,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,touch,edge_strong_favorable,stale_latency_join_stale,guarded_depth_fallback,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,5,1,8,1,0.125,1,,0.5000000000291038,0.5000000000291038,1.0,0.0,1.0,0,0.0,8,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,touch,edge_strong_favorable,stale_latency_medium,clamped,fast_cancel_churn,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,1,0,1,0,0.0,0,,,,,,,0,0.0,1,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,touch,edge_strong_favorable,stale_latency_medium,clamped,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,5,0,32,0,0.0,0,,,,,,,0,0.0,32,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,touch,edge_strong_favorable,stale_latency_medium,guarded_depth_fallback,cancel_readd_pressure,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,1,0,1,0,0.0,0,,,,,,,0,0.0,1,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,touch,edge_strong_favorable,stale_latency_medium,guarded_depth_fallback,fast_cancel_churn,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,1,0,2,0,0.0,0,,,,,,,0,0.0,2,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,touch,edge_strong_favorable,stale_latency_medium,guarded_depth_fallback,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,7,6,133,9,0.06766917293233082,9,-36.4999999999903,-0.5555555555555556,-0.5555555555555556,0.4444444444444444,0.0,0.1111111111111111,0,0.0,133,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,touch,edge_strong_favorable,stale_latency_medium,post_only_clean,cancel_readd_pressure,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,1,0,1,0,0.0,0,,,,,,,0,0.0,1,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,touch,edge_strong_favorable,stale_latency_medium,post_only_clean,fast_cancel_churn,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,7,2,36,2,0.05555555555555555,2,98.49999999998545,12.50000000007276,12.50000000007276,1.0,0.0,0.0,0,0.0,36,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,touch,edge_strong_favorable,stale_latency_medium,post_only_clean,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,7,7,952,66,0.06932773109243698,66,-112.5000000000026,0.14393939393233846,0.14393939393233846,0.3787878787878788,0.0,0.5303030303030303,0,0.0,952,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|high_fill_but_poor_markout|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,touch,edge_strong_favorable,stale_latency_medium,post_only_clean,reject_throttle_or_drop,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,1,0,8,0,0.0,0,,,,,,,0,0.0,8,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,touch,edge_weak_or_neutral,fresh_low_latency,clamped,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,1,0,1,0,0.0,0,,,,,,,0,0.0,1,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,touch,edge_weak_or_neutral,fresh_low_latency,post_only_clean,cancel_readd_pressure,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,1,1,1,1,1.0,1,,0.5000000000291038,0.5000000000291038,1.0,0.0,1.0,0,0.0,1,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,touch,edge_weak_or_neutral,fresh_low_latency,post_only_clean,fast_cancel_churn,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,2,1,3,1,0.3333333333333333,1,-39.499999999970896,0.5000000000291038,0.5000000000291038,1.0,0.0,1.0,0,0.0,3,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,touch,edge_weak_or_neutral,fresh_low_latency,post_only_clean,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,2,1,14,1,0.07142857142857142,1,357.4999999998545,0.5000000000291038,0.5000000000291038,0.0,0.0,1.0,0,0.0,14,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,touch,edge_weak_or_neutral,stale_latency_high,guarded_depth_fallback,fast_cancel_churn,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,1,0,1,0,0.0,0,,,,,,,0,0.0,1,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,touch,edge_weak_or_neutral,stale_latency_high,guarded_depth_fallback,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,5,0,7,0,0.0,0,,,,,,,0,0.0,7,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,touch,edge_weak_or_neutral,stale_latency_high,post_only_clean,fast_cancel_churn,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,1,0,1,0,0.0,0,,,,,,,0,0.0,1,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,touch,edge_weak_or_neutral,stale_latency_high,post_only_clean,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,4,0,5,0,0.0,0,,,,,,,0,0.0,5,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,touch,edge_weak_or_neutral,stale_latency_join_stale,guarded_depth_fallback,fast_cancel_churn,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,1,0,1,0,0.0,0,,,,,,,0,0.0,1,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,touch,edge_weak_or_neutral,stale_latency_medium,guarded_depth_fallback,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,6,0,10,0,0.0,0,,,,,,,0,0.0,10,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,touch,edge_weak_or_neutral,stale_latency_medium,post_only_clean,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,5,1,19,1,0.05263157894736842,1,-199.4999999999709,0.5000000000291038,0.5000000000291038,0.0,0.0,1.0,0,0.0,19,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,touch,edge_weak_or_neutral,stale_latency_medium,post_only_clean,reject_throttle_or_drop,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,1,0,2,0,0.0,0,,,,,,,0,0.0,2,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
mild_skew,add_side,step_back_gt1,edge_adverse,stale_latency_medium,guarded_depth_fallback,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,1,0,1,0,0.0,0,,,,,,,0,0.0,1,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
mild_skew,add_side,step_back_gt1,edge_adverse,stale_latency_medium,post_only_clean,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,1,0,1,0,0.0,0,,,,,,,0,0.0,1,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
mild_skew,add_side,step_back_gt1,edge_weak_or_neutral,fresh_low_latency,clamped,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,5,1,12,1,0.08333333333333333,1,-168.5000000000582,3.5000000000582077,3.5000000000582077,1.0,0.0,0.0,0,0.0,12,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
mild_skew,add_side,step_back_gt1,edge_weak_or_neutral,fresh_low_latency,guarded_depth_fallback,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,3,0,4,0,0.0,0,,,,,,,0,0.0,4,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
mild_skew,add_side,step_back_gt1,edge_weak_or_neutral,fresh_low_latency,post_only_clean,fast_cancel_churn,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,6,0,37,0,0.0,0,,,,,,,0,0.0,37,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
mild_skew,add_side,step_back_gt1,edge_weak_or_neutral,fresh_low_latency,post_only_clean,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,7,6,992,15,0.015120967741935484,15,-84.34615384614936,32.07142857142441,32.07142857142441,0.6,0.2,0.0,0,0.0,992,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|high_spread_but_too_low_fill|unsafe_reject_throttle_churn_context
mild_skew,add_side,step_back_gt1,edge_weak_or_neutral,fresh_low_latency,post_only_clean,reject_throttle_or_drop,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,1,0,21,0,0.0,0,,,,,,,0,0.0,21,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
mild_skew,add_side,step_back_gt1,edge_weak_or_neutral,stale_latency_high,clamped,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,4,0,6,0,0.0,0,,,,,,,0,0.0,6,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
mild_skew,add_side,step_back_gt1,edge_weak_or_neutral,stale_latency_high,guarded_depth_fallback,fast_cancel_churn,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,7,1,139,1,0.007194244604316547,1,-111.50000000008731,7.5,7.5,1.0,1.0,0.0,0,0.0,139,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
mild_skew,add_side,step_back_gt1,edge_weak_or_neutral,stale_latency_high,guarded_depth_fallback,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,7,1,350,1,0.002857142857142857,1,-151.5000000000873,0.5000000000291038,0.5000000000291038,1.0,1.0,0.0,0,0.0,350,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
mild_skew,add_side,step_back_gt1,edge_weak_or_neutral,stale_latency_high,post_only_clean,fast_cancel_churn,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,7,1,142,1,0.007042253521126761,1,,-31.499999999941792,-31.499999999941792,1.0,1.0,0.0,0,0.0,142,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
mild_skew,add_side,step_back_gt1,edge_weak_or_neutral,stale_latency_high,post_only_clean,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,7,2,413,2,0.004842615012106538,2,-0.5000000000291038,54.99999999992724,54.99999999992724,0.5,1.0,0.0,0,0.0,413,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|high_spread_but_too_low_fill|unsafe_reject_throttle_churn_context
mild_skew,add_side,step_back_gt1,edge_weak_or_neutral,stale_latency_join_stale,guarded_depth_fallback,fast_cancel_churn,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,6,0,24,0,0.0,0,,,,,,,0,0.0,24,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
mild_skew,add_side,step_back_gt1,edge_weak_or_neutral,stale_latency_join_stale,guarded_depth_fallback,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,7,0,47,0,0.0,0,,,,,,,0,0.0,47,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
mild_skew,add_side,step_back_gt1,edge_weak_or_neutral,stale_latency_medium,clamped,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,4,1,12,1,0.08333333333333333,1,112.5,27.5,27.5,1.0,0.0,1.0,0,0.0,12,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|high_spread_but_too_low_fill|unsafe_reject_throttle_churn_context
mild_skew,add_side,step_back_gt1,edge_weak_or_neutral,stale_latency_medium,guarded_depth_fallback,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,7,2,561,2,0.0035650623885918,2,-202.99999999995634,29.499999999970896,29.499999999970896,1.0,0.0,0.0,0,0.0,561,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|high_spread_but_too_low_fill|unsafe_reject_throttle_churn_context
mild_skew,add_side,step_back_gt1,edge_weak_or_neutral,stale_latency_medium,post_only_clean,fast_cancel_churn,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,3,0,5,0,0.0,0,,,,,,,0,0.0,5,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
mild_skew,add_side,step_back_gt1,edge_weak_or_neutral,stale_latency_medium,post_only_clean,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,7,7,1691,28,0.01655824955647546,28,-61.437500000010914,36.05555555553615,36.05555555553615,0.7142857142857143,0.4642857142857143,0.0,0,0.0,1691,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|high_spread_but_too_low_fill|unsafe_reject_throttle_churn_context
mild_skew,add_side,step_back_gt1,edge_weak_or_neutral,stale_latency_medium,post_only_clean,reject_throttle_or_drop,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,1,0,14,0,0.0,0,,,,,,,0,0.0,14,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
mild_skew,add_side,touch,edge_strong_favorable,fresh_low_latency,clamped,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,3,0,6,0,0.0,0,,,,,,,0,0.0,6,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
mild_skew,add_side,touch,edge_strong_favorable,fresh_low_latency,guarded_depth_fallback,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,3,0,3,0,0.0,0,,,,,,,0,0.0,3,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
mild_skew,add_side,touch,edge_strong_favorable,fresh_low_latency,post_only_clean,cancel_readd_pressure,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,4,0,8,0,0.0,0,,,,,,,0,0.0,8,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
mild_skew,add_side,touch,edge_strong_favorable,fresh_low_latency,post_only_clean,fast_cancel_churn,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,4,0,7,0,0.0,0,,,,,,,0,0.0,7,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
mild_skew,add_side,touch,edge_strong_favorable,fresh_low_latency,post_only_clean,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,7,4,405,28,0.0691358024691358,28,-95.54166666666181,-0.05555555556417891,-0.05555555556417891,0.42857142857142855,0.6071428571428571,0.0,0,0.0,405,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
mild_skew,add_side,touch,edge_strong_favorable,fresh_low_latency,post_only_clean,reject_throttle_or_drop,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,1,1,9,2,0.2222222222222222,2,50.0,0.5000000000291038,0.5000000000291038,0.0,0.5,0.0,0,0.0,9,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
mild_skew,add_side,touch,edge_strong_favorable,stale_latency_high,clamped,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,2,0,4,0,0.0,0,,,,,,,0,0.0,4,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
mild_skew,add_side,touch,edge_strong_favorable,stale_latency_high,guarded_depth_fallback,fast_cancel_churn,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,5,2,16,2,0.125,2,,0.5000000000291038,0.5000000000291038,0.5,0.0,0.0,0,0.0,16,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
mild_skew,add_side,touch,edge_strong_favorable,stale_latency_high,guarded_depth_fallback,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,7,6,74,13,0.17567567567567569,13,-149.94444444444122,0.5000000000067163,0.5000000000067163,0.5384615384615384,0.46153846153846156,0.0,0,0.0,74,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
mild_skew,add_side,touch,edge_strong_favorable,stale_latency_high,post_only_clean,fast_cancel_churn,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,5,0,16,0,0.0,0,,,,,,,0,0.0,16,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
mild_skew,add_side,touch,edge_strong_favorable,stale_latency_high,post_only_clean,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,7,4,105,7,0.06666666666666667,7,-20.500000000029104,0.5000000000048507,0.5000000000048507,0.42857142857142855,0.42857142857142855,0.0,0,0.0,105,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
mild_skew,add_side,touch,edge_strong_favorable,stale_latency_join_stale,guarded_depth_fallback,fast_cancel_churn,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,3,0,3,0,0.0,0,,,,,,,0,0.0,3,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
mild_skew,add_side,touch,edge_strong_favorable,stale_latency_join_stale,guarded_depth_fallback,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,2,1,2,1,0.5,1,,0.5000000000291038,0.5000000000291038,1.0,1.0,0.0,0,0.0,2,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
mild_skew,add_side,touch,edge_strong_favorable,stale_latency_medium,clamped,fast_cancel_churn,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,1,0,1,0,0.0,0,,,,,,,0,0.0,1,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
mild_skew,add_side,touch,edge_strong_favorable,stale_latency_medium,clamped,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,4,1,17,1,0.058823529411764705,1,986.5000000000873,37.50000000014552,37.50000000014552,0.0,1.0,0.0,0,0.0,17,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|high_spread_but_too_low_fill|unsafe_reject_throttle_churn_context
mild_skew,add_side,touch,edge_strong_favorable,stale_latency_medium,guarded_depth_fallback,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,7,5,75,6,0.08,6,-137.66666666662786,0.5000000000048507,0.5000000000048507,0.3333333333333333,0.8333333333333334,0.0,0,0.0,75,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
mild_skew,add_side,touch,edge_strong_favorable,stale_latency_medium,post_only_clean,cancel_readd_pressure,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,2,1,2,1,0.5,1,-100.5000000000291,0.4999999998835847,0.4999999998835847,1.0,1.0,0.0,0,0.0,2,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
mild_skew,add_side,touch,edge_strong_favorable,stale_latency_medium,post_only_clean,fast_cancel_churn,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,2,0,2,0,0.0,0,,,,,,,0,0.0,2,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
mild_skew,add_side,touch,edge_strong_favorable,stale_latency_medium,post_only_clean,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,7,7,509,36,0.07072691552062868,36,-102.69354838708927,1.2499999999919156,1.2499999999919156,0.5833333333333334,0.3888888888888889,0.0,0,0.0,509,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
mild_skew,add_side,touch,edge_strong_favorable,stale_latency_medium,post_only_clean,reject_throttle_or_drop,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,1,1,15,3,0.2,3,-109.4999999999709,0.49999999993209104,0.49999999993209104,0.0,0.6666666666666666,0.0,0,0.0,15,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
