inventory_bucket,side_class,quote_distance_bucket,fair_or_reservation_edge_bucket,latency_stale_bucket,post_only_safety_bucket,reject_throttle_churn_bucket,fill_after_cancel_bucket,bucket_level,scope,sample_count,fill_sample_count,rows,fills,fill_rate,clean_only_fill_mass,side_adjusted_markout_5000ms_mean,spread_capture_ticks_mean,fee_adjusted_spread_capture_ticks_mean,fill_after_cancel_rate,inventory_increasing_fill_rate,inventory_reducing_fill_rate,post_only_risk_rows,post_only_risk_rate,reject_throttle_churn_rows,reject_throttle_churn_rate,verdict,verdict_reason
large_skew_or_low_score,add_side,touch,edge_strong_favorable,stale_latency_medium,guarded_depth_fallback,recent_reject_or_throttle,fill_after_cancel_fast,fill_after_cancel_sensitivity,clean_only,4,4,5,5,1.0,5,-97.00000000000728,0.49999999997089617,0.49999999997089617,1.0,0.4,0.0,0,0.0,5,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk
large_skew_or_low_score,add_side,touch,edge_strong_favorable,stale_latency_medium,guarded_depth_fallback,recent_reject_or_throttle,filled_no_cancel_race,fill_after_cancel_sensitivity,clean_only,3,3,4,4,1.0,4,-90.5000000000291,0.49999999999272404,0.49999999999272404,0.0,0.5,0.0,0,0.0,4,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk
large_skew_or_low_score,add_side,touch,edge_strong_favorable,stale_latency_medium,guarded_depth_fallback,recent_reject_or_throttle,no_fill,fill_after_cancel_sensitivity,clean_only,8,0,76,0,0.0,0,,,,,,,0,0.0,76,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk
large_skew_or_low_score,add_side,touch,edge_strong_favorable,stale_latency_medium,post_only_clean,churn_normal,fill_after_cancel_fast,fill_after_cancel_sensitivity,clean_only,1,1,1,1,1.0,1,-113.50000000005821,0.5000000000291038,0.5000000000291038,1.0,0.0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
large_skew_or_low_score,add_side,touch,edge_strong_favorable,stale_latency_medium,post_only_clean,churn_normal,no_fill,fill_after_cancel_sensitivity,clean_only,2,0,2,0,0.0,0,,,,,,,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
large_skew_or_low_score,add_side,touch,edge_strong_favorable,stale_latency_medium,post_only_clean,fast_cancel_churn,no_fill,fill_after_cancel_sensitivity,clean_only,3,0,3,0,0.0,0,,,,,,,0,0.0,3,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk
large_skew_or_low_score,add_side,touch,edge_strong_favorable,stale_latency_medium,post_only_clean,recent_reject_or_throttle,fill_after_cancel_fast,fill_after_cancel_sensitivity,clean_only,5,5,21,21,1.0,21,-176.166666666678,3.69047619048312,3.69047619048312,1.0,0.6190476190476191,0.0,0,0.0,21,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk
large_skew_or_low_score,add_side,touch,edge_strong_favorable,stale_latency_medium,post_only_clean,recent_reject_or_throttle,filled_no_cancel_race,fill_after_cancel_sensitivity,clean_only,4,4,27,27,1.0,27,-102.11904761903237,0.49999999998598704,0.49999999998598704,0.0,0.4074074074074074,0.0,0,0.0,27,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk
large_skew_or_low_score,add_side,touch,edge_strong_favorable,stale_latency_medium,post_only_clean,recent_reject_or_throttle,no_fill,fill_after_cancel_sensitivity,clean_only,8,0,466,0,0.0,0,,,,,,,0,0.0,466,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk
large_skew_or_low_score,add_side,touch,edge_strong_favorable,stale_latency_medium,post_only_clean,reject_throttle_or_drop,filled_no_cancel_race,fill_after_cancel_sensitivity,clean_only,1,1,1,1,1.0,1,-209.4999999999709,0.5000000000291038,0.5000000000291038,0.0,0.0,0.0,0,0.0,1,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk
large_skew_or_low_score,add_side,touch,edge_strong_favorable,stale_latency_medium,post_only_clean,reject_throttle_or_drop,no_fill,fill_after_cancel_sensitivity,clean_only,1,0,3,0,0.0,0,,,,,,,0,0.0,3,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk
large_skew_or_low_score,add_side,touch,edge_weak_or_neutral,fresh_low_latency,post_only_clean,recent_reject_or_throttle,no_fill,fill_after_cancel_sensitivity,clean_only,2,0,4,0,0.0,0,,,,,,,0,0.0,4,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk
large_skew_or_low_score,add_side,touch,edge_weak_or_neutral,fresh_low_latency,post_only_clean,reject_throttle_or_drop,no_fill,fill_after_cancel_sensitivity,clean_only,1,0,1,0,0.0,0,,,,,,,0,0.0,1,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk
large_skew_or_low_score,add_side,touch,edge_weak_or_neutral,stale_latency_high,guarded_depth_fallback,churn_normal,no_fill,fill_after_cancel_sensitivity,clean_only,1,0,1,0,0.0,0,,,,,,,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
large_skew_or_low_score,add_side,touch,edge_weak_or_neutral,stale_latency_high,guarded_depth_fallback,fast_cancel_churn,no_fill,fill_after_cancel_sensitivity,clean_only,2,0,2,0,0.0,0,,,,,,,0,0.0,2,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk
large_skew_or_low_score,add_side,touch,edge_weak_or_neutral,stale_latency_high,guarded_depth_fallback,recent_reject_or_throttle,no_fill,fill_after_cancel_sensitivity,clean_only,2,0,2,0,0.0,0,,,,,,,0,0.0,2,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk
large_skew_or_low_score,add_side,touch,edge_weak_or_neutral,stale_latency_high,post_only_clean,churn_normal,no_fill,fill_after_cancel_sensitivity,clean_only,2,0,2,0,0.0,0,,,,,,,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
large_skew_or_low_score,add_side,touch,edge_weak_or_neutral,stale_latency_high,post_only_clean,recent_reject_or_throttle,no_fill,fill_after_cancel_sensitivity,clean_only,2,0,3,0,0.0,0,,,,,,,0,0.0,3,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk
large_skew_or_low_score,add_side,touch,edge_weak_or_neutral,stale_latency_join_stale,guarded_depth_fallback,churn_normal,no_fill,fill_after_cancel_sensitivity,clean_only,1,0,1,0,0.0,0,,,,,,,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
large_skew_or_low_score,add_side,touch,edge_weak_or_neutral,stale_latency_medium,guarded_depth_fallback,recent_reject_or_throttle,no_fill,fill_after_cancel_sensitivity,clean_only,4,0,4,0,0.0,0,,,,,,,0,0.0,4,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk
large_skew_or_low_score,add_side,touch,edge_weak_or_neutral,stale_latency_medium,post_only_clean,recent_reject_or_throttle,no_fill,fill_after_cancel_sensitivity,clean_only,6,0,12,0,0.0,0,,,,,,,0,0.0,12,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk
large_skew_or_low_score,reduce_side,step_back_gt1,edge_adverse,fresh_low_latency,post_only_clean,recent_reject_or_throttle,no_fill,fill_after_cancel_sensitivity,clean_only,1,0,1,0,0.0,0,,,,,,,0,0.0,1,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk
large_skew_or_low_score,reduce_side,step_back_gt1,edge_adverse,stale_latency_medium,post_only_clean,recent_reject_or_throttle,no_fill,fill_after_cancel_sensitivity,clean_only,1,0,2,0,0.0,0,,,,,,,0,0.0,2,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,fresh_low_latency,clamped,churn_normal,no_fill,fill_after_cancel_sensitivity,clean_only,2,0,2,0,0.0,0,,,,,,,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,fresh_low_latency,clamped,fast_cancel_churn,no_fill,fill_after_cancel_sensitivity,clean_only,6,0,7,0,0.0,0,,,,,,,0,0.0,7,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,fresh_low_latency,clamped,recent_reject_or_throttle,no_fill,fill_after_cancel_sensitivity,clean_only,5,0,26,0,0.0,0,,,,,,,0,0.0,26,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,fresh_low_latency,clamped,reject_throttle_or_drop,no_fill,fill_after_cancel_sensitivity,clean_only,1,0,1,0,0.0,0,,,,,,,0,0.0,1,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,fresh_low_latency,guarded_depth_fallback,fast_cancel_churn,fill_after_cancel_fast,fill_after_cancel_sensitivity,clean_only,1,1,1,1,1.0,1,-220.5000000000291,16.50000000008731,16.50000000008731,1.0,0.0,1.0,0,0.0,1,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,fresh_low_latency,guarded_depth_fallback,fast_cancel_churn,no_fill,fill_after_cancel_sensitivity,clean_only,2,0,2,0,0.0,0,,,,,,,0,0.0,2,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,fresh_low_latency,guarded_depth_fallback,recent_reject_or_throttle,no_fill,fill_after_cancel_sensitivity,clean_only,6,0,27,0,0.0,0,,,,,,,0,0.0,27,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,fresh_low_latency,post_only_clean,cancel_readd_pressure,no_fill,fill_after_cancel_sensitivity,clean_only,3,0,3,0,0.0,0,,,,,,,0,0.0,3,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,fresh_low_latency,post_only_clean,churn_normal,no_fill,fill_after_cancel_sensitivity,clean_only,8,0,62,0,0.0,0,,,,,,,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,fresh_low_latency,post_only_clean,fast_cancel_churn,fill_after_cancel_fast,fill_after_cancel_sensitivity,clean_only,4,4,4,4,1.0,4,-79.00000000001455,13.250000000007276,13.250000000007276,1.0,0.0,0.75,0,0.0,4,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,fresh_low_latency,post_only_clean,fast_cancel_churn,no_fill,fill_after_cancel_sensitivity,clean_only,8,0,239,0,0.0,0,,,,,,,0,0.0,239,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,fresh_low_latency,post_only_clean,recent_reject_or_throttle,fill_after_cancel_fast,fill_after_cancel_sensitivity,clean_only,3,3,19,19,1.0,19,-79.11111111110787,33.18421052633264,33.18421052633264,1.0,0.0,0.5263157894736842,0,0.0,19,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,fresh_low_latency,post_only_clean,recent_reject_or_throttle,filled_no_cancel_race,fill_after_cancel_sensitivity,clean_only,3,3,11,11,1.0,11,-45.625,30.611111111082007,30.611111111082007,0.0,0.0,0.36363636363636365,0,0.0,11,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,fresh_low_latency,post_only_clean,recent_reject_or_throttle,no_fill,fill_after_cancel_sensitivity,clean_only,8,0,2362,0,0.0,0,,,,,,,0,0.0,2362,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,fresh_low_latency,post_only_clean,reject_throttle_or_drop,fill_after_cancel_fast,fill_after_cancel_sensitivity,clean_only,1,1,1,1,1.0,1,8.499999999912689,24.499999999970896,24.499999999970896,1.0,0.0,1.0,0,0.0,1,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,fresh_low_latency,post_only_clean,reject_throttle_or_drop,filled_no_cancel_race,fill_after_cancel_sensitivity,clean_only,1,1,1,1,1.0,1,-560.5000000000291,27.5,27.5,0.0,0.0,1.0,0,0.0,1,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,fresh_low_latency,post_only_clean,reject_throttle_or_drop,no_fill,fill_after_cancel_sensitivity,clean_only,1,0,17,0,0.0,0,,,,,,,0,0.0,17,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,stale_latency_high,clamped,churn_normal,no_fill,fill_after_cancel_sensitivity,clean_only,2,0,2,0,0.0,0,,,,,,,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,stale_latency_high,clamped,recent_reject_or_throttle,fill_after_cancel_slow_or_unknown,fill_after_cancel_sensitivity,clean_only,1,1,1,1,1.0,1,223.4999999999127,40.500000000029104,40.500000000029104,1.0,0.0,0.0,0,0.0,1,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,stale_latency_high,clamped,recent_reject_or_throttle,no_fill,fill_after_cancel_sensitivity,clean_only,2,0,4,0,0.0,0,,,,,,,0,0.0,4,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,stale_latency_high,guarded_depth_fallback,churn_normal,fill_after_cancel_fast,fill_after_cancel_sensitivity,clean_only,2,2,2,2,1.0,2,,19.499999999970896,19.499999999970896,1.0,0.0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,stale_latency_high,guarded_depth_fallback,churn_normal,filled_no_cancel_race,fill_after_cancel_sensitivity,clean_only,1,1,1,1,1.0,1,,12.5,12.5,0.0,0.0,1.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,stale_latency_high,guarded_depth_fallback,churn_normal,no_fill,fill_after_cancel_sensitivity,clean_only,7,0,162,0,0.0,0,,,,,,,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,stale_latency_high,guarded_depth_fallback,fast_cancel_churn,fill_after_cancel_fast,fill_after_cancel_sensitivity,clean_only,1,1,2,2,1.0,2,,14.500000000043656,14.500000000043656,1.0,0.0,1.0,0,0.0,2,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,stale_latency_high,guarded_depth_fallback,fast_cancel_churn,no_fill,fill_after_cancel_sensitivity,clean_only,8,0,483,0,0.0,0,,,,,,,0,0.0,483,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,stale_latency_high,guarded_depth_fallback,recent_reject_or_throttle,fill_after_cancel_fast,fill_after_cancel_sensitivity,clean_only,5,5,6,6,1.0,6,-63.249999999970896,30.4999999999806,30.4999999999806,1.0,0.0,0.5,0,0.0,6,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,stale_latency_high,guarded_depth_fallback,recent_reject_or_throttle,filled_no_cancel_race,fill_after_cancel_sensitivity,clean_only,4,4,4,4,1.0,4,-89.83333333337214,29.499999999970896,29.499999999970896,0.0,0.0,0.0,0,0.0,4,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,stale_latency_high,guarded_depth_fallback,recent_reject_or_throttle,no_fill,fill_after_cancel_sensitivity,clean_only,8,0,854,0,0.0,0,,,,,,,0,0.0,854,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,stale_latency_high,post_only_clean,churn_normal,filled_no_cancel_race,fill_after_cancel_sensitivity,clean_only,1,1,1,1,1.0,1,,,,0.0,0.0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,stale_latency_high,post_only_clean,churn_normal,no_fill,fill_after_cancel_sensitivity,clean_only,7,0,133,0,0.0,0,,,,,,,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,stale_latency_high,post_only_clean,fast_cancel_churn,fill_after_cancel_fast,fill_after_cancel_sensitivity,clean_only,1,1,3,3,1.0,3,-77.99999999995634,36.16666666668607,36.16666666668607,1.0,0.0,0.3333333333333333,0,0.0,3,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,stale_latency_high,post_only_clean,fast_cancel_churn,no_fill,fill_after_cancel_sensitivity,clean_only,8,0,427,0,0.0,0,,,,,,,0,0.0,427,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,stale_latency_high,post_only_clean,recent_reject_or_throttle,fill_after_cancel_fast,fill_after_cancel_sensitivity,clean_only,3,3,4,4,1.0,4,-124.4999999999709,20.249999999978172,20.249999999978172,1.0,0.0,0.25,0,0.0,4,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,stale_latency_high,post_only_clean,recent_reject_or_throttle,filled_no_cancel_race,fill_after_cancel_sensitivity,clean_only,3,3,3,3,1.0,3,-97.83333333344974,43.4999999999612,43.4999999999612,0.0,0.0,0.3333333333333333,0,0.0,3,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,stale_latency_high,post_only_clean,recent_reject_or_throttle,no_fill,fill_after_cancel_sensitivity,clean_only,8,0,837,0,0.0,0,,,,,,,0,0.0,837,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,stale_latency_join_stale,guarded_depth_fallback,churn_normal,no_fill,fill_after_cancel_sensitivity,clean_only,6,0,39,0,0.0,0,,,,,,,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,stale_latency_join_stale,guarded_depth_fallback,fast_cancel_churn,fill_after_cancel_fast,fill_after_cancel_sensitivity,clean_only,1,1,1,1,1.0,1,-152.5,28.49999999991269,28.49999999991269,1.0,0.0,1.0,0,0.0,1,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,stale_latency_join_stale,guarded_depth_fallback,fast_cancel_churn,no_fill,fill_after_cancel_sensitivity,clean_only,7,0,86,0,0.0,0,,,,,,,0,0.0,86,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,stale_latency_join_stale,guarded_depth_fallback,recent_reject_or_throttle,filled_no_cancel_race,fill_after_cancel_sensitivity,clean_only,1,1,1,1,1.0,1,,17.5,17.5,0.0,0.0,0.0,0,0.0,1,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,stale_latency_join_stale,guarded_depth_fallback,recent_reject_or_throttle,no_fill,fill_after_cancel_sensitivity,clean_only,8,0,96,0,0.0,0,,,,,,,0,0.0,96,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,stale_latency_medium,clamped,churn_normal,no_fill,fill_after_cancel_sensitivity,clean_only,1,0,1,0,0.0,0,,,,,,,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,stale_latency_medium,clamped,fast_cancel_churn,no_fill,fill_after_cancel_sensitivity,clean_only,1,0,1,0,0.0,0,,,,,,,0,0.0,1,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,stale_latency_medium,clamped,recent_reject_or_throttle,fill_after_cancel_fast,fill_after_cancel_sensitivity,clean_only,1,1,1,1,1.0,1,609.4999999999709,80.5000000000291,80.5000000000291,1.0,0.0,1.0,0,0.0,1,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,stale_latency_medium,clamped,recent_reject_or_throttle,no_fill,fill_after_cancel_sensitivity,clean_only,7,0,37,0,0.0,0,,,,,,,0,0.0,37,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,stale_latency_medium,guarded_depth_fallback,recent_reject_or_throttle,fill_after_cancel_fast,fill_after_cancel_sensitivity,clean_only,4,4,9,9,1.0,9,-54.83333333335597,26.44444444444768,26.44444444444768,1.0,0.0,0.4444444444444444,0,0.0,9,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,stale_latency_medium,guarded_depth_fallback,recent_reject_or_throttle,filled_no_cancel_race,fill_after_cancel_sensitivity,clean_only,4,4,5,5,1.0,5,-11.499999999941792,68.49999999998545,68.49999999998545,0.0,0.0,0.4,0,0.0,5,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,stale_latency_medium,guarded_depth_fallback,recent_reject_or_throttle,no_fill,fill_after_cancel_sensitivity,clean_only,8,0,1348,0,0.0,0,,,,,,,0,0.0,1348,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,stale_latency_medium,guarded_depth_fallback,reject_throttle_or_drop,no_fill,fill_after_cancel_sensitivity,clean_only,1,0,1,0,0.0,0,,,,,,,0,0.0,1,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,stale_latency_medium,post_only_clean,fast_cancel_churn,no_fill,fill_after_cancel_sensitivity,clean_only,8,0,27,0,0.0,0,,,,,,,0,0.0,27,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,stale_latency_medium,post_only_clean,recent_reject_or_throttle,fill_after_cancel_fast,fill_after_cancel_sensitivity,clean_only,6,6,32,32,1.0,32,-51.209677419364226,27.00000000001637,27.00000000001637,1.0,0.0,0.5,0,0.0,32,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,stale_latency_medium,post_only_clean,recent_reject_or_throttle,filled_no_cancel_race,fill_after_cancel_sensitivity,clean_only,5,5,11,11,1.0,11,-55.94444444445091,37.81818181816065,37.81818181816065,0.0,0.0,0.45454545454545453,0,0.0,11,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,stale_latency_medium,post_only_clean,recent_reject_or_throttle,no_fill,fill_after_cancel_sensitivity,clean_only,8,0,2905,0,0.0,0,,,,,,,0,0.0,2905,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,stale_latency_medium,post_only_clean,reject_throttle_or_drop,no_fill,fill_after_cancel_sensitivity,clean_only,1,0,16,0,0.0,0,,,,,,,0,0.0,16,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk
large_skew_or_low_score,reduce_side,touch,edge_strong_favorable,fresh_low_latency,clamped,churn_normal,no_fill,fill_after_cancel_sensitivity,clean_only,2,0,2,0,0.0,0,,,,,,,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
large_skew_or_low_score,reduce_side,touch,edge_strong_favorable,fresh_low_latency,clamped,recent_reject_or_throttle,no_fill,fill_after_cancel_sensitivity,clean_only,5,0,18,0,0.0,0,,,,,,,0,0.0,18,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk
large_skew_or_low_score,reduce_side,touch,edge_strong_favorable,fresh_low_latency,guarded_depth_fallback,fast_cancel_churn,no_fill,fill_after_cancel_sensitivity,clean_only,1,0,1,0,0.0,0,,,,,,,0,0.0,1,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk
large_skew_or_low_score,reduce_side,touch,edge_strong_favorable,fresh_low_latency,guarded_depth_fallback,recent_reject_or_throttle,no_fill,fill_after_cancel_sensitivity,clean_only,6,0,7,0,0.0,0,,,,,,,0,0.0,7,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk
large_skew_or_low_score,reduce_side,touch,edge_strong_favorable,fresh_low_latency,post_only_clean,cancel_readd_pressure,no_fill,fill_after_cancel_sensitivity,clean_only,2,0,2,0,0.0,0,,,,,,,0,0.0,2,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk
large_skew_or_low_score,reduce_side,touch,edge_strong_favorable,fresh_low_latency,post_only_clean,churn_normal,fill_after_cancel_fast,fill_after_cancel_sensitivity,clean_only,2,2,2,2,1.0,2,,0.5000000000291038,0.5000000000291038,1.0,0.0,0.5,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
large_skew_or_low_score,reduce_side,touch,edge_strong_favorable,fresh_low_latency,post_only_clean,churn_normal,filled_no_cancel_race,fill_after_cancel_sensitivity,clean_only,4,4,7,7,1.0,7,-145.24999999997817,0.4999999999875269,0.4999999999875269,0.0,0.0,0.8571428571428571,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
large_skew_or_low_score,reduce_side,touch,edge_strong_favorable,fresh_low_latency,post_only_clean,churn_normal,no_fill,fill_after_cancel_sensitivity,clean_only,7,0,51,0,0.0,0,,,,,,,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
