inventory_bucket,side_class,quote_distance_bucket,fair_or_reservation_edge_bucket,latency_stale_bucket,post_only_safety_bucket,reject_throttle_churn_bucket,fill_after_cancel_bucket,bucket_level,scope,sample_count,fill_sample_count,rows,fills,fill_rate,clean_only_fill_mass,side_adjusted_markout_5000ms_mean,spread_capture_ticks_mean,fee_adjusted_spread_capture_ticks_mean,fill_after_cancel_rate,inventory_increasing_fill_rate,inventory_reducing_fill_rate,post_only_risk_rows,post_only_risk_rate,reject_throttle_churn_rows,reject_throttle_churn_rate,verdict,verdict_reason,rejection_reasons
large_skew_or_low_score,reduce_side,touch,edge_strong_favorable,fresh_low_latency,post_only_clean,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,8,7,1073,89,0.08294501397949673,89,-85.51923076923674,1.7415730337127704,1.7415730337127704,0.4157303370786517,0.0,0.5280898876404494,0,0.0,1073,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|high_fill_but_poor_markout|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,touch,edge_strong_favorable,fresh_low_latency,post_only_clean,reject_throttle_or_drop,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,1,1,8,1,0.125,1,-361.4999999999418,0.5000000000291038,0.5000000000291038,0.0,0.0,1.0,0,0.0,8,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,touch,edge_strong_favorable,stale_latency_high,clamped,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,4,0,15,0,0.0,0,,,,,,,0,0.0,15,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,touch,edge_strong_favorable,stale_latency_high,guarded_depth_fallback,fast_cancel_churn,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,7,1,30,1,0.03333333333333333,1,-86.49999999994179,0.4999999998835847,0.4999999998835847,1.0,0.0,0.0,0,0.0,30,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,touch,edge_strong_favorable,stale_latency_high,guarded_depth_fallback,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,8,7,121,9,0.0743801652892562,9,-139.83333333337214,-1.0000000000218279,-1.0000000000218279,0.3333333333333333,0.0,0.4444444444444444,0,0.0,121,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,touch,edge_strong_favorable,stale_latency_high,post_only_clean,fast_cancel_churn,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,8,2,39,2,0.05128205128205128,2,-19.499999999970896,0.5000000000291038,0.5000000000291038,1.0,0.0,1.0,0,0.0,39,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,touch,edge_strong_favorable,stale_latency_high,post_only_clean,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,8,7,220,20,0.09090909090909091,20,-99.64285714286754,0.2000000000189175,0.2000000000189175,0.55,0.0,0.3,0,0.0,220,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,touch,edge_strong_favorable,stale_latency_join_stale,guarded_depth_fallback,fast_cancel_churn,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,3,0,6,0,0.0,0,,,,,,,0,0.0,6,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,touch,edge_strong_favorable,stale_latency_join_stale,guarded_depth_fallback,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,6,1,9,1,0.1111111111111111,1,,0.5000000000291038,0.5000000000291038,1.0,0.0,1.0,0,0.0,9,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,touch,edge_strong_favorable,stale_latency_medium,clamped,fast_cancel_churn,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,1,0,1,0,0.0,0,,,,,,,0,0.0,1,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,touch,edge_strong_favorable,stale_latency_medium,clamped,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,6,0,33,0,0.0,0,,,,,,,0,0.0,33,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,touch,edge_strong_favorable,stale_latency_medium,guarded_depth_fallback,cancel_readd_pressure,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,1,0,1,0,0.0,0,,,,,,,0,0.0,1,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,touch,edge_strong_favorable,stale_latency_medium,guarded_depth_fallback,fast_cancel_churn,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,1,0,2,0,0.0,0,,,,,,,0,0.0,2,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,touch,edge_strong_favorable,stale_latency_medium,guarded_depth_fallback,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,8,7,159,11,0.06918238993710692,11,-32.25000000002183,-0.36363636363107205,-0.36363636363107205,0.45454545454545453,0.0,0.18181818181818182,0,0.0,159,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,touch,edge_strong_favorable,stale_latency_medium,post_only_clean,cancel_readd_pressure,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,1,0,1,0,0.0,0,,,,,,,0,0.0,1,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,touch,edge_strong_favorable,stale_latency_medium,post_only_clean,fast_cancel_churn,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,8,2,43,2,0.046511627906976744,2,98.49999999998545,12.50000000007276,12.50000000007276,1.0,0.0,0.0,0,0.0,43,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,touch,edge_strong_favorable,stale_latency_medium,post_only_clean,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,8,8,1039,73,0.07025986525505294,73,-101.88709677419777,0.17808219177125353,0.17808219177125353,0.3835616438356164,0.0,0.5068493150684932,0,0.0,1039,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|high_fill_but_poor_markout|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,touch,edge_strong_favorable,stale_latency_medium,post_only_clean,reject_throttle_or_drop,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,1,0,8,0,0.0,0,,,,,,,0,0.0,8,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,touch,edge_weak_or_neutral,fresh_low_latency,clamped,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,2,0,2,0,0.0,0,,,,,,,0,0.0,2,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,touch,edge_weak_or_neutral,fresh_low_latency,post_only_clean,cancel_readd_pressure,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,1,1,1,1,1.0,1,,0.5000000000291038,0.5000000000291038,1.0,0.0,1.0,0,0.0,1,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,touch,edge_weak_or_neutral,fresh_low_latency,post_only_clean,fast_cancel_churn,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,2,1,3,1,0.3333333333333333,1,-39.499999999970896,0.5000000000291038,0.5000000000291038,1.0,0.0,1.0,0,0.0,3,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,touch,edge_weak_or_neutral,fresh_low_latency,post_only_clean,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,2,1,14,1,0.07142857142857142,1,357.4999999998545,0.5000000000291038,0.5000000000291038,0.0,0.0,1.0,0,0.0,14,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,touch,edge_weak_or_neutral,stale_latency_high,guarded_depth_fallback,fast_cancel_churn,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,1,0,1,0,0.0,0,,,,,,,0,0.0,1,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,touch,edge_weak_or_neutral,stale_latency_high,guarded_depth_fallback,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,6,0,10,0,0.0,0,,,,,,,0,0.0,10,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,touch,edge_weak_or_neutral,stale_latency_high,post_only_clean,fast_cancel_churn,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,2,0,2,0,0.0,0,,,,,,,0,0.0,2,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,touch,edge_weak_or_neutral,stale_latency_high,post_only_clean,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,4,0,5,0,0.0,0,,,,,,,0,0.0,5,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,touch,edge_weak_or_neutral,stale_latency_join_stale,guarded_depth_fallback,fast_cancel_churn,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,2,0,2,0,0.0,0,,,,,,,0,0.0,2,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,touch,edge_weak_or_neutral,stale_latency_medium,guarded_depth_fallback,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,7,0,15,0,0.0,0,,,,,,,0,0.0,15,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,touch,edge_weak_or_neutral,stale_latency_medium,post_only_clean,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,6,1,21,1,0.047619047619047616,1,-199.4999999999709,0.5000000000291038,0.5000000000291038,0.0,0.0,1.0,0,0.0,21,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,touch,edge_weak_or_neutral,stale_latency_medium,post_only_clean,reject_throttle_or_drop,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,1,0,2,0,0.0,0,,,,,,,0,0.0,2,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
mild_skew,add_side,step_back_gt1,edge_adverse,stale_latency_medium,guarded_depth_fallback,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,1,0,1,0,0.0,0,,,,,,,0,0.0,1,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
mild_skew,add_side,step_back_gt1,edge_adverse,stale_latency_medium,post_only_clean,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,2,0,2,0,0.0,0,,,,,,,0,0.0,2,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
mild_skew,add_side,step_back_gt1,edge_weak_or_neutral,fresh_low_latency,clamped,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,5,1,12,1,0.08333333333333333,1,-168.5000000000582,3.5000000000582077,3.5000000000582077,1.0,0.0,0.0,0,0.0,12,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
mild_skew,add_side,step_back_gt1,edge_weak_or_neutral,fresh_low_latency,guarded_depth_fallback,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,4,0,5,0,0.0,0,,,,,,,0,0.0,5,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
mild_skew,add_side,step_back_gt1,edge_weak_or_neutral,fresh_low_latency,post_only_clean,fast_cancel_churn,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,7,0,44,0,0.0,0,,,,,,,0,0.0,44,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
mild_skew,add_side,step_back_gt1,edge_weak_or_neutral,fresh_low_latency,post_only_clean,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,8,6,1037,15,0.01446480231436837,15,-84.34615384614936,32.07142857142441,32.07142857142441,0.6,0.2,0.0,0,0.0,1037,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|high_spread_but_too_low_fill|unsafe_reject_throttle_churn_context
mild_skew,add_side,step_back_gt1,edge_weak_or_neutral,fresh_low_latency,post_only_clean,reject_throttle_or_drop,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,1,0,21,0,0.0,0,,,,,,,0,0.0,21,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
mild_skew,add_side,step_back_gt1,edge_weak_or_neutral,stale_latency_high,clamped,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,4,0,6,0,0.0,0,,,,,,,0,0.0,6,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
mild_skew,add_side,step_back_gt1,edge_weak_or_neutral,stale_latency_high,guarded_depth_fallback,fast_cancel_churn,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,8,1,191,1,0.005235602094240838,1,-111.50000000008731,7.5,7.5,1.0,1.0,0.0,0,0.0,191,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
mild_skew,add_side,step_back_gt1,edge_weak_or_neutral,stale_latency_high,guarded_depth_fallback,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,8,1,446,1,0.002242152466367713,1,-151.5000000000873,0.5000000000291038,0.5000000000291038,1.0,1.0,0.0,0,0.0,446,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
mild_skew,add_side,step_back_gt1,edge_weak_or_neutral,stale_latency_high,post_only_clean,churn_normal,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,6,1,52,2,0.038461538461538464,2,51.50000000001455,25.999999999985448,25.999999999985448,0.0,0.0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold,high_spread_but_too_low_fill
mild_skew,add_side,step_back_gt1,edge_weak_or_neutral,stale_latency_high,post_only_clean,fast_cancel_churn,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,8,1,188,1,0.005319148936170213,1,,-31.499999999941792,-31.499999999941792,1.0,1.0,0.0,0,0.0,188,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
mild_skew,add_side,step_back_gt1,edge_weak_or_neutral,stale_latency_high,post_only_clean,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,8,3,499,3,0.006012024048096192,3,-0.5000000000291038,42.83333333330423,42.83333333330423,0.3333333333333333,0.6666666666666666,0.0,0,0.0,499,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|high_spread_but_too_low_fill|unsafe_reject_throttle_churn_context
mild_skew,add_side,step_back_gt1,edge_weak_or_neutral,stale_latency_join_stale,guarded_depth_fallback,fast_cancel_churn,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,7,0,28,0,0.0,0,,,,,,,0,0.0,28,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
mild_skew,add_side,step_back_gt1,edge_weak_or_neutral,stale_latency_join_stale,guarded_depth_fallback,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,8,0,57,0,0.0,0,,,,,,,0,0.0,57,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
mild_skew,add_side,step_back_gt1,edge_weak_or_neutral,stale_latency_medium,clamped,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,5,1,13,1,0.07692307692307693,1,112.5,27.5,27.5,1.0,0.0,1.0,0,0.0,13,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|high_spread_but_too_low_fill|unsafe_reject_throttle_churn_context
mild_skew,add_side,step_back_gt1,edge_weak_or_neutral,stale_latency_medium,guarded_depth_fallback,fast_cancel_churn,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,1,0,1,0,0.0,0,,,,,,,0,0.0,1,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
mild_skew,add_side,step_back_gt1,edge_weak_or_neutral,stale_latency_medium,guarded_depth_fallback,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,8,2,630,2,0.0031746031746031746,2,-202.99999999995634,29.499999999970896,29.499999999970896,1.0,0.0,0.0,0,0.0,630,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|high_spread_but_too_low_fill|unsafe_reject_throttle_churn_context
mild_skew,add_side,step_back_gt1,edge_weak_or_neutral,stale_latency_medium,post_only_clean,fast_cancel_churn,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,4,0,7,0,0.0,0,,,,,,,0,0.0,7,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
mild_skew,add_side,step_back_gt1,edge_weak_or_neutral,stale_latency_medium,post_only_clean,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,8,8,1833,31,0.01691216584833606,31,-60.18518518519596,32.96666666664047,32.96666666664047,0.7096774193548387,0.45161290322580644,0.0,0,0.0,1833,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|high_spread_but_too_low_fill|unsafe_reject_throttle_churn_context
mild_skew,add_side,step_back_gt1,edge_weak_or_neutral,stale_latency_medium,post_only_clean,reject_throttle_or_drop,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,1,0,14,0,0.0,0,,,,,,,0,0.0,14,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
mild_skew,add_side,touch,edge_strong_favorable,fresh_low_latency,clamped,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,3,0,6,0,0.0,0,,,,,,,0,0.0,6,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
mild_skew,add_side,touch,edge_strong_favorable,fresh_low_latency,guarded_depth_fallback,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,3,0,3,0,0.0,0,,,,,,,0,0.0,3,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
mild_skew,add_side,touch,edge_strong_favorable,fresh_low_latency,post_only_clean,cancel_readd_pressure,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,5,0,9,0,0.0,0,,,,,,,0,0.0,9,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
mild_skew,add_side,touch,edge_strong_favorable,fresh_low_latency,post_only_clean,fast_cancel_churn,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,5,0,8,0,0.0,0,,,,,,,0,0.0,8,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
mild_skew,add_side,touch,edge_strong_favorable,fresh_low_latency,post_only_clean,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,8,5,441,34,0.07709750566893424,34,-89.09259259259368,0.031249999997271516,0.031249999997271516,0.38235294117647056,0.6176470588235294,0.0,0,0.0,441,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
mild_skew,add_side,touch,edge_strong_favorable,fresh_low_latency,post_only_clean,reject_throttle_or_drop,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,1,1,9,2,0.2222222222222222,2,50.0,0.5000000000291038,0.5000000000291038,0.0,0.5,0.0,0,0.0,9,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
mild_skew,add_side,touch,edge_strong_favorable,stale_latency_high,clamped,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,2,0,4,0,0.0,0,,,,,,,0,0.0,4,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
mild_skew,add_side,touch,edge_strong_favorable,stale_latency_high,guarded_depth_fallback,fast_cancel_churn,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,5,2,16,2,0.125,2,,0.5000000000291038,0.5000000000291038,0.5,0.0,0.0,0,0.0,16,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
mild_skew,add_side,touch,edge_strong_favorable,stale_latency_high,guarded_depth_fallback,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,8,7,80,14,0.175,14,-134.90000000000873,0.49999999999792116,0.49999999999792116,0.5714285714285714,0.42857142857142855,0.0,0,0.0,80,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
mild_skew,add_side,touch,edge_strong_favorable,stale_latency_high,post_only_clean,fast_cancel_churn,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,6,0,20,0,0.0,0,,,,,,,0,0.0,20,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
mild_skew,add_side,touch,edge_strong_favorable,stale_latency_high,post_only_clean,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,8,5,117,8,0.06837606837606838,8,-26.833333333343035,0.5000000000083153,0.5000000000083153,0.5,0.5,0.0,0,0.0,117,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
mild_skew,add_side,touch,edge_strong_favorable,stale_latency_join_stale,guarded_depth_fallback,fast_cancel_churn,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,3,0,3,0,0.0,0,,,,,,,0,0.0,3,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
mild_skew,add_side,touch,edge_strong_favorable,stale_latency_join_stale,guarded_depth_fallback,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,2,1,2,1,0.5,1,,0.5000000000291038,0.5000000000291038,1.0,1.0,0.0,0,0.0,2,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
mild_skew,add_side,touch,edge_strong_favorable,stale_latency_medium,clamped,fast_cancel_churn,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,1,0,1,0,0.0,0,,,,,,,0,0.0,1,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
