schema_version,task_id,sample_sequence,event_sequence,event_type,monotonic_ns,audit_utc_ns,order_reference_token,source,classification,detail_code
skhynix_c6in_latency_v2,0822T002,52,10,final_open_orders_confirm,596417686729472,1787456141374035230,order_ref_sha256_4a776f715036498d888adb419d0faa66f059774cd3baf3c90aae69feace22dc2,c6in_official_sdk,private_safety_reconciled,
skhynix_c6in_latency_v2,0822T002,53,1,submit_call_start,596436318809745,1787456160006115361,order_ref_sha256_dcb4b2d7ff3c22396febb2f4d330a5a06485a3dd2e166e2caa1708e9ed0f3355,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,53,2,submit_response_end,596436768993530,1787456160456299199,order_ref_sha256_dcb4b2d7ff3c22396febb2f4d330a5a06485a3dd2e166e2caa1708e9ed0f3355,c6in_official_sdk,response_received,
skhynix_c6in_latency_v2,0822T002,53,3,resting_confirm,596436789344786,1787456160476650542,order_ref_sha256_dcb4b2d7ff3c22396febb2f4d330a5a06485a3dd2e166e2caa1708e9ed0f3355,c6in_official_sdk,exact_reference_resting,
skhynix_c6in_latency_v2,0822T002,53,4,risk_decision_ready,596437039412264,1787456160726718440,order_ref_sha256_dcb4b2d7ff3c22396febb2f4d330a5a06485a3dd2e166e2caa1708e9ed0f3355,c6in_official_sdk,frozen_settle_complete,
skhynix_c6in_latency_v2,0822T002,53,5,cancel_enqueue,596437039414491,1787456160726719813,order_ref_sha256_dcb4b2d7ff3c22396febb2f4d330a5a06485a3dd2e166e2caa1708e9ed0f3355,c6in_official_sdk,cancel_enqueued,
skhynix_c6in_latency_v2,0822T002,53,6,cancel_call_start,596437039415663,1787456160726720962,order_ref_sha256_dcb4b2d7ff3c22396febb2f4d330a5a06485a3dd2e166e2caa1708e9ed0f3355,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,53,7,terminal_observation_start,596437039415990,1787456160726721390,order_ref_sha256_dcb4b2d7ff3c22396febb2f4d330a5a06485a3dd2e166e2caa1708e9ed0f3355,c6in_official_sdk,exact_reference_poll_started,
skhynix_c6in_latency_v2,0822T002,53,8,cancel_response_end,596437759346274,1787456161446651979,order_ref_sha256_dcb4b2d7ff3c22396febb2f4d330a5a06485a3dd2e166e2caa1708e9ed0f3355,c6in_official_sdk,response_received,normal
skhynix_c6in_latency_v2,0822T002,53,9,terminal_confirm,596443402679499,1787456167089985143,order_ref_sha256_dcb4b2d7ff3c22396febb2f4d330a5a06485a3dd2e166e2caa1708e9ed0f3355,c6in_official_sdk,exact_reference_cancel_confirmed,
skhynix_c6in_latency_v2,0822T002,53,10,final_open_orders_confirm,596443435860137,1787456167123165979,order_ref_sha256_dcb4b2d7ff3c22396febb2f4d330a5a06485a3dd2e166e2caa1708e9ed0f3355,c6in_official_sdk,private_safety_reconciled,
skhynix_c6in_latency_v2,0822T002,54,1,submit_call_start,596456319795481,1787456180007101398,order_ref_sha256_87fff3e0611086285f61a6823095aa1276ce717997093085131e7413609afca8,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,54,2,submit_response_end,596456736913547,1787456180424219287,order_ref_sha256_87fff3e0611086285f61a6823095aa1276ce717997093085131e7413609afca8,c6in_official_sdk,response_received,
skhynix_c6in_latency_v2,0822T002,54,3,resting_confirm,596456743864316,1787456180431170575,order_ref_sha256_87fff3e0611086285f61a6823095aa1276ce717997093085131e7413609afca8,c6in_official_sdk,exact_reference_resting,
skhynix_c6in_latency_v2,0822T002,54,4,risk_decision_ready,596456993934719,1787456180681240875,order_ref_sha256_87fff3e0611086285f61a6823095aa1276ce717997093085131e7413609afca8,c6in_official_sdk,frozen_settle_complete,
skhynix_c6in_latency_v2,0822T002,54,5,cancel_enqueue,596456993936790,1787456180681242101,order_ref_sha256_87fff3e0611086285f61a6823095aa1276ce717997093085131e7413609afca8,c6in_official_sdk,cancel_enqueued,
skhynix_c6in_latency_v2,0822T002,54,6,cancel_call_start,596456993938127,1787456180681243421,order_ref_sha256_87fff3e0611086285f61a6823095aa1276ce717997093085131e7413609afca8,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,54,7,terminal_observation_start,596456993938486,1787456180681243888,order_ref_sha256_87fff3e0611086285f61a6823095aa1276ce717997093085131e7413609afca8,c6in_official_sdk,exact_reference_poll_started,
skhynix_c6in_latency_v2,0822T002,54,8,cancel_response_end,596457650376393,1787456181337682159,order_ref_sha256_87fff3e0611086285f61a6823095aa1276ce717997093085131e7413609afca8,c6in_official_sdk,response_received,normal
skhynix_c6in_latency_v2,0822T002,54,9,terminal_confirm,596457689497314,1787456181376802898,order_ref_sha256_87fff3e0611086285f61a6823095aa1276ce717997093085131e7413609afca8,c6in_official_sdk,exact_reference_cancel_confirmed,
skhynix_c6in_latency_v2,0822T002,54,10,final_open_orders_confirm,596457722097136,1787456181409403404,order_ref_sha256_87fff3e0611086285f61a6823095aa1276ce717997093085131e7413609afca8,c6in_official_sdk,private_safety_reconciled,
skhynix_c6in_latency_v2,0822T002,55,1,submit_call_start,596476318404123,1787456200005709849,order_ref_sha256_3d1d6f2ebdd8b822d51173c17dfa1f0011e8fcfa6f594f090b2b0f72cd07cf4f,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,55,2,submit_response_end,596476679606441,1787456200366912206,order_ref_sha256_3d1d6f2ebdd8b822d51173c17dfa1f0011e8fcfa6f594f090b2b0f72cd07cf4f,c6in_official_sdk,response_received,
skhynix_c6in_latency_v2,0822T002,55,3,resting_confirm,596476685502374,1787456200372808056,order_ref_sha256_3d1d6f2ebdd8b822d51173c17dfa1f0011e8fcfa6f594f090b2b0f72cd07cf4f,c6in_official_sdk,exact_reference_resting,
skhynix_c6in_latency_v2,0822T002,55,4,risk_decision_ready,596476935564524,1787456200622870683,order_ref_sha256_3d1d6f2ebdd8b822d51173c17dfa1f0011e8fcfa6f594f090b2b0f72cd07cf4f,c6in_official_sdk,frozen_settle_complete,
skhynix_c6in_latency_v2,0822T002,55,5,cancel_enqueue,596476935566507,1787456200622871829,order_ref_sha256_3d1d6f2ebdd8b822d51173c17dfa1f0011e8fcfa6f594f090b2b0f72cd07cf4f,c6in_official_sdk,cancel_enqueued,
skhynix_c6in_latency_v2,0822T002,55,6,cancel_call_start,596476935567748,1787456200622873039,order_ref_sha256_3d1d6f2ebdd8b822d51173c17dfa1f0011e8fcfa6f594f090b2b0f72cd07cf4f,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,55,7,terminal_observation_start,596476935568021,1787456200622873445,order_ref_sha256_3d1d6f2ebdd8b822d51173c17dfa1f0011e8fcfa6f594f090b2b0f72cd07cf4f,c6in_official_sdk,exact_reference_poll_started,
skhynix_c6in_latency_v2,0822T002,55,8,cancel_response_end,596477601737768,1787456201289043519,order_ref_sha256_3d1d6f2ebdd8b822d51173c17dfa1f0011e8fcfa6f594f090b2b0f72cd07cf4f,c6in_official_sdk,response_received,normal
skhynix_c6in_latency_v2,0822T002,55,9,terminal_confirm,596477645580476,1787456201332886360,order_ref_sha256_3d1d6f2ebdd8b822d51173c17dfa1f0011e8fcfa6f594f090b2b0f72cd07cf4f,c6in_official_sdk,exact_reference_cancel_confirmed,
skhynix_c6in_latency_v2,0822T002,55,10,final_open_orders_confirm,596477676486592,1787456201363792438,order_ref_sha256_3d1d6f2ebdd8b822d51173c17dfa1f0011e8fcfa6f594f090b2b0f72cd07cf4f,c6in_official_sdk,private_safety_reconciled,
skhynix_c6in_latency_v2,0822T002,56,1,submit_call_start,596496319991310,1787456220007297003,order_ref_sha256_914977b6ee93cef8a9ef0d68aca4f33213d555d86136169c4590605d4ed6e054,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,56,2,submit_response_end,596496690409857,1787456220377715582,order_ref_sha256_914977b6ee93cef8a9ef0d68aca4f33213d555d86136169c4590605d4ed6e054,c6in_official_sdk,response_received,
skhynix_c6in_latency_v2,0822T002,56,3,resting_confirm,596496696563538,1787456220383869255,order_ref_sha256_914977b6ee93cef8a9ef0d68aca4f33213d555d86136169c4590605d4ed6e054,c6in_official_sdk,exact_reference_resting,
skhynix_c6in_latency_v2,0822T002,56,4,risk_decision_ready,596496946632220,1787456220633938853,order_ref_sha256_914977b6ee93cef8a9ef0d68aca4f33213d555d86136169c4590605d4ed6e054,c6in_official_sdk,frozen_settle_complete,
skhynix_c6in_latency_v2,0822T002,56,5,cancel_enqueue,596496946634652,1787456220633939962,order_ref_sha256_914977b6ee93cef8a9ef0d68aca4f33213d555d86136169c4590605d4ed6e054,c6in_official_sdk,cancel_enqueued,
skhynix_c6in_latency_v2,0822T002,56,6,cancel_call_start,596496946636215,1787456220633941542,order_ref_sha256_914977b6ee93cef8a9ef0d68aca4f33213d555d86136169c4590605d4ed6e054,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,56,7,terminal_observation_start,596496946636686,1787456220633942418,order_ref_sha256_914977b6ee93cef8a9ef0d68aca4f33213d555d86136169c4590605d4ed6e054,c6in_official_sdk,exact_reference_poll_started,
skhynix_c6in_latency_v2,0822T002,56,8,cancel_response_end,596497615757816,1787456221303063544,order_ref_sha256_914977b6ee93cef8a9ef0d68aca4f33213d555d86136169c4590605d4ed6e054,c6in_official_sdk,response_received,normal
skhynix_c6in_latency_v2,0822T002,56,9,terminal_confirm,596497667362299,1787456221354667938,order_ref_sha256_914977b6ee93cef8a9ef0d68aca4f33213d555d86136169c4590605d4ed6e054,c6in_official_sdk,exact_reference_cancel_confirmed,
skhynix_c6in_latency_v2,0822T002,56,10,final_open_orders_confirm,596497698260509,1787456221385566253,order_ref_sha256_914977b6ee93cef8a9ef0d68aca4f33213d555d86136169c4590605d4ed6e054,c6in_official_sdk,private_safety_reconciled,
skhynix_c6in_latency_v2,0822T002,57,1,submit_call_start,596516321449184,1787456240008754904,order_ref_sha256_fefc50777fd809a13bc68ad479a1b238bc61b923c0d0854ab157f78f12674cc5,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,57,2,submit_response_end,596516765593513,1787456240452899339,order_ref_sha256_fefc50777fd809a13bc68ad479a1b238bc61b923c0d0854ab157f78f12674cc5,c6in_official_sdk,response_received,
skhynix_c6in_latency_v2,0822T002,57,3,resting_confirm,596516771291134,1787456240458596727,order_ref_sha256_fefc50777fd809a13bc68ad479a1b238bc61b923c0d0854ab157f78f12674cc5,c6in_official_sdk,exact_reference_resting,
skhynix_c6in_latency_v2,0822T002,57,4,risk_decision_ready,596517021353331,1787456240708659847,order_ref_sha256_fefc50777fd809a13bc68ad479a1b238bc61b923c0d0854ab157f78f12674cc5,c6in_official_sdk,frozen_settle_complete,
skhynix_c6in_latency_v2,0822T002,57,5,cancel_enqueue,596517021355550,1787456240708660854,order_ref_sha256_fefc50777fd809a13bc68ad479a1b238bc61b923c0d0854ab157f78f12674cc5,c6in_official_sdk,cancel_enqueued,
skhynix_c6in_latency_v2,0822T002,57,6,cancel_call_start,596517021356634,1787456240708661936,order_ref_sha256_fefc50777fd809a13bc68ad479a1b238bc61b923c0d0854ab157f78f12674cc5,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,57,7,terminal_observation_start,596517021357223,1787456240708662629,order_ref_sha256_fefc50777fd809a13bc68ad479a1b238bc61b923c0d0854ab157f78f12674cc5,c6in_official_sdk,exact_reference_poll_started,
skhynix_c6in_latency_v2,0822T002,57,8,cancel_response_end,596517723033995,1787456241410339645,order_ref_sha256_fefc50777fd809a13bc68ad479a1b238bc61b923c0d0854ab157f78f12674cc5,c6in_official_sdk,response_received,normal
skhynix_c6in_latency_v2,0822T002,57,9,terminal_confirm,596517782975052,1787456241470280544,order_ref_sha256_fefc50777fd809a13bc68ad479a1b238bc61b923c0d0854ab157f78f12674cc5,c6in_official_sdk,exact_reference_cancel_confirmed,
skhynix_c6in_latency_v2,0822T002,57,10,final_open_orders_confirm,596517814294688,1787456241501600467,order_ref_sha256_fefc50777fd809a13bc68ad479a1b238bc61b923c0d0854ab157f78f12674cc5,c6in_official_sdk,private_safety_reconciled,
skhynix_c6in_latency_v2,0822T002,58,1,submit_call_start,596536319121824,1787456260006427442,order_ref_sha256_ee9ab2ade1a0da8ea77d9e7d808d8f4a0e04b2cfea9ee5d1d643fe80cfea4190,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,58,2,submit_response_end,596536756216380,1787456260443522009,order_ref_sha256_ee9ab2ade1a0da8ea77d9e7d808d8f4a0e04b2cfea9ee5d1d643fe80cfea4190,c6in_official_sdk,response_received,
skhynix_c6in_latency_v2,0822T002,58,3,resting_confirm,596536761756090,1787456260449061682,order_ref_sha256_ee9ab2ade1a0da8ea77d9e7d808d8f4a0e04b2cfea9ee5d1d643fe80cfea4190,c6in_official_sdk,exact_reference_resting,
skhynix_c6in_latency_v2,0822T002,58,4,risk_decision_ready,596537011817531,1787456260699124417,order_ref_sha256_ee9ab2ade1a0da8ea77d9e7d808d8f4a0e04b2cfea9ee5d1d643fe80cfea4190,c6in_official_sdk,frozen_settle_complete,
skhynix_c6in_latency_v2,0822T002,58,5,cancel_enqueue,596537011820315,1787456260699125603,order_ref_sha256_ee9ab2ade1a0da8ea77d9e7d808d8f4a0e04b2cfea9ee5d1d643fe80cfea4190,c6in_official_sdk,cancel_enqueued,
skhynix_c6in_latency_v2,0822T002,58,6,cancel_call_start,596537011821817,1787456260699127137,order_ref_sha256_ee9ab2ade1a0da8ea77d9e7d808d8f4a0e04b2cfea9ee5d1d643fe80cfea4190,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,58,7,terminal_observation_start,596537011822363,1787456260699127746,order_ref_sha256_ee9ab2ade1a0da8ea77d9e7d808d8f4a0e04b2cfea9ee5d1d643fe80cfea4190,c6in_official_sdk,exact_reference_poll_started,
skhynix_c6in_latency_v2,0822T002,58,8,cancel_response_end,596537660858293,1787456261348164021,order_ref_sha256_ee9ab2ade1a0da8ea77d9e7d808d8f4a0e04b2cfea9ee5d1d643fe80cfea4190,c6in_official_sdk,response_received,normal
skhynix_c6in_latency_v2,0822T002,58,9,terminal_confirm,596537698849303,1787456261386155004,order_ref_sha256_ee9ab2ade1a0da8ea77d9e7d808d8f4a0e04b2cfea9ee5d1d643fe80cfea4190,c6in_official_sdk,exact_reference_cancel_confirmed,
skhynix_c6in_latency_v2,0822T002,58,10,final_open_orders_confirm,596537730342022,1787456261417647793,order_ref_sha256_ee9ab2ade1a0da8ea77d9e7d808d8f4a0e04b2cfea9ee5d1d643fe80cfea4190,c6in_official_sdk,private_safety_reconciled,
skhynix_c6in_latency_v2,0822T002,59,1,submit_call_start,596556328559498,1787456280015865573,order_ref_sha256_a11868216066108a47074927b8dea419c41f961c835de25b254a1777c72dd9dc,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,59,2,submit_response_end,596556740892612,1787456280428198739,order_ref_sha256_a11868216066108a47074927b8dea419c41f961c835de25b254a1777c72dd9dc,c6in_official_sdk,response_received,
skhynix_c6in_latency_v2,0822T002,59,3,resting_confirm,596556870616845,1787456280557923062,order_ref_sha256_a11868216066108a47074927b8dea419c41f961c835de25b254a1777c72dd9dc,c6in_official_sdk,exact_reference_resting,
skhynix_c6in_latency_v2,0822T002,59,4,risk_decision_ready,596557120685657,1787456280807992019,order_ref_sha256_a11868216066108a47074927b8dea419c41f961c835de25b254a1777c72dd9dc,c6in_official_sdk,frozen_settle_complete,
skhynix_c6in_latency_v2,0822T002,59,5,cancel_enqueue,596557120687980,1787456280807993291,order_ref_sha256_a11868216066108a47074927b8dea419c41f961c835de25b254a1777c72dd9dc,c6in_official_sdk,cancel_enqueued,
skhynix_c6in_latency_v2,0822T002,59,6,cancel_call_start,596557120689163,1787456280807994459,order_ref_sha256_a11868216066108a47074927b8dea419c41f961c835de25b254a1777c72dd9dc,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,59,7,terminal_observation_start,596557120689536,1787456280807994952,order_ref_sha256_a11868216066108a47074927b8dea419c41f961c835de25b254a1777c72dd9dc,c6in_official_sdk,exact_reference_poll_started,
skhynix_c6in_latency_v2,0822T002,59,8,cancel_response_end,596558078814381,1787456281766120134,order_ref_sha256_a11868216066108a47074927b8dea419c41f961c835de25b254a1777c72dd9dc,c6in_official_sdk,response_received,normal
skhynix_c6in_latency_v2,0822T002,59,9,terminal_confirm,596563151211390,1787456286838517072,order_ref_sha256_a11868216066108a47074927b8dea419c41f961c835de25b254a1777c72dd9dc,c6in_official_sdk,exact_reference_cancel_confirmed,
skhynix_c6in_latency_v2,0822T002,59,10,final_open_orders_confirm,596563185848532,1787456286873154361,order_ref_sha256_a11868216066108a47074927b8dea419c41f961c835de25b254a1777c72dd9dc,c6in_official_sdk,private_safety_reconciled,
skhynix_c6in_latency_v2,0822T002,60,1,submit_call_start,596576318993527,1787456300006299129,order_ref_sha256_f2691d8173a945f67bee3d04203d5cb852e3637f6177a2eb44884a8d4d397d38,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,60,2,submit_response_end,596576685902672,1787456300373208432,order_ref_sha256_f2691d8173a945f67bee3d04203d5cb852e3637f6177a2eb44884a8d4d397d38,c6in_official_sdk,response_received,
skhynix_c6in_latency_v2,0822T002,60,3,resting_confirm,596576692149119,1787456300379454777,order_ref_sha256_f2691d8173a945f67bee3d04203d5cb852e3637f6177a2eb44884a8d4d397d38,c6in_official_sdk,exact_reference_resting,
skhynix_c6in_latency_v2,0822T002,60,4,risk_decision_ready,596576942218214,1787456300629524447,order_ref_sha256_f2691d8173a945f67bee3d04203d5cb852e3637f6177a2eb44884a8d4d397d38,c6in_official_sdk,frozen_settle_complete,
skhynix_c6in_latency_v2,0822T002,60,5,cancel_enqueue,596576942220599,1787456300629525904,order_ref_sha256_f2691d8173a945f67bee3d04203d5cb852e3637f6177a2eb44884a8d4d397d38,c6in_official_sdk,cancel_enqueued,
skhynix_c6in_latency_v2,0822T002,60,6,cancel_call_start,596576942221854,1787456300629527149,order_ref_sha256_f2691d8173a945f67bee3d04203d5cb852e3637f6177a2eb44884a8d4d397d38,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,60,7,terminal_observation_start,596576942222132,1787456300629527540,order_ref_sha256_f2691d8173a945f67bee3d04203d5cb852e3637f6177a2eb44884a8d4d397d38,c6in_official_sdk,exact_reference_poll_started,
skhynix_c6in_latency_v2,0822T002,60,8,cancel_response_end,596577693848467,1787456301381154271,order_ref_sha256_f2691d8173a945f67bee3d04203d5cb852e3637f6177a2eb44884a8d4d397d38,c6in_official_sdk,response_received,normal
skhynix_c6in_latency_v2,0822T002,60,9,terminal_confirm,596577790364778,1787456301477670369,order_ref_sha256_f2691d8173a945f67bee3d04203d5cb852e3637f6177a2eb44884a8d4d397d38,c6in_official_sdk,exact_reference_cancel_confirmed,
skhynix_c6in_latency_v2,0822T002,60,10,final_open_orders_confirm,596577823717569,1787456301511023485,order_ref_sha256_f2691d8173a945f67bee3d04203d5cb852e3637f6177a2eb44884a8d4d397d38,c6in_official_sdk,private_safety_reconciled,
skhynix_c6in_latency_v2,0822T002,61,1,submit_call_start,596596319600306,1787456320006906030,order_ref_sha256_f5a99e1b354c719f1cc7087dd8dd97e346dc780eb49db8a902989e0f84c9eacf,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,61,2,submit_response_end,596596676210356,1787456320363516112,order_ref_sha256_f5a99e1b354c719f1cc7087dd8dd97e346dc780eb49db8a902989e0f84c9eacf,c6in_official_sdk,response_received,
skhynix_c6in_latency_v2,0822T002,61,3,resting_confirm,596596698514168,1787456320385820209,order_ref_sha256_f5a99e1b354c719f1cc7087dd8dd97e346dc780eb49db8a902989e0f84c9eacf,c6in_official_sdk,exact_reference_resting,
skhynix_c6in_latency_v2,0822T002,61,4,risk_decision_ready,596596948576832,1787456320635882506,order_ref_sha256_f5a99e1b354c719f1cc7087dd8dd97e346dc780eb49db8a902989e0f84c9eacf,c6in_official_sdk,frozen_settle_complete,
skhynix_c6in_latency_v2,0822T002,61,5,cancel_enqueue,596596948578019,1787456320635883334,order_ref_sha256_f5a99e1b354c719f1cc7087dd8dd97e346dc780eb49db8a902989e0f84c9eacf,c6in_official_sdk,cancel_enqueued,
skhynix_c6in_latency_v2,0822T002,61,6,cancel_call_start,596596948579056,1787456320635884375,order_ref_sha256_f5a99e1b354c719f1cc7087dd8dd97e346dc780eb49db8a902989e0f84c9eacf,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,61,7,terminal_observation_start,596596948579392,1787456320635884803,order_ref_sha256_f5a99e1b354c719f1cc7087dd8dd97e346dc780eb49db8a902989e0f84c9eacf,c6in_official_sdk,exact_reference_poll_started,
skhynix_c6in_latency_v2,0822T002,61,8,cancel_response_end,596597665509383,1787456321352815195,order_ref_sha256_f5a99e1b354c719f1cc7087dd8dd97e346dc780eb49db8a902989e0f84c9eacf,c6in_official_sdk,response_received,normal
skhynix_c6in_latency_v2,0822T002,61,9,terminal_confirm,596597694317667,1787456321381623312,order_ref_sha256_f5a99e1b354c719f1cc7087dd8dd97e346dc780eb49db8a902989e0f84c9eacf,c6in_official_sdk,exact_reference_cancel_confirmed,
skhynix_c6in_latency_v2,0822T002,61,10,final_open_orders_confirm,596597725456687,1787456321412762934,order_ref_sha256_f5a99e1b354c719f1cc7087dd8dd97e346dc780eb49db8a902989e0f84c9eacf,c6in_official_sdk,private_safety_reconciled,
skhynix_c6in_latency_v2,0822T002,62,1,submit_call_start,596616320556789,1787456340007862425,order_ref_sha256_f26c61832f6c36968aba6a00feb16b4d9822596ba6bb1a23295c237b2c66a8ec,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,62,2,submit_response_end,596616697351817,1787456340384657476,order_ref_sha256_f26c61832f6c36968aba6a00feb16b4d9822596ba6bb1a23295c237b2c66a8ec,c6in_official_sdk,response_received,
skhynix_c6in_latency_v2,0822T002,62,3,resting_confirm,596616703996061,1787456340391301817,order_ref_sha256_f26c61832f6c36968aba6a00feb16b4d9822596ba6bb1a23295c237b2c66a8ec,c6in_official_sdk,exact_reference_resting,
skhynix_c6in_latency_v2,0822T002,62,4,risk_decision_ready,596616954059877,1787456340641365346,order_ref_sha256_f26c61832f6c36968aba6a00feb16b4d9822596ba6bb1a23295c237b2c66a8ec,c6in_official_sdk,frozen_settle_complete,
skhynix_c6in_latency_v2,0822T002,62,5,cancel_enqueue,596616954060735,1787456340641366039,order_ref_sha256_f26c61832f6c36968aba6a00feb16b4d9822596ba6bb1a23295c237b2c66a8ec,c6in_official_sdk,cancel_enqueued,
skhynix_c6in_latency_v2,0822T002,62,6,cancel_call_start,596616954061308,1787456340641366603,order_ref_sha256_f26c61832f6c36968aba6a00feb16b4d9822596ba6bb1a23295c237b2c66a8ec,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,62,7,terminal_observation_start,596616954061584,1787456340641366868,order_ref_sha256_f26c61832f6c36968aba6a00feb16b4d9822596ba6bb1a23295c237b2c66a8ec,c6in_official_sdk,exact_reference_poll_started,
skhynix_c6in_latency_v2,0822T002,62,8,cancel_response_end,596617628236017,1787456341315541755,order_ref_sha256_f26c61832f6c36968aba6a00feb16b4d9822596ba6bb1a23295c237b2c66a8ec,c6in_official_sdk,response_received,normal
skhynix_c6in_latency_v2,0822T002,62,9,terminal_confirm,596617667328843,1787456341354634406,order_ref_sha256_f26c61832f6c36968aba6a00feb16b4d9822596ba6bb1a23295c237b2c66a8ec,c6in_official_sdk,exact_reference_cancel_confirmed,
skhynix_c6in_latency_v2,0822T002,62,10,final_open_orders_confirm,596617698428812,1787456341385734581,order_ref_sha256_f26c61832f6c36968aba6a00feb16b4d9822596ba6bb1a23295c237b2c66a8ec,c6in_official_sdk,private_safety_reconciled,
skhynix_c6in_latency_v2,0822T002,63,1,submit_call_start,596636320981843,1787456360008287732,order_ref_sha256_300eddc9799489ed201682363d5224a18fbc229adb56c01daff788aa24d9e809,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,63,2,submit_response_end,596636777391630,1787456360464697384,order_ref_sha256_300eddc9799489ed201682363d5224a18fbc229adb56c01daff788aa24d9e809,c6in_official_sdk,response_received,
skhynix_c6in_latency_v2,0822T002,63,3,resting_confirm,596636781983660,1787456360469289248,order_ref_sha256_300eddc9799489ed201682363d5224a18fbc229adb56c01daff788aa24d9e809,c6in_official_sdk,exact_reference_resting,
skhynix_c6in_latency_v2,0822T002,63,4,risk_decision_ready,596637032016864,1787456360719322799,order_ref_sha256_300eddc9799489ed201682363d5224a18fbc229adb56c01daff788aa24d9e809,c6in_official_sdk,frozen_settle_complete,
skhynix_c6in_latency_v2,0822T002,63,5,cancel_enqueue,596637032018780,1787456360719324121,order_ref_sha256_300eddc9799489ed201682363d5224a18fbc229adb56c01daff788aa24d9e809,c6in_official_sdk,cancel_enqueued,
skhynix_c6in_latency_v2,0822T002,63,6,cancel_call_start,596637032020580,1787456360719325877,order_ref_sha256_300eddc9799489ed201682363d5224a18fbc229adb56c01daff788aa24d9e809,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,63,7,terminal_observation_start,596637032020946,1787456360719326353,order_ref_sha256_300eddc9799489ed201682363d5224a18fbc229adb56c01daff788aa24d9e809,c6in_official_sdk,exact_reference_poll_started,
skhynix_c6in_latency_v2,0822T002,63,8,cancel_response_end,596637710374645,1787456361397680363,order_ref_sha256_300eddc9799489ed201682363d5224a18fbc229adb56c01daff788aa24d9e809,c6in_official_sdk,response_received,normal
skhynix_c6in_latency_v2,0822T002,63,9,terminal_confirm,596637754788419,1787456361442094044,order_ref_sha256_300eddc9799489ed201682363d5224a18fbc229adb56c01daff788aa24d9e809,c6in_official_sdk,exact_reference_cancel_confirmed,
skhynix_c6in_latency_v2,0822T002,63,10,final_open_orders_confirm,596637786264213,1787456361473570094,order_ref_sha256_300eddc9799489ed201682363d5224a18fbc229adb56c01daff788aa24d9e809,c6in_official_sdk,private_safety_reconciled,
skhynix_c6in_latency_v2,0822T002,64,1,submit_call_start,596656319762693,1787456380007068509,order_ref_sha256_6ea02d3191907d80c2cb7cbb13a4e4256803b15fa8b3944c23c6b504a35b7c74,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,64,2,submit_response_end,596656722812212,1787456380410117988,order_ref_sha256_6ea02d3191907d80c2cb7cbb13a4e4256803b15fa8b3944c23c6b504a35b7c74,c6in_official_sdk,response_received,
skhynix_c6in_latency_v2,0822T002,64,3,resting_confirm,596656727578271,1787456380414883847,order_ref_sha256_6ea02d3191907d80c2cb7cbb13a4e4256803b15fa8b3944c23c6b504a35b7c74,c6in_official_sdk,exact_reference_resting,
skhynix_c6in_latency_v2,0822T002,64,4,risk_decision_ready,596656977640573,1787456380664946709,order_ref_sha256_6ea02d3191907d80c2cb7cbb13a4e4256803b15fa8b3944c23c6b504a35b7c74,c6in_official_sdk,frozen_settle_complete,
skhynix_c6in_latency_v2,0822T002,64,5,cancel_enqueue,596656977642343,1787456380664947646,order_ref_sha256_6ea02d3191907d80c2cb7cbb13a4e4256803b15fa8b3944c23c6b504a35b7c74,c6in_official_sdk,cancel_enqueued,
skhynix_c6in_latency_v2,0822T002,64,6,cancel_call_start,596656977643496,1787456380664948791,order_ref_sha256_6ea02d3191907d80c2cb7cbb13a4e4256803b15fa8b3944c23c6b504a35b7c74,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,64,7,terminal_observation_start,596656977643931,1787456380664949592,order_ref_sha256_6ea02d3191907d80c2cb7cbb13a4e4256803b15fa8b3944c23c6b504a35b7c74,c6in_official_sdk,exact_reference_poll_started,
