schema_version,task_id,sample_sequence,collection_window_id,batch_id,attempt_id,host_identity_token,boot_id,process_identity_token,runtime_identity_sha256,market_role,dex,asset,side,order_reference_token,post_only,quote_distance_ticks,tick_size,quote_distance_price,quote_distance_one_way_bps,order_size,order_notional_usdc,submit_status,resting_status,cancel_response_class,terminal_class,fill_race_class,filled_quantity,fill_vwap,flatten_status,flattened_quantity,flatten_vwap,realized_flatten_slippage_loss_usdc,flatten_fee_usdc,final_open_orders_count,position_delta,safety_status,primary_latency_eligible,primary_exclusion_reason
skhynix_c6in_latency_v2,0822T002,78,w2,batch-08,0822T002-attempt-078,03134bf1de24f5ee48aaa914532a81e3b381399184376ba58664719bd50438f1,7b6bfcb3-5979-4c77-80d2-de3890fc78f2,59e5f506d6504040c6c0f8833fef5f7fb00f2af42c5cff0d52a4e5e225f09de3,7240a8bb3fbd77bd0832f2cb1240ddd0480fb56efd03f43620af0ba429c50363,target,xyz,xyz:SKHX,sell,order_ref_sha256_568848baecdd9a4565a23860776fc23a57ab045ff31a90f81700829ab4ff963c,true,10,0.1,1.0,7.970985612370971,0.008,10.0448,accepted,confirmed,normal,cancel_confirmed,no_fill,,,not_required,,,,,0,0,reconciled,true,
skhynix_c6in_latency_v2,0822T002,79,w2,batch-08,0822T002-attempt-079,03134bf1de24f5ee48aaa914532a81e3b381399184376ba58664719bd50438f1,7b6bfcb3-5979-4c77-80d2-de3890fc78f2,59e5f506d6504040c6c0f8833fef5f7fb00f2af42c5cff0d52a4e5e225f09de3,7240a8bb3fbd77bd0832f2cb1240ddd0480fb56efd03f43620af0ba429c50363,target,xyz,xyz:SKHX,buy,order_ref_sha256_58f0842cfee35211520d961b696d944f9d42199953b93cc7f048f86927d7983a,true,10,0.1,1.0,7.9728921666334465,0.008,10.0256,accepted,confirmed,normal,cancel_confirmed,no_fill,,,not_required,,,,,0,0,reconciled,true,
skhynix_c6in_latency_v2,0822T002,80,w2,batch-08,0822T002-attempt-080,03134bf1de24f5ee48aaa914532a81e3b381399184376ba58664719bd50438f1,7b6bfcb3-5979-4c77-80d2-de3890fc78f2,59e5f506d6504040c6c0f8833fef5f7fb00f2af42c5cff0d52a4e5e225f09de3,7240a8bb3fbd77bd0832f2cb1240ddd0480fb56efd03f43620af0ba429c50363,target,xyz,xyz:SKHX,sell,order_ref_sha256_c5d42187b9dd3bc8084f33140ab108e25c2c69e1fe1f6561d38572afd5c0af21,true,10,0.1,1.0,7.9728921666334465,0.008,10.0424,accepted,confirmed,normal,cancel_confirmed,no_fill,,,not_required,,,,,0,0,reconciled,true,
skhynix_c6in_latency_v2,0822T002,81,w3,batch-09,0822T002-attempt-081,03134bf1de24f5ee48aaa914532a81e3b381399184376ba58664719bd50438f1,7b6bfcb3-5979-4c77-80d2-de3890fc78f2,59e5f506d6504040c6c0f8833fef5f7fb00f2af42c5cff0d52a4e5e225f09de3,7240a8bb3fbd77bd0832f2cb1240ddd0480fb56efd03f43620af0ba429c50363,target,xyz,xyz:SKHX,buy,order_ref_sha256_24cf3a96c2ea11461ea3437d100469703caac67929ef2df81ec51d7f73dc8bd6,true,10,0.1,1.0,7.963368504877563,0.008,10.0376,accepted,confirmed,normal_retry_error,cancel_confirmed,no_fill,,,not_required,,,,,0,0,reconciled,true,
skhynix_c6in_latency_v2,0822T002,82,w3,batch-09,0822T002-attempt-082,03134bf1de24f5ee48aaa914532a81e3b381399184376ba58664719bd50438f1,7b6bfcb3-5979-4c77-80d2-de3890fc78f2,59e5f506d6504040c6c0f8833fef5f7fb00f2af42c5cff0d52a4e5e225f09de3,7240a8bb3fbd77bd0832f2cb1240ddd0480fb56efd03f43620af0ba429c50363,target,xyz,xyz:SKHX,sell,order_ref_sha256_a46a0ac2e13daa37ea813ad7fe92c29042b0c839d0f1b1a6d8214295406a3833,true,10,0.1,1.0,7.9551330496002555,0.008,10.0648,accepted,confirmed,normal,cancel_confirmed,no_fill,,,not_required,,,,,0,0,reconciled,true,
skhynix_c6in_latency_v2,0822T002,83,w3,batch-09,0822T002-attempt-083,03134bf1de24f5ee48aaa914532a81e3b381399184376ba58664719bd50438f1,7b6bfcb3-5979-4c77-80d2-de3890fc78f2,59e5f506d6504040c6c0f8833fef5f7fb00f2af42c5cff0d52a4e5e225f09de3,7240a8bb3fbd77bd0832f2cb1240ddd0480fb56efd03f43620af0ba429c50363,target,xyz,xyz:SKHX,buy,order_ref_sha256_acbb7c382d841a7d1e0f7de06736f676fc4b09b8155ef28ffd2ef9f8ac0b317f,true,10,0.1,1.0,7.949441551730991,0.008,10.0552,accepted,confirmed,normal,cancel_confirmed,no_fill,,,not_required,,,,,0,0,reconciled,true,
skhynix_c6in_latency_v2,0822T002,84,w3,batch-09,0822T002-attempt-084,03134bf1de24f5ee48aaa914532a81e3b381399184376ba58664719bd50438f1,7b6bfcb3-5979-4c77-80d2-de3890fc78f2,59e5f506d6504040c6c0f8833fef5f7fb00f2af42c5cff0d52a4e5e225f09de3,7240a8bb3fbd77bd0832f2cb1240ddd0480fb56efd03f43620af0ba429c50363,target,xyz,xyz:SKHX,sell,order_ref_sha256_1eaf72a6da2b0ce24c1fb2fbaed5b4a3e27746ae16e3964ed7d07579c5994317,true,10,0.1,1.0,7.934933544931561,0.008,10.0904,accepted,confirmed,normal,cancel_confirmed,no_fill,,,not_required,,,,,0,0,reconciled,true,
skhynix_c6in_latency_v2,0822T002,85,w3,batch-09,0822T002-attempt-085,03134bf1de24f5ee48aaa914532a81e3b381399184376ba58664719bd50438f1,7b6bfcb3-5979-4c77-80d2-de3890fc78f2,59e5f506d6504040c6c0f8833fef5f7fb00f2af42c5cff0d52a4e5e225f09de3,7240a8bb3fbd77bd0832f2cb1240ddd0480fb56efd03f43620af0ba429c50363,target,xyz,xyz:SKHX,buy,order_ref_sha256_a6b13485f5bb23ab8560eefb9305a89ba506e342de48d169ac18917ec455eb41,true,10,0.1,1.0,7.935563226600007,0.008,10.0728,accepted,confirmed,normal,cancel_confirmed,no_fill,,,not_required,,,,,0,0,reconciled,true,
skhynix_c6in_latency_v2,0822T002,86,w3,batch-09,0822T002-attempt-086,03134bf1de24f5ee48aaa914532a81e3b381399184376ba58664719bd50438f1,7b6bfcb3-5979-4c77-80d2-de3890fc78f2,59e5f506d6504040c6c0f8833fef5f7fb00f2af42c5cff0d52a4e5e225f09de3,7240a8bb3fbd77bd0832f2cb1240ddd0480fb56efd03f43620af0ba429c50363,target,xyz,xyz:SKHX,sell,order_ref_sha256_6dd5af6b357130cc99b474bdcc2b93ba4e563f9706bc6567659ff30946e9c6ed,true,10,0.1,1.0,7.939343416299472,0.008,10.0848,accepted,confirmed,normal,cancel_confirmed,no_fill,,,not_required,,,,,0,0,reconciled,true,
skhynix_c6in_latency_v2,0822T002,87,w3,batch-09,0822T002-attempt-087,03134bf1de24f5ee48aaa914532a81e3b381399184376ba58664719bd50438f1,7b6bfcb3-5979-4c77-80d2-de3890fc78f2,59e5f506d6504040c6c0f8833fef5f7fb00f2af42c5cff0d52a4e5e225f09de3,7240a8bb3fbd77bd0832f2cb1240ddd0480fb56efd03f43620af0ba429c50363,target,xyz,xyz:SKHX,buy,order_ref_sha256_c0d36c0404625646edae630de1a24ee9e2a02221477fad64b0918de90a0da8f9,true,10,0.1,1.0,7.938082952966859,0.008,10.0696,accepted,confirmed,normal_retry_error,cancel_confirmed,no_fill,,,not_required,,,,,0,0,reconciled,true,
skhynix_c6in_latency_v2,0822T002,88,w3,batch-09,0822T002-attempt-088,03134bf1de24f5ee48aaa914532a81e3b381399184376ba58664719bd50438f1,7b6bfcb3-5979-4c77-80d2-de3890fc78f2,59e5f506d6504040c6c0f8833fef5f7fb00f2af42c5cff0d52a4e5e225f09de3,7240a8bb3fbd77bd0832f2cb1240ddd0480fb56efd03f43620af0ba429c50363,target,xyz,xyz:SKHX,sell,order_ref_sha256_58fcbde2ddf9548296e1d65c86b95dd795462769dcbec12adf7cb3608aa5d881,true,10,0.1,1.0,7.942496326595449,0.008,10.0808,accepted,confirmed,normal,cancel_confirmed,no_fill,,,not_required,,,,,0,0,reconciled,true,
skhynix_c6in_latency_v2,0822T002,89,w3,batch-09,0822T002-attempt-089,03134bf1de24f5ee48aaa914532a81e3b381399184376ba58664719bd50438f1,7b6bfcb3-5979-4c77-80d2-de3890fc78f2,59e5f506d6504040c6c0f8833fef5f7fb00f2af42c5cff0d52a4e5e225f09de3,7240a8bb3fbd77bd0832f2cb1240ddd0480fb56efd03f43620af0ba429c50363,target,xyz,xyz:SKHX,buy,order_ref_sha256_d75c4a52a66d1c8b600a43b3a114eea6a22440b42f8b6a352a2be1d996fc377a,true,10,0.1,1.0,7.942496326595449,0.008,10.0640,accepted,confirmed,normal,cancel_confirmed,no_fill,,,not_required,,,,,0,0,reconciled,true,
skhynix_c6in_latency_v2,0822T002,90,w3,batch-09,0822T002-attempt-090,03134bf1de24f5ee48aaa914532a81e3b381399184376ba58664719bd50438f1,7b6bfcb3-5979-4c77-80d2-de3890fc78f2,59e5f506d6504040c6c0f8833fef5f7fb00f2af42c5cff0d52a4e5e225f09de3,7240a8bb3fbd77bd0832f2cb1240ddd0480fb56efd03f43620af0ba429c50363,target,xyz,xyz:SKHX,sell,order_ref_sha256_f614644cb1e859546d4255a8ea2fe1e2d52d246c4a586e3f6934e607fac7a235,true,10,0.1,1.0,7.950073538180229,0.008,10.0712,accepted,confirmed,normal,cancel_confirmed,no_fill,,,not_required,,,,,0,0,reconciled,true,
skhynix_c6in_latency_v2,0822T002,91,w3,batch-10,0822T002-attempt-091,03134bf1de24f5ee48aaa914532a81e3b381399184376ba58664719bd50438f1,7b6bfcb3-5979-4c77-80d2-de3890fc78f2,59e5f506d6504040c6c0f8833fef5f7fb00f2af42c5cff0d52a4e5e225f09de3,7240a8bb3fbd77bd0832f2cb1240ddd0480fb56efd03f43620af0ba429c50363,target,xyz,xyz:SKHX,buy,order_ref_sha256_fb435e7d7ab9ae6e2557b6a2926fb0ccbb959ea0a04618167e57fac37b57065d,true,10,0.1,1.0,7.948809665752553,0.008,10.0560,accepted,confirmed,normal,cancel_confirmed,no_fill,,,not_required,,,,,0,0,reconciled,true,
skhynix_c6in_latency_v2,0822T002,92,w3,batch-10,0822T002-attempt-092,03134bf1de24f5ee48aaa914532a81e3b381399184376ba58664719bd50438f1,7b6bfcb3-5979-4c77-80d2-de3890fc78f2,59e5f506d6504040c6c0f8833fef5f7fb00f2af42c5cff0d52a4e5e225f09de3,7240a8bb3fbd77bd0832f2cb1240ddd0480fb56efd03f43620af0ba429c50363,target,xyz,xyz:SKHX,sell,order_ref_sha256_8aa92b6ba3b37b9430a4b51b6a1a4c5b817270b6728ac557e4f4afc658f55783,true,10,0.1,1.0,7.945020458427679,0.008,10.0776,accepted,confirmed,normal,cancel_confirmed,no_fill,,,not_required,,,,,0,0,reconciled,true,
skhynix_c6in_latency_v2,0822T002,93,w3,batch-10,0822T002-attempt-093,03134bf1de24f5ee48aaa914532a81e3b381399184376ba58664719bd50438f1,7b6bfcb3-5979-4c77-80d2-de3890fc78f2,59e5f506d6504040c6c0f8833fef5f7fb00f2af42c5cff0d52a4e5e225f09de3,7240a8bb3fbd77bd0832f2cb1240ddd0480fb56efd03f43620af0ba429c50363,target,xyz,xyz:SKHX,buy,order_ref_sha256_6a9029efbba112cafa2cfd2d6ace6c8a8cda7aae7beb80025528c28fa322f47f,true,10,0.1,1.0,7.948177880220959,0.008,10.0568,accepted,confirmed,normal_retry_error,cancel_confirmed,no_fill,,,not_required,,,,,0,0,reconciled,true,
skhynix_c6in_latency_v2,0822T002,94,w3,batch-10,0822T002-attempt-094,03134bf1de24f5ee48aaa914532a81e3b381399184376ba58664719bd50438f1,7b6bfcb3-5979-4c77-80d2-de3890fc78f2,59e5f506d6504040c6c0f8833fef5f7fb00f2af42c5cff0d52a4e5e225f09de3,7240a8bb3fbd77bd0832f2cb1240ddd0480fb56efd03f43620af0ba429c50363,target,xyz,xyz:SKHX,sell,order_ref_sha256_49510ebbf5b197758c86c5ce8456ef9d8c1248899a0c9ce42f6765b26942af16,true,10,0.1,1.0,7.948809665752553,0.008,10.0728,accepted,confirmed,normal,cancel_confirmed,no_fill,,,not_required,,,,,0,0,reconciled,true,
skhynix_c6in_latency_v2,0822T002,95,w3,batch-10,0822T002-attempt-095,03134bf1de24f5ee48aaa914532a81e3b381399184376ba58664719bd50438f1,7b6bfcb3-5979-4c77-80d2-de3890fc78f2,59e5f506d6504040c6c0f8833fef5f7fb00f2af42c5cff0d52a4e5e225f09de3,7240a8bb3fbd77bd0832f2cb1240ddd0480fb56efd03f43620af0ba429c50363,target,xyz,xyz:SKHX,buy,order_ref_sha256_30b8805c0b78975f1ec14a9c60cbfcbb5a66a0be6e7aa16f4fc6bf19a704fb6f,true,10,0.1,1.0,7.948809665752553,0.008,10.0560,accepted,confirmed,normal,cancel_confirmed,no_fill,,,not_required,,,,,0,0,reconciled,true,
skhynix_c6in_latency_v2,0822T002,96,w3,batch-10,0822T002-attempt-096,03134bf1de24f5ee48aaa914532a81e3b381399184376ba58664719bd50438f1,7b6bfcb3-5979-4c77-80d2-de3890fc78f2,59e5f506d6504040c6c0f8833fef5f7fb00f2af42c5cff0d52a4e5e225f09de3,7240a8bb3fbd77bd0832f2cb1240ddd0480fb56efd03f43620af0ba429c50363,target,xyz,xyz:SKHX,sell,order_ref_sha256_9f7438a038b709742fb3872680c415c9a29df9a2622b9a32fb09e19c23e25990,true,10,0.1,1.0,7.950073538180229,0.008,10.0712,accepted,confirmed,normal,cancel_confirmed,no_fill,,,not_required,,,,,0,0,reconciled,true,
skhynix_c6in_latency_v2,0822T002,97,w3,batch-10,0822T002-attempt-097,03134bf1de24f5ee48aaa914532a81e3b381399184376ba58664719bd50438f1,7b6bfcb3-5979-4c77-80d2-de3890fc78f2,59e5f506d6504040c6c0f8833fef5f7fb00f2af42c5cff0d52a4e5e225f09de3,7240a8bb3fbd77bd0832f2cb1240ddd0480fb56efd03f43620af0ba429c50363,target,xyz,xyz:SKHX,buy,order_ref_sha256_927c74ac597af06a34ea57fd61c7dd7ff2f37659f38677730fe03d08e10312a9,true,10,0.1,1.0,7.948177880220959,0.008,10.0568,accepted,confirmed,normal,cancel_confirmed,no_fill,,,not_required,,,,,0,0,reconciled,true,
skhynix_c6in_latency_v2,0822T002,98,w3,batch-10,0822T002-attempt-098,03134bf1de24f5ee48aaa914532a81e3b381399184376ba58664719bd50438f1,7b6bfcb3-5979-4c77-80d2-de3890fc78f2,59e5f506d6504040c6c0f8833fef5f7fb00f2af42c5cff0d52a4e5e225f09de3,7240a8bb3fbd77bd0832f2cb1240ddd0480fb56efd03f43620af0ba429c50363,target,xyz,xyz:SKHX,sell,order_ref_sha256_73ffb43dcac1b2efb594d0ae932e813ea6a61e79d721a6a3b1ea5f185b2ee6a0,true,10,0.1,1.0,7.945651742084145,0.008,10.0768,accepted,confirmed,normal,cancel_confirmed,no_fill,,,not_required,,,,,0,0,reconciled,true,
skhynix_c6in_latency_v2,0822T002,99,w3,batch-10,0822T002-attempt-099,03134bf1de24f5ee48aaa914532a81e3b381399184376ba58664719bd50438f1,7b6bfcb3-5979-4c77-80d2-de3890fc78f2,59e5f506d6504040c6c0f8833fef5f7fb00f2af42c5cff0d52a4e5e225f09de3,7240a8bb3fbd77bd0832f2cb1240ddd0480fb56efd03f43620af0ba429c50363,target,xyz,xyz:SKHX,buy,order_ref_sha256_071348bbbc466d5451a1f51b89dd665903363c9ef330c9b0edc609c962dac1fa,true,10,0.1,1.0,7.945651742084145,0.008,10.0600,accepted,confirmed,normal_retry_error,cancel_confirmed,no_fill,,,not_required,,,,,0,0,reconciled,true,
skhynix_c6in_latency_v2,0822T002,100,w3,batch-10,0822T002-attempt-100,03134bf1de24f5ee48aaa914532a81e3b381399184376ba58664719bd50438f1,7b6bfcb3-5979-4c77-80d2-de3890fc78f2,59e5f506d6504040c6c0f8833fef5f7fb00f2af42c5cff0d52a4e5e225f09de3,7240a8bb3fbd77bd0832f2cb1240ddd0480fb56efd03f43620af0ba429c50363,target,xyz,xyz:SKHX,sell,order_ref_sha256_e7ac02934d1c83476a879396259520feb1845fd511a3c365423ca7c8f2a22db6,true,10,0.1,1.0,7.946283126067781,0.008,10.0760,accepted,confirmed,normal,cancel_confirmed,no_fill,,,not_required,,,,,0,0,reconciled,true,
