entry_id,capture_id,research_date,role,side,cross_ts_ns,decision_ts_ns,detection_delay_ms,pre_detection_transition,pre_detection_transition_time_ms,pre_detection_censor_reason,pre_detection_oriented_displacement_at_detection_ticks
rev_002178,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787624269100000000,1787624270000000000,900,none,,,-0.0
rev_002179,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787624314200000000,1787624315400000000,1200,fail,200,,8.0
rev_002180,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787624330400000000,1787624333300000000,2900,fail,600,,4.0
rev_002181,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787624338800000000,1787624340200000000,1400,follow,100,,30.0
rev_002182,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787624344000000000,1787624345100000000,1100,follow,200,,12.0
rev_002183,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787624358600000000,1787624361300000000,2700,follow,300,,85.0
rev_002184,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787624408100000000,1787624410000000000,1900,fail,600,,9.0
rev_002185,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787624411900000000,1787624413500000000,1600,follow,200,,6.0
rev_002186,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787624417400000000,1787624421300000000,3900,follow,100,,31.0
rev_002187,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787624456700000000,1787624458600000000,1900,follow,100,,17.0
rev_002188,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787624473100000000,1787624474700000000,1600,follow,700,,34.0
rev_002189,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787624541500000000,1787624545100000000,3600,fail,100,,17.0
rev_002190,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787624548900000000,1787624549800000000,900,follow,200,,6.0
rev_002191,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787624590600000000,1787624591500000000,900,follow,100,,13.0
rev_002192,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787624599700000000,1787624601300000000,1600,follow,700,,48.0
rev_002193,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787624606700000000,1787624610400000000,3700,fail,100,,67.0
rev_002194,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787624610600000000,1787624611900000000,1300,follow,100,,29.0
rev_002195,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787624623200000000,1787624624400000000,1200,follow,100,,22.0
rev_002196,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787624629400000000,1787624631300000000,1900,fail,400,,13.0
rev_002197,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787624638100000000,1787624639300000000,1200,follow,100,,29.0
rev_002198,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787624649300000000,1787624652100000000,2800,follow,100,,22.0
rev_002199,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787624676700000000,1787624678300000000,1600,follow,600,,25.0
rev_002200,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787624746000000000,1787624748000000000,2000,follow,100,,20.0
rev_002201,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787624814700000000,1787624815700000000,1000,follow,100,,36.0
rev_002202,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787624831700000000,1787624832600000000,900,follow,100,,11.0
rev_002203,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787624846500000000,1787624847700000000,1200,fail,200,,-29.0
rev_002204,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787624866500000000,1787624869100000000,2600,follow,100,,3.0
rev_002205,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787624870300000000,1787624875800000000,5500,follow,700,,48.0
rev_002206,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787624886500000000,1787624887900000000,1400,follow,400,,13.0
rev_002207,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787624892500000000,1787624893400000000,900,follow,100,,22.0
rev_002208,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787624903100000000,1787624904000000000,900,follow,100,,3.0
rev_002209,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787624931000000000,1787624933200000000,2200,fail,100,,39.0
rev_002210,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787624952300000000,1787624954000000000,1700,follow,400,,23.0
rev_002211,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787624969400000000,1787624970600000000,1200,follow,200,,19.0
rev_002212,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787624991100000000,1787624993300000000,2200,follow,200,,47.0
rev_002213,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787625012900000000,1787625015500000000,2600,follow,400,,44.0
rev_002214,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787625067700000000,1787625068700000000,1000,follow,500,,25.0
rev_002215,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787625092900000000,1787625096100000000,3200,follow,200,,49.0
rev_002216,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787625129400000000,1787625132200000000,2800,follow,100,,23.0
rev_002217,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787625207100000000,1787625209500000000,2400,follow,1500,,53.0
rev_002218,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787625211100000000,1787625212300000000,1200,follow,300,,8.5
rev_002219,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787625241900000000,1787625244000000000,2100,follow,100,,13.0
rev_002220,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787625257300000000,1787625258300000000,1000,follow,100,,4.0
rev_002221,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787625312300000000,1787625313200000000,900,follow,800,,9.0
rev_002222,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787625314400000000,1787625316400000000,2000,follow,300,,14.0
rev_002223,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787625337300000000,1787625339400000000,2100,follow,300,,15.0
rev_002224,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787625403300000000,1787625404200000000,900,follow,200,,13.0
rev_002225,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787625414400000000,1787625415300000000,900,follow,400,,33.0
rev_002226,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787625417300000000,1787625419300000000,2000,follow,400,,17.0
rev_002227,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787625420900000000,1787625427000000000,6100,follow,100,,55.0
rev_002228,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787625430700000000,1787625433300000000,2600,follow,100,,18.0
rev_002229,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787625494400000000,1787625498700000000,4300,follow,100,,49.5
rev_002230,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787625536400000000,1787625537500000000,1100,none,,,-0.0
rev_002231,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787625543600000000,1787625546200000000,2600,fail,1400,,36.0
rev_002232,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787625577700000000,1787625579700000000,2000,follow,200,,34.0
rev_002233,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787625584200000000,1787625586200000000,2000,fail,400,,15.0
rev_002234,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787625611500000000,1787625616100000000,4600,fail,500,,31.0
rev_002235,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787625619400000000,1787625620400000000,1000,follow,100,,5.0
rev_002236,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787625622800000000,1787625624400000000,1600,none,,,-0.0
rev_002237,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787625625100000000,1787625626100000000,1000,follow,100,,16.0
rev_002238,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787625626300000000,1787625629600000000,3300,follow,300,,42.0
rev_002239,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787625644900000000,1787625646000000000,1100,follow,300,,15.0
rev_002240,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787625651600000000,1787625653100000000,1500,none,,,-0.0
rev_002241,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787625657400000000,1787625661200000000,3800,follow,200,,9.0
rev_002242,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787625691700000000,1787625693000000000,1300,follow,100,,22.0
rev_002243,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787625712400000000,1787625716800000000,4400,fail,900,,30.0
rev_002244,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787625734800000000,1787625736100000000,1300,follow,400,,21.0
rev_002245,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787625736500000000,1787625738600000000,2100,follow,200,,53.0
rev_002246,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787625751900000000,1787625752800000000,900,follow,200,,13.0
rev_002247,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787625810100000000,1787625813400000000,3300,follow,100,,10.0
rev_002248,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787625854200000000,1787625855900000000,1700,follow,100,,35.0
rev_002249,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787625889100000000,1787625891000000000,1900,follow,400,,66.0
rev_002250,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787625897300000000,1787625899600000000,2300,fail,400,,18.0
rev_002251,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787625969800000000,1787625970700000000,900,follow,500,,18.0
rev_002252,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787625973900000000,1787625975500000000,1600,follow,700,,6.0
rev_002253,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787625977200000000,1787625978100000000,900,follow,200,,7.0
rev_002254,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787625978900000000,1787625980100000000,1200,fail,100,,30.0
rev_002255,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787626009600000000,1787626010600000000,1000,follow,100,,24.0
rev_002256,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787626017100000000,1787626018200000000,1100,fail,100,,23.0
rev_002257,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787626056100000000,1787626060000000000,3900,follow,200,,16.0
rev_002258,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787626080700000000,1787626083800000000,3100,follow,200,,71.5
rev_002259,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787626102100000000,1787626106000000000,3900,follow,400,,53.0
rev_002260,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787626121300000000,1787626125400000000,4100,follow,100,,73.0
rev_002261,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787626154100000000,1787626156100000000,2000,follow,900,,25.0
rev_002262,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787626157400000000,1787626158300000000,900,follow,200,,24.0
rev_002263,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787626165700000000,1787626166900000000,1200,follow,100,,22.0
rev_002264,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787626167400000000,1787626168900000000,1500,follow,300,,23.0
rev_002265,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787626211900000000,1787626213600000000,1700,follow,100,,58.0
rev_002266,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787626216700000000,1787626222000000000,5300,follow,600,,119.0
rev_002267,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787626278700000000,1787626280900000000,2200,follow,100,,61.0
rev_002268,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787626288600000000,1787626292700000000,4100,follow,100,,28.0
rev_002269,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787626311500000000,1787626312400000000,900,follow,500,,35.0
rev_002270,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787626312700000000,1787626313700000000,1000,follow,100,,18.0
rev_002271,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787626325300000000,1787626326400000000,1100,follow,100,,14.0
rev_002272,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787626327300000000,1787626328900000000,1600,follow,600,,17.0
rev_002273,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787626331200000000,1787626334400000000,3200,follow,2300,,37.0
rev_002274,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787626355200000000,1787626356400000000,1200,follow,100,,4.0
rev_002275,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787626357100000000,1787626358100000000,1000,follow,100,,25.0
rev_002276,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787626363300000000,1787626364200000000,900,follow,100,,25.0
rev_002277,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787626373400000000,1787626375100000000,1700,fail,200,,64.0
rev_002278,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787626398200000000,1787626399100000000,900,follow,100,,19.0
rev_002279,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787626404500000000,1787626408100000000,3600,fail,1300,,6.0
rev_002280,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787626411500000000,1787626413300000000,1800,follow,700,,48.0
rev_002281,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787626413900000000,1787626415800000000,1900,follow,100,,37.0
rev_002282,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787626418200000000,1787626419800000000,1600,follow,300,,41.0
rev_002283,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787626432400000000,1787626433300000000,900,none,,,0.0
rev_002284,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787626433400000000,1787626435000000000,1600,follow,200,,32.0
rev_002285,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787626470900000000,1787626472000000000,1100,follow,200,,20.0
rev_002286,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787626483100000000,1787626484000000000,900,follow,200,,7.0
rev_002287,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787626502800000000,1787626503800000000,1000,none,,,0.0
rev_002288,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787626509200000000,1787626510300000000,1100,follow,300,,3.0
rev_002289,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787626512400000000,1787626513300000000,900,follow,600,,18.0
rev_002290,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787626515200000000,1787626516500000000,1300,follow,1000,,21.0
rev_002291,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787626521800000000,1787626522700000000,900,none,,,0.0
rev_002292,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787626523200000000,1787626524700000000,1500,follow,100,,16.0
rev_002293,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787626528900000000,1787626530000000000,1100,fail,200,,24.0
rev_002294,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787626545100000000,1787626549300000000,4200,follow,100,,10.0
rev_002295,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787626557600000000,1787626558500000000,900,follow,100,,19.0
rev_002296,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787626566300000000,1787626567900000000,1600,follow,200,,-8.0
rev_002297,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787626568600000000,1787626569500000000,900,follow,100,,6.0
rev_002298,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787626580600000000,1787626581700000000,1100,follow,100,,39.0
rev_002299,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787626585900000000,1787626586800000000,900,follow,100,,54.0
rev_002300,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787626594300000000,1787626599600000000,5300,follow,400,,65.0
rev_002301,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787626602100000000,1787626603100000000,1000,follow,100,,31.0
rev_002302,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787626603500000000,1787626604400000000,900,follow,200,,25.0
rev_002303,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787626612600000000,1787626614400000000,1800,follow,400,,27.0
rev_002304,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787626657300000000,1787626662900000000,5600,follow,100,,51.0
rev_002305,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787626667600000000,1787626670500000000,2900,fail,200,,30.0
rev_002306,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787626677400000000,1787626679400000000,2000,follow,300,,15.0
rev_002307,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787626684300000000,1787626685200000000,900,follow,200,,6.0
rev_002308,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787626716600000000,1787626717500000000,900,follow,200,,9.0
rev_002309,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787626717700000000,1787626718600000000,900,follow,200,,5.0
rev_002310,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787626723700000000,1787626726200000000,2500,follow,1300,,30.0
rev_002311,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787626730500000000,1787626731400000000,900,follow,500,,27.0
rev_002312,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787626742600000000,1787626743700000000,1100,fail,100,,23.0
rev_002313,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787626744300000000,1787626746700000000,2400,follow,100,,13.0
rev_002314,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787626752300000000,1787626756800000000,4500,follow,200,,45.0
rev_002315,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787626760000000000,1787626762200000000,2200,fail,100,,2.0
rev_002316,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787626775500000000,1787626776800000000,1300,follow,100,,35.0
rev_002317,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787626777300000000,1787626778900000000,1600,follow,100,,39.0
rev_002318,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787626782300000000,1787626783200000000,900,follow,100,,7.0
rev_002319,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787626787600000000,1787626788900000000,1300,follow,400,,11.0
rev_002320,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787626789200000000,1787626791300000000,2100,follow,200,,28.0
rev_002321,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787626806300000000,1787626809100000000,2800,follow,300,,35.0
rev_002322,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787626830300000000,1787626831500000000,1200,follow,300,,15.0
rev_002323,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787626857500000000,1787626858400000000,900,follow,200,,36.0
rev_002324,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787626865300000000,1787626867800000000,2500,follow,500,,83.0
rev_002325,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787626868200000000,1787626869500000000,1300,follow,300,,17.0
rev_002326,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787626882600000000,1787626883500000000,900,none,,,-0.0
rev_002327,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787626893700000000,1787626896400000000,2700,follow,500,,31.0
rev_002328,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787626908100000000,1787626910300000000,2200,fail,100,,31.0
rev_002329,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787626930700000000,1787626934400000000,3700,follow,200,,48.0
rev_002330,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787626947100000000,1787626948600000000,1500,follow,300,,33.0
rev_002331,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787626950700000000,1787626953500000000,2800,follow,100,,47.0
rev_002332,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787626964900000000,1787626966000000000,1100,follow,100,,10.0
rev_002333,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787627002800000000,1787627007500000000,4700,follow,200,,52.0
rev_002334,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787627015200000000,1787627016500000000,1300,follow,100,,29.0
rev_002335,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787627046600000000,1787627047600000000,1000,follow,300,,15.0
rev_002336,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787627060500000000,1787627062300000000,1800,follow,1000,,26.0
rev_002337,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787627062900000000,1787627064300000000,1400,follow,300,,28.0
rev_002338,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787627068500000000,1787627069400000000,900,follow,200,,10.0
rev_002339,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787627073100000000,1787627074200000000,1100,fail,100,,34.0
rev_002340,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787627075300000000,1787627076400000000,1100,follow,100,,7.0
rev_002341,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787627119100000000,1787627120200000000,1100,follow,100,,34.0
rev_002342,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787627122900000000,1787627124400000000,1500,follow,100,,9.0
rev_002343,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787627150100000000,1787627152200000000,2100,follow,100,,19.0
rev_002344,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787627152300000000,1787627153200000000,900,follow,500,,5.0
rev_002345,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787627250400000000,1787627251300000000,900,follow,200,,8.0
rev_002346,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787627258500000000,1787627259500000000,1000,follow,100,,11.0
rev_002347,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787627262700000000,1787627263600000000,900,none,,,0.0
rev_002348,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787627286100000000,1787627287000000000,900,none,,,-0.0
rev_002349,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787627296900000000,1787627299700000000,2800,follow,200,,26.0
rev_002350,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787627303400000000,1787627304300000000,900,follow,100,,12.0
rev_002351,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787627368000000000,1787627369100000000,1100,follow,100,,18.0
rev_002352,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787627374100000000,1787627375800000000,1700,follow,100,,54.0
rev_002353,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787627379400000000,1787627382100000000,2700,follow,100,,27.0
rev_002354,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787627384200000000,1787627387900000000,3700,follow,100,,67.0
rev_002355,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787627390500000000,1787627391800000000,1300,follow,200,,17.0
rev_002356,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787627393400000000,1787627394500000000,1100,follow,100,,55.0
rev_002357,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787627410300000000,1787627411200000000,900,follow,100,,35.0
rev_002358,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787627424700000000,1787627427200000000,2500,follow,300,,62.0
rev_002359,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787627438300000000,1787627439300000000,1000,follow,100,,7.0
rev_002360,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787627440400000000,1787627441400000000,1000,follow,300,,19.0
rev_002361,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787627466500000000,1787627469900000000,3400,follow,100,,66.0
rev_002362,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787627475800000000,1787627479200000000,3400,follow,200,,44.0
rev_002363,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787627480100000000,1787627483300000000,3200,follow,200,,45.0
rev_002364,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787627484100000000,1787627485000000000,900,follow,100,,15.0
rev_002365,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787627514500000000,1787627515700000000,1200,follow,300,,11.0
rev_002366,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787627553000000000,1787627553900000000,900,follow,400,,20.0
rev_002367,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787627555300000000,1787627557000000000,1700,follow,100,,48.0
rev_002368,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787627560300000000,1787627562100000000,1800,follow,400,,10.0
rev_002369,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787627572200000000,1787627573100000000,900,follow,100,,12.0
rev_002370,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787627601100000000,1787627604400000000,3300,follow,100,,90.0
rev_002371,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,1,1787627609000000000,1787627612100000000,3100,fail,100,,60.0
rev_002372,2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,-1,1787627620700000000,1787627625300000000,4600,follow,600,,23.0
