entry_id,entry_type,reversal_indicator_R,capture_id,research_date,role,side,decision_ts_ns,event_type,cause_code,event_time_ms,censor_reason,interval_ambiguous
rev_003484,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787761085800000000,follow,1,2200,,false
rev_003485,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787761102000000000,fail,2,4700,,false
rev_003486,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787761111800000000,follow,1,2700,,false
rev_003487,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787761124800000000,follow,1,1500,,false
rev_003488,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787761136500000000,fail,2,700,,false
rev_003489,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787761208100000000,follow,1,200,,false
rev_003490,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787761227200000000,fail,2,1800,,false
rev_003491,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787761234200000000,follow,1,3200,,false
rev_003492,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787761240500000000,follow,1,1900,,false
rev_003493,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787761252400000000,follow,1,1100,,false
rev_003494,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787761276300000000,follow,1,1700,,false
rev_003495,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787761321400000000,follow,1,600,,false
rev_003496,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787761328000000000,follow,1,900,,false
rev_003497,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787761377700000000,follow,1,100,,false
rev_003498,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787761442700000000,follow,1,100,,false
rev_003499,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787761457000000000,fail,2,300,,false
rev_003500,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787761461100000000,fail,2,8700,,false
rev_003501,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787761476100000000,follow,1,3100,,false
rev_003502,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787761505800000000,follow,1,2500,,false
rev_003503,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787761539700000000,follow,1,500,,false
rev_003504,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787761547100000000,follow,1,400,,false
rev_003505,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787761548400000000,follow,1,300,,false
rev_003506,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787761583700000000,fail,2,300,,false
rev_003507,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787761589600000000,follow,1,2800,,false
rev_003508,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787761594100000000,follow,1,300,,false
rev_003509,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787761708700000000,fail,2,1100,,false
rev_003510,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787761714600000000,follow,1,800,,false
rev_003511,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787761724900000000,fail,2,900,,false
rev_003512,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787761752000000000,fail,2,2700,,false
rev_003513,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787761837000000000,follow,1,200,,false
rev_003514,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787761843700000000,follow,1,100,,false
rev_003515,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787761879400000000,fail,2,700,,false
rev_003516,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787761888300000000,follow,1,400,,false
rev_003517,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787761909300000000,follow,1,1600,,false
rev_003518,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787761919900000000,follow,1,4500,,false
rev_003519,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787761945300000000,follow,1,1900,,false
rev_003520,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787761958900000000,follow,1,2100,,false
rev_003521,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787761978000000000,follow,1,300,,false
rev_003522,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787761987200000000,follow,1,900,,false
rev_003523,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787762019800000000,follow,1,800,,false
rev_003524,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787762032500000000,follow,1,100,,false
rev_003525,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787762033500000000,fail,2,500,,false
rev_003526,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787762061900000000,follow,1,6200,,false
rev_003527,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787762079900000000,follow,1,2200,,false
rev_003528,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787762084800000000,fail,2,1500,,false
rev_003529,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787762087200000000,fail,2,2400,,false
rev_003530,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787762117900000000,follow,1,2200,,false
rev_003531,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787762134100000000,follow,1,700,,false
rev_003532,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787762136500000000,fail,2,1100,,false
rev_003533,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787762148300000000,follow,1,2300,,false
rev_003534,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787762158700000000,fail,2,1800,,false
rev_003535,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787762161400000000,fail,2,600,,false
rev_003536,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787762178200000000,follow,1,2700,,false
rev_003537,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787762191300000000,follow,1,400,,false
rev_003538,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787762199500000000,fail,2,700,,false
rev_003539,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787762224900000000,follow,1,1400,,false
rev_003540,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787762247900000000,follow,1,1300,,false
rev_003541,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787762296700000000,fail,2,100,,false
rev_003542,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787762298200000000,follow,1,2500,,false
rev_003543,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787762307000000000,follow,1,1500,,false
rev_003544,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787762329200000000,fail,2,600,,false
rev_003545,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787762342900000000,follow,1,7900,,false
rev_003546,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787762355900000000,fail,2,1500,,false
rev_003547,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787762359900000000,fail,2,3500,,false
rev_003548,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787762371100000000,follow,1,200,,false
rev_003549,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787762423500000000,fail,2,4200,,false
rev_003550,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787762464300000000,fail,2,200,,false
rev_003551,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787762551100000000,fail,2,400,,false
rev_003552,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787762554800000000,fail,2,400,,false
rev_003553,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787762591700000000,fail,2,1000,,false
rev_003554,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787762604500000000,follow,1,200,,false
rev_003555,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787762618200000000,fail,2,2500,,false
rev_003556,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787762630300000000,fail,2,7400,,false
rev_003557,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787762706900000000,follow,1,300,,false
rev_003558,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787762723600000000,follow,1,200,,false
rev_003559,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787762729000000000,follow,1,200,,false
rev_003560,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787762730100000000,fail,2,900,,false
rev_003561,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787762733000000000,follow,1,500,,false
rev_003562,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787762750000000000,follow,1,3000,,false
rev_003563,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787762784300000000,fail,2,200,,false
rev_003564,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787762806100000000,follow,1,200,,false
rev_003565,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787762810800000000,fail,2,100,,false
rev_003566,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787762818700000000,follow,1,2000,,false
rev_003567,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787762827100000000,follow,1,1700,,false
rev_003568,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787762840300000000,follow,1,4100,,false
rev_003569,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787762846800000000,follow,1,3400,,false
rev_003570,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787762873300000000,follow,1,500,,false
rev_003571,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787762887100000000,follow,1,100,,false
rev_003572,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787762896800000000,follow,1,3100,,false
rev_003573,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787762907200000000,follow,1,3000,,false
rev_003574,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787762929700000000,fail,2,4100,,false
rev_003575,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787762937700000000,follow,1,900,,false
rev_003576,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787762962600000000,follow,1,2200,,false
rev_003577,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787762996500000000,follow,1,5800,,false
rev_003578,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787763021300000000,fail,2,5900,,false
rev_003579,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787763034800000000,follow,1,100,,false
rev_003580,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787763047100000000,fail,2,1700,,false
rev_003581,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787763056600000000,follow,1,1500,,false
rev_003582,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787763060400000000,follow,1,300,,false
rev_003583,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787763068600000000,follow,1,2800,,false
rev_003584,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787763083700000000,follow,1,2500,,false
rev_003585,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787763104800000000,follow,1,300,,false
rev_003586,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787763138900000000,follow,1,100,,false
rev_003587,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787763147600000000,fail,2,800,,false
rev_003588,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787763150400000000,follow,1,800,,false
rev_003589,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787763172700000000,fail,2,2000,,false
rev_003590,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787763181200000000,follow,1,800,,false
rev_003591,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787763212300000000,fail,2,5000,,false
rev_003592,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787763228800000000,follow,1,500,,false
rev_003593,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787763289100000000,follow,1,500,,false
rev_003594,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787763301600000000,fail,2,3500,,false
rev_003595,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787763311100000000,follow,1,100,,false
rev_003596,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787763355200000000,fail,2,400,,false
rev_003597,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787763358400000000,fail,2,2300,,false
rev_003598,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787763368000000000,fail,2,21600,,false
rev_003599,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787763401500000000,follow,1,300,,false
rev_003600,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787763411000000000,fail,2,2300,,false
rev_003601,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787763421000000000,fail,2,2400,,false
rev_003602,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787763425800000000,follow,1,2100,,false
rev_003603,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787763429000000000,fail,2,1300,,false
rev_003604,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787763433900000000,fail,2,1200,,false
rev_003605,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787763443700000000,fail,2,2400,,false
rev_003606,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787763449200000000,fail,2,800,,false
rev_003607,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787763453900000000,follow,1,3200,,false
rev_003608,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787763516500000000,follow,1,100,,false
rev_003609,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787763530600000000,follow,1,1000,,false
rev_003610,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787763538100000000,follow,1,2600,,false
rev_003611,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787763543500000000,follow,1,2800,,false
rev_003612,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787763555100000000,follow,1,300,,false
rev_003613,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787763562800000000,follow,1,1600,,false
rev_003614,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787763567800000000,fail,2,2500,,false
rev_003615,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787763572300000000,follow,1,1000,,false
rev_003616,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787763575500000000,follow,1,100,,false
rev_003617,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787763577100000000,follow,1,200,,false
rev_003618,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787763583600000000,fail,2,3500,,false
rev_003619,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787763621000000000,fail,2,100,,false
rev_003620,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787763636200000000,follow,1,3100,,false
rev_003621,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787763643600000000,fail,2,2100,,false
rev_003622,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787763656700000000,follow,1,300,,false
rev_003623,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787763663000000000,follow,1,4100,,false
rev_003624,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787763723400000000,follow,1,500,,false
rev_003625,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787763737300000000,follow,1,1000,,false
rev_003626,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787763776800000000,follow,1,200,,false
rev_003627,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787763779200000000,follow,1,600,,false
rev_003628,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787763785100000000,fail,2,16400,,false
rev_003629,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787763815300000000,fail,2,400,,false
rev_003630,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787763816600000000,fail,2,6400,,false
rev_003631,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787763850300000000,follow,1,900,,false
rev_003632,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787763868900000000,follow,1,900,,false
rev_003633,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787763879300000000,fail,2,3700,,false
rev_003634,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787763911800000000,follow,1,2500,,false
rev_003635,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787763949500000000,follow,1,900,,false
rev_003636,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787763961100000000,fail,2,6900,,false
rev_003637,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787763968900000000,follow,1,200,,false
rev_003638,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787764012200000000,follow,1,1700,,false
rev_003639,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787764015500000000,fail,2,10600,,false
rev_003640,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787764027000000000,follow,1,900,,false
rev_003641,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787764036500000000,follow,1,2500,,false
rev_003642,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787764049400000000,follow,1,300,,false
rev_003643,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787764054100000000,follow,1,1000,,false
rev_003644,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787764069100000000,fail,2,2600,,false
rev_003645,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787764079000000000,fail,2,800,,false
rev_003646,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787764090000000000,follow,1,100,,false
rev_003647,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787764122400000000,follow,1,1000,,false
rev_003648,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787764132200000000,fail,2,3900,,false
rev_003649,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787764138800000000,fail,2,2700,,false
rev_003650,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787764148500000000,follow,1,4100,,false
rev_003651,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787764169600000000,follow,1,400,,false
rev_003652,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787764171900000000,fail,2,5000,,false
rev_003653,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787764184400000000,follow,1,4700,,false
rev_003654,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787764211100000000,follow,1,700,,false
rev_003655,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787764236600000000,fail,2,200,,false
rev_003656,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787764252100000000,follow,1,7800,,false
rev_003657,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787764271100000000,follow,1,4600,,false
rev_003658,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787764279000000000,follow,1,600,,false
rev_003659,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787764293300000000,fail,2,800,,false
rev_003660,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787764295000000000,fail,2,700,,false
rev_003661,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787764309700000000,follow,1,500,,false
rev_003662,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787764314600000000,follow,1,1200,,false
rev_003663,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787764346700000000,fail,2,500,,false
rev_003664,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787764348800000000,follow,1,800,,false
rev_003665,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787764352600000000,fail,2,4400,,false
rev_003666,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787764358300000000,fail,2,100,,false
rev_003667,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787764360200000000,fail,2,600,,false
rev_003668,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787764377800000000,follow,1,100,,false
rev_003669,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787764390700000000,follow,1,600,,false
rev_003670,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787764406200000000,follow,1,1500,,false
rev_003671,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787764419000000000,follow,1,600,,false
rev_003672,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787764429500000000,follow,1,2400,,false
rev_003673,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787764460300000000,follow,1,1300,,false
rev_003674,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787764466700000000,follow,1,1500,,false
rev_003675,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787764520300000000,fail,2,500,,false
rev_003676,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787764521900000000,fail,2,800,,false
rev_003677,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787764542800000000,fail,2,1900,,false
rev_003678,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787764557300000000,follow,1,700,,false
rev_003679,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787764599400000000,fail,2,6000,,false
rev_003680,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787764613400000000,follow,1,100,,false
rev_003681,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787764618700000000,follow,1,700,,false
rev_003682,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787764635400000000,follow,1,1500,,false
rev_003683,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787764645500000000,fail,2,300,,false
rev_003684,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787764653700000000,follow,1,800,,false
rev_003685,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787764695200000000,fail,2,1800,,false
rev_003686,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787764726700000000,fail,2,1400,,false
rev_003687,reversal,1,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787764729100000000,fail,2,500,,false
