capture_id,research_date,role,segment_id,candidate_ts_ns,candidate_event_seq,candidate_checkpoint_index,initial_direction,prequiet_checkpoint_count,qualifying_exposure_ms,peak_pressure_up,peak_pressure_down,integrated_pressure_up_score_ms,integrated_pressure_down_score_ms,raw_micro_crossing_count,bid_depth_baseline,ask_depth_baseline,spread_baseline,obi_baseline,activity_baseline,baseline_checkpoint_count,candidate_status,candidate_end_ts_ns,candidate_end_event_seq,qualification_elapsed_ms
2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,0,1787764798020000000,431379,283370,1,69,60.0,354.53173065185547,0.0,17543.045959472656,0.0,2,1.1171666383743286,2.5951666831970215,1.0,-0.3981323540210724,1.0,45,transient_rejected,1787764798280000000,431391,260.0
2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,0,1787764873860000000,437885,287162,-1,84,20.0,31.879819869995117,76.34588623046875,906.044659614563,2942.7098083496094,2,2.7238333225250244,2.619166612625122,1.0,0.019589494913816452,1.0,45,pre_confirmation_direction_switch,1787764873900000000,437889,40.0
2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,0,1787764932640000000,442834,290101,1,92,40.0,241.4437313079834,0.10197771340608597,14485.290059894323,4.079108536243439,1,5.2838335037231445,4.894833564758301,1.0,0.03821718692779541,1.0,45,transient_rejected,1787764932900000000,442839,260.0
2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,0,1787764964640000000,444871,291701,-1,58,40.0,0.0,15.926514625549316,0.0,955.590877532959,1,3.445666551589966,2.63700008392334,1.0,0.13294607400894165,1.0,45,transient_rejected,1787764964900000000,444874,260.0
2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,0,1787765010920000000,448157,294015,-1,81,20.0,0.0,26.921100616455078,0.0,1076.8440246582031,1,6.639500141143799,9.24899959564209,1.0,-0.16423828899860382,1.0,45,transient_rejected,1787765011180000000,448164,260.0
2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,0,1787765024540000000,449340,294696,1,54,20.0,116.97552299499512,0.6966802477836609,4679.020919799805,27.867209911346436,1,5.794166564941406,4.590000152587891,1.0,0.11596179753541946,1.0,45,transient_rejected,1787765024800000000,449349,260.0
2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,0,1787765026120000000,449385,294775,1,61,40.0,152.22409439086914,0.0,9133.445663452148,0.0,1,5.794166564941406,4.750666618347168,1.0,0.09895841777324677,1.0,45,transient_rejected,1787765026380000000,449389,260.0
2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,0,1787765032940000000,449841,295116,1,51,20.0,323.7687644958496,0.0,12937.911071777344,0.0,1,3.886166572570801,1.1781666278839111,1.0,0.5347199440002441,1.0,45,pre_confirmation_direction_switch,1787765032980000000,449847,40.0
2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,0,1787765069480000000,451821,296943,1,57,40.0,269.2455806732178,0.0,16154.933384172618,0.0,1,7.984333515167236,5.08050012588501,1.0,0.22226332128047943,1.0,45,pre_confirmation_direction_switch,1787765069640000000,451828,160.0
2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,0,1787765133080000000,455985,300123,-1,104,60.0,0.0,281.7514114379883,0.0,10435.971879959106,2,3.1531667709350586,9.678667068481445,1.0,-0.5085399746894836,1.0,45,transient_rejected,1787765133340000000,456034,260.0
2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,0,1787765144780000000,456424,300708,1,78,40.0,132.51090240478516,0.0,7950.654144287109,0.0,1,3.0913333892822266,5.670833110809326,1.0,-0.29439064860343933,1.0,45,transient_rejected,1787765145040000000,456427,260.0
2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,0,1787765152880000000,456796,301113,1,55,20.0,117.84467124938965,0.0,4713.786849975586,0.0,1,3.2046666145324707,5.2158331871032715,1.0,-0.238841712474823,1.0,45,transient_rejected,1787765153140000000,456800,260.0
2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,0,1787765157060000000,457106,301322,1,52,20.0,280.85328483581543,0.0,11234.131393432617,0.0,1,4.490333557128906,2.1073334217071533,1.0,0.36118829250335693,1.0,45,transient_rejected,1787765157320000000,457112,260.0
2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,0,1787765201360000000,459915,303537,-1,55,60.0,0.0,525.4918670654297,0.0,29862.367276474833,1,4.269499778747559,3.0964999198913574,1.0,0.15924517810344696,1.0,45,pre_confirmation_direction_switch,1787765201480000000,459921,120.0
2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,0,1787765241740000000,462121,305556,-1,109,20.0,0.0,64.76431274414062,0.0,2590.572509765625,1,3.121500015258789,2.617833375930786,1.0,0.08775699883699417,1.0,45,transient_rejected,1787765242000000000,462123,260.0
2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,0,1787765259720000000,463205,306455,-1,73,20.0,5.384793281555176,32.65074062347412,405.347957611084,1063.019779920578,1,6.323666572570801,2.553499937057495,1.0,0.42470383644104004,1.0,45,transient_rejected,1787765259980000000,463216,260.0
2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,0,1787765267720000000,463573,306855,1,63,100.0,1967.1331882476807,0.0,124732.98151016235,0.0,2,2.631999969482422,3.813166618347168,1.0,-0.18199476599693298,1.0,45,confirmed,1787765267880000000,463614,160.0
2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,0,1787765384840000000,473455,312711,-1,58,40.0,0.0,95.56771087646484,0.0,5734.062652587891,1,2.427500009536743,0.7071666717529297,1.0,0.5488089919090271,1.0,45,pre_confirmation_direction_switch,1787765385000000000,473462,160.0
2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,0,1787765477980000000,480481,317368,-1,61,20.0,0.0,71.58379936218262,0.0,2863.3519744873047,1,7.363166809082031,5.138999938964844,1.0,0.177902489900589,1.0,45,transient_rejected,1787765478240000000,480488,260.0
2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,0,1787765498180000000,481685,318378,-1,54,20.0,0.0,13.126694440841675,0.0,533.5684549808502,1,4.368500232696533,3.5483334064483643,1.0,0.10359781980514526,1.0,45,transient_rejected,1787765498440000000,481692,260.0
2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,0,1787765506080000000,482009,318773,1,69,80.0,1683.969467163086,0.0,81213.91424179077,0.0,1,2.7209999561309814,2.4723334312438965,1.0,0.047881901264190674,1.0,45,pre_confirmation_direction_switch,1787765506180000000,482084,100.0
2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,0,1787765512780000000,482499,319108,-1,50,40.0,0.0,39.65421533584595,0.0,2379.252920150757,1,2.1016666889190674,3.8561666011810303,1.0,-0.29448625445365906,1.0,45,transient_rejected,1787765513040000000,482506,260.0
2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,0,1787765525120000000,483101,319725,1,79,20.0,40.193007946014404,12.79928731918335,1607.7203178405762,255.985746383667,1,2.760999917984009,7.2870001792907715,1.0,-0.45043790340423584,1.0,45,transient_rejected,1787765525380000000,483108,260.0
2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,0,1787765565180000000,485539,321728,1,88,40.0,110.9486255645752,0.0,6656.917533874512,0.0,1,2.388166666030884,3.2048332691192627,1.0,-0.14601585268974304,1.0,45,transient_rejected,1787765565440000000,485542,260.0
2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,0,1787765625080000000,489741,324723,1,72,100.0,418.7930679321289,0.0,29989.683480262756,0.0,3,2.685666561126709,4.043000221252441,1.0,-0.20172396302223206,1.0,45,confirmed,1787765625260000000,489751,180.0
2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,0,1787765763980000000,497565,331668,-1,83,40.0,0.0,20.480878829956055,0.0,1228.8527297973633,1,2.5396666526794434,1.7801666259765625,1.0,0.17581696808338165,1.0,45,pre_confirmation_direction_switch,1787765764120000000,497577,140.0
2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,0,1787765814100000000,500566,334174,1,50,20.0,358.8570022583008,0.0,14398.127471506596,0.0,1,0.328166663646698,6.663333415985107,1.0,-0.9061241149902344,1.0,45,pre_confirmation_direction_switch,1787765814260000000,500573,160.0
2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,0,1787765827700000000,501372,334854,1,80,20.0,87.87930011749268,0.0,3515.172004699707,0.0,1,2.174833297729492,4.3493332862854,1.0,-0.33329927921295166,1.0,45,transient_rejected,1787765827960000000,501378,260.0
2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,0,1787765837700000000,501763,335354,-1,57,80.0,6.039017081260681,387.3287887573242,241.56068325042725,32188.79547446966,2,4.318666458129883,1.568333387374878,1.0,0.4671875834465027,1.0,45,pre_confirmation_direction_switch,1787765837940000000,501806,240.0
2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,0,1787765859360000000,502618,336437,1,60,20.0,18.758408546447754,0.0,750.3363418579102,0.0,1,2.066333293914795,3.5393333435058594,1.0,-0.26276981830596924,1.0,45,transient_rejected,1787765859620000000,502624,260.0
2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,0,1787765897280000000,504734,338333,-1,58,20.0,0.0,23.034759521484375,0.0,924.2535507678986,1,3.2170000076293945,2.38100004196167,1.0,0.14933905005455017,1.0,45,transient_rejected,1787765897540000000,504737,260.0
2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,0,1787765899480000000,504781,338443,1,69,80.0,142.1786289215088,0.0,13169.89562034607,0.0,2,2.8978333473205566,2.6110000610351562,1.0,0.052067890763282776,1.0,45,transient_rejected,1787765899740000000,504790,260.0
2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,0,1787765984600000000,510692,342699,-1,61,40.0,0.0,43.242454528808594,0.0,2601.1002771556377,1,3.4703333377838135,4.118833541870117,1.0,-0.08616635203361511,1.0,45,transient_rejected,1787765984860000000,510702,260.0
2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,0,1787766017760000000,513588,344357,1,76,20.0,414.9392547607422,0.0,16597.570190429688,0.0,1,1.7946666479110718,1.944000005722046,1.0,-0.03994293883442879,1.0,45,transient_rejected,1787766018020000000,513595,260.0
2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,0,1787766033320000000,514323,345135,-1,50,20.0,24.535659790039062,31.28959369659424,981.4263916015625,1251.5837478637695,1,4.055666446685791,1.2450000047683716,1.0,0.5302477478981018,1.0,45,pre_confirmation_direction_switch,1787766033400000000,514336,80.0
2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,0,1787766082020000000,517649,347570,-1,60,20.0,0.0,149.96429824829102,0.0,6369.173707962036,1,3.1091666221618652,0.1459999978542328,1.0,0.9102964401245117,1.0,45,transient_rejected,1787766082280000000,517658,260.0
2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,0,1787766106220000000,518925,348780,-1,55,20.0,15.268266677856445,51.17465591430664,610.7306671142578,2046.9862365722656,1,2.0206665992736816,2.3296666145324707,1.0,-0.07102903723716736,1.0,45,transient_rejected,1787766106480000000,518932,260.0
2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,0,1787766115400000000,519617,349239,-1,51,40.0,0.0,72.32804918289185,0.0,4339.682950973511,1,1.2976666688919067,6.996500015258789,1.0,-0.6870893239974976,1.0,45,pre_confirmation_direction_switch,1787766115580000000,519624,180.0
2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,0,1787766126640000000,520357,349801,1,118,20.0,224.07662773132324,0.220239520072937,8963.06510925293,8.80958080291748,1,1.3489999771118164,1.8569999933242798,1.0,-0.15845289826393127,1.0,45,transient_rejected,1787766126900000000,520364,260.0
2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,0,1787766148740000000,521646,350906,-1,58,40.0,0.0,57.065402030944824,0.0,4540.928363800049,1,1.8645000457763672,5.396999835968018,1.0,-0.48646974563598633,1.0,45,transient_rejected,1787766149000000000,521651,260.0
2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,0,1787766163120000000,522601,351625,-1,54,60.0,0.0,255.0146026611328,0.0,15411.927185058594,1,2.614833354949951,6.894166469573975,1.0,-0.45002979040145874,1.0,45,pre_confirmation_direction_switch,1787766163200000000,522606,80.0
2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,0,1787766171660000000,523219,352052,1,143,100.0,3217.1357917785645,0.0,197165.3945159912,0.0,1,2.1423332691192627,3.235166549682617,1.0,-0.2032233029603958,1.0,45,confirmed,1787766171760000000,523293,100.0
2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,0,1787766180060000000,523782,352472,1,63,60.0,1494.7048645019531,1.8640191555023193,91197.72922039032,37.28038311004639,1,2.550666570663452,3.9631667137145996,1.0,-0.21684619784355164,1.0,45,pre_confirmation_direction_switch,1787766180180000000,523800,120.0
2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,0,1787766220280000000,525852,354483,1,84,20.0,33.043949127197266,10.274002075195312,1640.9238624572754,410.9600830078125,1,1.9358333349227905,6.112500190734863,1.0,-0.5189480185508728,1.0,45,transient_rejected,1787766220540000000,525858,260.0
2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,0,1787766226720000000,526443,354805,1,50,20.0,68.11587905883789,0.0,2771.440782546997,0.0,1,0.7979999780654907,5.3979997634887695,1.0,-0.7424144744873047,1.0,45,transient_rejected,1787766226980000000,526449,260.0
2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,0,1787766234300000000,526743,355184,-1,91,40.0,0.0,73.9841423034668,0.0,4439.048538208008,1,1.8913333415985107,3.6406667232513428,1.0,-0.31622079014778137,1.0,45,transient_rejected,1787766234560000000,526747,260.0
2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,0,1787766273480000000,529164,357143,-1,59,20.0,68.44157409667969,53.930734634399414,1368.8314819335938,2157.2293853759766,1,3.571166753768921,1.9160000085830688,1.0,0.3016432225704193,1.0,45,pre_confirmation_direction_switch,1787766273540000000,529197,60.0
2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,0,1787766279420000000,529460,357440,-1,157,40.0,0.0,31.299015045166016,0.0,1877.940902709961,1,3.437166690826416,1.1226667165756226,1.0,0.5075843334197998,1.0,45,transient_rejected,1787766279680000000,529465,260.0
2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,0,1787766285600000000,529653,357749,-1,73,80.0,0.0,217.45029830932617,0.0,17803.89227628708,2,1.8258333206176758,1.9789999723434448,1.0,-0.04025581479072571,1.0,45,pre_confirmation_direction_switch,1787766285740000000,529677,140.0
2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,0,1787766294260000000,529989,358182,1,83,40.0,35.521629333496094,0.0,2206.482410430908,0.0,1,0.2771666646003723,3.327333450317383,1.0,-0.846210777759552,1.0,45,transient_rejected,1787766294520000000,529998,260.0
2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,0,1787766314200000000,530666,359179,-1,152,100.0,0.0,461.50687408447266,0.0,25103.071479797363,1,2.0143332481384277,3.8373334407806396,1.0,-0.31153517961502075,1.0,45,confirmed,1787766314300000000,530752,100.0
2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,0,1787766389500000000,536594,362944,-1,66,20.0,0.0,54.904675006866455,0.0,2203.975705206394,1,0.9258333444595337,3.940166711807251,1.0,-0.6194683909416199,0.0,45,pre_confirmation_direction_switch,1787766389620000000,536598,120.0
2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,0,1787766414040000000,538517,364171,1,67,40.0,54.091087341308594,1.911430299282074,3543.52775990963,146.68842315673828,1,0.8881666660308838,8.637833595275879,1.0,-0.8137234449386597,1.0,45,transient_rejected,1787766414300000000,538529,260.0
2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,0,1787766428240000000,539306,364881,1,58,20.0,104.7950325012207,18.72458267211914,4191.801300048828,374.4916534423828,1,3.055000066757202,3.0371665954589844,1.0,0.0029272562824189663,1.0,45,pre_confirmation_direction_switch,1787766428420000000,539360,180.0
2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,0,1787766455000000000,540720,366219,1,125,80.0,1509.3994140625,2.5165518522262573,98250.8517062664,150.0655162334442,2,2.6673333644866943,14.930333137512207,1.0,-0.696853756904602,1.0,45,transient_rejected,1787766455260000000,540752,260.0
2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,0,1787766461520000000,540951,366545,1,56,20.0,226.23761177062988,0.0,9049.504470825195,0.0,1,2.2011666297912598,4.0291666984558105,1.0,-0.2934032380580902,1.0,45,transient_rejected,1787766461780000000,540953,260.0
2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,0,1787766501220000000,542890,368530,1,52,20.0,68.77433395385742,0.0,2750.973358154297,0.0,1,0.7638333439826965,4.798500061035156,1.0,-0.7253550887107849,1.0,45,transient_rejected,1787766501480000000,542893,260.0
2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,0,1787766505140000000,543118,368726,-1,86,100.0,0.5030699968338013,126.33124160766602,20.12279987335205,10098.079071044922,2,4.0941667556762695,1.9573333263397217,1.0,0.35161903500556946,1.0,45,confirmed,1787766505360000000,543133,220.0
2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,0,1787793638520000000,835711,112235,-1,51,20.0,0.0,1176.4793419837952,0.0,47132.937240600586,1,1.871666669845581,20.0853328704834,1.0,-0.829515278339386,1.0,45,pre_confirmation_direction_switch,1787793638600000000,835724,80.0
2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,0,1787794470840000000,1030546,153851,-1,79,40.0,0.0,211.1971893310547,0.0,12318.943328857422,1,2.2896666526794434,6.364999771118164,1.0,-0.470882773399353,1.0,45,pre_confirmation_direction_switch,1787794470900000000,1030548,60.0
2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,0,1787794829680000000,1097314,171793,1,56,100.0,18285.317138671875,84.0965633392334,1110330.9686279297,1995.0310516357422,2,9.291500091552734,4.0948333740234375,1.0,0.3882068693637848,1.0,45,confirmed,1787794829820000000,1097608,140.0
2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,0,1787796559040000000,1477062,258261,1,53,20.0,55.714040756225586,652.7776489257812,2228.5616302490234,26111.10595703125,1,11.178166389465332,12.840332984924316,1.0,-0.06920360028743744,1.0,45,pre_confirmation_direction_switch,1787796559080000000,1477067,40.0
2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,0,1787796914480000000,1540535,276033,1,50,100.0,2835.725860595703,0.11954597383737564,136961.32076203823,6.122668981552124,2,4.554333209991455,5.041500091552734,1.0,-0.05076856166124344,1.0,45,confirmed,1787796914700000000,1540578,220.0
2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,0,1787797250420000000,1594279,292830,-1,63,40.0,0.0,348.0338134765625,0.0,18548.311614990234,1,2.195333242416382,6.08383321762085,1.0,-0.46967288851737976,1.0,45,pre_confirmation_direction_switch,1787797250480000000,1594291,60.0
2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,0,1787797457760000000,1638440,303197,1,52,100.0,212.34410762786865,0.0,19774.64701652527,0.0,2,10.063333511352539,6.596166610717773,1.0,0.2081194967031479,1.0,45,confirmed,1787797457880000000,1638445,120.0
2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,0,1787798053560000000,1740508,332987,1,55,40.0,3284.0097045898438,8.923147201538086,192669.52392578125,178.46294403076172,1,2.1626665592193604,13.036166191101074,1.0,-0.7152293920516968,1.0,45,pre_confirmation_direction_switch,1787798053640000000,1740532,80.0
2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,0,1787798074980000000,1742613,334058,1,74,60.0,465.27970123291016,68.34416961669922,20965.895080566406,3513.5678926110268,1,1.003166675567627,12.2073335647583,1.0,-0.8481258749961853,1.0,45,transient_rejected,1787798075240000000,1742628,260.0
2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,0,1787798236560000000,1766163,342137,-1,60,80.0,0.0,75.31297302246094,0.0,4034.143557548523,2,5.8414998054504395,5.992166519165039,1.0,-0.012732035480439663,1.0,45,transient_rejected,1787798236820000000,1766176,260.0
2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,0,1787798345240000000,1782673,347571,-1,54,20.0,0.21136876940727234,72.54589462280273,6.891931891441345,3155.1062780618668,1,10.433833122253418,3.172166585922241,1.0,0.5337105989456177,1.0,45,transient_rejected,1787798345500000000,1782687,260.0
2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,0,1787798423160000000,1792046,351467,-1,51,100.0,0.0,1193.9061279296875,0.0,51115.85379600525,1,9.490500450134277,3.250666618347168,1.0,0.490908145904541,2.0,45,confirmed,1787798423260000000,1792093,100.0
2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,0,1787798477760000000,1799858,354197,-1,57,100.0,19.50951862335205,4434.18155670166,390.190372467041,182095.26294320822,2,2.068166732788086,9.850500106811523,1.0,-0.6529533267021179,1.0,45,confirmed,1787798477920000000,1799874,160.0
2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,0,1787798759040000000,1859755,368261,-1,57,20.0,0.0,29.54459857940674,0.0,1181.7839431762695,1,8.298500061035156,5.640999794006348,1.0,0.19064529240131378,1.0,45,transient_rejected,1787798759300000000,1859762,260.0
