row_id,sample_id,observed_regime,primary_label_ticks,input_binance_top5_imbalance,input_binance_microprice_minus_mid_ticks,input_binance_mid_move_ticks_from_prev,context_basis_mid_ticks,context_hyperliquid_top5_imbalance,context_hyperliquid_microprice_minus_mid_ticks,binance_lead_composite_raw_mean,source_age_bucket,basis_bucket
3924,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.49907857,0.24953929,0,7.5,0.17919497,0.89597486,0.24953929,binance_source_age_low,basis_mid
3925,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.5080895,0.25404475,0,7.5,0.19719695,0.98598473,0.25404475,binance_source_age_mid,basis_mid
3926,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.82607482,0.41303741,0,7.5,0.23398113,1.16990566,0.41303741,binance_source_age_low,basis_mid
3927,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.83685084,0.41842542,0,7.5,0.37578303,1.87891515,0.41842542,binance_source_age_mid,basis_mid
3928,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.83613195,0.41806598,0,7.5,0.67941497,3.39707487,0.41806598,binance_source_age_low,basis_mid
3929,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.83465781,0.41732891,0,7.5,0.59911934,2.9955967,0.41732891,binance_source_age_high,basis_mid
3930,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.83819155,0.41909578,0,7.5,0.68122483,3.40612414,0.41909578,binance_source_age_low,basis_mid
3931,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.83799881,0.4189994,0,7.5,0.68122483,3.40612414,0.4189994,binance_source_age_mid,basis_mid
3932,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.83734003,0.41867002,0,7.5,0.67867853,3.39339265,0.41867002,binance_source_age_low,basis_mid
3933,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.98463803,0.49231902,47,54.5,0.67879978,3.39399892,16.15898568,binance_source_age_low,basis_high
3934,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.96712488,0.48356244,0,54.5,0.67879978,3.39399892,0.48356244,binance_source_age_low,basis_high
3935,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.70800227,0.35400114,0,75.5,0.92985673,4.64928364,0.35400114,binance_source_age_low,basis_high
3936,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.77820146,0.38910073,0,75.5,0.90717414,4.53587072,0.38910073,binance_source_age_mid,basis_high
3937,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.96150519,0.4807526,0,75.5,0.93934662,4.6967331,0.4807526,binance_source_age_mid,basis_high
3938,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.96169297,0.48084648,0,75.5,0.94653404,4.73267018,0.48084648,binance_source_age_low,basis_high
3939,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.78692736,0.39346368,0,75.5,0.96513325,4.82566624,0.39346368,binance_source_age_mid,basis_high
3940,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.90576395,0.45288198,0,75.5,0.87050656,4.35253279,0.45288198,binance_source_age_mid,basis_high
3941,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.91881295,0.45940647,0,75.5,0.86797091,4.33985453,0.45940647,binance_source_age_low,basis_high
3942,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.9125077,0.45625385,0,75.5,0.86796331,4.33981655,0.45625385,binance_source_age_low,basis_high
3943,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.87339072,0.43669536,0,75.5,0.86450832,4.32254161,0.43669536,binance_source_age_high,basis_high
3944,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.88554392,0.44277196,0,75.5,0.86788053,4.33940265,0.44277196,binance_source_age_mid,basis_high
3945,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.86569873,0.43284936,0,75.5,0.86441605,4.32208027,0.43284936,binance_source_age_low,basis_high
3946,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.92325529,0.46162765,0,75.5,0.87030577,4.35152884,0.46162765,binance_source_age_low,basis_high
3947,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.88368336,0.44184168,0,75.5,0.87915978,4.39579889,0.44184168,binance_source_age_mid,basis_high
3948,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.88597128,0.44298564,0,75.5,0.87915978,4.39579889,0.44298564,binance_source_age_low,basis_high
3949,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.86726998,0.43363499,0,75.5,0.87819841,4.39099203,0.43363499,binance_source_age_high,basis_high
3950,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.80032548,0.40016274,0,82.5,0.87574798,4.37873989,0.40016274,binance_source_age_low,basis_high
3951,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.79811267,0.39905633,0,82.5,0.87574798,4.37873989,0.39905633,binance_source_age_mid,basis_high
3952,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.88537021,0.4426851,0,82.5,0.87574905,4.37874527,0.4426851,binance_source_age_low,basis_high
3953,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.93435386,0.46717693,0,82.5,0.87391144,4.3695572,0.46717693,binance_source_age_high,basis_high
3954,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.70185999,0.35093,0,82.5,0.8775438,4.38771902,0.35093,binance_source_age_high,basis_high
3955,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.94304435,0.47152218,0,82.5,0.87605645,4.38028224,0.47152218,binance_source_age_mid,basis_high
3956,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,50,0.44314125,0.22157063,0,160.5,0.87675612,4.38378062,0.22157063,binance_source_age_mid,basis_high
3957,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,50,0.12084859,0.0604243,0,160.5,0.90357088,4.51785439,0.0604243,binance_source_age_mid,basis_high
3958,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.25220157,0.12610078,0,110.5,0.99993188,4.99965942,0.12610078,binance_source_age_low,basis_high
3959,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,-0.94202528,-0.47101264,0,110.5,0.99993188,4.99965942,-0.47101264,binance_source_age_low,basis_high
3960,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,50,-0.82296025,-0.41148013,0,110.5,0.99987824,4.99939119,-0.41148013,binance_source_age_high,basis_high
3961,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,50,-0.83263489,-0.41631744,0,110.5,0.95955325,4.79776626,-0.41631744,binance_source_age_mid,basis_high
3962,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,-0.34673816,-0.17336908,0,17.5,0.90679942,4.53399709,-0.17336908,binance_source_age_mid,basis_mid
3963,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,-0.2631227,-0.13156135,0,17.5,0.3052065,1.5260325,-0.13156135,binance_source_age_low,basis_mid
3964,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,-0.07535563,-0.03767782,0,17.5,0.10716041,0.53580204,-0.03767782,binance_source_age_high,basis_mid
3965,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,-0.40311526,-0.20155763,0,17.5,0.07069294,0.35346468,-0.20155763,binance_source_age_mid,basis_mid
3966,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,-0.42441652,-0.21220826,0,17.5,0.06195341,0.30976706,-0.21220826,binance_source_age_low,basis_mid
3967,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,-0.4576768,-0.2288384,0,17.5,0.02864481,0.14322405,-0.2288384,binance_source_age_high,basis_mid
3968,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,-0.49865138,-0.24932569,0,17.5,0.05761059,0.28805293,-0.24932569,binance_source_age_high,basis_mid
3969,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,-0.38546289,-0.19273145,0,17.5,0.00678874,0.0339437,-0.19273145,binance_source_age_low,basis_mid
3970,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,-0.41015213,-0.20507607,0,17.5,-0.05680208,-0.28401039,-0.20507607,binance_source_age_mid,basis_mid
3971,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.48387097,0.24193548,0,17.5,0.05736852,0.28684259,0.24193548,binance_source_age_low,basis_mid
3972,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.03738493,0.01869247,0,17.5,0.16320974,0.81604871,0.01869247,binance_source_age_low,basis_mid
3973,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.29701808,0.14850904,0,17.5,0.16320974,0.81604871,0.14850904,binance_source_age_high,basis_mid
3974,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,-0.17672507,-0.08836254,0,17.5,0.10693336,0.53466682,-0.08836254,binance_source_age_high,basis_mid
3975,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,-0.92781395,-0.46390698,0,17.5,0.13568152,0.67840761,-0.46390698,binance_source_age_high,basis_mid
3976,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.02469653,0.01234826,0,-30.5,0.08200417,0.41002085,0.01234826,binance_source_age_high,basis_low
3977,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.03345293,0.01672647,0,-30.5,-0.96009027,-4.80045137,0.01672647,binance_source_age_high,basis_low
3978,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,-10,0.05090734,0.02545367,0,-30.5,-0.99975737,-4.99878685,0.02545367,binance_source_age_mid,basis_low
3979,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,-10,0.05129985,0.02564992,0,-30.5,-0.99975998,-4.9987999,0.02564992,binance_source_age_low,basis_low
3980,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.05487674,0.02743837,0,-20.5,-0.99989166,-4.99945829,0.02743837,binance_source_age_low,basis_low
3981,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.08120528,0.04060264,0,-20.5,-0.99983466,-4.99917329,0.04060264,binance_source_age_mid,basis_low
3982,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.03575358,0.01787679,0,-20.5,-0.99983466,-4.99917329,0.01787679,binance_source_age_high,basis_low
3983,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,-0.10392985,-0.05196492,0,-24.5,-0.99979449,-4.99897246,-0.05196492,binance_source_age_mid,basis_low
3984,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,-0.09877817,-0.04938908,0,-24.5,-0.99979378,-4.99896891,-0.04938908,binance_source_age_high,basis_low
3985,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.08326212,0.04163106,0,-24.5,-0.99991389,-4.99956947,0.04163106,binance_source_age_mid,basis_low
3986,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,-50,0.10207529,0.05103764,0,-24.5,-0.99991389,-4.99956947,0.05103764,binance_source_age_high,basis_low
3987,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,-50,0.1813311,0.09066555,0,-24.5,-0.99991993,-4.99959963,0.09066555,binance_source_age_low,basis_low
3988,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.4988942,0.2494471,0,52.5,0.09985791,0.49928953,0.2494471,binance_source_age_mid,basis_high
3989,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.35742305,0.17871153,0,52.5,0.24587997,1.22939986,0.17871153,binance_source_age_low,basis_high
3990,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.17466183,0.08733091,0,52.5,0.96654862,4.8327431,0.08733091,binance_source_age_high,basis_high
3991,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.16945551,0.08472776,0,52.5,0.80757631,4.03788157,0.08472776,binance_source_age_mid,basis_high
3992,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.4676248,0.2338124,0,52.5,0.79709452,3.98547262,0.2338124,binance_source_age_low,basis_high
3993,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.46649524,0.23324762,0,52.5,0.85307786,4.2653893,0.23324762,binance_source_age_high,basis_high
3994,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.48898273,0.24449136,0,52.5,0.83328664,4.16643318,0.24449136,binance_source_age_low,basis_high
3995,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.48917217,0.24458609,0,52.5,0.77855896,3.89279481,0.24458609,binance_source_age_low,basis_high
3996,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.48355059,0.24177529,0,52.5,0.8527563,4.2637815,0.24177529,binance_source_age_mid,basis_high
3997,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.48347556,0.24173778,0,52.5,0.85908931,4.29544654,0.24173778,binance_source_age_high,basis_high
3998,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.37235445,0.18617722,0,52.5,0.85899764,4.29498821,0.18617722,binance_source_age_low,basis_high
3999,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.37235445,0.18617722,0,52.5,0.85011256,4.25056278,0.18617722,binance_source_age_mid,basis_high
4000,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.4250159,0.21250795,0,52.5,0.84059902,4.20299512,0.21250795,binance_source_age_low,basis_high
4001,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,10,0.98350818,0.49175409,0,63.5,0.84059902,4.20299512,0.49175409,binance_source_age_high,basis_high
4002,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,10,0.71027049,0.35513524,0,91.5,0.83660269,4.18301346,0.35513524,binance_source_age_high,basis_high
4003,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.59855422,0.29927711,0,81.5,0.97809369,4.89046845,0.29927711,binance_source_age_mid,basis_high
4004,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.66037981,0.33018991,0,81.5,0.98860537,4.94302686,0.33018991,binance_source_age_mid,basis_high
4005,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,20,0.60324345,0.30162172,0,81.5,0.98107887,4.90539436,0.30162172,binance_source_age_low,basis_high
4006,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,20,0.56347804,0.28173902,0,81.5,0.98729986,4.93649929,0.28173902,binance_source_age_mid,basis_high
4007,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.35479914,0.17739957,0,61.5,0.95066041,4.75330204,0.17739957,binance_source_age_low,basis_high
4008,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.28141654,0.14070827,0,61.5,0.9104349,4.5521745,0.14070827,binance_source_age_high,basis_high
4009,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,25,0.29675291,0.14837645,0,61.5,0.85690446,4.28452231,0.14837645,binance_source_age_low,basis_high
4010,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,25,-0.51885147,-0.25942573,0,61.5,0.85136163,4.25680815,-0.25942573,binance_source_age_low,basis_high
4011,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,15,0.21998439,0.10999219,0,36.5,0.83913826,25.17414787,0.10999219,binance_source_age_high,basis_mid
4012,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,15,0.23616648,0.11808324,0,36.5,0.83913826,25.17414787,0.11808324,binance_source_age_high,basis_mid
4013,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.35810114,0.17905057,0,21.5,0.41580384,2.0790192,0.17905057,binance_source_age_mid,basis_mid
4014,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.35386905,0.17693452,0,21.5,0.36946795,1.84733975,0.17693452,binance_source_age_mid,basis_mid
4015,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.36037644,0.18018822,0,21.5,0.36946795,1.84733975,0.18018822,binance_source_age_low,basis_mid
4016,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.4273224,0.2136612,0,21.5,0.36919792,1.84598959,0.2136612,binance_source_age_mid,basis_mid
4017,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.28664941,0.14332471,0,21.5,0.33376375,1.66881873,0.14332471,binance_source_age_low,basis_mid
4018,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.28042775,0.14021387,0,21.5,0.29977816,1.4988908,0.14021387,binance_source_age_low,basis_mid
4019,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.35634029,0.17817014,0,21.5,0.27159366,1.35796832,0.17817014,binance_source_age_mid,basis_mid
4020,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.31111803,0.15555902,0,21.5,0.23963576,1.19817879,0.15555902,binance_source_age_low,basis_mid
4021,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.3105919,0.15529595,0,21.5,0.31027522,1.55137612,0.15529595,binance_source_age_mid,basis_mid
4022,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.1277169,0.06385845,0,21.5,0.28581359,1.42906795,0.06385845,binance_source_age_high,basis_mid
4023,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.23357314,0.11678657,0,21.5,0.20040081,1.00200405,0.11678657,binance_source_age_mid,basis_mid
4024,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.27654648,0.13827324,0,21.5,0.24720571,1.23602857,0.13827324,binance_source_age_high,basis_mid
4025,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.35482826,0.17741413,0,21.5,0.26777067,1.33885334,0.17741413,binance_source_age_mid,basis_mid
4026,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.30315329,0.15157665,0,21.5,0.31227082,1.56135409,0.15157665,binance_source_age_mid,basis_mid
4027,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.30081047,0.15040524,0,21.5,0.31227082,1.56135409,0.15040524,binance_source_age_low,basis_mid
4028,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.2518266,0.1259133,0,21.5,0.29703087,1.48515434,0.1259133,binance_source_age_low,basis_mid
4029,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.18882199,0.09441099,0,21.5,0.25723806,1.28619029,0.09441099,binance_source_age_low,basis_mid
4030,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.24557117,0.12278558,0,21.5,0.27825415,1.39127075,0.12278558,binance_source_age_mid,basis_mid
4031,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.18733089,0.09366545,0,21.5,0.29615314,1.48076571,0.09366545,binance_source_age_high,basis_mid
4032,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.16362502,0.08181251,0,21.5,0.28868397,1.44341986,0.08181251,binance_source_age_low,basis_mid
4033,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.25262832,0.12631416,0,21.5,0.2961439,1.48071949,0.12631416,binance_source_age_low,basis_mid
4034,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,-0.0647123,-0.03235615,0,21.5,0.29614322,1.48071608,-0.03235615,binance_source_age_high,basis_mid
4035,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,130,0.05272182,0.02636091,0,145.5,0.26896815,1.34484073,0.02636091,binance_source_age_high,basis_high
4036,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,130,0.01740664,0.00870332,0,145.5,0.99284555,4.96422774,0.00870332,binance_source_age_mid,basis_high
4037,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.07536794,0.03768397,0,15.5,0.89596006,4.4798003,0.03768397,binance_source_age_low,basis_mid
4038,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.12700161,0.0635008,0,15.5,0.61091216,3.05456079,0.0635008,binance_source_age_low,basis_mid
4039,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,-0.03820189,-0.01910095,0,15.5,0.48818234,2.44091172,-0.01910095,binance_source_age_high,basis_mid
4040,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.16619718,0.08309859,0,-40.5,-0.20684159,-1.03420797,0.08309859,binance_source_age_high,basis_low
4041,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.12145553,0.06072777,0,-40.5,-0.98383227,-4.91916134,0.06072777,binance_source_age_high,basis_low
4042,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.11583971,0.05791986,0,-40.5,-0.98383227,-4.91916134,0.05791986,binance_source_age_mid,basis_low
4043,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.11651932,0.05825966,0,-40.5,-0.95768679,-4.78843395,0.05825966,binance_source_age_mid,basis_low
4044,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.11405255,0.05702627,0,-40.5,-0.95768679,-4.78843395,0.05702627,binance_source_age_low,basis_low
4045,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.08646288,0.04323144,0,-40.5,-0.92531057,-4.62655287,0.04323144,binance_source_age_high,basis_low
4046,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.08646288,0.04323144,0,-40.5,-0.92526081,-4.62630407,0.04323144,binance_source_age_mid,basis_low
4047,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,-0.18056808,-0.09028404,0,-40.5,-0.92512211,-4.62561055,-0.09028404,binance_source_age_low,basis_low
4048,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,-0.05617073,-0.02808536,0,-40.5,-0.97769808,-4.88849038,-0.02808536,binance_source_age_mid,basis_low
4049,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,-0.02008623,-0.01004312,0,-40.5,-0.98037763,-4.90188813,-0.01004312,binance_source_age_low,basis_low
4050,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,-0.01613241,-0.00806621,0,-40.5,-0.97906572,-4.89532861,-0.00806621,binance_source_age_low,basis_low
4051,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.02643754,0.01321877,0,-40.5,-0.97901525,-4.89507625,0.01321877,binance_source_age_high,basis_low
4052,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.02074041,0.01037021,0,-40.5,-0.97901525,-4.89507625,0.01037021,binance_source_age_mid,basis_low
4053,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.0172511,0.00862555,0,-40.5,-0.98009475,-4.90047373,0.00862555,binance_source_age_mid,basis_low
4054,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,-0.40923077,-0.20461538,0,-75.5,-0.97995855,-4.89979273,-0.20461538,binance_source_age_low,basis_low
4055,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,-10,-0.35498122,-0.17749061,0,-75.5,-0.97674538,-4.88372692,-0.17749061,binance_source_age_high,basis_low
4056,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,-20,-0.34558448,-0.17279224,0,-75.5,-0.97674538,-4.88372692,-0.17279224,binance_source_age_low,basis_low
4057,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,-80,0.03057349,0.01528675,0,-107.5,-0.99985135,-4.99925676,0.01528675,binance_source_age_low,basis_low
4058,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,-70,0.49501167,0.24750584,0,-97.5,-0.99987274,-4.99936372,0.24750584,binance_source_age_high,basis_low
4059,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.38260456,0.19130228,0,-27.5,-0.76753348,-3.8376674,0.19130228,binance_source_age_mid,basis_low
4060,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.40258173,0.20129087,0,-27.5,-0.49475291,-2.47376456,0.20129087,binance_source_age_low,basis_low
4061,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.69804569,0.34902285,0,-27.5,-0.38273251,-1.91366255,0.34902285,binance_source_age_high,basis_low
4062,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.78810248,0.39405124,0,-27.5,-0.2717689,-1.35884451,0.39405124,binance_source_age_mid,basis_low
4063,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.42439599,0.212198,0,-27.5,-0.3776482,-1.88824101,0.212198,binance_source_age_low,basis_low
4064,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.42372482,0.21186241,0,-27.5,-0.40379923,-2.01899617,0.21186241,binance_source_age_high,basis_low
4065,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.69482055,0.34741027,0,-27.5,-0.42399922,-2.11999609,0.34741027,binance_source_age_mid,basis_low
4066,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.71698113,0.35849057,0,-27.5,-0.01438375,-0.07191877,0.35849057,binance_source_age_high,basis_low
4067,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.57197045,0.28598523,0,-27.5,-0.02745387,-0.13726934,0.28598523,binance_source_age_low,basis_low
4068,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.5725541,0.28627705,0,-27.5,-0.02990551,-0.14952753,0.28627705,binance_source_age_high,basis_low
4069,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.57393484,0.28696742,0,-27.5,-0.04798567,-0.23992835,0.28696742,binance_source_age_high,basis_low
4070,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.75529203,0.37764602,0,-27.5,-0.04798567,-0.23992835,0.37764602,binance_source_age_low,basis_low
4071,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.56621689,0.28310845,0,-27.5,-0.16352666,-0.81763331,0.28310845,binance_source_age_high,basis_low
4072,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.71064115,0.35532058,0,-27.5,-0.18947496,-0.94737479,0.35532058,binance_source_age_mid,basis_low
4073,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.75994281,0.37997141,0,-18.5,-0.08325023,-0.41625117,0.37997141,binance_source_age_low,basis_low
4074,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.76142033,0.38071017,0,-18.5,0.09270374,0.4635187,0.38071017,binance_source_age_low,basis_low
4075,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.7611921,0.38059605,0,-18.5,0.08355745,0.41778723,0.38059605,binance_source_age_mid,basis_low
4076,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.62679558,0.31339779,0,-18.5,-0.01208642,-0.06043212,0.31339779,binance_source_age_low,basis_low
4077,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.58335887,0.29167944,0,-18.5,-0.1021102,-0.51055102,0.29167944,binance_source_age_high,basis_low
4078,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,0,0.24930224,0.12465112,0,-18.5,-0.19893731,-0.99468654,0.12465112,binance_source_age_mid,basis_low
