sample_id,split,observed_regime,source_row_index,future_row_index,nominal_horizon_ms,effective_future_age_ms,hyperliquid_decision_ts,future_hyperliquid_decision_ts,binance_source_age_ms,hyperliquid_join_age_ms,basis_mid_ticks,hyperliquid_spread_ticks,hyperliquid_top5_imbalance,hyperliquid_microprice_minus_mid_ticks,signal_score,candidate_side,future_mid_move_ticks,future_microprice_minus_mid_change_ticks,signed_future_mid_move_ticks,touch_markout_ticks,future_labels_role
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,429,431,1000,5500,1782402471041607442,1782402476541607442,24.175652,275.864770,63.5,10,-0.05543659,-0.27718294,-0.37263727,sell,130,4.57564093,-130,-125,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,430,431,1000,5000,1782402471541607442,1782402476541607442,15.998835,775.864770,63.5,10,-0.05543659,-0.27718294,-0.93256191,sell,130,4.57564093,-130,-125,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,431,433,1000,5000,1782402476541607442,1782402481541607442,10.047417,445.159221,55.5,10,0.8596916,4.29845799,-0.74982687,sell,70,0.64016857,-70,-65,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,432,433,1000,4500,1782402477041607442,1782402481541607442,23.991594,945.159221,61.5,10,0.8596916,4.29845799,0.49125475,buy,70,0.64016857,70,75,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,433,435,1000,5500,1782402481541607442,1782402487041607442,7.900287,173.136848,3.5,10,0.98772531,4.93862656,-0.61613028,sell,110,-6.84521407,-110,-105,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,434,435,1000,5000,1782402482041607442,1782402487041607442,1.219854,673.136848,30,10,0.98772531,4.93862656,0.23185803,buy,110,-6.84521407,110,115,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,435,437,1000,5500,1782402487041607442,1782402492541607442,24.239637,310.744900,6.5,10,-0.3813175,-1.90658751,4.08001229,buy,-120,3.06968131,-120,-115,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,436,437,1000,5000,1782402487541607442,1782402492541607442,10.295303,810.744900,6.5,10,-0.3813175,-1.90658751,3.99537696,buy,-120,3.06968131,-120,-115,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,437,439,1000,5500,1782402492541607442,1782402498041607442,7.986152,393.464209,126.5,10,0.23261876,1.1630938,1.50971933,buy,410,2.33548805,410,415,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,438,439,1000,5000,1782402493041607442,1782402498041607442,12.033559,893.464209,150.5,10,0.23261876,1.1630938,0.89564082,buy,410,2.33548805,410,415,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,439,441,1000,6000,1782402498041607442,1782402504041607442,15.842387,391.296941,143.5,10,0.69971637,3.49858185,0.28674012,buy,250,-8.41078971,250,255,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,440,441,1000,5500,1782402498541607442,1782402504041607442,10.011758,891.296941,124.5,10,0.69971637,3.49858185,-0.14505894,sell,250,-8.41078971,-250,-245,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,441,443,1000,4500,1782402504041607442,1782402508541607442,24.073755,265.245445,-67.5,10,-0.98244157,-4.91220786,0.78741488,buy,-230,7.92054294,-230,-225,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,442,443,1000,4000,1782402504541607442,1782402508541607442,19.93192,765.245445,-203.5,10,-0.98244157,-4.91220786,0.26215622,buy,-230,7.92054294,-230,-225,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,443,445,1000,5500,1782402508541607442,1782402514041607442,5.957276,120.402101,50.5,10,0.60166702,3.00833508,0.75888846,buy,-150,-6.66038062,-150,-145,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,444,445,1000,5000,1782402509041607442,1782402514041607442,21.974955,620.402101,23.5,10,0.60166702,3.00833508,-0.51709063,sell,-150,-6.66038062,150,155,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,445,447,1000,5500,1782402514041607442,1782402519541607442,2.271646,58.760677,-0.5,10,-0.73040911,-3.65204554,0.27369262,buy,-130,-1.34752511,-130,-125,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,446,447,1000,5000,1782402514541607442,1782402519541607442,8.206516,558.760677,-0.5,10,-0.73040911,-3.65204554,0.24815633,buy,-130,-1.34752511,-130,-125,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,447,449,1000,5500,1782402519541607442,1782402525041607442,24.111011,196.993767,-147.5,10,-0.99991413,-4.99957065,-0.21482459,sell,-150,3.1285287,150,155,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,448,449,1000,5000,1782402520041607442,1782402525041607442,21.769593,696.993767,-233.5,10,-0.99991413,-4.99957065,-0.37311028,sell,-150,3.1285287,150,155,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,449,451,1000,5500,1782402525041607442,1782402530541607442,0.327685,260.209313,-182.5,10,-0.37420839,-1.87104195,1.41037686,buy,-130,6.09457725,-130,-125,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,450,451,1000,5000,1782402525541607442,1782402530541607442,4.147851,760.209313,-95.5,10,-0.37420839,-1.87104195,-0.84890465,sell,-130,6.09457725,130,135,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,451,453,1000,5000,1782402530541607442,1782402535541607442,12.596791,483.290983,56,10,0.84470706,4.2235353,2.1738743,buy,40,-1.17503617,40,45,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,452,453,1000,4500,1782402531041607442,1782402535541607442,8.151357,983.290983,60.5,10,0.84470706,4.2235353,-0.09891916,sell,40,-1.17503617,-40,-35,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,453,455,1000,5500,1782402535541607442,1782402541041607442,24.33403,117.742980,34.5,10,0.60969983,3.04849913,0.50674796,buy,-190,-3.3231104,-190,-185,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,454,455,1000,5000,1782402536041607442,1782402541041607442,8.033726,617.742980,34.5,10,0.60969983,3.04849913,0.73109925,buy,-190,-3.3231104,-190,-185,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,455,457,1000,5500,1782402541041607442,1782402546541607442,12.648124,136.430854,120.5,10,-0.05492225,-0.27461127,-1.05408196,sell,190,1.13881615,-190,-185,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,456,457,1000,5000,1782402541541607442,1782402546541607442,15.881356,636.430854,251.5,10,-0.05492225,-0.27461127,0.24829681,buy,190,1.13881615,190,195,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,457,459,1000,5500,1782402546541607442,1782402552041607442,4.084143,278.441114,31.5,10,0.17284098,0.86420488,-0.83511592,sell,30,-0.22666819,-30,-25,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,458,459,1000,5000,1782402547041607442,1782402552041607442,23.990821,778.441114,63.5,10,0.17284098,0.86420488,0.28495384,buy,30,-0.22666819,30,35,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,459,461,1000,5500,1782402552041607442,1782402557541607442,24.250749,389.743479,2.5,10,0.12750734,0.63753669,0.27183841,buy,-220,0.31690103,-220,-215,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,460,461,1000,5000,1782402552541607442,1782402557541607442,6.080593,889.743479,2.5,10,0.12750734,0.63753669,0.42500514,buy,-220,0.31690103,-220,-215,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,461,463,1000,5000,1782402557541607442,1782402562541607442,22.182248,384.227042,-7.5,10,0.19088754,0.95443772,0.33437807,buy,-20,-5.94829461,-20,-15,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,462,463,1000,4500,1782402558041607442,1782402562541607442,14.244601,884.227042,-7.5,10,0.19088754,0.95443772,0.36110171,buy,-20,-5.94829461,-20,-15,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,463,465,1000,5500,1782402562541607442,1782402568041607442,12.208338,66.270555,-34.5,10,-0.99877138,-4.99385689,0.31145067,buy,-30,0.0387962,-30,-25,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,464,465,1000,5000,1782402563041607442,1782402568041607442,25.789444,566.270555,-34.5,10,-0.99877138,-4.99385689,0.15067292,buy,-30,0.0387962,-30,-25,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,465,467,1000,5500,1782402568041607442,1782402573541607442,21.913999,175.287710,-85.5,10,-0.99101214,-4.95506069,0.19602106,buy,-140,-0.01070287,-140,-135,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,466,467,1000,5000,1782402568541607442,1782402573541607442,6.319098,675.287710,-85.5,10,-0.99101214,-4.95506069,0.00018397,buy,-140,-0.01070287,-140,-135,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,467,469,1000,5500,1782402573541607442,1782402579041607442,20.270771,304.171450,-34.5,10,-0.99315271,-4.96576356,-0.45539581,sell,-185,11.558284,185,190,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,468,469,1000,5000,1782402574041607442,1782402579041607442,4.153171,804.171450,-34.5,10,-0.99315271,-4.96576356,-0.1805062,sell,-185,11.558284,185,190,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,469,471,1000,5000,1782402579041607442,1782402584041607442,6.188141,23.183328,86.5,20,0.65925204,6.59252044,-0.41343093,sell,-45,-4.76414843,45,55,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,470,471,1000,4500,1782402579541607442,1782402584041607442,0.122288,523.183328,47.5,20,0.65925204,6.59252044,0.4567775,buy,-45,-4.76414843,-45,-35,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,471,473,1000,5500,1782402584041607442,1782402589541607442,11.593553,69.140734,4.5,10,0.3656744,1.82837201,0.02041639,buy,-210,-1.40611354,-210,-205,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,472,473,1000,5000,1782402584541607442,1782402589541607442,10.075407,569.140734,4.5,10,0.3656744,1.82837201,0.47413643,buy,-210,-1.40611354,-210,-205,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,473,475,1000,5500,1782402589541607442,1782402595041607442,19.781941,78.743973,71.5,10,0.08445169,0.42225847,-0.18543193,sell,20,4.48427078,-20,-15,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,474,475,1000,5000,1782402590041607442,1782402595041607442,8.06857,578.743973,71.5,10,0.08445169,0.42225847,-0.74222296,sell,20,4.48427078,-20,-15,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,475,477,1000,5500,1782402595041607442,1782402600541607442,10.244849,305.587906,41.5,10,0.98130585,4.90652925,0.01674302,buy,90,0.07672549,90,95,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,476,477,1000,5000,1782402595541607442,1782402600541607442,5.816606,805.587906,-1.5,10,0.98130585,4.90652925,-0.85806931,sell,90,0.07672549,-90,-85,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,477,479,1000,5500,1782402600541607442,1782402606041607442,12.19493,479.610114,150.5,10,0.99665095,4.98325474,-0.24823241,sell,170,-1.763136,-170,-165,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,478,479,1000,5000,1782402601041607442,1782402606041607442,13.926115,979.610114,33.5,10,0.99665095,4.98325474,0.23049615,buy,170,-1.763136,170,175,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,479,481,1000,5000,1782402606041607442,1782402611041607442,0.150713,489.801990,10.5,10,0.64402375,3.22011874,-0.54872889,sell,-130,-8.10412685,130,135,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,480,481,1000,4500,1782402606541607442,1782402611041607442,13.978812,989.801990,10.5,10,0.64402375,3.22011874,-0.55675772,sell,-130,-8.10412685,130,135,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,481,483,1000,5500,1782402611041607442,1782402616541607442,23.75837,98.626296,28.5,10,-0.97680162,-4.88400811,0.6708237,buy,0,19.07521637,0,5,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,482,483,1000,5000,1782402611541607442,1782402616541607442,21.963105,598.626296,-32.5,10,-0.97680162,-4.88400811,-0.93322749,sell,0,19.07521637,-0,5,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,483,485,1000,5500,1782402616541607442,1782402622041607442,24.083437,55.168500,44.5,30,0.94608055,14.19120826,-0.28239918,sell,170,-18.96129481,-170,-155,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,484,485,1000,5000,1782402617041607442,1782402622041607442,20.035735,555.168500,140.5,30,0.94608055,14.19120826,-0.71075393,sell,170,-18.96129481,-170,-155,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,485,487,1000,5500,1782402622041607442,1782402627541607442,18.207125,200.126290,-75.5,10,-0.95401731,-4.77008655,-0.70040483,sell,-120,19.74421883,120,125,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,486,487,1000,5000,1782402622541607442,1782402627541607442,10.07639,700.126290,-75.5,10,-0.95401731,-4.77008655,-0.34262552,sell,-120,19.74421883,120,125,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,487,489,1000,5000,1782402627541607442,1782402632541607442,20.183602,351.937804,176.5,30,0.99827549,14.97413228,0.35680687,buy,40,-19.49043515,40,55,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,488,489,1000,4500,1782402628041607442,1782402632541607442,8.83308,851.937804,187.5,30,0.99827549,14.97413228,1.36091854,buy,40,-19.49043515,40,55,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,489,491,1000,5500,1782402632541607442,1782402638041607442,22.119441,74.943904,29.5,10,-0.90326057,-4.51630287,0.41174109,buy,400,9.50839914,400,405,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,490,491,1000,5000,1782402633041607442,1782402638041607442,16.151942,574.943904,157.5,10,-0.90326057,-4.51630287,0.21283166,buy,400,9.50839914,400,405,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,491,493,1000,5500,1782402638041607442,1782402643541607442,16.518318,188.059614,184.5,10,0.99841925,4.99209627,0.48690428,buy,620,-0.42001133,620,625,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,492,493,1000,5000,1782402638541607442,1782402643541607442,19.139016,688.059614,376.5,10,0.99841925,4.99209627,0.87487475,buy,620,-0.42001133,620,625,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,493,495,1000,5500,1782402643541607442,1782402649041607442,5.081581,385.278605,65.5,10,0.91441699,4.57208494,-1.06103569,sell,120,-44.46651663,-120,-115,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,494,495,1000,5000,1782402644041607442,1782402649041607442,6.292628,885.278605,3.5,10,0.91441699,4.57208494,-0.74710355,sell,120,-44.46651663,-120,-115,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,495,497,1000,5000,1782402649041607442,1782402654041607442,7.73759,457.505101,199.5,90,-0.88654293,-39.89443169,0.38048769,buy,-30,35.12265507,-30,15,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,496,497,1000,4500,1782402649541607442,1782402654041607442,8.061675,957.505101,173.5,90,-0.88654293,-39.89443169,-0.58888558,sell,-30,35.12265507,30,75,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,497,499,1000,6000,1782402654041607442,1782402660041607442,4.261469,193.117232,-9.5,10,-0.95435532,-4.77177662,-0.42105503,sell,-100,-0.20828719,100,105,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,498,499,1000,5500,1782402654541607442,1782402660041607442,18.320334,693.117232,-9.5,10,-0.95435532,-4.77177662,0.26655762,buy,-100,-0.20828719,-100,-95,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,499,501,1000,5000,1782402660041607442,1782402665041607442,2.06882,467.047275,-108.5,10,-0.99601276,-4.98006381,0.80020956,buy,-10,0.49029609,-10,-5,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,500,501,1000,4500,1782402660541607442,1782402665041607442,14.150646,967.047275,-108.5,10,-0.99601276,-4.98006381,0.38462425,buy,-10,0.49029609,-10,-5,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,501,503,1000,5000,1782402665041607442,1782402670041607442,24.144248,313.830490,-216.5,10,-0.89795354,-4.48976772,-0.97233517,sell,10,9.48919424,-10,-5,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,502,503,1000,4500,1782402665541607442,1782402670041607442,19.889367,813.830490,-216.5,10,-0.89795354,-4.48976772,0.31997703,buy,10,9.48919424,10,15,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,503,505,1000,5500,1782402670041607442,1782402675541607442,17.997549,139.637153,154.5,10,0.9998853,4.99942652,0.09713454,buy,240,-0.89700097,240,245,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,504,505,1000,5000,1782402670541607442,1782402675541607442,20.081532,639.637153,223.5,10,0.9998853,4.99942652,1.14611421,buy,240,-0.89700097,240,245,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,505,507,1000,5500,1782402675541607442,1782402681041607442,5.984661,332.689307,63.5,10,0.82048511,4.10242555,1.30858314,buy,450,-0.85558385,450,455,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,506,507,1000,5000,1782402676041607442,1782402681041607442,1.126425,832.689307,145.5,10,0.82048511,4.10242555,1.48357181,buy,450,-0.85558385,450,455,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,507,509,1000,5000,1782402681041607442,1782402686041607442,10.124938,469.498573,-20.5,10,0.64936834,3.2468417,-0.74378724,sell,100,-8.0426228,-100,-95,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,508,509,1000,4500,1782402681541607442,1782402686041607442,8.166233,969.498573,75.5,10,0.64936834,3.2468417,-0.33520718,sell,100,-8.0426228,-100,-95,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,509,511,1000,5500,1782402686041607442,1782402691541607442,19.985559,97.255878,-26.5,10,-0.95915622,-4.7957811,-0.131763,sell,-350,2.06108151,350,355,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,510,511,1000,5000,1782402686541607442,1782402691541607442,22.165515,597.255878,-115.5,10,-0.95915622,-4.7957811,-0.28751584,sell,-350,2.06108151,350,355,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,511,513,1000,5500,1782402691541607442,1782402697041607442,2.206061,57.555872,42.5,10,-0.54693992,-2.73469959,-0.87366064,sell,-280,7.28660871,280,285,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,512,513,1000,5000,1782402692041607442,1782402697041607442,7.835358,557.555872,-78.5,10,-0.54693992,-2.73469959,-0.4677415,sell,-280,7.28660871,280,285,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,513,515,1000,5500,1782402697041607442,1782402702541607442,16.130863,136.382847,72.5,10,0.91038182,4.55190912,-0.08467989,sell,20,-5.43825712,-20,-15,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,514,515,1000,5000,1782402697541607442,1782402702541607442,9.77073,636.382847,25.5,10,0.91038182,4.55190912,-0.94372252,sell,20,-5.43825712,-20,-15,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,515,517,1000,5500,1782402702541607442,1782402708041607442,14.133228,282.817382,94.5,10,-0.1772696,-0.886348,-0.10132213,sell,120,4.91499452,-120,-115,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,516,517,1000,5000,1782402703041607442,1782402708041607442,11.572835,782.817382,92.5,10,-0.1772696,-0.886348,1.43981748,buy,120,4.91499452,120,125,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,517,519,1000,5000,1782402708041607442,1782402713041607442,4.768808,465.474861,-99.5,10,0.8057293,4.02864652,-0.61441888,sell,-55,5.81854709,55,60,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,518,519,1000,4500,1782402708541607442,1782402713041607442,18.197179,965.474861,-120.5,10,0.8057293,4.02864652,-0.16571949,sell,-55,5.81854709,55,60,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,519,521,1000,5500,1782402713041607442,1782402718541607442,23.498301,26.322764,-47.5,20,0.98471936,9.84719361,-0.19900712,sell,-195,-4.84735542,195,205,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,520,521,1000,5000,1782402713541607442,1782402718541607442,10.065694,526.322764,-47.5,20,0.98471936,9.84719361,-0.19902393,sell,-195,-4.84735542,195,205,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,521,523,1000,5500,1782402718541607442,1782402724041607442,2.158198,235.839549,110.5,10,0.99996764,4.99983819,-0.09654276,sell,60,-9.80453896,-60,-55,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,522,523,1000,5000,1782402719041607442,1782402724041607442,12.284751,735.839549,110.5,10,0.99996764,4.99983819,-0.09111599,sell,60,-9.80453896,-60,-55,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,523,525,1000,5500,1782402724041607442,1782402729541607442,14.203627,274.354952,67.5,10,-0.96094015,-4.80470077,-0.44894733,sell,-135,-5.19510423,135,140,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,524,525,1000,5000,1782402724541607442,1782402729541607442,17.887717,774.354952,-28.5,10,-0.96094015,-4.80470077,-0.47005433,sell,-135,-5.19510423,135,140,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,525,527,1000,5000,1782402729541607442,1782402734541607442,23.93807,431.250102,-316.5,20,-0.9999805,-9.999805,-0.47856889,sell,-255,9.93157551,255,265,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,526,527,1000,4500,1782402730041607442,1782402734541607442,0.26186,931.250102,-316.5,20,-0.9999805,-9.999805,-0.57778961,sell,-255,9.93157551,255,265,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,527,529,1000,6000,1782402734541607442,1782402740541607442,7.891733,94.243203,-20.5,10,-0.0136459,-0.06822949,0.77708687,buy,120,3.96204764,120,125,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,528,529,1000,5500,1782402735041607442,1782402740541607442,24.129678,594.243203,-20.5,10,-0.0136459,-0.06822949,0.77919641,buy,120,3.96204764,120,125,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,529,531,1000,5000,1782402740541607442,1782402745541607442,22.297665,379.779867,18.5,10,0.77876363,3.89381815,-0.40371384,sell,-120,-8.86682018,120,125,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,530,531,1000,4500,1782402741041607442,1782402745541607442,23.999733,879.779867,-50.5,10,0.77876363,3.89381815,-0.87991886,sell,-120,-8.86682018,120,125,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,531,533,1000,5500,1782402745541607442,1782402751041607442,12.338604,153.902040,-64.5,10,-0.99460041,-4.97300203,0.75359851,buy,-80,-0.02682267,-80,-75,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,532,533,1000,5000,1782402746041607442,1782402751041607442,7.680011,653.902040,-64.5,10,-0.99460041,-4.97300203,-0.18030601,sell,-80,-0.02682267,80,85,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,533,535,1000,5500,1782402751041607442,1782402756541607442,10.092432,151.536955,-47.5,10,-0.99996494,-4.9998247,1.02990652,buy,0,-0.00002469,0,5,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,534,535,1000,5000,1782402751541607442,1782402756541607442,6.29555,651.536955,-47.5,10,-0.99996494,-4.9998247,0.94781402,buy,0,-0.00002469,0,5,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,535,537,1000,5500,1782402756541607442,1782402762041607442,5.864341,54.310499,-84.5,10,-0.99996988,-4.99984939,0.74834398,buy,0,2.07719432,0,5,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,536,537,1000,5000,1782402757041607442,1782402762041607442,21.907596,554.310499,-84.5,10,-0.99996988,-4.99984939,0.47290077,buy,0,2.07719432,0,5,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,537,539,1000,5500,1782402762041607442,1782402767541607442,21.947147,269.177037,-30.5,10,-0.58453101,-2.92265507,1.02399579,buy,0,0.55944607,0,5,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,538,539,1000,5000,1782402762541607442,1782402767541607442,14.025275,769.177037,-30.5,10,-0.58453101,-2.92265507,0.65121785,buy,0,0.55944607,0,5,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,539,541,1000,5500,1782402767541607442,1782402773041607442,21.862822,394.960668,-28.5,10,-0.4726418,-2.363209,0.32303658,buy,-140,4.7228123,-140,-135,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,540,541,1000,5000,1782402768041607442,1782402773041607442,6.22736,894.960668,-28.5,10,-0.4726418,-2.363209,-0.10534503,sell,-140,4.7228123,140,145,label_only_not_decision_input
xemm_0625_t002_utc15_b,evaluation,normal_activity_liquidity,541,543,1000,5500,1782402773041607442,1782402778541607442,3.484122,382.221336,18.5,10,0.47192066,2.3596033,-0.29547794,sell,100,22.63858061,-100,-95,label_only_not_decision_input
