candidate_id,family,strategy_seq,ts_local,action,planned_action,reject_reason,throttle_reason,position,inventory_score,latency_signal_ms,book_view_stale_ms,stage5c_anchor_source,stage5c_suppress_buy,stage5c_suppress_sell,diagnostic_note
min_move_quote_age_churn_guard,min_move_quote_age_churn_guard,43,1778661018691551544,keep,keep,,,-0.002,0.33333333333333337,3.329629,3.329629,bookticker,0,0,candidate_trigger_sample_only
min_move_quote_age_churn_guard,min_move_quote_age_churn_guard,44,1778661018691933530,keep,keep,,,-0.002,0.33333333333333337,3.332257,3.332257,bookticker,0,0,candidate_trigger_sample_only
min_move_quote_age_churn_guard,min_move_quote_age_churn_guard,45,1778661018692232182,keep,keep,,,-0.002,0.33333333333333337,3.8294,3.8294,bookticker,0,0,candidate_trigger_sample_only
min_move_quote_age_churn_guard,min_move_quote_age_churn_guard,46,1778661018778393571,cancel_sell,cancel_sell,,,-0.002,0.33333333333333337,3.371223,3.371223,bookticker,0,0,candidate_trigger_sample_only
min_move_quote_age_churn_guard,min_move_quote_age_churn_guard,47,1778661018783545953,keep,keep,,,-0.002,0.33333333333333337,3.371223,3.371223,bookticker,0,0,candidate_trigger_sample_only
min_move_quote_age_churn_guard,min_move_quote_age_churn_guard,48,1778661018847816052,keep,submit_sell,quote_throttle,min_quote_update_interval,-0.002,0.33333333333333337,2.774649,2.774649,bookticker,0,0,candidate_trigger_sample_only
min_move_quote_age_churn_guard,min_move_quote_age_churn_guard,49,1778661018937756830,submit_sell,submit_sell,,,-0.002,0.33333333333333337,2.729148,2.729148,depth_guarded_fallback,0,0,candidate_trigger_sample_only
min_move_quote_age_churn_guard,min_move_quote_age_churn_guard,50,1778661018942605257,keep,keep,,,-0.002,0.33333333333333337,2.729148,2.729148,depth_guarded_fallback,0,0,candidate_trigger_sample_only
post_only_safety_interaction,post_only_safety_interaction,2,1778661017884280634,keep,keep,,,-0.002,0.33333333333333337,3.139484,3.139484,depth_guarded_fallback,0,0,candidate_trigger_sample_only
post_only_safety_interaction,post_only_safety_interaction,4,1778661017948662347,keep,keep,,,-0.002,0.33333333333333337,3.526208,3.526208,depth_guarded_fallback,0,0,candidate_trigger_sample_only
post_only_safety_interaction,post_only_safety_interaction,5,1778661017973449495,keep,keep,,,-0.002,0.33333333333333337,2.960875,2.960875,depth_guarded_fallback,0,0,candidate_trigger_sample_only
post_only_safety_interaction,post_only_safety_interaction,6,1778661017975699962,keep,keep,,,-0.002,0.33333333333333337,2.988466,2.988466,depth_guarded_fallback,0,0,candidate_trigger_sample_only
post_only_safety_interaction,post_only_safety_interaction,7,1778661017977873129,keep,keep,,,-0.002,0.33333333333333337,3.540416,3.540416,depth_guarded_fallback,0,0,candidate_trigger_sample_only
post_only_safety_interaction,post_only_safety_interaction,8,1778661017988661450,keep,keep,,,-0.002,0.33333333333333337,3.554948,3.554948,depth_guarded_fallback,0,0,candidate_trigger_sample_only
post_only_safety_interaction,post_only_safety_interaction,9,1778661018048605722,keep,keep,,,-0.002,0.33333333333333337,3.25099,3.25099,depth_guarded_fallback,0,0,candidate_trigger_sample_only
post_only_safety_interaction,post_only_safety_interaction,10,1778661018072221852,keep,keep,,,-0.002,0.33333333333333337,4.599339,4.599339,depth_guarded_fallback,0,0,candidate_trigger_sample_only
post_only_safety_interaction,post_only_safety_interaction,11,1778661018072601706,cancel_buy,cancel_buy,,,-0.002,0.33333333333333337,4.599339,4.599339,depth_guarded_fallback,0,0,candidate_trigger_sample_only
post_only_safety_interaction,post_only_safety_interaction,21,1778661018246487046,keep,keep,,,-0.002,0.33333333333333337,3.141105,3.141105,depth_guarded_fallback,0,0,candidate_trigger_sample_only
post_only_safety_interaction,post_only_safety_interaction,22,1778661018264523147,keep,keep,,,-0.002,0.33333333333333337,3.579279,3.579279,depth_guarded_fallback,0,0,candidate_trigger_sample_only
post_only_safety_interaction,post_only_safety_interaction,23,1778661018272604598,submit_buy,submit_buy,,,-0.002,0.33333333333333337,3.564941,3.564941,depth_guarded_fallback,0,0,candidate_trigger_sample_only
post_only_safety_interaction,post_only_safety_interaction,24,1778661018273214929,keep,keep,,,-0.002,0.33333333333333337,3.564941,3.564941,depth_guarded_fallback,0,0,candidate_trigger_sample_only
post_only_safety_interaction,post_only_safety_interaction,25,1778661018274648666,keep,keep,,,-0.002,0.33333333333333337,4.451685,4.451685,depth_guarded_fallback,0,0,candidate_trigger_sample_only
post_only_safety_interaction,post_only_safety_interaction,26,1778661018274985322,keep,submit_sell,quote_throttle,min_quote_update_interval,-0.002,0.33333333333333337,4.451685,4.451685,depth_guarded_fallback,0,0,candidate_trigger_sample_only
post_only_safety_interaction,post_only_safety_interaction,27,1778661018277777843,keep,submit_sell,quote_throttle,min_quote_update_interval,-0.002,0.33333333333333337,3.298377,3.298377,depth_guarded_fallback,0,0,candidate_trigger_sample_only
post_only_safety_interaction,post_only_safety_interaction,28,1778661018278238748,keep,submit_sell,quote_throttle,min_quote_update_interval,-0.002,0.33333333333333337,3.298377,3.298377,depth_guarded_fallback,0,0,candidate_trigger_sample_only
post_only_safety_interaction,post_only_safety_interaction,34,1778661018622976866,cancel_sell,cancel_sell,,,-0.002,0.33333333333333337,3.932401,3.932401,depth_guarded_fallback,0,0,candidate_trigger_sample_only
post_only_safety_interaction,post_only_safety_interaction,49,1778661018937756830,submit_sell,submit_sell,,,-0.002,0.33333333333333337,2.729148,2.729148,depth_guarded_fallback,0,0,candidate_trigger_sample_only
post_only_safety_interaction,post_only_safety_interaction,50,1778661018942605257,keep,keep,,,-0.002,0.33333333333333337,2.729148,2.729148,depth_guarded_fallback,0,0,candidate_trigger_sample_only
post_only_safety_interaction,post_only_safety_interaction,51,1778661018943142627,keep,keep,,,-0.002,0.33333333333333337,2.729148,2.729148,depth_guarded_fallback,0,0,candidate_trigger_sample_only
post_only_safety_interaction,post_only_safety_interaction,52,1778661019006001642,cancel_sell,cancel_sell,,,-0.002,0.33333333333333337,2.967212,2.967212,depth_guarded_fallback,0,0,candidate_trigger_sample_only
post_only_safety_interaction,post_only_safety_interaction,53,1778661019010584018,keep,keep,,,-0.002,0.33333333333333337,2.967212,2.967212,depth_guarded_fallback,0,0,candidate_trigger_sample_only
post_only_safety_interaction,post_only_safety_interaction,54,1778661019011420586,keep,submit_sell,quote_throttle,min_quote_update_interval,-0.002,0.33333333333333337,2.967212,2.967212,depth_guarded_fallback,0,0,candidate_trigger_sample_only
post_only_safety_interaction,post_only_safety_interaction,55,1778661019127607660,keep,submit_sell,quote_throttle,min_quote_update_interval,-0.002,0.33333333333333337,3.583903,3.583903,depth_guarded_fallback,0,0,candidate_trigger_sample_only
post_only_safety_interaction,post_only_safety_interaction,56,1778661019128177372,keep,submit_sell,quote_throttle,min_quote_update_interval,-0.002,0.33333333333333337,3.598809,3.598809,depth_guarded_fallback,0,0,candidate_trigger_sample_only
post_only_safety_interaction,post_only_safety_interaction,57,1778661019128518992,keep,submit_sell,quote_throttle,min_quote_update_interval,-0.002,0.33333333333333337,3.603245,3.603245,depth_guarded_fallback,0,0,candidate_trigger_sample_only
post_only_safety_interaction,post_only_safety_interaction,58,1778661019128825317,keep,submit_sell,quote_throttle,min_quote_update_interval,-0.002,0.33333333333333337,3.605359,3.605359,depth_guarded_fallback,0,0,candidate_trigger_sample_only
post_only_safety_interaction,post_only_safety_interaction,59,1778661019129123162,keep,submit_sell,quote_throttle,min_quote_update_interval,-0.002,0.33333333333333337,3.60761,3.60761,depth_guarded_fallback,0,0,candidate_trigger_sample_only
post_only_safety_interaction,post_only_safety_interaction,65,1778661020067081735,cancel_sell,cancel_sell,,,-0.002,0.33333333333333337,3.052065,3.052065,depth_guarded_fallback,0,0,candidate_trigger_sample_only
post_only_safety_interaction,post_only_safety_interaction,66,1778661020071679536,keep,keep,,,-0.002,0.33333333333333337,3.052065,3.052065,depth_guarded_fallback,0,0,candidate_trigger_sample_only
post_only_safety_interaction,post_only_safety_interaction,67,1778661020072431067,keep,submit_sell,quote_throttle,min_quote_update_interval,-0.002,0.33333333333333337,3.052065,3.052065,depth_guarded_fallback,0,0,candidate_trigger_sample_only
post_only_safety_interaction,post_only_safety_interaction,69,1778661020758915811,submit_sell,submit_sell,,,-0.002,0.33333333333333337,2.874107,2.874107,depth_guarded_fallback,0,0,candidate_trigger_sample_only
post_only_safety_interaction,post_only_safety_interaction,70,1778661020764825506,keep,keep,,,-0.002,0.33333333333333337,2.874107,2.874107,depth_guarded_fallback,0,0,candidate_trigger_sample_only
post_only_safety_interaction,post_only_safety_interaction,71,1778661020765240181,keep,keep,,,-0.002,0.33333333333333337,2.874107,2.874107,depth_guarded_fallback,0,0,candidate_trigger_sample_only
post_only_safety_interaction,post_only_safety_interaction,158,1778661022788551218,cancel_buy,cancel_buy,,,-0.002,0.33333333333333337,3.470663,3.470663,depth_guarded_fallback,0,0,candidate_trigger_sample_only
post_only_safety_interaction,post_only_safety_interaction,159,1778661022793353179,keep,submit_buy,quote_throttle,min_quote_update_interval,-0.002,0.33333333333333337,3.470663,3.470663,depth_guarded_fallback,0,0,candidate_trigger_sample_only
post_only_safety_interaction,post_only_safety_interaction,160,1778661022793824206,keep,submit_buy,quote_throttle,min_quote_update_interval,-0.002,0.33333333333333337,3.470663,3.470663,depth_guarded_fallback,0,0,candidate_trigger_sample_only
post_only_safety_interaction,post_only_safety_interaction,161,1778661023007542333,submit_buy,submit_buy,,,-0.002,0.33333333333333337,3.498055,3.498055,depth_guarded_fallback,0,0,candidate_trigger_sample_only
post_only_safety_interaction,post_only_safety_interaction,162,1778661023012253793,keep,keep,,,-0.002,0.33333333333333337,3.498055,3.498055,depth_guarded_fallback,0,0,candidate_trigger_sample_only
post_only_safety_interaction,post_only_safety_interaction,163,1778661023012815643,keep,keep,,,-0.002,0.33333333333333337,3.498055,3.498055,depth_guarded_fallback,0,0,candidate_trigger_sample_only
post_only_safety_interaction,post_only_safety_interaction,164,1778661023124129600,keep,keep,,,-0.002,0.33333333333333337,3.055859,3.055859,depth_guarded_fallback,0,0,candidate_trigger_sample_only
post_only_safety_interaction,post_only_safety_interaction,165,1778661023188962429,keep,keep,,,-0.002,0.33333333333333337,2.901966,2.901966,depth_guarded_fallback,0,0,candidate_trigger_sample_only
post_only_safety_interaction,post_only_safety_interaction,169,1778661024363467116,submit_buy,submit_buy,,,-0.002,0.33333333333333337,3.449784,3.449784,depth_guarded_fallback,0,0,candidate_trigger_sample_only
post_only_safety_interaction,post_only_safety_interaction,188,1778661025982489779,submit_buy,submit_buy,,,-0.002,0.33333333333333337,3.438725,3.438725,depth_guarded_fallback,0,0,candidate_trigger_sample_only
post_only_safety_interaction,post_only_safety_interaction,189,1778661025987107496,keep,keep,,,-0.002,0.33333333333333337,3.438725,3.438725,depth_guarded_fallback,0,0,candidate_trigger_sample_only
post_only_safety_interaction,post_only_safety_interaction,190,1778661025987673192,keep,keep,,,-0.002,0.33333333333333337,3.438725,3.438725,depth_guarded_fallback,0,0,candidate_trigger_sample_only
post_only_safety_interaction,post_only_safety_interaction,191,1778661026114972694,keep,keep,,,-0.002,0.33333333333333337,2.941275,2.941275,depth_guarded_fallback,0,0,candidate_trigger_sample_only
post_only_safety_interaction,post_only_safety_interaction,192,1778661026266050587,keep,keep,,,-0.002,0.33333333333333337,3.015372,3.015372,depth_guarded_fallback,0,0,candidate_trigger_sample_only
post_only_safety_interaction,post_only_safety_interaction,193,1778661026777878540,cancel_buy,cancel_buy,,,-0.002,0.33333333333333337,2.851806,2.851806,depth_guarded_fallback,0,0,candidate_trigger_sample_only
