artifact_schema_version,artifact_generation_task_id,source_task_id,source_artifact_path,source_sample_id,source_row_reference,source_observation_ts,context_basis_mid_ticks,basis_magnitude_bucket,hl_top5_imbalance_bucket,hl_microprice_minus_mid_bucket,input_binance_mid_move_ticks_from_prev,spread_bucket,join_age_bucket,visible_movement_bucket,case_label,horizon_ms,effective_future_row_delta_count,hyperliquid_future_mid_move_ticks,fill_probability_unproven,queue_position_unproven,post_only_reject_unproven,cancel_fill_race_unproven,fees_rebates_spread_capture_unproven,inventory_lifecycle_unproven,real_order_lifecycle_unproven,validator_schema_pass,validator_no_action_fields_pass,validator_future_label_output_only_pass
basis_positive_row_level_read_only_artifact_v1,0609T008,0609T003,/home/molly/project/hftbacktest/local_live_analysis/basis_positive_targeted_public_collection_0609T002/binance_led_hyperliquid_pricing_signal_xemm_0609_normal_b_event/pricing_signal_rows.csv,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=734:future_row_index=736:horizon_ms=1000,1780942858699528625,19.5,basis_positive_medium,hl_top5_imbalance_positive_small,hl_microprice_minus_mid_positive_small,0,spread_10_20_ticks,join_age_0_50ms,visible_movement_zero,basis_positive_clean_context,1000,2,0,True,True,True,True,True,True,True,True,True,True
basis_positive_row_level_read_only_artifact_v1,0609T008,0609T003,/home/molly/project/hftbacktest/local_live_analysis/basis_positive_targeted_public_collection_0609T002/binance_led_hyperliquid_pricing_signal_xemm_0609_normal_b_event/pricing_signal_rows.csv,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=735:future_row_index=737:horizon_ms=1000,1780942859338733605,49.5,basis_positive_large,hl_top5_imbalance_positive_small,hl_microprice_minus_mid_positive_small,0,spread_10_20_ticks,join_age_0_50ms,visible_movement_zero,basis_positive_clean_context,1000,2,20,True,True,True,True,True,True,True,True,True,True
basis_positive_row_level_read_only_artifact_v1,0609T008,0609T003,/home/molly/project/hftbacktest/local_live_analysis/basis_positive_targeted_public_collection_0609T002/binance_led_hyperliquid_pricing_signal_xemm_0609_normal_b_event/pricing_signal_rows.csv,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=736:future_row_index=738:horizon_ms=1000,1780942859789136740,49.5,basis_positive_large,hl_top5_imbalance_positive_small,hl_microprice_minus_mid_positive_small,0,spread_10_20_ticks,join_age_0_50ms,visible_movement_zero,basis_positive_clean_context,1000,2,70,True,True,True,True,True,True,True,True,True,True
basis_positive_row_level_read_only_artifact_v1,0609T008,0609T003,/home/molly/project/hftbacktest/local_live_analysis/basis_positive_targeted_public_collection_0609T002/binance_led_hyperliquid_pricing_signal_xemm_0609_normal_b_event/pricing_signal_rows.csv,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=737:future_row_index=740:horizon_ms=1000,1780942860421220830,29.5,basis_positive_medium,hl_top5_imbalance_positive_small,hl_microprice_minus_mid_positive_small,0,spread_10_20_ticks,join_age_0_50ms,visible_movement_zero,basis_positive_clean_context,1000,3,10,True,True,True,True,True,True,True,True,True,True
basis_positive_row_level_read_only_artifact_v1,0609T008,0609T003,/home/molly/project/hftbacktest/local_live_analysis/basis_positive_targeted_public_collection_0609T002/binance_led_hyperliquid_pricing_signal_xemm_0609_normal_b_event/pricing_signal_rows.csv,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=744:future_row_index=746:horizon_ms=1000,1780942864126359067,19.5,basis_positive_medium,hl_top5_imbalance_positive_small,hl_microprice_minus_mid_positive_small,0,spread_10_20_ticks,join_age_0_50ms,visible_movement_zero,basis_positive_clean_context,1000,2,0,True,True,True,True,True,True,True,True,True,True
basis_positive_row_level_read_only_artifact_v1,0609T008,0609T003,/home/molly/project/hftbacktest/local_live_analysis/basis_positive_targeted_public_collection_0609T002/binance_led_hyperliquid_pricing_signal_xemm_0609_normal_b_event/pricing_signal_rows.csv,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=745:future_row_index=747:horizon_ms=1000,1780942864665931375,19.5,basis_positive_medium,hl_top5_imbalance_positive_small,hl_microprice_minus_mid_positive_small,0,spread_10_20_ticks,join_age_0_50ms,visible_movement_zero,basis_positive_clean_context,1000,2,0,True,True,True,True,True,True,True,True,True,True
basis_positive_row_level_read_only_artifact_v1,0609T008,0609T003,/home/molly/project/hftbacktest/local_live_analysis/basis_positive_targeted_public_collection_0609T002/binance_led_hyperliquid_pricing_signal_xemm_0609_normal_b_event/pricing_signal_rows.csv,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=746:future_row_index=748:horizon_ms=1000,1780942865189273565,19.5,basis_positive_medium,hl_top5_imbalance_positive_small,hl_microprice_minus_mid_positive_small,0,spread_10_20_ticks,join_age_0_50ms,visible_movement_zero,basis_positive_clean_context,1000,2,0,True,True,True,True,True,True,True,True,True,True
basis_positive_row_level_read_only_artifact_v1,0609T008,0609T003,/home/molly/project/hftbacktest/local_live_analysis/basis_positive_targeted_public_collection_0609T002/binance_led_hyperliquid_pricing_signal_xemm_0609_normal_b_event/pricing_signal_rows.csv,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=747:future_row_index=749:horizon_ms=1000,1780942865728655544,19.5,basis_positive_medium,hl_top5_imbalance_positive_small,hl_microprice_minus_mid_positive_small,0,spread_10_20_ticks,join_age_0_50ms,visible_movement_zero,basis_positive_clean_context,1000,2,0,True,True,True,True,True,True,True,True,True,True
basis_positive_row_level_read_only_artifact_v1,0609T008,0609T003,/home/molly/project/hftbacktest/local_live_analysis/basis_positive_targeted_public_collection_0609T002/binance_led_hyperliquid_pricing_signal_xemm_0609_normal_b_event/pricing_signal_rows.csv,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=765:future_row_index=767:horizon_ms=1000,1780942875679122868,181.5,basis_positive_large,hl_top5_imbalance_positive_small,hl_microprice_minus_mid_positive_small,0,spread_10_20_ticks,join_age_0_50ms,visible_movement_zero,basis_positive_clean_context,1000,2,120,True,True,True,True,True,True,True,True,True,True
basis_positive_row_level_read_only_artifact_v1,0609T008,0609T003,/home/molly/project/hftbacktest/local_live_analysis/basis_positive_targeted_public_collection_0609T002/binance_led_hyperliquid_pricing_signal_xemm_0609_normal_b_event/pricing_signal_rows.csv,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=766:future_row_index=769:horizon_ms=1000,1780942876399102214,71.5,basis_positive_large,hl_top5_imbalance_positive_small,hl_microprice_minus_mid_positive_small,0,spread_10_20_ticks,join_age_0_50ms,visible_movement_zero,basis_positive_clean_context,1000,3,40,True,True,True,True,True,True,True,True,True,True
basis_positive_row_level_read_only_artifact_v1,0609T008,0609T003,/home/molly/project/hftbacktest/local_live_analysis/basis_positive_targeted_public_collection_0609T002/binance_led_hyperliquid_pricing_signal_xemm_0609_normal_b_event/pricing_signal_rows.csv,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=767:future_row_index=769:horizon_ms=1000,1780942876860689164,61.5,basis_positive_large,hl_top5_imbalance_positive_small,hl_microprice_minus_mid_positive_small,0,spread_10_20_ticks,join_age_0_50ms,visible_movement_zero,basis_positive_clean_context,1000,2,30,True,True,True,True,True,True,True,True,True,True
basis_positive_row_level_read_only_artifact_v1,0609T008,0609T003,/home/molly/project/hftbacktest/local_live_analysis/basis_positive_targeted_public_collection_0609T002/binance_led_hyperliquid_pricing_signal_xemm_0609_normal_b_event/pricing_signal_rows.csv,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=768:future_row_index=770:horizon_ms=1000,1780942877393716773,69.5,basis_positive_large,hl_top5_imbalance_positive_small,hl_microprice_minus_mid_positive_small,0,spread_10_20_ticks,join_age_0_50ms,visible_movement_zero,basis_positive_clean_context,1000,2,45,True,True,True,True,True,True,True,True,True,True
basis_positive_row_level_read_only_artifact_v1,0609T008,0609T003,/home/molly/project/hftbacktest/local_live_analysis/basis_positive_targeted_public_collection_0609T002/binance_led_hyperliquid_pricing_signal_xemm_0609_normal_b_event/pricing_signal_rows.csv,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=769:future_row_index=771:horizon_ms=1000,1780942877961187618,54.5,basis_positive_large,hl_top5_imbalance_positive_small,hl_microprice_minus_mid_positive_small,0,spread_10_20_ticks,join_age_0_50ms,visible_movement_zero,basis_positive_clean_context,1000,2,30,True,True,True,True,True,True,True,True,True,True
basis_positive_row_level_read_only_artifact_v1,0609T008,0609T003,/home/molly/project/hftbacktest/local_live_analysis/basis_positive_targeted_public_collection_0609T002/binance_led_hyperliquid_pricing_signal_xemm_0609_normal_b_event/pricing_signal_rows.csv,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=770:future_row_index=772:horizon_ms=1000,1780942878453503341,24.5,basis_positive_medium,hl_top5_imbalance_positive_small,hl_microprice_minus_mid_positive_small,0,spread_10_20_ticks,join_age_0_50ms,visible_movement_zero,basis_positive_clean_context,1000,2,25,True,True,True,True,True,True,True,True,True,True
basis_positive_row_level_read_only_artifact_v1,0609T008,0609T003,/home/molly/project/hftbacktest/local_live_analysis/basis_positive_targeted_public_collection_0609T002/binance_led_hyperliquid_pricing_signal_xemm_0609_normal_b_event/pricing_signal_rows.csv,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=771:future_row_index=774:horizon_ms=1000,1780942879018633267,131.5,basis_positive_large,hl_top5_imbalance_positive_small,hl_microprice_minus_mid_positive_small,34,spread_10_20_ticks,join_age_0_50ms,visible_movement_nonzero,basis_positive_clean_context,1000,3,100,True,True,True,True,True,True,True,True,True,True
basis_positive_row_level_read_only_artifact_v1,0609T008,0609T003,/home/molly/project/hftbacktest/local_live_analysis/basis_positive_targeted_public_collection_0609T002/binance_led_hyperliquid_pricing_signal_xemm_0609_normal_b_event/pricing_signal_rows.csv,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=772:future_row_index=775:horizon_ms=1000,1780942879515319273,106.5,basis_positive_large,hl_top5_imbalance_positive_small,hl_microprice_minus_mid_positive_medium,0,spread_gt_20_ticks,join_age_0_50ms,visible_movement_zero,basis_positive_clean_context,1000,3,75,True,True,True,True,True,True,True,True,True,True
basis_positive_row_level_read_only_artifact_v1,0609T008,0609T003,/home/molly/project/hftbacktest/local_live_analysis/basis_positive_targeted_public_collection_0609T002/binance_led_hyperliquid_pricing_signal_xemm_0609_normal_b_event/pricing_signal_rows.csv,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=773:future_row_index=775:horizon_ms=1000,1780942879997593608,31.5,basis_positive_medium,hl_top5_imbalance_positive_small,hl_microprice_minus_mid_positive_small,0,spread_10_20_ticks,join_age_0_50ms,visible_movement_zero,basis_positive_clean_context,1000,2,0,True,True,True,True,True,True,True,True,True,True
basis_positive_row_level_read_only_artifact_v1,0609T008,0609T003,/home/molly/project/hftbacktest/local_live_analysis/basis_positive_targeted_public_collection_0609T002/binance_led_hyperliquid_pricing_signal_xemm_0609_normal_b_event/pricing_signal_rows.csv,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=774:future_row_index=776:horizon_ms=1000,1780942880508516852,31.5,basis_positive_medium,hl_top5_imbalance_positive_small,hl_microprice_minus_mid_positive_small,0,spread_10_20_ticks,join_age_0_50ms,visible_movement_zero,basis_positive_clean_context,1000,2,0,True,True,True,True,True,True,True,True,True,True
basis_positive_row_level_read_only_artifact_v1,0609T008,0609T003,/home/molly/project/hftbacktest/local_live_analysis/basis_positive_targeted_public_collection_0609T002/binance_led_hyperliquid_pricing_signal_xemm_0609_normal_b_event/pricing_signal_rows.csv,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=775:future_row_index=777:horizon_ms=1000,1780942881091015603,31.5,basis_positive_medium,hl_top5_imbalance_positive_small,hl_microprice_minus_mid_positive_small,0,spread_10_20_ticks,join_age_0_50ms,visible_movement_zero,basis_positive_clean_context,1000,2,5,True,True,True,True,True,True,True,True,True,True
basis_positive_row_level_read_only_artifact_v1,0609T008,0609T003,/home/molly/project/hftbacktest/local_live_analysis/basis_positive_targeted_public_collection_0609T002/binance_led_hyperliquid_pricing_signal_xemm_0609_normal_b_event/pricing_signal_rows.csv,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=776:future_row_index=778:horizon_ms=1000,1780942881614511515,31.5,basis_positive_medium,hl_top5_imbalance_positive_small,hl_microprice_minus_mid_positive_small,0,spread_10_20_ticks,join_age_0_50ms,visible_movement_zero,basis_positive_clean_context,1000,2,10,True,True,True,True,True,True,True,True,True,True
basis_positive_row_level_read_only_artifact_v1,0609T008,0609T003,/home/molly/project/hftbacktest/local_live_analysis/basis_positive_targeted_public_collection_0609T002/binance_led_hyperliquid_pricing_signal_xemm_0609_normal_b_event/pricing_signal_rows.csv,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=777:future_row_index=779:horizon_ms=1000,1780942882135756712,26.5,basis_positive_medium,hl_top5_imbalance_positive_small,hl_microprice_minus_mid_positive_small,0,spread_10_20_ticks,join_age_0_50ms,visible_movement_zero,basis_positive_clean_context,1000,2,5,True,True,True,True,True,True,True,True,True,True
basis_positive_row_level_read_only_artifact_v1,0609T008,0609T003,/home/molly/project/hftbacktest/local_live_analysis/basis_positive_targeted_public_collection_0609T002/binance_led_hyperliquid_pricing_signal_xemm_0609_normal_b_event/pricing_signal_rows.csv,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=778:future_row_index=780:horizon_ms=1000,1780942882886991698,48.5,basis_positive_large,hl_top5_imbalance_positive_small,hl_microprice_minus_mid_positive_small,0,spread_10_20_ticks,join_age_0_50ms,visible_movement_zero,basis_positive_clean_context,1000,2,10,True,True,True,True,True,True,True,True,True,True
basis_positive_row_level_read_only_artifact_v1,0609T008,0609T003,/home/molly/project/hftbacktest/local_live_analysis/basis_positive_targeted_public_collection_0609T002/binance_led_hyperliquid_pricing_signal_xemm_0609_normal_b_event/pricing_signal_rows.csv,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=779:future_row_index=781:horizon_ms=1000,1780942883271475218,48.5,basis_positive_large,hl_top5_imbalance_positive_small,hl_microprice_minus_mid_positive_small,0,spread_10_20_ticks,join_age_0_50ms,visible_movement_zero,basis_positive_clean_context,1000,2,10,True,True,True,True,True,True,True,True,True,True
basis_positive_row_level_read_only_artifact_v1,0609T008,0609T003,/home/molly/project/hftbacktest/local_live_analysis/basis_positive_targeted_public_collection_0609T002/binance_led_hyperliquid_pricing_signal_xemm_0609_normal_b_event/pricing_signal_rows.csv,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=780:future_row_index=783:horizon_ms=1000,1780942884259833246,68.5,basis_positive_large,hl_top5_imbalance_positive_small,hl_microprice_minus_mid_positive_small,0,spread_10_20_ticks,join_age_0_50ms,visible_movement_zero,basis_positive_clean_context,1000,3,10,True,True,True,True,True,True,True,True,True,True
basis_positive_row_level_read_only_artifact_v1,0609T008,0609T003,/home/molly/project/hftbacktest/local_live_analysis/basis_positive_targeted_public_collection_0609T002/binance_led_hyperliquid_pricing_signal_xemm_0609_normal_b_event/pricing_signal_rows.csv,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=781:future_row_index=784:horizon_ms=1000,1780942884618682640,68.5,basis_positive_large,hl_top5_imbalance_positive_small,hl_microprice_minus_mid_positive_small,0,spread_10_20_ticks,join_age_0_50ms,visible_movement_zero,basis_positive_clean_context,1000,3,10,True,True,True,True,True,True,True,True,True,True
basis_positive_row_level_read_only_artifact_v1,0609T008,0609T003,/home/molly/project/hftbacktest/local_live_analysis/basis_positive_targeted_public_collection_0609T002/binance_led_hyperliquid_pricing_signal_xemm_0609_normal_b_event/pricing_signal_rows.csv,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=782:future_row_index=784:horizon_ms=1000,1780942884874283416,68.5,basis_positive_large,hl_top5_imbalance_positive_small,hl_microprice_minus_mid_positive_small,0,spread_10_20_ticks,join_age_0_50ms,visible_movement_zero,basis_positive_clean_context,1000,2,10,True,True,True,True,True,True,True,True,True,True
basis_positive_row_level_read_only_artifact_v1,0609T008,0609T003,/home/molly/project/hftbacktest/local_live_analysis/basis_positive_targeted_public_collection_0609T002/binance_led_hyperliquid_pricing_signal_xemm_0609_normal_b_event/pricing_signal_rows.csv,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=783:future_row_index=785:horizon_ms=1000,1780942885436114263,58.5,basis_positive_large,hl_top5_imbalance_positive_small,hl_microprice_minus_mid_positive_small,0,spread_10_20_ticks,join_age_0_50ms,visible_movement_zero,basis_positive_clean_context,1000,2,30,True,True,True,True,True,True,True,True,True,True
basis_positive_row_level_read_only_artifact_v1,0609T008,0609T003,/home/molly/project/hftbacktest/local_live_analysis/basis_positive_targeted_public_collection_0609T002/binance_led_hyperliquid_pricing_signal_xemm_0609_normal_b_event/pricing_signal_rows.csv,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=784:future_row_index=786:horizon_ms=1000,1780942885915861306,58.5,basis_positive_large,hl_top5_imbalance_positive_small,hl_microprice_minus_mid_positive_small,0,spread_10_20_ticks,join_age_0_50ms,visible_movement_zero,basis_positive_clean_context,1000,2,30,True,True,True,True,True,True,True,True,True,True
basis_positive_row_level_read_only_artifact_v1,0609T008,0609T003,/home/molly/project/hftbacktest/local_live_analysis/basis_positive_targeted_public_collection_0609T002/binance_led_hyperliquid_pricing_signal_xemm_0609_normal_b_event/pricing_signal_rows.csv,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=785:future_row_index=787:horizon_ms=1000,1780942886455519034,28.5,basis_positive_medium,hl_top5_imbalance_positive_small,hl_microprice_minus_mid_positive_small,0,spread_10_20_ticks,join_age_0_50ms,visible_movement_zero,basis_positive_clean_context,1000,2,0,True,True,True,True,True,True,True,True,True,True
basis_positive_row_level_read_only_artifact_v1,0609T008,0609T003,/home/molly/project/hftbacktest/local_live_analysis/basis_positive_targeted_public_collection_0609T002/binance_led_hyperliquid_pricing_signal_xemm_0609_normal_b_event/pricing_signal_rows.csv,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=786:future_row_index=788:horizon_ms=1000,1780942886976908668,28.5,basis_positive_medium,hl_top5_imbalance_positive_small,hl_microprice_minus_mid_positive_small,0,spread_10_20_ticks,join_age_0_50ms,visible_movement_zero,basis_positive_clean_context,1000,2,0,True,True,True,True,True,True,True,True,True,True
basis_positive_row_level_read_only_artifact_v1,0609T008,0609T003,/home/molly/project/hftbacktest/local_live_analysis/basis_positive_targeted_public_collection_0609T002/binance_led_hyperliquid_pricing_signal_xemm_0609_normal_b_event/pricing_signal_rows.csv,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=787:future_row_index=790:horizon_ms=1000,1780942887877506740,28.5,basis_positive_medium,hl_top5_imbalance_positive_small,hl_microprice_minus_mid_positive_small,0,spread_10_20_ticks,join_age_0_50ms,visible_movement_zero,basis_positive_clean_context,1000,3,0,True,True,True,True,True,True,True,True,True,True
basis_positive_row_level_read_only_artifact_v1,0609T008,0609T003,/home/molly/project/hftbacktest/local_live_analysis/basis_positive_targeted_public_collection_0609T002/binance_led_hyperliquid_pricing_signal_xemm_0609_normal_b_event/pricing_signal_rows.csv,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=811:future_row_index=813:horizon_ms=1000,1780942900490868757,52.5,basis_positive_large,hl_top5_imbalance_positive_small,hl_microprice_minus_mid_positive_small,0,spread_10_20_ticks,join_age_0_50ms,visible_movement_zero,basis_positive_clean_context,1000,2,30,True,True,True,True,True,True,True,True,True,True
basis_positive_row_level_read_only_artifact_v1,0609T008,0609T003,/home/molly/project/hftbacktest/local_live_analysis/basis_positive_targeted_public_collection_0609T002/binance_led_hyperliquid_pricing_signal_xemm_0609_normal_b_event/pricing_signal_rows.csv,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=812:future_row_index=814:horizon_ms=1000,1780942900993203711,32.5,basis_positive_medium,hl_top5_imbalance_positive_small,hl_microprice_minus_mid_positive_small,0,spread_10_20_ticks,join_age_0_50ms,visible_movement_zero,basis_positive_clean_context,1000,2,10,True,True,True,True,True,True,True,True,True,True
basis_positive_row_level_read_only_artifact_v1,0609T008,0609T003,/home/molly/project/hftbacktest/local_live_analysis/basis_positive_targeted_public_collection_0609T002/binance_led_hyperliquid_pricing_signal_xemm_0609_normal_b_event/pricing_signal_rows.csv,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=813:future_row_index=815:horizon_ms=1000,1780942901556221808,22.5,basis_positive_medium,hl_top5_imbalance_positive_small,hl_microprice_minus_mid_positive_small,0,spread_10_20_ticks,join_age_0_50ms,visible_movement_zero,basis_positive_clean_context,1000,2,20,True,True,True,True,True,True,True,True,True,True
basis_positive_row_level_read_only_artifact_v1,0609T008,0609T003,/home/molly/project/hftbacktest/local_live_analysis/basis_positive_targeted_public_collection_0609T002/binance_led_hyperliquid_pricing_signal_xemm_0609_normal_b_event/pricing_signal_rows.csv,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=814:future_row_index=816:horizon_ms=1000,1780942902048323461,22.5,basis_positive_medium,hl_top5_imbalance_positive_small,hl_microprice_minus_mid_positive_small,0,spread_10_20_ticks,join_age_0_50ms,visible_movement_zero,basis_positive_clean_context,1000,2,20,True,True,True,True,True,True,True,True,True,True
basis_positive_row_level_read_only_artifact_v1,0609T008,0609T003,/home/molly/project/hftbacktest/local_live_analysis/basis_positive_targeted_public_collection_0609T002/binance_led_hyperliquid_pricing_signal_xemm_0609_normal_b_event/pricing_signal_rows.csv,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=850:future_row_index=852:horizon_ms=1000,1780942921532708364,82.5,basis_positive_large,hl_top5_imbalance_positive_small,hl_microprice_minus_mid_positive_small,0,spread_10_20_ticks,join_age_0_50ms,visible_movement_zero,basis_positive_clean_context,1000,2,80,True,True,True,True,True,True,True,True,True,True
basis_positive_row_level_read_only_artifact_v1,0609T008,0609T003,/home/molly/project/hftbacktest/local_live_analysis/basis_positive_targeted_public_collection_0609T002/binance_led_hyperliquid_pricing_signal_xemm_0609_normal_b_event/pricing_signal_rows.csv,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=851:future_row_index=853:horizon_ms=1000,1780942922200184271,154.5,basis_positive_large,hl_top5_imbalance_positive_small,hl_microprice_minus_mid_positive_small,0,spread_10_20_ticks,join_age_0_50ms,visible_movement_zero,basis_positive_clean_context,1000,2,80,True,True,True,True,True,True,True,True,True,True
basis_positive_row_level_read_only_artifact_v1,0609T008,0609T003,/home/molly/project/hftbacktest/local_live_analysis/basis_positive_targeted_public_collection_0609T002/binance_led_hyperliquid_pricing_signal_xemm_0609_normal_b_event/pricing_signal_rows.csv,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=852:future_row_index=854:horizon_ms=1000,1780942922655531739,74.5,basis_positive_large,hl_top5_imbalance_positive_small,hl_microprice_minus_mid_positive_small,0,spread_10_20_ticks,join_age_0_50ms,visible_movement_zero,basis_positive_clean_context,1000,2,0,True,True,True,True,True,True,True,True,True,True
basis_positive_row_level_read_only_artifact_v1,0609T008,0609T003,/home/molly/project/hftbacktest/local_live_analysis/basis_positive_targeted_public_collection_0609T002/binance_led_hyperliquid_pricing_signal_xemm_0609_normal_b_event/pricing_signal_rows.csv,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=853:future_row_index=855:horizon_ms=1000,1780942923324735499,176.5,basis_positive_large,hl_top5_imbalance_positive_small,hl_microprice_minus_mid_positive_small,0,spread_10_20_ticks,join_age_0_50ms,visible_movement_zero,basis_positive_clean_context,1000,2,80,True,True,True,True,True,True,True,True,True,True
basis_positive_row_level_read_only_artifact_v1,0609T008,0609T003,/home/molly/project/hftbacktest/local_live_analysis/basis_positive_targeted_public_collection_0609T002/binance_led_hyperliquid_pricing_signal_xemm_0609_normal_b_event/pricing_signal_rows.csv,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=854:future_row_index=856:horizon_ms=1000,1780942923852208275,176.5,basis_positive_large,hl_top5_imbalance_positive_small,hl_microprice_minus_mid_positive_small,0,spread_10_20_ticks,join_age_0_50ms,visible_movement_zero,basis_positive_clean_context,1000,2,80,True,True,True,True,True,True,True,True,True,True
basis_positive_row_level_read_only_artifact_v1,0609T008,0609T003,/home/molly/project/hftbacktest/local_live_analysis/basis_positive_targeted_public_collection_0609T002/binance_led_hyperliquid_pricing_signal_xemm_0609_normal_b_event/pricing_signal_rows.csv,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=855:future_row_index=858:horizon_ms=1000,1780942924470918446,144.5,basis_positive_large,hl_top5_imbalance_positive_small,hl_microprice_minus_mid_positive_small,0,spread_10_20_ticks,join_age_0_50ms,visible_movement_zero,basis_positive_clean_context,1000,3,40,True,True,True,True,True,True,True,True,True,True
basis_positive_row_level_read_only_artifact_v1,0609T008,0609T003,/home/molly/project/hftbacktest/local_live_analysis/basis_positive_targeted_public_collection_0609T002/binance_led_hyperliquid_pricing_signal_xemm_0609_normal_b_event/pricing_signal_rows.csv,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=856:future_row_index=859:horizon_ms=1000,1780942924896647722,144.5,basis_positive_large,hl_top5_imbalance_positive_small,hl_microprice_minus_mid_positive_small,0,spread_10_20_ticks,join_age_0_50ms,visible_movement_zero,basis_positive_clean_context,1000,3,50,True,True,True,True,True,True,True,True,True,True
basis_positive_row_level_read_only_artifact_v1,0609T008,0609T003,/home/molly/project/hftbacktest/local_live_analysis/basis_positive_targeted_public_collection_0609T002/binance_led_hyperliquid_pricing_signal_xemm_0609_normal_b_event/pricing_signal_rows.csv,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=857:future_row_index=859:horizon_ms=1000,1780942925391080341,204.5,basis_positive_large,hl_top5_imbalance_positive_small,hl_microprice_minus_mid_positive_small,0,spread_10_20_ticks,join_age_0_50ms,visible_movement_zero,basis_positive_clean_context,1000,2,50,True,True,True,True,True,True,True,True,True,True
basis_positive_row_level_read_only_artifact_v1,0609T008,0609T003,/home/molly/project/hftbacktest/local_live_analysis/basis_positive_targeted_public_collection_0609T002/binance_led_hyperliquid_pricing_signal_xemm_0609_normal_b_event/pricing_signal_rows.csv,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=858:future_row_index=860:horizon_ms=1000,1780942925741899461,164.5,basis_positive_large,hl_top5_imbalance_positive_small,hl_microprice_minus_mid_positive_small,0,spread_10_20_ticks,join_age_0_50ms,visible_movement_zero,basis_positive_clean_context,1000,2,10,True,True,True,True,True,True,True,True,True,True
basis_positive_row_level_read_only_artifact_v1,0609T008,0609T003,/home/molly/project/hftbacktest/local_live_analysis/basis_positive_targeted_public_collection_0609T002/binance_led_hyperliquid_pricing_signal_xemm_0609_normal_b_event/pricing_signal_rows.csv,xemm_0609_normal_b_event,xemm_0609_normal_b_event:source_row_index=859:future_row_index=862:horizon_ms=1000,1780942926518054109,154.5,basis_positive_large,hl_top5_imbalance_positive_small,hl_microprice_minus_mid_positive_small,0,spread_10_20_ticks,join_age_0_50ms,visible_movement_zero,basis_positive_clean_context,1000,3,30,True,True,True,True,True,True,True,True,True,True
