event_sequence,source_channel,source_event_exchange_time_ms,fresh_touch_allowed,anti_drift_status,anti_drift_reason,fair_mid_source_status,fair_mid_source_reason,edge_gate_status,edge_gate_reason,shadow_action,shadow_reason,private_endpoint_called,order_endpoint_called,credential_read
356,trades,1782283497333,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_touch_freshness_or_queue_reset_evidence,False,False,False
357,trades,1782283497677,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,outside_quality_a_b_queue_bands,False,False,False
358,trades,1782283498416,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,outside_quality_a_b_queue_bands,False,False,False
359,trades,1782283498951,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,outside_quality_a_b_queue_bands,False,False,False
360,trades,1782283499020,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,outside_quality_a_b_queue_bands,False,False,False
361,trades,1782283499761,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,outside_quality_a_b_queue_bands,False,False,False
362,trades,1782283501759,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,outside_quality_a_b_queue_bands,False,False,False
363,l2Book,1782283502492,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,False,False,False
364,trades,1782283502565,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_touch_freshness_or_queue_reset_evidence,False,False,False
365,trades,1782283504723,True,block,touch_stability_below_minimum,block,fresh_touch_not_allowed,block,edge_signal_missing,block,touch_stability_below_minimum,False,False,False
366,trades,1782283505206,True,block,touch_stability_below_minimum,block,fresh_touch_not_allowed,block,edge_signal_missing,block,touch_stability_below_minimum,False,False,False
367,trades,1782283506531,True,block,touch_stability_below_minimum,block,fresh_touch_not_allowed,block,edge_signal_missing,block,touch_stability_below_minimum,False,False,False
368,trades,1782283507748,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_touch_freshness_or_queue_reset_evidence,False,False,False
369,l2Book,1782283507882,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_touch_freshness_or_queue_reset_evidence,False,False,False
370,trades,1782283508016,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_touch_freshness_or_queue_reset_evidence,False,False,False
371,trades,1782283509071,True,block,touch_stability_below_minimum,block,fresh_touch_not_allowed,block,edge_signal_missing,block,touch_stability_below_minimum,False,False,False
372,trades,1782283509378,True,block,touch_stability_below_minimum,block,fresh_touch_not_allowed,block,edge_signal_missing,block,touch_stability_below_minimum,False,False,False
373,trades,1782283510321,True,block,touch_stability_below_minimum,block,fresh_touch_not_allowed,block,edge_signal_missing,block,touch_stability_below_minimum,False,False,False
374,l2Book,1782283513286,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,False,False,False
375,trades,1782283513745,True,block,adverse_trade_pressure_with_recent_adverse_bbo,block,fresh_touch_not_allowed,block,edge_signal_missing,block,adverse_trade_pressure_with_recent_adverse_bbo,False,False,False
376,trades,1782283514022,True,block,adverse_trade_pressure_with_recent_adverse_bbo,block,fresh_touch_not_allowed,block,edge_signal_missing,block,adverse_trade_pressure_with_recent_adverse_bbo,False,False,False
377,trades,1782283514830,True,block,touch_stability_below_minimum,block,fresh_touch_not_allowed,block,edge_signal_missing,block,touch_stability_below_minimum,False,False,False
378,trades,1782283514898,True,block,touch_stability_below_minimum,block,fresh_touch_not_allowed,block,edge_signal_missing,block,touch_stability_below_minimum,False,False,False
379,trades,1782283515783,True,block,touch_stability_below_minimum,block,fresh_touch_not_allowed,block,edge_signal_missing,block,touch_stability_below_minimum,False,False,False
380,trades,1782283515916,True,block,touch_stability_below_minimum,block,fresh_touch_not_allowed,block,edge_signal_missing,block,touch_stability_below_minimum,False,False,False
381,trades,1782283515983,True,block,touch_stability_below_minimum,block,fresh_touch_not_allowed,block,edge_signal_missing,block,touch_stability_below_minimum,False,False,False
382,trades,1782283516116,True,block,touch_stability_below_minimum,block,fresh_touch_not_allowed,block,edge_signal_missing,block,touch_stability_below_minimum,False,False,False
383,trades,1782283516938,True,block,touch_stability_below_minimum,block,fresh_touch_not_allowed,block,edge_signal_missing,block,touch_stability_below_minimum,False,False,False
384,trades,1782283518022,True,block,touch_stability_below_minimum,block,fresh_touch_not_allowed,block,edge_signal_missing,block,touch_stability_below_minimum,False,False,False
385,l2Book,1782283518720,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,False,False,False
386,trades,1782283519055,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
387,trades,1782283519322,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
388,trades,1782283519778,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
389,trades,1782283520061,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
390,trades,1782283521040,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
391,trades,1782283521309,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
392,trades,1782283521817,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
393,trades,1782283522018,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
394,trades,1782283522355,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
395,trades,1782283522579,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
396,trades,1782283523691,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
397,trades,1782283523754,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,False,False,False
398,l2Book,1782283524083,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
399,trades,1782283524528,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
400,trades,1782283525077,True,block,touch_stability_below_minimum,block,fresh_touch_not_allowed,block,edge_signal_missing,block,touch_stability_below_minimum,False,False,False
401,trades,1782283525295,True,block,touch_stability_below_minimum,block,fresh_touch_not_allowed,block,edge_signal_missing,block,touch_stability_below_minimum,False,False,False
402,trades,1782283525533,True,block,touch_stability_below_minimum,block,fresh_touch_not_allowed,block,edge_signal_missing,block,touch_stability_below_minimum,False,False,False
403,trades,1782283526066,True,block,touch_stability_below_minimum,block,fresh_touch_not_allowed,block,edge_signal_missing,block,touch_stability_below_minimum,False,False,False
404,trades,1782283526335,True,block,touch_stability_below_minimum,block,fresh_touch_not_allowed,block,edge_signal_missing,block,touch_stability_below_minimum,False,False,False
405,trades,1782283528133,True,block,touch_stability_below_minimum,block,fresh_touch_not_allowed,block,edge_signal_missing,block,touch_stability_below_minimum,False,False,False
406,trades,1782283528801,True,block,touch_stability_below_minimum,block,fresh_touch_not_allowed,block,edge_signal_missing,block,touch_stability_below_minimum,False,False,False
407,trades,1782283529004,True,block,touch_stability_below_minimum,block,fresh_touch_not_allowed,block,edge_signal_missing,block,touch_stability_below_minimum,False,False,False
408,trades,1782283529136,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,False,False,False
409,l2Book,1782283529447,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,False,False,False
410,trades,1782283529959,True,block,adverse_trade_pressure_with_recent_adverse_bbo,block,fresh_touch_not_allowed,block,edge_signal_missing,block,adverse_trade_pressure_with_recent_adverse_bbo,False,False,False
411,trades,1782283530127,True,block,adverse_trade_pressure_with_recent_adverse_bbo,block,fresh_touch_not_allowed,block,edge_signal_missing,block,adverse_trade_pressure_with_recent_adverse_bbo,False,False,False
412,trades,1782283530925,True,block,touch_stability_below_minimum,block,fresh_touch_not_allowed,block,edge_signal_missing,block,touch_stability_below_minimum,False,False,False
413,trades,1782283531398,True,block,touch_stability_below_minimum,block,fresh_touch_not_allowed,block,edge_signal_missing,block,touch_stability_below_minimum,False,False,False
414,trades,1782283531567,True,block,touch_stability_below_minimum,block,fresh_touch_not_allowed,block,edge_signal_missing,block,touch_stability_below_minimum,False,False,False
415,trades,1782283531664,True,block,touch_stability_below_minimum,block,fresh_touch_not_allowed,block,edge_signal_missing,block,touch_stability_below_minimum,False,False,False
416,trades,1782283532481,True,block,touch_stability_below_minimum,block,fresh_touch_not_allowed,block,edge_signal_missing,block,touch_stability_below_minimum,False,False,False
417,trades,1782283532548,True,block,touch_stability_below_minimum,block,fresh_touch_not_allowed,block,edge_signal_missing,block,touch_stability_below_minimum,False,False,False
418,trades,1782283532950,True,block,touch_stability_below_minimum,block,fresh_touch_not_allowed,block,edge_signal_missing,block,touch_stability_below_minimum,False,False,False
419,trades,1782283533373,True,block,touch_stability_below_minimum,block,fresh_touch_not_allowed,block,edge_signal_missing,block,touch_stability_below_minimum,False,False,False
420,trades,1782283534176,True,block,touch_stability_below_minimum,block,fresh_touch_not_allowed,block,edge_signal_missing,block,touch_stability_below_minimum,False,False,False
421,trades,1782283534381,True,block,touch_stability_below_minimum,block,fresh_touch_not_allowed,block,edge_signal_missing,block,touch_stability_below_minimum,False,False,False
422,trades,1782283534450,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,False,False,False
423,l2Book,1782283534784,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
424,trades,1782283536075,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
425,trades,1782283538011,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,False,False,False
426,trades,1782283538358,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,outside_quality_a_b_queue_bands,False,False,False
427,trades,1782283538514,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,outside_quality_a_b_queue_bands,False,False,False
428,trades,1782283539512,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,outside_quality_a_b_queue_bands,False,False,False
429,l2Book,1782283540107,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,False,False,False
430,trades,1782283540812,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
431,trades,1782283541278,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
432,trades,1782283541489,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
433,trades,1782283542039,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
434,trades,1782283543322,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
435,trades,1782283544053,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
436,trades,1782283544193,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
437,trades,1782283544392,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
438,trades,1782283544593,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
439,l2Book,1782283545467,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
440,trades,1782283545803,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
441,trades,1782283546911,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
442,trades,1782283546976,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
443,trades,1782283548000,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
444,trades,1782283548627,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
445,trades,1782283549385,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
446,l2Book,1782283550941,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_touch_freshness_or_queue_reset_evidence,False,False,False
447,trades,1782283551077,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,False,False,False
448,trades,1782283551145,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,False,False,False
449,trades,1782283551278,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,False,False,False
450,trades,1782283552024,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
451,trades,1782283553306,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
452,trades,1782283554193,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
453,trades,1782283555019,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
454,trades,1782283555384,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,False,False,False
455,trades,1782283555515,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,False,False,False
456,trades,1782283555590,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,False,False,False
457,l2Book,1782283556437,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_touch_freshness_or_queue_reset_evidence,False,False,False
458,trades,1782283558297,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,outside_quality_a_b_queue_bands,False,False,False
459,trades,1782283558831,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
460,trades,1782283559044,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
461,trades,1782283559111,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
462,l2Book,1782283561965,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,False,False,False
463,trades,1782283564465,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
464,trades,1782283564863,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
465,trades,1782283565279,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
466,trades,1782283566067,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
467,l2Book,1782283567366,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
468,trades,1782283568036,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,False,False,False
469,trades,1782283569068,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,False,False,False
470,trades,1782283569366,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
471,l2Book,1782283572786,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,False,False,False
472,trades,1782283574007,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
473,trades,1782283575811,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
474,trades,1782283576289,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
475,trades,1782283577156,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,False,False,False
476,trades,1782283578034,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,False,False,False
477,l2Book,1782283578166,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
478,trades,1782283578303,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
479,trades,1782283578371,True,block,touch_stability_below_minimum,block,fresh_touch_not_allowed,block,edge_signal_missing,block,touch_stability_below_minimum,False,False,False
480,trades,1782283578436,True,pass,,pass,,block,edge_below_required_buffer,block,edge_below_required_buffer,False,False,False
481,trades,1782283578708,True,pass,,pass,,block,edge_below_required_buffer,block,edge_below_required_buffer,False,False,False
482,trades,1782283579178,True,block,touch_stability_below_minimum,block,fresh_touch_not_allowed,block,edge_signal_missing,block,touch_stability_below_minimum,False,False,False
483,trades,1782283579320,True,block,touch_stability_below_minimum,block,fresh_touch_not_allowed,block,edge_signal_missing,block,touch_stability_below_minimum,False,False,False
484,trades,1782283581052,True,block,touch_stability_below_minimum,block,fresh_touch_not_allowed,block,edge_signal_missing,block,touch_stability_below_minimum,False,False,False
485,trades,1782283581813,True,block,touch_stability_below_minimum,block,fresh_touch_not_allowed,block,edge_signal_missing,block,touch_stability_below_minimum,False,False,False
486,trades,1782283583096,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,False,False,False
487,l2Book,1782283583577,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,False,False,False
488,trades,1782283584395,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,False,False,False
489,trades,1782283584997,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,False,False,False
490,trades,1782283585059,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
491,trades,1782283585669,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
492,trades,1782283588397,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
493,trades,1782283589010,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,False,False,False
494,l2Book,1782283589010,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
495,l2Book,1782283594359,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,False,False,False
496,trades,1782283596556,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,False,False,False
497,trades,1782283598031,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,False,False,False
498,trades,1782283598298,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,False,False,False
499,l2Book,1782283599737,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,False,False,False
500,trades,1782283604059,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
501,trades,1782283604808,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,False,False,False
502,l2Book,1782283605075,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_touch_freshness_or_queue_reset_evidence,False,False,False
503,trades,1782283606783,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,outside_quality_a_b_queue_bands,False,False,False
504,trades,1782283608004,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,False,False,False
505,trades,1782283610451,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,False,False,False
506,l2Book,1782283610502,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_touch_freshness_or_queue_reset_evidence,False,False,False
507,trades,1782283611055,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,False,False,False
508,trades,1782283611711,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,False,False,False
509,trades,1782283611780,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,False,False,False
510,trades,1782283611918,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,False,False,False
511,trades,1782283612537,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,False,False,False
512,trades,1782283613016,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,False,False,False
513,trades,1782283613155,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,False,False,False
514,trades,1782283613355,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,False,False,False
515,trades,1782283613991,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,False,False,False
516,trades,1782283615026,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,False,False,False
517,l2Book,1782283615904,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,False,False,False
518,trades,1782283616040,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,False,False,False
519,trades,1782283616175,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
520,trades,1782283618205,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,False,False,False
521,trades,1782283619023,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,False,False,False
522,trades,1782283619642,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,False,False,False
523,trades,1782283621197,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,False,False,False
524,l2Book,1782283621265,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,False,False,False
525,trades,1782283622074,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
526,trades,1782283622206,True,block,touch_stability_below_minimum,block,fresh_touch_not_allowed,block,edge_signal_missing,block,touch_stability_below_minimum,False,False,False
527,trades,1782283623028,True,block,touch_stability_below_minimum,block,fresh_touch_not_allowed,block,edge_signal_missing,block,touch_stability_below_minimum,False,False,False
528,l2Book,1782283626627,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,False,False,False
529,trades,1782283628064,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,False,False,False
530,l2Book,1782283632081,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,False,False,False
531,trades,1782283634017,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
