session,side,absolute_block_id,block_start_ns,block_end_ns,binary_identified_count,event_count,block_rate
aug04,maker_ask_risk,1785810360000000000,1785810360000000000,1785810420000000000,6000,85,0.014166666666666666
aug04,maker_ask_risk,1785810420000000000,1785810420000000000,1785810480000000000,6000,59,0.0098333333333333328
aug04,maker_ask_risk,1785810480000000000,1785810480000000000,1785810540000000000,6000,77,0.012833333333333334
aug04,maker_ask_risk,1785810540000000000,1785810540000000000,1785810600000000000,6000,74,0.012333333333333333
aug04,maker_ask_risk,1785810600000000000,1785810600000000000,1785810660000000000,6000,120,0.02
aug04,maker_ask_risk,1785810660000000000,1785810660000000000,1785810720000000000,6000,110,0.018333333333333333
aug04,maker_ask_risk,1785810720000000000,1785810720000000000,1785810780000000000,6000,102,0.017000000000000001
aug04,maker_ask_risk,1785810780000000000,1785810780000000000,1785810840000000000,6000,57,0.0094999999999999998
aug04,maker_ask_risk,1785810840000000000,1785810840000000000,1785810900000000000,6000,72,0.012
aug04,maker_ask_risk,1785810900000000000,1785810900000000000,1785810960000000000,6000,55,0.0091666666666666667
aug04,maker_ask_risk,1785810960000000000,1785810960000000000,1785811020000000000,6000,63,0.010500000000000001
aug04,maker_ask_risk,1785811020000000000,1785811020000000000,1785811080000000000,6000,70,0.011666666666666667
aug04,maker_ask_risk,1785811080000000000,1785811080000000000,1785811140000000000,6000,142,0.023666666666666666
aug04,maker_ask_risk,1785811140000000000,1785811140000000000,1785811200000000000,6000,39,0.0064999999999999997
aug04,maker_ask_risk,1785811200000000000,1785811200000000000,1785811260000000000,6000,83,0.013833333333333333
aug04,maker_ask_risk,1785811260000000000,1785811260000000000,1785811320000000000,6000,49,0.0081666666666666658
aug04,maker_ask_risk,1785811320000000000,1785811320000000000,1785811380000000000,6000,73,0.012166666666666666
aug04,maker_ask_risk,1785811380000000000,1785811380000000000,1785811440000000000,6000,78,0.012999999999999999
aug04,maker_ask_risk,1785811440000000000,1785811440000000000,1785811500000000000,6000,83,0.013833333333333333
aug04,maker_ask_risk,1785811500000000000,1785811500000000000,1785811560000000000,6000,42,0.0070000000000000001
aug04,maker_ask_risk,1785811560000000000,1785811560000000000,1785811620000000000,6000,57,0.0094999999999999998
aug04,maker_ask_risk,1785811620000000000,1785811620000000000,1785811680000000000,6000,44,0.0073333333333333332
aug04,maker_ask_risk,1785811680000000000,1785811680000000000,1785811740000000000,6000,105,0.017500000000000002
aug04,maker_ask_risk,1785811740000000000,1785811740000000000,1785811800000000000,6000,81,0.0135
aug04,maker_ask_risk,1785811800000000000,1785811800000000000,1785811860000000000,6000,56,0.0093333333333333341
aug04,maker_ask_risk,1785811860000000000,1785811860000000000,1785811920000000000,6000,65,0.010833333333333334
aug04,maker_ask_risk,1785811920000000000,1785811920000000000,1785811980000000000,6000,80,0.013333333333333334
aug04,maker_ask_risk,1785811980000000000,1785811980000000000,1785812040000000000,6000,38,0.0063333333333333332
aug04,maker_ask_risk,1785812040000000000,1785812040000000000,1785812100000000000,6000,46,0.0076666666666666662
aug04,maker_ask_risk,1785812100000000000,1785812100000000000,1785812160000000000,6000,29,0.0048333333333333336
aug04,maker_ask_risk,1785812160000000000,1785812160000000000,1785812220000000000,6000,63,0.010500000000000001
aug04,maker_ask_risk,1785812220000000000,1785812220000000000,1785812280000000000,6000,52,0.0086666666666666663
aug04,maker_bid_risk,1785805140000000000,1785805140000000000,1785805200000000000,6000,101,0.016833333333333332
aug04,maker_bid_risk,1785805200000000000,1785805200000000000,1785805260000000000,6000,133,0.022166666666666668
aug04,maker_bid_risk,1785805260000000000,1785805260000000000,1785805320000000000,6000,90,0.014999999999999999
aug04,maker_bid_risk,1785805320000000000,1785805320000000000,1785805380000000000,6000,128,0.021333333333333333
aug04,maker_bid_risk,1785805380000000000,1785805380000000000,1785805440000000000,6000,143,0.023833333333333335
aug04,maker_bid_risk,1785805440000000000,1785805440000000000,1785805500000000000,6000,118,0.019666666666666666
aug04,maker_bid_risk,1785805500000000000,1785805500000000000,1785805560000000000,6000,106,0.017666666666666667
aug04,maker_bid_risk,1785805560000000000,1785805560000000000,1785805620000000000,6000,91,0.015166666666666667
aug04,maker_bid_risk,1785805620000000000,1785805620000000000,1785805680000000000,6000,90,0.014999999999999999
aug04,maker_bid_risk,1785805680000000000,1785805680000000000,1785805740000000000,6000,103,0.017166666666666667
aug04,maker_bid_risk,1785805740000000000,1785805740000000000,1785805800000000000,6000,96,0.016
aug04,maker_bid_risk,1785805800000000000,1785805800000000000,1785805860000000000,6000,94,0.015666666666666666
aug04,maker_bid_risk,1785805860000000000,1785805860000000000,1785805920000000000,6000,59,0.0098333333333333328
aug04,maker_bid_risk,1785805920000000000,1785805920000000000,1785805980000000000,6000,94,0.015666666666666666
aug04,maker_bid_risk,1785805980000000000,1785805980000000000,1785806040000000000,6000,58,0.0096666666666666672
aug04,maker_bid_risk,1785806040000000000,1785806040000000000,1785806100000000000,6000,74,0.012333333333333333
aug04,maker_bid_risk,1785806100000000000,1785806100000000000,1785806160000000000,6000,55,0.0091666666666666667
aug04,maker_bid_risk,1785806160000000000,1785806160000000000,1785806220000000000,6000,108,0.017999999999999999
aug04,maker_bid_risk,1785806220000000000,1785806220000000000,1785806280000000000,6000,104,0.017333333333333333
aug04,maker_bid_risk,1785806280000000000,1785806280000000000,1785806340000000000,6000,83,0.013833333333333333
aug04,maker_bid_risk,1785806340000000000,1785806340000000000,1785806400000000000,6000,71,0.011833333333333333
aug04,maker_bid_risk,1785806400000000000,1785806400000000000,1785806460000000000,6000,66,0.010999999999999999
aug04,maker_bid_risk,1785806460000000000,1785806460000000000,1785806520000000000,6000,56,0.0093333333333333341
aug04,maker_bid_risk,1785806520000000000,1785806520000000000,1785806580000000000,6000,92,0.015333333333333332
aug04,maker_bid_risk,1785806580000000000,1785806580000000000,1785806640000000000,6000,71,0.011833333333333333
aug04,maker_bid_risk,1785806640000000000,1785806640000000000,1785806700000000000,6000,110,0.018333333333333333
aug04,maker_bid_risk,1785806700000000000,1785806700000000000,1785806760000000000,6000,69,0.0115
aug04,maker_bid_risk,1785806760000000000,1785806760000000000,1785806820000000000,6000,59,0.0098333333333333328
aug04,maker_bid_risk,1785806820000000000,1785806820000000000,1785806880000000000,6000,38,0.0063333333333333332
aug04,maker_bid_risk,1785806880000000000,1785806880000000000,1785806940000000000,6000,45,0.0074999999999999997
aug04,maker_bid_risk,1785806940000000000,1785806940000000000,1785807000000000000,6000,63,0.010500000000000001
aug04,maker_bid_risk,1785807000000000000,1785807000000000000,1785807060000000000,6000,36,0.0060000000000000001
aug04,maker_bid_risk,1785807060000000000,1785807060000000000,1785807120000000000,6000,72,0.012
aug04,maker_bid_risk,1785807120000000000,1785807120000000000,1785807180000000000,6000,47,0.0078333333333333328
aug04,maker_bid_risk,1785807180000000000,1785807180000000000,1785807240000000000,6000,88,0.014666666666666666
aug04,maker_bid_risk,1785807240000000000,1785807240000000000,1785807300000000000,6000,45,0.0074999999999999997
aug04,maker_bid_risk,1785807300000000000,1785807300000000000,1785807360000000000,6000,97,0.016166666666666666
aug04,maker_bid_risk,1785807360000000000,1785807360000000000,1785807420000000000,6000,43,0.0071666666666666667
aug04,maker_bid_risk,1785807420000000000,1785807420000000000,1785807480000000000,6000,54,0.0089999999999999993
aug04,maker_bid_risk,1785807480000000000,1785807480000000000,1785807540000000000,6000,69,0.0115
aug04,maker_bid_risk,1785807540000000000,1785807540000000000,1785807600000000000,6000,80,0.013333333333333334
aug04,maker_bid_risk,1785807600000000000,1785807600000000000,1785807660000000000,6000,62,0.010333333333333333
aug04,maker_bid_risk,1785807660000000000,1785807660000000000,1785807720000000000,6000,43,0.0071666666666666667
aug04,maker_bid_risk,1785807720000000000,1785807720000000000,1785807780000000000,6000,65,0.010833333333333334
aug04,maker_bid_risk,1785807780000000000,1785807780000000000,1785807840000000000,6000,67,0.011166666666666667
aug04,maker_bid_risk,1785807840000000000,1785807840000000000,1785807900000000000,6000,35,0.0058333333333333336
aug04,maker_bid_risk,1785807900000000000,1785807900000000000,1785807960000000000,6000,60,0.01
aug04,maker_bid_risk,1785807960000000000,1785807960000000000,1785808020000000000,6000,57,0.0094999999999999998
aug04,maker_bid_risk,1785808020000000000,1785808020000000000,1785808080000000000,6000,52,0.0086666666666666663
aug04,maker_bid_risk,1785808080000000000,1785808080000000000,1785808140000000000,6000,45,0.0074999999999999997
aug04,maker_bid_risk,1785808140000000000,1785808140000000000,1785808200000000000,6000,36,0.0060000000000000001
aug04,maker_bid_risk,1785808200000000000,1785808200000000000,1785808260000000000,6000,51,0.0085000000000000006
aug04,maker_bid_risk,1785808260000000000,1785808260000000000,1785808320000000000,6000,68,0.011333333333333334
aug04,maker_bid_risk,1785808320000000000,1785808320000000000,1785808380000000000,6000,75,0.012500000000000001
aug04,maker_bid_risk,1785808380000000000,1785808380000000000,1785808440000000000,6000,48,0.0080000000000000002
aug04,maker_bid_risk,1785808440000000000,1785808440000000000,1785808500000000000,6000,35,0.0058333333333333336
aug04,maker_bid_risk,1785808500000000000,1785808500000000000,1785808560000000000,6000,47,0.0078333333333333328
aug04,maker_bid_risk,1785808560000000000,1785808560000000000,1785808620000000000,6000,77,0.012833333333333334
aug04,maker_bid_risk,1785808620000000000,1785808620000000000,1785808680000000000,6000,95,0.015833333333333335
aug04,maker_bid_risk,1785808680000000000,1785808680000000000,1785808740000000000,6000,98,0.016333333333333332
aug04,maker_bid_risk,1785808740000000000,1785808740000000000,1785808800000000000,6000,97,0.016166666666666666
aug04,maker_bid_risk,1785808800000000000,1785808800000000000,1785808860000000000,6000,104,0.017333333333333333
aug04,maker_bid_risk,1785808860000000000,1785808860000000000,1785808920000000000,6000,103,0.017166666666666667
aug04,maker_bid_risk,1785808920000000000,1785808920000000000,1785808980000000000,6000,97,0.016166666666666666
aug04,maker_bid_risk,1785808980000000000,1785808980000000000,1785809040000000000,6000,71,0.011833333333333333
aug04,maker_bid_risk,1785809040000000000,1785809040000000000,1785809100000000000,6000,64,0.010666666666666666
aug04,maker_bid_risk,1785809100000000000,1785809100000000000,1785809160000000000,6000,153,0.025499999999999998
aug04,maker_bid_risk,1785809160000000000,1785809160000000000,1785809220000000000,6000,67,0.011166666666666667
aug04,maker_bid_risk,1785809220000000000,1785809220000000000,1785809280000000000,6000,92,0.015333333333333332
aug04,maker_bid_risk,1785809280000000000,1785809280000000000,1785809340000000000,6000,79,0.013166666666666667
aug04,maker_bid_risk,1785809340000000000,1785809340000000000,1785809400000000000,6000,27,0.0044999999999999997
aug04,maker_bid_risk,1785809400000000000,1785809400000000000,1785809460000000000,6000,132,0.021999999999999999
aug04,maker_bid_risk,1785809460000000000,1785809460000000000,1785809520000000000,6000,70,0.011666666666666667
aug04,maker_bid_risk,1785809520000000000,1785809520000000000,1785809580000000000,6000,58,0.0096666666666666672
aug04,maker_bid_risk,1785809580000000000,1785809580000000000,1785809640000000000,6000,69,0.0115
aug04,maker_bid_risk,1785809640000000000,1785809640000000000,1785809700000000000,6000,82,0.013666666666666667
aug04,maker_bid_risk,1785809700000000000,1785809700000000000,1785809760000000000,6000,76,0.012666666666666666
aug04,maker_bid_risk,1785809760000000000,1785809760000000000,1785809820000000000,6000,101,0.016833333333333332
aug04,maker_bid_risk,1785809820000000000,1785809820000000000,1785809880000000000,6000,68,0.011333333333333334
aug04,maker_bid_risk,1785809880000000000,1785809880000000000,1785809940000000000,6000,55,0.0091666666666666667
aug04,maker_bid_risk,1785809940000000000,1785809940000000000,1785810000000000000,6000,87,0.014500000000000001
aug04,maker_bid_risk,1785810000000000000,1785810000000000000,1785810060000000000,6000,67,0.011166666666666667
aug04,maker_bid_risk,1785810060000000000,1785810060000000000,1785810120000000000,6000,101,0.016833333333333332
aug04,maker_bid_risk,1785810120000000000,1785810120000000000,1785810180000000000,6000,58,0.0096666666666666672
aug04,maker_bid_risk,1785810180000000000,1785810180000000000,1785810240000000000,6000,81,0.0135
aug04,maker_bid_risk,1785810240000000000,1785810240000000000,1785810300000000000,6000,68,0.011333333333333334
aug04,maker_bid_risk,1785810300000000000,1785810300000000000,1785810360000000000,6000,84,0.014
aug04,maker_bid_risk,1785810360000000000,1785810360000000000,1785810420000000000,6000,62,0.010333333333333333
aug04,maker_bid_risk,1785810420000000000,1785810420000000000,1785810480000000000,6000,86,0.014333333333333333
aug04,maker_bid_risk,1785810480000000000,1785810480000000000,1785810540000000000,6000,56,0.0093333333333333341
aug04,maker_bid_risk,1785810540000000000,1785810540000000000,1785810600000000000,6000,108,0.017999999999999999
aug04,maker_bid_risk,1785810600000000000,1785810600000000000,1785810660000000000,6000,62,0.010333333333333333
aug04,maker_bid_risk,1785810660000000000,1785810660000000000,1785810720000000000,6000,93,0.0155
aug04,maker_bid_risk,1785810720000000000,1785810720000000000,1785810780000000000,6000,74,0.012333333333333333
aug04,maker_bid_risk,1785810780000000000,1785810780000000000,1785810840000000000,6000,67,0.011166666666666667
aug04,maker_bid_risk,1785810840000000000,1785810840000000000,1785810900000000000,6000,73,0.012166666666666666
aug04,maker_bid_risk,1785810900000000000,1785810900000000000,1785810960000000000,6000,72,0.012
aug04,maker_bid_risk,1785810960000000000,1785810960000000000,1785811020000000000,6000,65,0.010833333333333334
aug04,maker_bid_risk,1785811020000000000,1785811020000000000,1785811080000000000,6000,56,0.0093333333333333341
aug04,maker_bid_risk,1785811080000000000,1785811080000000000,1785811140000000000,6000,39,0.0064999999999999997
aug04,maker_bid_risk,1785811140000000000,1785811140000000000,1785811200000000000,6000,72,0.012
aug04,maker_bid_risk,1785811200000000000,1785811200000000000,1785811260000000000,6000,58,0.0096666666666666672
aug04,maker_bid_risk,1785811260000000000,1785811260000000000,1785811320000000000,6000,65,0.010833333333333334
aug04,maker_bid_risk,1785811320000000000,1785811320000000000,1785811380000000000,6000,67,0.011166666666666667
aug04,maker_bid_risk,1785811380000000000,1785811380000000000,1785811440000000000,6000,53,0.0088333333333333337
aug04,maker_bid_risk,1785811440000000000,1785811440000000000,1785811500000000000,6000,60,0.01
aug04,maker_bid_risk,1785811500000000000,1785811500000000000,1785811560000000000,6000,72,0.012
aug04,maker_bid_risk,1785811560000000000,1785811560000000000,1785811620000000000,6000,73,0.012166666666666666
aug04,maker_bid_risk,1785811620000000000,1785811620000000000,1785811680000000000,6000,40,0.0066666666666666671
aug04,maker_bid_risk,1785811680000000000,1785811680000000000,1785811740000000000,6000,80,0.013333333333333334
aug04,maker_bid_risk,1785811740000000000,1785811740000000000,1785811800000000000,6000,81,0.0135
aug04,maker_bid_risk,1785811800000000000,1785811800000000000,1785811860000000000,6000,71,0.011833333333333333
aug04,maker_bid_risk,1785811860000000000,1785811860000000000,1785811920000000000,6000,42,0.0070000000000000001
aug04,maker_bid_risk,1785811920000000000,1785811920000000000,1785811980000000000,6000,76,0.012666666666666666
aug04,maker_bid_risk,1785811980000000000,1785811980000000000,1785812040000000000,6000,76,0.012666666666666666
aug04,maker_bid_risk,1785812040000000000,1785812040000000000,1785812100000000000,6000,46,0.0076666666666666662
aug04,maker_bid_risk,1785812100000000000,1785812100000000000,1785812160000000000,6000,17,0.0028333333333333335
aug04,maker_bid_risk,1785812160000000000,1785812160000000000,1785812220000000000,6000,40,0.0066666666666666671
aug04,maker_bid_risk,1785812220000000000,1785812220000000000,1785812280000000000,6000,49,0.0081666666666666658
