snapshot_phase,scope,role,session_id,segment_id,root,path,relative_path,bytes,sha256,authoritative_manifest_sha256
before,historical_source,segment_index,jul30,,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0730T011_skhynix_4h_8x30m,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0730T011_skhynix_4h_8x30m/timeline_index.csv,timeline_index.csv,2326,97ecb71b9515835ee155ca330738b058b15b4e5604e6afdb5bac7bb642332aac,fc4d962bd96792b87671a35974601827864267f7a3d3181ff8237b050b497b12
before,historical_source,segment_quality,aug03,,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001/segment_and_mask_index.csv,segment_and_mask_index.csv,2630,719b0b5a1eb430618d3e17e70e697eb6c89462ba5bfa02fef82040cc638ef78c,4ca8b2e0be7f989eabf11294d9a60da491c0f3fecd8124e9bf097bf1beff5e7a
before,historical_source,segment_quality,aug04,,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0804T001,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0804T001/segment_and_mask_index.csv,segment_and_mask_index.csv,385,8f3bb4fa4caa3f11838b7e0f060525016774303f7a444abf7a0a59c0ede27378,ed47cd97b55f5305b0527ac93e6b65d2344ef453b18e7f510f7c7c4e88bcd0cd
before,historical_source,segment_quality,jul30,,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0730T013,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0730T013/segment_and_mask_index.csv,segment_and_mask_index.csv,2254,c2a1cb84797ff701f22279a577105ce9429e9d901ef3a15df49c5dd7336fe45b,c46c735d7933587af6eece4a9dd1bce241b3c093866efce976b1c3f952e72ce0
before,historical_source,target_bbo_event_store,aug03,segment_0001,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001/segments/segment_0001/hyperliquid_hot_events.csv.gz,segments/segment_0001/hyperliquid_hot_events.csv.gz,1634985,3ada3e695c02ea6a99e5f49ec38f471e370946bde66d9de759e5af59790db0a3,4ca8b2e0be7f989eabf11294d9a60da491c0f3fecd8124e9bf097bf1beff5e7a
before,historical_source,target_bbo_event_store,aug03,segment_0002,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001/segments/segment_0002/hyperliquid_hot_events.csv.gz,segments/segment_0002/hyperliquid_hot_events.csv.gz,2335881,9353d21ca500e21674b0ffcaf38028e0fef274f7fadd087e29c9ffb3964ab463,4ca8b2e0be7f989eabf11294d9a60da491c0f3fecd8124e9bf097bf1beff5e7a
before,historical_source,target_bbo_event_store,aug03,segment_0003,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001/segments/segment_0003/hyperliquid_hot_events.csv.gz,segments/segment_0003/hyperliquid_hot_events.csv.gz,1890033,d32a4d65d791c8a02dff49e5a994069fb5305356468c90b78dd78f6d5884a035,4ca8b2e0be7f989eabf11294d9a60da491c0f3fecd8124e9bf097bf1beff5e7a
before,historical_source,target_bbo_event_store,aug03,segment_0004,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001/segments/segment_0004/hyperliquid_hot_events.csv.gz,segments/segment_0004/hyperliquid_hot_events.csv.gz,1393863,6b9e1790f7288acf770e92436f343f8996745a2b0cfc132f9df01beaa1394fbb,4ca8b2e0be7f989eabf11294d9a60da491c0f3fecd8124e9bf097bf1beff5e7a
before,historical_source,target_bbo_event_store,aug03,segment_0005,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001/segments/segment_0005/hyperliquid_hot_events.csv.gz,segments/segment_0005/hyperliquid_hot_events.csv.gz,1230987,2bd26e16aa1346d25a5c3458c532d7530da541f58f44c092fae5c9d3ec3c6b6f,4ca8b2e0be7f989eabf11294d9a60da491c0f3fecd8124e9bf097bf1beff5e7a
before,historical_source,target_bbo_event_store,aug03,segment_0006,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001/segments/segment_0006/hyperliquid_hot_events.csv.gz,segments/segment_0006/hyperliquid_hot_events.csv.gz,1128764,e102ae9b7db7525180baf38dce0d23bc77671e59a43bb6ee6fce6ef3aabff1a1,4ca8b2e0be7f989eabf11294d9a60da491c0f3fecd8124e9bf097bf1beff5e7a
before,historical_source,target_bbo_event_store,aug03,segment_0007,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001/segments/segment_0007/hyperliquid_hot_events.csv.gz,segments/segment_0007/hyperliquid_hot_events.csv.gz,843843,16af769c69e301c7b3284d1f4bc788e4d6ab39da0d4ad0c8c6ce9dd1e879fb67,4ca8b2e0be7f989eabf11294d9a60da491c0f3fecd8124e9bf097bf1beff5e7a
before,historical_source,target_bbo_event_store,aug03,segment_0008,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001/segments/segment_0008/hyperliquid_hot_events.csv.gz,segments/segment_0008/hyperliquid_hot_events.csv.gz,830480,4d69cbc7d8e6b0d1622da885dfb459f9e1c468091fd2fc5b4e999e5db22679d3,4ca8b2e0be7f989eabf11294d9a60da491c0f3fecd8124e9bf097bf1beff5e7a
before,historical_source,target_bbo_event_store,aug03,segment_0009,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001/segments/segment_0009/hyperliquid_hot_events.csv.gz,segments/segment_0009/hyperliquid_hot_events.csv.gz,866675,fbc9a1cc95715e9a5a9ac1be95759e4c5de2553f6c0544d47de464092aacb63c,4ca8b2e0be7f989eabf11294d9a60da491c0f3fecd8124e9bf097bf1beff5e7a
before,historical_source,target_bbo_event_store,aug03,segment_0010,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001/segments/segment_0010/hyperliquid_hot_events.csv.gz,segments/segment_0010/hyperliquid_hot_events.csv.gz,993048,647abf3580ccf02dabf7c465821eaaa02e18eaeedcec434796734772b8795430,4ca8b2e0be7f989eabf11294d9a60da491c0f3fecd8124e9bf097bf1beff5e7a
before,historical_source,target_bbo_event_store,aug04,segment_0001,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0804T001,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0804T001/segments/segment_0001/hyperliquid_hot_events.csv.gz,segments/segment_0001/hyperliquid_hot_events.csv.gz,6528224,b8e542f3c823c6fa1abaa42c1262c6fd03f06781c650996bb7d22fe5881a17ce,ed47cd97b55f5305b0527ac93e6b65d2344ef453b18e7f510f7c7c4e88bcd0cd
before,historical_source,target_bbo_event_store,jul30,segment_0001,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0730T013,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0730T013/segments/segment_0001/hyperliquid_hot_events.csv.gz,segments/segment_0001/hyperliquid_hot_events.csv.gz,3731041,cd06f647dc1758e7a172c558d2555b12f4dcab72fea302c00b8656a8676f8aec,c46c735d7933587af6eece4a9dd1bce241b3c093866efce976b1c3f952e72ce0
before,historical_source,target_bbo_event_store,jul30,segment_0002,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0730T013,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0730T013/segments/segment_0002/hyperliquid_hot_events.csv.gz,segments/segment_0002/hyperliquid_hot_events.csv.gz,3348466,edc5398646ae7be575fd582cc7eed879b3175dd7a140404a4c6ed62c51a3acaf,c46c735d7933587af6eece4a9dd1bce241b3c093866efce976b1c3f952e72ce0
before,historical_source,target_bbo_event_store,jul30,segment_0003,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0730T013,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0730T013/segments/segment_0003/hyperliquid_hot_events.csv.gz,segments/segment_0003/hyperliquid_hot_events.csv.gz,3617245,70c52294fe23281f6fdbbe902ce1da35200a4d427db0b35d655f27cccf42543f,c46c735d7933587af6eece4a9dd1bce241b3c093866efce976b1c3f952e72ce0
before,historical_source,target_bbo_event_store,jul30,segment_0004,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0730T013,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0730T013/segments/segment_0004/hyperliquid_hot_events.csv.gz,segments/segment_0004/hyperliquid_hot_events.csv.gz,2728759,f8af712933106124200b69fcaa1a91f5737ef431e4d00a497f385b4742176f50,c46c735d7933587af6eece4a9dd1bce241b3c093866efce976b1c3f952e72ce0
before,historical_source,target_bbo_event_store,jul30,segment_0005,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0730T013,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0730T013/segments/segment_0005/hyperliquid_hot_events.csv.gz,segments/segment_0005/hyperliquid_hot_events.csv.gz,2814202,df1cb5ebe8966e275891434cc3889cec467454f9b30f094781acddc599ff8ce2,c46c735d7933587af6eece4a9dd1bce241b3c093866efce976b1c3f952e72ce0
before,historical_source,target_bbo_event_store,jul30,segment_0006,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0730T013,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0730T013/segments/segment_0006/hyperliquid_hot_events.csv.gz,segments/segment_0006/hyperliquid_hot_events.csv.gz,2885812,a69618e00c93aa088cc42ebb56d01cca61929412fb661ab7b63358c7dca09166,c46c735d7933587af6eece4a9dd1bce241b3c093866efce976b1c3f952e72ce0
before,historical_source,target_bbo_event_store,jul30,segment_0007,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0730T013,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0730T013/segments/segment_0007/hyperliquid_hot_events.csv.gz,segments/segment_0007/hyperliquid_hot_events.csv.gz,2730926,e2ea70eddcb6e63c9c3de58e09911e96925f47d1b4a68502bec9b7f72cfb2411,c46c735d7933587af6eece4a9dd1bce241b3c093866efce976b1c3f952e72ce0
before,historical_source,target_bbo_event_store,jul30,segment_0008,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0730T013,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0730T013/segments/segment_0008/hyperliquid_hot_events.csv.gz,segments/segment_0008/hyperliquid_hot_events.csv.gz,2451347,5aa726cf402c955bdd3ade04163198612fec8e29887eed0ec383f5282c82b541,c46c735d7933587af6eece4a9dd1bce241b3c093866efce976b1c3f952e72ce0
after,accepted_dependency,stage1,,,/Users/liu/Documents/hftbacktest-0814t001-skhynix-episode-research/local_live_analysis/skhynix_trigger_aligned_episode_research_v1,/Users/liu/Documents/hftbacktest-0814t001-skhynix-episode-research/local_live_analysis/skhynix_trigger_aligned_episode_research_v1/consumption_ledgers/aug07_access_ledger.json,consumption_ledgers/aug07_access_ledger.json,19276,40deed8ba0756e85697ef81e107a211ab2f4fabca638c1b42ae14f8314f7426d,9d8bf64c1a95ea378e88fe8d23243ce2896d727661988402c4e5dfd8600d55c2
after,accepted_dependency,stage1,,,/Users/liu/Documents/hftbacktest-0814t001-skhynix-episode-research/local_live_analysis/skhynix_trigger_aligned_episode_research_v1,/Users/liu/Documents/hftbacktest-0814t001-skhynix-episode-research/local_live_analysis/skhynix_trigger_aligned_episode_research_v1/data_admission/channel_inventory.csv,data_admission/channel_inventory.csv,2937,41a80972f0bf6407128bfcc89bc942a03e27aaeefc40b1f652d89dbd14eda333,9d8bf64c1a95ea378e88fe8d23243ce2896d727661988402c4e5dfd8600d55c2
after,accepted_dependency,stage1,,,/Users/liu/Documents/hftbacktest-0814t001-skhynix-episode-research/local_live_analysis/skhynix_trigger_aligned_episode_research_v1,/Users/liu/Documents/hftbacktest-0814t001-skhynix-episode-research/local_live_analysis/skhynix_trigger_aligned_episode_research_v1/data_admission/hyperliquid_feed_cadence.csv,data_admission/hyperliquid_feed_cadence.csv,7311,2e4060036155f80e6c1cebddd81143edce3c3b534dbc7f5c129d6c3f4ed81c0a,9d8bf64c1a95ea378e88fe8d23243ce2896d727661988402c4e5dfd8600d55c2
after,accepted_dependency,stage1,,,/Users/liu/Documents/hftbacktest-0814t001-skhynix-episode-research/local_live_analysis/skhynix_trigger_aligned_episode_research_v1,/Users/liu/Documents/hftbacktest-0814t001-skhynix-episode-research/local_live_analysis/skhynix_trigger_aligned_episode_research_v1/data_admission/input_manifest_bindings.csv,data_admission/input_manifest_bindings.csv,4098,c08c53f430398e8a68d6e2c8a83d32bd2a2fa889bc9a0fb5bc1c199b70fa59fc,9d8bf64c1a95ea378e88fe8d23243ce2896d727661988402c4e5dfd8600d55c2
after,accepted_dependency,stage1,,,/Users/liu/Documents/hftbacktest-0814t001-skhynix-episode-research/local_live_analysis/skhynix_trigger_aligned_episode_research_v1,/Users/liu/Documents/hftbacktest-0814t001-skhynix-episode-research/local_live_analysis/skhynix_trigger_aligned_episode_research_v1/data_admission/session_topology.csv,data_admission/session_topology.csv,5657,b00f4eae599bba63099d3b8c629324c761ebdacd2481ac56ebd119b182016827,9d8bf64c1a95ea378e88fe8d23243ce2896d727661988402c4e5dfd8600d55c2
after,accepted_dependency,stage1,,,/Users/liu/Documents/hftbacktest-0814t001-skhynix-episode-research/local_live_analysis/skhynix_trigger_aligned_episode_research_v1,/Users/liu/Documents/hftbacktest-0814t001-skhynix-episode-research/local_live_analysis/skhynix_trigger_aligned_episode_research_v1/data_admission/unavailable_fields.csv,data_admission/unavailable_fields.csv,2460,8ba7c2061ac587adbe5fe79ecf5adef120869dd20894f675bc8d16f8232c03e5,9d8bf64c1a95ea378e88fe8d23243ce2896d727661988402c4e5dfd8600d55c2
after,accepted_dependency,stage1,,,/Users/liu/Documents/hftbacktest-0814t001-skhynix-episode-research/local_live_analysis/skhynix_trigger_aligned_episode_research_v1,/Users/liu/Documents/hftbacktest-0814t001-skhynix-episode-research/local_live_analysis/skhynix_trigger_aligned_episode_research_v1/data_admission/underlying_regime_coverage.csv,data_admission/underlying_regime_coverage.csv,1382,ec33eeb2a1e7354d2efdbb4c08d683da2eb0dc1b6c8fc369935f8d2de06f0319,9d8bf64c1a95ea378e88fe8d23243ce2896d727661988402c4e5dfd8600d55c2
after,accepted_dependency,stage1,,,/Users/liu/Documents/hftbacktest-0814t001-skhynix-episode-research/local_live_analysis/skhynix_trigger_aligned_episode_research_v1,/Users/liu/Documents/hftbacktest-0814t001-skhynix-episode-research/local_live_analysis/skhynix_trigger_aligned_episode_research_v1/frozen_research_contract.json,frozen_research_contract.json,8668,8657c6a81cb541c8df1c7696f86b3b4cbfb0c2e01d0bb99a98bbecd158041a6e,9d8bf64c1a95ea378e88fe8d23243ce2896d727661988402c4e5dfd8600d55c2
after,accepted_dependency,stage1,,,/Users/liu/Documents/hftbacktest-0814t001-skhynix-episode-research/local_live_analysis/skhynix_trigger_aligned_episode_research_v1,/Users/liu/Documents/hftbacktest-0814t001-skhynix-episode-research/local_live_analysis/skhynix_trigger_aligned_episode_research_v1/input_inventory.csv,input_inventory.csv,273052,349fb8528437ad2beed538368173c0666f0e0be519a729a74c4b26727acfab42,9d8bf64c1a95ea378e88fe8d23243ce2896d727661988402c4e5dfd8600d55c2
after,accepted_dependency,stage1,,,/Users/liu/Documents/hftbacktest-0814t001-skhynix-episode-research/local_live_analysis/skhynix_trigger_aligned_episode_research_v1,/Users/liu/Documents/hftbacktest-0814t001-skhynix-episode-research/local_live_analysis/skhynix_trigger_aligned_episode_research_v1/research_manifest.json,research_manifest.json,3300,9d8bf64c1a95ea378e88fe8d23243ce2896d727661988402c4e5dfd8600d55c2,9d8bf64c1a95ea378e88fe8d23243ce2896d727661988402c4e5dfd8600d55c2
after,accepted_dependency,stage2,,,/Users/liu/Documents/hftbacktest-0814t001-skhynix-episode-research/local_live_analysis/skhynix_trigger_aligned_episode_research_v1_stage02_density,/Users/liu/Documents/hftbacktest-0814t001-skhynix-episode-research/local_live_analysis/skhynix_trigger_aligned_episode_research_v1_stage02_density/density_manifest.json,density_manifest.json,5386,ac5f4e50cfb653dffa6e6d6fb84ab451da70da415fd3d2785fff52330b9cd43b,ac5f4e50cfb653dffa6e6d6fb84ab451da70da415fd3d2785fff52330b9cd43b
after,accepted_dependency,stage2,,,/Users/liu/Documents/hftbacktest-0814t001-skhynix-episode-research/local_live_analysis/skhynix_trigger_aligned_episode_research_v1_stage02_density,/Users/liu/Documents/hftbacktest-0814t001-skhynix-episode-research/local_live_analysis/skhynix_trigger_aligned_episode_research_v1_stage02_density/effective_sample_size.csv,effective_sample_size.csv,24793,d9b9df5b6d7cee4e7d0c0cb1d4808e0312d497c6016d8d91b07c4ed8e846727b,ac5f4e50cfb653dffa6e6d6fb84ab451da70da415fd3d2785fff52330b9cd43b
after,accepted_dependency,stage2,,,/Users/liu/Documents/hftbacktest-0814t001-skhynix-episode-research/local_live_analysis/skhynix_trigger_aligned_episode_research_v1_stage02_density,/Users/liu/Documents/hftbacktest-0814t001-skhynix-episode-research/local_live_analysis/skhynix_trigger_aligned_episode_research_v1_stage02_density/episode_merging_summary.csv,episode_merging_summary.csv,2593,a0a16d9da2c3a1a18a98da7301beb21ea48ff123012440e7861ed3f1ce122f10,ac5f4e50cfb653dffa6e6d6fb84ab451da70da415fd3d2785fff52330b9cd43b
after,accepted_dependency,stage2,,,/Users/liu/Documents/hftbacktest-0814t001-skhynix-episode-research/local_live_analysis/skhynix_trigger_aligned_episode_research_v1_stage02_density,/Users/liu/Documents/hftbacktest-0814t001-skhynix-episode-research/local_live_analysis/skhynix_trigger_aligned_episode_research_v1_stage02_density/frozen_density_contract.json,frozen_density_contract.json,11586,0cd8b44ce2e39aebe8e8039f1dab0cf4d74dd555a59378e0a5acd33ca3b83815,ac5f4e50cfb653dffa6e6d6fb84ab451da70da415fd3d2785fff52330b9cd43b
after,accepted_dependency,stage2,,,/Users/liu/Documents/hftbacktest-0814t001-skhynix-episode-research/local_live_analysis/skhynix_trigger_aligned_episode_research_v1_stage02_density,/Users/liu/Documents/hftbacktest-0814t001-skhynix-episode-research/local_live_analysis/skhynix_trigger_aligned_episode_research_v1_stage02_density/input_bindings.csv,input_bindings.csv,141764,0c7584fd38ab2baf3acfa19463de7359b0d7ed55e56452a2158c122b321e4013,ac5f4e50cfb653dffa6e6d6fb84ab451da70da415fd3d2785fff52330b9cd43b
after,accepted_dependency,stage2,,,/Users/liu/Documents/hftbacktest-0814t001-skhynix-episode-research/local_live_analysis/skhynix_trigger_aligned_episode_research_v1_stage02_density,/Users/liu/Documents/hftbacktest-0814t001-skhynix-episode-research/local_live_analysis/skhynix_trigger_aligned_episode_research_v1_stage02_density/inter_trigger_distribution.csv,inter_trigger_distribution.csv,2979,a21ad70f0e3dcfc6e4d116b4b101f28bcd6d9916c192462777dc28bc6252402c,ac5f4e50cfb653dffa6e6d6fb84ab451da70da415fd3d2785fff52330b9cd43b
after,accepted_dependency,stage2,,,/Users/liu/Documents/hftbacktest-0814t001-skhynix-episode-research/local_live_analysis/skhynix_trigger_aligned_episode_research_v1_stage02_density,/Users/liu/Documents/hftbacktest-0814t001-skhynix-episode-research/local_live_analysis/skhynix_trigger_aligned_episode_research_v1_stage02_density/reports/trigger_density_admission.md,reports/trigger_density_admission.md,1661,33b8442fc6da371fd2a870d312bb306aefe0769074ef7f732899ea391cd9c98f,ac5f4e50cfb653dffa6e6d6fb84ab451da70da415fd3d2785fff52330b9cd43b
after,accepted_dependency,stage2,,,/Users/liu/Documents/hftbacktest-0814t001-skhynix-episode-research/local_live_analysis/skhynix_trigger_aligned_episode_research_v1_stage02_density,/Users/liu/Documents/hftbacktest-0814t001-skhynix-episode-research/local_live_analysis/skhynix_trigger_aligned_episode_research_v1_stage02_density/trigger_density_by_session.csv,trigger_density_by_session.csv,2316,d8931e98f09357885b5f4fae91d22b42ca51eec852be1cf74c90c1e7a8996fb4,ac5f4e50cfb653dffa6e6d6fb84ab451da70da415fd3d2785fff52330b9cd43b
after,accepted_dependency,stage2,,,/Users/liu/Documents/hftbacktest-0814t001-skhynix-episode-research/local_live_analysis/skhynix_trigger_aligned_episode_research_v1_stage02_density,/Users/liu/Documents/hftbacktest-0814t001-skhynix-episode-research/local_live_analysis/skhynix_trigger_aligned_episode_research_v1_stage02_density/trigger_density_sensitivity_summary.csv,trigger_density_sensitivity_summary.csv,6080,5b6dc67232015796d33950883334babfd17bc1c707778103b1a2fe874faa1eb0,ac5f4e50cfb653dffa6e6d6fb84ab451da70da415fd3d2785fff52330b9cd43b
after,accepted_dependency,stage4_crosscheck,jul30,,/Users/liu/Documents/hftbacktest-0814t001-skhynix-episode-research/local_live_analysis/skhynix_trigger_aligned_episode_research_v1_stage04_jul30_episode_v3,/Users/liu/Documents/hftbacktest-0814t001-skhynix-episode-research/local_live_analysis/skhynix_trigger_aligned_episode_research_v1_stage04_jul30_episode_v3/anchors/segment_0001.csv.gz,anchors/segment_0001.csv.gz,2285823,9121e11bd82ab681b27c3590e6d17949e025975e83fa631489605217c072a52f,2c802336c1446eaf50eaf5ef546b115046abe3a1b69fdd1fcaea31d22a8e64a6
after,accepted_dependency,stage4_crosscheck,jul30,,/Users/liu/Documents/hftbacktest-0814t001-skhynix-episode-research/local_live_analysis/skhynix_trigger_aligned_episode_research_v1_stage04_jul30_episode_v3,/Users/liu/Documents/hftbacktest-0814t001-skhynix-episode-research/local_live_analysis/skhynix_trigger_aligned_episode_research_v1_stage04_jul30_episode_v3/anchors/segment_0002.csv.gz,anchors/segment_0002.csv.gz,1672326,4bd02b5141bd8bb426047cb59974bf1514429e95f65416b3bc37ec5b30ba6bcb,2c802336c1446eaf50eaf5ef546b115046abe3a1b69fdd1fcaea31d22a8e64a6
after,accepted_dependency,stage4_crosscheck,jul30,,/Users/liu/Documents/hftbacktest-0814t001-skhynix-episode-research/local_live_analysis/skhynix_trigger_aligned_episode_research_v1_stage04_jul30_episode_v3,/Users/liu/Documents/hftbacktest-0814t001-skhynix-episode-research/local_live_analysis/skhynix_trigger_aligned_episode_research_v1_stage04_jul30_episode_v3/anchors/segment_0003.csv.gz,anchors/segment_0003.csv.gz,1957687,102adf000fff43e51d28ea0388a62a6218326d69423fe4b32d167e4847ae48c2,2c802336c1446eaf50eaf5ef546b115046abe3a1b69fdd1fcaea31d22a8e64a6
after,accepted_dependency,stage4_crosscheck,jul30,,/Users/liu/Documents/hftbacktest-0814t001-skhynix-episode-research/local_live_analysis/skhynix_trigger_aligned_episode_research_v1_stage04_jul30_episode_v3,/Users/liu/Documents/hftbacktest-0814t001-skhynix-episode-research/local_live_analysis/skhynix_trigger_aligned_episode_research_v1_stage04_jul30_episode_v3/anchors/segment_0004.csv.gz,anchors/segment_0004.csv.gz,1862367,bb7d4c65e311a2679512be2619e5e4bb6e0774b2fd826bcc2ab87765ee0d4734,2c802336c1446eaf50eaf5ef546b115046abe3a1b69fdd1fcaea31d22a8e64a6
after,accepted_dependency,stage4_crosscheck,jul30,,/Users/liu/Documents/hftbacktest-0814t001-skhynix-episode-research/local_live_analysis/skhynix_trigger_aligned_episode_research_v1_stage04_jul30_episode_v3,/Users/liu/Documents/hftbacktest-0814t001-skhynix-episode-research/local_live_analysis/skhynix_trigger_aligned_episode_research_v1_stage04_jul30_episode_v3/anchors/segment_0005.csv.gz,anchors/segment_0005.csv.gz,1607499,3577ebda0f23ec3f5c6bece770e47580ce72888f19f26013c37bbeaa77dba1f2,2c802336c1446eaf50eaf5ef546b115046abe3a1b69fdd1fcaea31d22a8e64a6
after,accepted_dependency,stage4_crosscheck,jul30,,/Users/liu/Documents/hftbacktest-0814t001-skhynix-episode-research/local_live_analysis/skhynix_trigger_aligned_episode_research_v1_stage04_jul30_episode_v3,/Users/liu/Documents/hftbacktest-0814t001-skhynix-episode-research/local_live_analysis/skhynix_trigger_aligned_episode_research_v1_stage04_jul30_episode_v3/anchors/segment_0006.csv.gz,anchors/segment_0006.csv.gz,1355338,c34a1a2e1d3808a76cd06cc93dd7e27f783d8ee10ed9765bbdddda16cb56bad6,2c802336c1446eaf50eaf5ef546b115046abe3a1b69fdd1fcaea31d22a8e64a6
after,accepted_dependency,stage4_crosscheck,jul30,,/Users/liu/Documents/hftbacktest-0814t001-skhynix-episode-research/local_live_analysis/skhynix_trigger_aligned_episode_research_v1_stage04_jul30_episode_v3,/Users/liu/Documents/hftbacktest-0814t001-skhynix-episode-research/local_live_analysis/skhynix_trigger_aligned_episode_research_v1_stage04_jul30_episode_v3/anchors/segment_0007.csv.gz,anchors/segment_0007.csv.gz,1251339,1cee5b6dbf79d17b09ad81fe04077d7f5b4469da03978614c0c8061708265619,2c802336c1446eaf50eaf5ef546b115046abe3a1b69fdd1fcaea31d22a8e64a6
after,accepted_dependency,stage4_crosscheck,jul30,,/Users/liu/Documents/hftbacktest-0814t001-skhynix-episode-research/local_live_analysis/skhynix_trigger_aligned_episode_research_v1_stage04_jul30_episode_v3,/Users/liu/Documents/hftbacktest-0814t001-skhynix-episode-research/local_live_analysis/skhynix_trigger_aligned_episode_research_v1_stage04_jul30_episode_v3/anchors/segment_0008.csv.gz,anchors/segment_0008.csv.gz,1178427,ee8315cf13d201b89bf66e77447687b28f3baa8b9e7dcd22dd6e63259c87c605,2c802336c1446eaf50eaf5ef546b115046abe3a1b69fdd1fcaea31d22a8e64a6
after,accepted_dependency,stage4_crosscheck,jul30,,/Users/liu/Documents/hftbacktest-0814t001-skhynix-episode-research/local_live_analysis/skhynix_trigger_aligned_episode_research_v1_stage04_jul30_episode_v3,/Users/liu/Documents/hftbacktest-0814t001-skhynix-episode-research/local_live_analysis/skhynix_trigger_aligned_episode_research_v1_stage04_jul30_episode_v3/episode_v3_manifest.json,episode_v3_manifest.json,33566,2c802336c1446eaf50eaf5ef546b115046abe3a1b69fdd1fcaea31d22a8e64a6,2c802336c1446eaf50eaf5ef546b115046abe3a1b69fdd1fcaea31d22a8e64a6
after,accepted_dependency,stage4_crosscheck,jul30,,/Users/liu/Documents/hftbacktest-0814t001-skhynix-episode-research/local_live_analysis/skhynix_trigger_aligned_episode_research_v1_stage04_jul30_episode_v3,/Users/liu/Documents/hftbacktest-0814t001-skhynix-episode-research/local_live_analysis/skhynix_trigger_aligned_episode_research_v1_stage04_jul30_episode_v3/frozen_episode_v3_contract.json,frozen_episode_v3_contract.json,63480,b80b9bae2d6cf18cb6e7be4f133467138527fec20eef7054ab38b7f8c70cefde,2c802336c1446eaf50eaf5ef546b115046abe3a1b69fdd1fcaea31d22a8e64a6
