capture_id,research_date,role,source_state,destination_state,transition_count,transition_probability
2026-08-03_3a405386e85b,2026-08-03,historical_method_development,Q5,Q4,109,0.09404659188955997
2026-08-03_3a405386e85b,2026-08-03,historical_method_development,Q5,Q5,194,0.16738567730802417
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,Q0,Q0,245,0.16884906960716747
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,Q0,Q1,366,0.25223983459682975
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,Q0,Q2,114,0.07856650585802895
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,Q0,Q3,196,0.13507925568573398
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,Q0,Q4,377,0.25982081323225364
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,Q0,Q5,153,0.10544452101998622
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,Q1,Q0,324,0.13728813559322034
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,Q1,Q1,658,0.2788135593220339
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,Q1,Q2,168,0.0711864406779661
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,Q1,Q3,283,0.11991525423728813
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,Q1,Q4,718,0.3042372881355932
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,Q1,Q5,209,0.08855932203389831
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,Q2,Q0,118,0.17638266068759342
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,Q2,Q1,197,0.2944693572496263
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,Q2,Q2,76,0.11360239162929746
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,Q2,Q3,69,0.1031390134529148
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,Q2,Q4,137,0.20478325859491778
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,Q2,Q5,72,0.10762331838565023
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,Q3,Q0,220,0.20257826887661143
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,Q3,Q1,267,0.24585635359116023
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,Q3,Q2,87,0.08011049723756906
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,Q3,Q3,181,0.16666666666666666
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,Q3,Q4,208,0.19152854511970535
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,Q3,Q5,123,0.1132596685082873
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,Q4,Q0,345,0.13540031397174254
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,Q4,Q1,594,0.23312401883830455
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,Q4,Q2,155,0.060832025117739406
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,Q4,Q3,249,0.09772370486656201
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,Q4,Q4,987,0.3873626373626374
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,Q4,Q5,218,0.08555729984301413
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,Q5,Q0,199,0.2251131221719457
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,Q5,Q1,278,0.31447963800904977
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,Q5,Q2,69,0.07805429864253394
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,Q5,Q3,109,0.12330316742081449
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,Q5,Q4,120,0.13574660633484162
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,Q5,Q5,109,0.12330316742081449
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,Q0,Q0,291,0.1984993178717599
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,Q0,Q1,393,0.2680763983628922
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,Q0,Q2,110,0.07503410641200546
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,Q0,Q3,196,0.13369713506139155
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,Q0,Q4,338,0.2305593451568895
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,Q0,Q5,138,0.0941336971350614
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,Q1,Q0,364,0.14630225080385853
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,Q1,Q1,742,0.2982315112540193
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,Q1,Q2,164,0.06591639871382636
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,Q1,Q3,320,0.12861736334405144
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,Q1,Q4,691,0.27773311897106107
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,Q1,Q5,207,0.08319935691318328
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,Q2,Q0,97,0.15396825396825398
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,Q2,Q1,206,0.326984126984127
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,Q2,Q2,66,0.10476190476190476
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,Q2,Q3,66,0.10476190476190476
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,Q2,Q4,124,0.19682539682539682
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,Q2,Q5,71,0.1126984126984127
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,Q3,Q0,217,0.1956717763751127
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,Q3,Q1,300,0.27051397655545534
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,Q3,Q2,86,0.0775473399458972
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,Q3,Q3,177,0.15960324616771868
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,Q3,Q4,213,0.1920649233543733
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,Q3,Q5,116,0.10459873760144274
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,Q4,Q0,337,0.13721498371335505
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,Q4,Q1,576,0.23452768729641693
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,Q4,Q2,135,0.054967426710097717
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,Q4,Q3,245,0.0997557003257329
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,Q4,Q4,948,0.38599348534201955
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,Q4,Q5,215,0.08754071661237785
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,Q5,Q0,160,0.18845700824499412
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,Q5,Q1,271,0.31919905771495877
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,Q5,Q2,69,0.0812720848056537
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,Q5,Q3,105,0.12367491166077739
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,Q5,Q4,142,0.16725559481743227
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,Q5,Q5,102,0.12014134275618374
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,Q0,Q0,395,0.23867069486404835
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,Q0,Q1,412,0.24894259818731118
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,Q0,Q2,108,0.06525679758308157
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,Q0,Q3,180,0.10876132930513595
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,Q0,Q4,424,0.25619335347432026
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,Q0,Q5,136,0.08217522658610273
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,Q1,Q0,376,0.15824915824915825
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,Q1,Q1,686,0.2887205387205387
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,Q1,Q2,139,0.0585016835016835
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,Q1,Q3,273,0.1148989898989899
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,Q1,Q4,675,0.2840909090909091
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,Q1,Q5,227,0.09553872053872053
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,Q2,Q0,97,0.17636363636363636
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,Q2,Q1,183,0.3327272727272727
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,Q2,Q2,44,0.08
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,Q2,Q3,59,0.10727272727272727
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,Q2,Q4,129,0.23454545454545456
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,Q2,Q5,38,0.06909090909090909
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,Q3,Q0,249,0.24034749034749034
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,Q3,Q1,282,0.2722007722007722
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,Q3,Q2,69,0.06660231660231661
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,Q3,Q3,149,0.1438223938223938
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,Q3,Q4,185,0.17857142857142858
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,Q3,Q5,102,0.09845559845559845
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,Q4,Q0,382,0.14720616570327552
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,Q4,Q1,566,0.21811175337186897
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,Q4,Q2,126,0.048554913294797684
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,Q4,Q3,270,0.10404624277456648
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,Q4,Q4,1060,0.40847784200385356
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,Q4,Q5,191,0.07360308285163776
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,Q5,Q0,155,0.19720101781170485
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,Q5,Q1,248,0.3155216284987277
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,Q5,Q2,64,0.08142493638676845
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,Q5,Q3,105,0.13358778625954199
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,Q5,Q4,122,0.15521628498727735
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,Q5,Q5,92,0.11704834605597965
2026-08-03_d8e3322d6f2c,2026-08-03,historical_method_development,Q0,Q0,6985,0.8849613581654631
2026-08-03_d8e3322d6f2c,2026-08-03,historical_method_development,Q0,Q1,908,0.11503864183453694
2026-08-03_d8e3322d6f2c,2026-08-03,historical_method_development,Q0,Q2,0,0.0
2026-08-03_d8e3322d6f2c,2026-08-03,historical_method_development,Q0,Q3,0,0.0
2026-08-03_d8e3322d6f2c,2026-08-03,historical_method_development,Q0,Q4,0,0.0
2026-08-03_d8e3322d6f2c,2026-08-03,historical_method_development,Q0,Q5,0,0.0
2026-08-03_d8e3322d6f2c,2026-08-03,historical_method_development,Q1,Q0,908,0.8209764918625678
2026-08-03_d8e3322d6f2c,2026-08-03,historical_method_development,Q1,Q1,198,0.17902350813743217
2026-08-03_d8e3322d6f2c,2026-08-03,historical_method_development,Q1,Q2,0,0.0
2026-08-03_d8e3322d6f2c,2026-08-03,historical_method_development,Q1,Q3,0,0.0
2026-08-03_d8e3322d6f2c,2026-08-03,historical_method_development,Q1,Q4,0,0.0
2026-08-03_d8e3322d6f2c,2026-08-03,historical_method_development,Q1,Q5,0,0.0
2026-08-03_d8e3322d6f2c,2026-08-03,historical_method_development,Q2,Q0,0,0.0
2026-08-03_d8e3322d6f2c,2026-08-03,historical_method_development,Q2,Q1,0,0.0
2026-08-03_d8e3322d6f2c,2026-08-03,historical_method_development,Q2,Q2,0,0.0
2026-08-03_d8e3322d6f2c,2026-08-03,historical_method_development,Q2,Q3,0,0.0
2026-08-03_d8e3322d6f2c,2026-08-03,historical_method_development,Q2,Q4,0,0.0
2026-08-03_d8e3322d6f2c,2026-08-03,historical_method_development,Q2,Q5,0,0.0
2026-08-03_d8e3322d6f2c,2026-08-03,historical_method_development,Q3,Q0,0,0.0
2026-08-03_d8e3322d6f2c,2026-08-03,historical_method_development,Q3,Q1,0,0.0
2026-08-03_d8e3322d6f2c,2026-08-03,historical_method_development,Q3,Q2,0,0.0
2026-08-03_d8e3322d6f2c,2026-08-03,historical_method_development,Q3,Q3,0,0.0
2026-08-03_d8e3322d6f2c,2026-08-03,historical_method_development,Q3,Q4,0,0.0
2026-08-03_d8e3322d6f2c,2026-08-03,historical_method_development,Q3,Q5,0,0.0
2026-08-03_d8e3322d6f2c,2026-08-03,historical_method_development,Q4,Q0,0,0.0
2026-08-03_d8e3322d6f2c,2026-08-03,historical_method_development,Q4,Q1,0,0.0
2026-08-03_d8e3322d6f2c,2026-08-03,historical_method_development,Q4,Q2,0,0.0
2026-08-03_d8e3322d6f2c,2026-08-03,historical_method_development,Q4,Q3,0,0.0
2026-08-03_d8e3322d6f2c,2026-08-03,historical_method_development,Q4,Q4,0,0.0
2026-08-03_d8e3322d6f2c,2026-08-03,historical_method_development,Q4,Q5,0,0.0
2026-08-03_d8e3322d6f2c,2026-08-03,historical_method_development,Q5,Q0,0,0.0
2026-08-03_d8e3322d6f2c,2026-08-03,historical_method_development,Q5,Q1,0,0.0
2026-08-03_d8e3322d6f2c,2026-08-03,historical_method_development,Q5,Q2,0,0.0
2026-08-03_d8e3322d6f2c,2026-08-03,historical_method_development,Q5,Q3,0,0.0
2026-08-03_d8e3322d6f2c,2026-08-03,historical_method_development,Q5,Q4,0,0.0
2026-08-03_d8e3322d6f2c,2026-08-03,historical_method_development,Q5,Q5,0,0.0
2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,Q0,Q0,1402,0.20413511939429238
2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,Q0,Q1,1622,0.23616773442050087
2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,Q0,Q2,636,0.09260337798485731
2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,Q0,Q3,1322,0.19248689574839836
2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,Q0,Q4,490,0.07134536983110076
2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,Q0,Q5,1396,0.20326150262085033
2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,Q1,Q0,1536,0.17710134901418195
2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,Q1,Q1,2152,0.2481263691917445
2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,Q1,Q2,760,0.08762827164764211
2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,Q1,Q3,1769,0.2039663322956301
2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,Q1,Q4,844,0.09731350167185518
2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,Q1,Q5,1612,0.18586417617894616
2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,Q2,Q0,557,0.17341220423412204
2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,Q2,Q1,842,0.26214196762141967
2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,Q2,Q2,312,0.09713574097135741
2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,Q2,Q3,623,0.1939601494396015
2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,Q2,Q4,233,0.07254047322540473
2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,Q2,Q5,645,0.20080946450809464
2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,Q3,Q0,1348,0.18874264911789415
2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,Q3,Q1,1648,0.23074768972276674
2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,Q3,Q2,617,0.08639036684402128
2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,Q3,Q3,1575,0.22052646317558108
2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,Q3,Q4,394,0.05516661999439933
2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,Q3,Q5,1560,0.21842621114533745
2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,Q4,Q0,459,0.16357804704205275
2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,Q4,Q1,725,0.25837491090520315
2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,Q4,Q2,230,0.08196721311475409
2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,Q4,Q3,477,0.16999287241625088
2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,Q4,Q4,515,0.1835352815395581
2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,Q4,Q5,400,0.14255167498218105
2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,Q5,Q0,1565,0.21447170069891736
2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,Q5,Q1,1684,0.23077977250925039
2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,Q5,Q2,658,0.09017404412772372
2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,Q5,Q3,1376,0.1885706454707414
2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,Q5,Q4,330,0.04522406468411676
2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,Q5,Q5,1684,0.23077977250925039
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,Q0,Q0,4194,0.2749442769109742
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,Q0,Q1,4706,0.3085092434771208
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,Q0,Q2,778,0.051003015602464924
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,Q0,Q3,1810,0.11865740133735414
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,Q0,Q4,1797,0.11780516585813557
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,Q0,Q5,1969,0.12908089681395044
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,Q1,Q0,4484,0.19444926279271466
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,Q1,Q1,8062,0.34960971379011274
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,Q1,Q2,1048,0.04544666088464874
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,Q1,Q3,2753,0.11938421509106678
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,Q1,Q4,4141,0.17957502168256723
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,Q1,Q5,2572,0.11153512575888985
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,Q2,Q0,634,0.17929864253393665
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,Q2,Q1,1282,0.36255656108597284
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,Q2,Q2,192,0.05429864253393665
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,Q2,Q3,540,0.15271493212669685
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,Q2,Q4,368,0.10407239819004525
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,Q2,Q5,520,0.14705882352941177
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,Q3,Q0,2181,0.23177470775770456
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,Q3,Q1,2796,0.2971307120085016
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,Q3,Q2,566,0.060148777895855474
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,Q3,Q3,1639,0.17417640807651436
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,Q3,Q4,657,0.06981934112646121
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,Q3,Q5,1571,0.1669500531349628
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,Q4,Q0,1718,0.1527926004980434
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,Q4,Q1,3236,0.28779793667733905
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,Q4,Q2,455,0.04046602632515119
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,Q4,Q3,1101,0.09791889007470651
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,Q4,Q4,3758,0.3342226965492707
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,Q4,Q5,976,0.08680184987548915
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,Q5,Q0,2042,0.21508321044870443
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,Q5,Q1,2979,0.31377712239309036
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,Q5,Q2,497,0.05234885190646724
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,Q5,Q3,1567,0.16505161154413314
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,Q5,Q4,523,0.05508742363598062
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,Q5,Q5,1886,0.19865178007162418
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,Q0,Q0,2909,0.22416583185636124
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,Q0,Q1,4963,0.3824458657625029
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,Q0,Q2,649,0.05001155891192109
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,Q0,Q3,1292,0.09956076134699854
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,Q0,Q4,1537,0.11844031748478076
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,Q0,Q5,1627,0.12537566463743546
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,Q1,Q0,4791,0.16208809797685905
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,Q1,Q1,12742,0.43108464713444755
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,Q1,Q2,994,0.0336287976182421
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,Q1,Q3,2793,0.09449218485689154
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,Q1,Q4,4898,0.1657080993301306
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,Q1,Q5,3340,0.11299817308342919
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,Q2,Q0,374,0.13304873710423337
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,Q2,Q1,1296,0.4610458911419424
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,Q2,Q2,125,0.04446816079686944
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,Q2,Q3,246,0.08751334044823907
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,Q2,Q4,294,0.10458911419423693
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,Q2,Q5,476,0.16933475631447883
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,Q3,Q0,1997,0.2774381772714643
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,Q3,Q1,2409,0.3346762989719366
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,Q3,Q2,345,0.04792998055015282
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,Q3,Q3,1038,0.144206724090025
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,Q3,Q4,547,0.07599333148096693
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,Q3,Q5,862,0.1197554876354543
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,Q4,Q0,1461,0.14004984662576686
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,Q4,Q1,4184,0.40107361963190186
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,Q4,Q2,367,0.03518021472392638
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,Q4,Q3,860,0.08243865030674846
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,Q4,Q4,2610,0.25019171779141103
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,Q4,Q5,950,0.0910659509202454
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,Q5,Q0,1444,0.160053203280869
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,Q5,Q1,3965,0.43948126801152737
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,Q5,Q2,331,0.036688095765905565
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,Q5,Q3,969,0.10740412325426735
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,Q5,Q4,546,0.06051873198847262
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,Q5,Q5,1767,0.19585457769895812
2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,Q0,Q0,3767,0.25011619414381514
2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,Q0,Q1,4914,0.326273155832946
2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,Q0,Q2,611,0.04056835535489011
2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,Q0,Q3,1398,0.09282252174490406
2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,Q0,Q4,2436,0.1617422481906912
2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,Q0,Q5,1935,0.12847752473275348
2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,Q1,Q0,4808,0.19244316362471983
2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,Q1,Q1,9182,0.3675152097342299
2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,Q1,Q2,662,0.026496958053154017
2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,Q1,Q3,2296,0.09189881524175472
2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,Q1,Q4,5301,0.2121757925072046
2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,Q1,Q5,2735,0.10947006083893691
2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,Q2,Q0,374,0.15989739204788372
2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,Q2,Q1,950,0.40615647712697733
2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,Q2,Q2,115,0.049166310389055154
2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,Q2,Q3,202,0.08636169303120991
2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,Q2,Q4,301,0.12868747327917915
2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,Q2,Q5,397,0.16973065412569474
2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,Q3,Q0,1992,0.29572446555819476
2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,Q3,Q1,2012,0.2986935866983373
2026-08-25_fd89fc8de22f,2026-08-25,historical_blocked_validation,Q3,Q2,263,0.03904394299287411
