feature,outcome,horizon_ms,regime_bucket,row_count,eligible_min_rows,pearson_corr,high_z_minus_low_z_mean_effect,dominant_sign,threshold_met,outcome_unit,effective_future_age_ms_min,effective_future_age_ms_mean,effective_future_age_ms_max,contract_status,contract_role,runner_use
binance_microprice_minus_mid_ticks,hyperliquid_microprice_minus_mid_change_ticks,5000,binance_vol_positive_high,455,true,-0.00455763,7.09466875,positive,false,ticks,5000,5003.2967033,6000,primary_allowlist,lead_microprice_dislocation,primary_allowlist_signal_conditioning
binance_microprice_minus_mid_ticks,hyperliquid_microprice_minus_mid_change_ticks,5000,binance_vol_positive_low,454,true,-0.04791456,0,negative,false,ticks,5000,5000,5000,primary_allowlist,lead_microprice_dislocation,primary_allowlist_signal_conditioning
binance_microprice_minus_mid_ticks,hyperliquid_microprice_minus_mid_change_ticks,5000,binance_vol_zero,2676,true,-0.08792992,0,negative,false,ticks,5000,5000.18684604,5500,primary_allowlist,lead_microprice_dislocation,primary_allowlist_signal_conditioning
binance_microprice_minus_mid_ticks,hyperliquid_microprice_minus_mid_change_ticks,5000,vol_missing,1,false,0,0,none,false,ticks,5000,5000,5000,primary_allowlist,lead_microprice_dislocation,primary_allowlist_signal_conditioning
binance_microprice_minus_mid_ticks,basis_mid_response_ticks,5000,binance_vol_positive_high,455,true,-0.05303591,-112.8,negative,true,ticks,5000,5003.2967033,6000,primary_allowlist,lead_microprice_dislocation,primary_allowlist_signal_conditioning
binance_microprice_minus_mid_ticks,basis_mid_response_ticks,5000,binance_vol_positive_low,454,true,-0.2228991,0,negative,false,ticks,5000,5000,5000,primary_allowlist,lead_microprice_dislocation,primary_allowlist_signal_conditioning
binance_microprice_minus_mid_ticks,basis_mid_response_ticks,5000,binance_vol_zero,2676,true,-0.05324956,0,negative,false,ticks,5000,5000.18684604,5500,primary_allowlist,lead_microprice_dislocation,primary_allowlist_signal_conditioning
binance_microprice_minus_mid_ticks,basis_mid_response_ticks,5000,vol_missing,1,false,0,0,none,false,ticks,5000,5000,5000,primary_allowlist,lead_microprice_dislocation,primary_allowlist_signal_conditioning
binance_microprice_minus_mid_ticks,basis_microprice_response_ticks,5000,binance_vol_positive_high,455,true,-0.06917055,-131.03662895,negative,true,ticks,5000,5003.2967033,6000,primary_allowlist,lead_microprice_dislocation,primary_allowlist_signal_conditioning
binance_microprice_minus_mid_ticks,basis_microprice_response_ticks,5000,binance_vol_positive_low,454,true,-0.22558854,0,negative,false,ticks,5000,5000,5000,primary_allowlist,lead_microprice_dislocation,primary_allowlist_signal_conditioning
binance_microprice_minus_mid_ticks,basis_microprice_response_ticks,5000,binance_vol_zero,2676,true,-0.05595129,0,negative,false,ticks,5000,5000.18684604,5500,primary_allowlist,lead_microprice_dislocation,primary_allowlist_signal_conditioning
binance_microprice_minus_mid_ticks,basis_microprice_response_ticks,5000,vol_missing,1,false,0,0,none,false,ticks,5000,5000,5000,primary_allowlist,lead_microprice_dislocation,primary_allowlist_signal_conditioning
binance_microprice_minus_mid_ticks,hyperliquid_mid_move_ticks,10000,binance_vol_positive_high,453,true,0.07266506,540.66666667,positive,true,ticks,10000,10000,10000,primary_allowlist,lead_microprice_dislocation,primary_allowlist_signal_conditioning
binance_microprice_minus_mid_ticks,hyperliquid_mid_move_ticks,10000,binance_vol_positive_low,453,true,0.2097487,0,positive,false,ticks,10000,10001.10375276,10500,primary_allowlist,lead_microprice_dislocation,primary_allowlist_signal_conditioning
binance_microprice_minus_mid_ticks,hyperliquid_mid_move_ticks,10000,binance_vol_zero,2669,true,0.08264741,0,positive,false,ticks,10000,10000.18733608,10500,primary_allowlist,lead_microprice_dislocation,primary_allowlist_signal_conditioning
binance_microprice_minus_mid_ticks,hyperliquid_mid_move_ticks,10000,vol_missing,1,false,0,0,none,false,ticks,10000,10000,10000,primary_allowlist,lead_microprice_dislocation,primary_allowlist_signal_conditioning
binance_microprice_minus_mid_ticks,hyperliquid_spread_change_ticks,10000,binance_vol_positive_high,453,true,0.00336777,0,positive,false,ticks,10000,10000,10000,primary_allowlist,lead_microprice_dislocation,primary_allowlist_signal_conditioning
binance_microprice_minus_mid_ticks,hyperliquid_spread_change_ticks,10000,binance_vol_positive_low,453,true,0.00347191,0,positive,false,ticks,10000,10001.10375276,10500,primary_allowlist,lead_microprice_dislocation,primary_allowlist_signal_conditioning
binance_microprice_minus_mid_ticks,hyperliquid_spread_change_ticks,10000,binance_vol_zero,2669,true,0.002329,0,positive,false,ticks,10000,10000.18733608,10500,primary_allowlist,lead_microprice_dislocation,primary_allowlist_signal_conditioning
binance_microprice_minus_mid_ticks,hyperliquid_spread_change_ticks,10000,vol_missing,1,false,0,0,none,false,ticks,10000,10000,10000,primary_allowlist,lead_microprice_dislocation,primary_allowlist_signal_conditioning
binance_microprice_minus_mid_ticks,hyperliquid_top5_imbalance_change,10000,binance_vol_positive_high,453,true,0.02798466,1.40736826,positive,false,unitless,10000,10000,10000,primary_allowlist,lead_microprice_dislocation,primary_allowlist_signal_conditioning
binance_microprice_minus_mid_ticks,hyperliquid_top5_imbalance_change,10000,binance_vol_positive_low,453,true,-0.16274936,0,negative,false,unitless,10000,10001.10375276,10500,primary_allowlist,lead_microprice_dislocation,primary_allowlist_signal_conditioning
binance_microprice_minus_mid_ticks,hyperliquid_top5_imbalance_change,10000,binance_vol_zero,2669,true,-0.22884345,0,negative,false,unitless,10000,10000.18733608,10500,primary_allowlist,lead_microprice_dislocation,primary_allowlist_signal_conditioning
binance_microprice_minus_mid_ticks,hyperliquid_top5_imbalance_change,10000,vol_missing,1,false,0,0,none,false,unitless,10000,10000,10000,primary_allowlist,lead_microprice_dislocation,primary_allowlist_signal_conditioning
binance_microprice_minus_mid_ticks,hyperliquid_microprice_minus_mid_change_ticks,10000,binance_vol_positive_high,453,true,0.01646292,7.03684131,positive,false,ticks,10000,10000,10000,primary_allowlist,lead_microprice_dislocation,primary_allowlist_signal_conditioning
binance_microprice_minus_mid_ticks,hyperliquid_microprice_minus_mid_change_ticks,10000,binance_vol_positive_low,453,true,-0.09902652,0,negative,false,ticks,10000,10001.10375276,10500,primary_allowlist,lead_microprice_dislocation,primary_allowlist_signal_conditioning
binance_microprice_minus_mid_ticks,hyperliquid_microprice_minus_mid_change_ticks,10000,binance_vol_zero,2669,true,-0.16252377,0,negative,false,ticks,10000,10000.18733608,10500,primary_allowlist,lead_microprice_dislocation,primary_allowlist_signal_conditioning
binance_microprice_minus_mid_ticks,hyperliquid_microprice_minus_mid_change_ticks,10000,vol_missing,1,false,0,0,none,false,ticks,10000,10000,10000,primary_allowlist,lead_microprice_dislocation,primary_allowlist_signal_conditioning
binance_microprice_minus_mid_ticks,basis_mid_response_ticks,10000,binance_vol_positive_high,453,true,-0.06268843,-218.26666667,negative,true,ticks,10000,10000,10000,primary_allowlist,lead_microprice_dislocation,primary_allowlist_signal_conditioning
binance_microprice_minus_mid_ticks,basis_mid_response_ticks,10000,binance_vol_positive_low,453,true,-0.23900819,0,negative,false,ticks,10000,10001.10375276,10500,primary_allowlist,lead_microprice_dislocation,primary_allowlist_signal_conditioning
binance_microprice_minus_mid_ticks,basis_mid_response_ticks,10000,binance_vol_zero,2669,true,-0.08981481,0,negative,false,ticks,10000,10000.18733608,10500,primary_allowlist,lead_microprice_dislocation,primary_allowlist_signal_conditioning
binance_microprice_minus_mid_ticks,basis_mid_response_ticks,10000,vol_missing,1,false,0,0,none,false,ticks,10000,10000,10000,primary_allowlist,lead_microprice_dislocation,primary_allowlist_signal_conditioning
binance_microprice_minus_mid_ticks,basis_microprice_response_ticks,10000,binance_vol_positive_high,453,true,-0.07787305,-236.52106153,negative,true,ticks,10000,10000,10000,primary_allowlist,lead_microprice_dislocation,primary_allowlist_signal_conditioning
binance_microprice_minus_mid_ticks,basis_microprice_response_ticks,10000,binance_vol_positive_low,453,true,-0.24152793,0,negative,false,ticks,10000,10001.10375276,10500,primary_allowlist,lead_microprice_dislocation,primary_allowlist_signal_conditioning
binance_microprice_minus_mid_ticks,basis_microprice_response_ticks,10000,binance_vol_zero,2669,true,-0.09232151,0,negative,false,ticks,10000,10000.18733608,10500,primary_allowlist,lead_microprice_dislocation,primary_allowlist_signal_conditioning
binance_microprice_minus_mid_ticks,basis_microprice_response_ticks,10000,vol_missing,1,false,0,0,none,false,ticks,10000,10000,10000,primary_allowlist,lead_microprice_dislocation,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_mid_move_ticks,100,binance_vol_positive_high,455,true,0.06962973,16.58219623,positive,true,ticks,500,502.1978022,1500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_mid_move_ticks,100,binance_vol_positive_low,456,true,0.10976804,10.6109517,positive,true,ticks,500,501.09649123,1000,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_mid_move_ticks,100,binance_vol_zero,2683,true,0.10301664,5.87426398,positive,true,ticks,500,500,500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_mid_move_ticks,100,vol_missing,1,false,0,0,none,false,ticks,500,500,500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_spread_change_ticks,100,binance_vol_positive_high,455,true,0.02195881,-1.85834958,negative,false,ticks,500,502.1978022,1500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_spread_change_ticks,100,binance_vol_positive_low,456,true,-0.04939354,-3.1348637,negative,false,ticks,500,501.09649123,1000,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_spread_change_ticks,100,binance_vol_zero,2683,true,0.00598298,-0.20571781,negative,false,ticks,500,500,500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_spread_change_ticks,100,vol_missing,1,false,0,0,none,false,ticks,500,500,500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_top5_imbalance_change,100,binance_vol_positive_high,455,true,0.18861324,0.49663268,positive,true,unitless,500,502.1978022,1500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_top5_imbalance_change,100,binance_vol_positive_low,456,true,0.25723628,0.38364419,positive,true,unitless,500,501.09649123,1000,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_top5_imbalance_change,100,binance_vol_zero,2683,true,0.11174014,0.12409191,positive,true,unitless,500,500,500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_top5_imbalance_change,100,vol_missing,1,false,0,0,none,false,unitless,500,500,500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_microprice_minus_mid_change_ticks,100,binance_vol_positive_high,455,true,0.05264422,3.23628806,positive,true,ticks,500,502.1978022,1500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_microprice_minus_mid_change_ticks,100,binance_vol_positive_low,456,true,0.06658254,3.02110394,positive,true,ticks,500,501.09649123,1000,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_microprice_minus_mid_change_ticks,100,binance_vol_zero,2683,true,0.0453917,0.51883494,positive,false,ticks,500,500,500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_microprice_minus_mid_change_ticks,100,vol_missing,1,false,0,0,none,false,ticks,500,500,500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,basis_mid_response_ticks,100,binance_vol_positive_high,455,true,0.10412635,18.24496426,positive,true,ticks,500,502.1978022,1500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,basis_mid_response_ticks,100,binance_vol_positive_low,456,true,0.09893659,20.81193209,positive,true,ticks,500,501.09649123,1000,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,basis_mid_response_ticks,100,binance_vol_zero,2683,true,0.06410382,21.91804326,positive,true,ticks,500,500,500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,basis_mid_response_ticks,100,vol_missing,1,false,0,0,none,false,ticks,500,500,500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,basis_microprice_response_ticks,100,binance_vol_positive_high,455,true,0.10044001,16.15694865,positive,true,ticks,500,502.1978022,1500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,basis_microprice_response_ticks,100,binance_vol_positive_low,456,true,0.09696823,20.52209409,positive,true,ticks,500,501.09649123,1000,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,basis_microprice_response_ticks,100,binance_vol_zero,2683,true,0.06059127,21.56078704,positive,true,ticks,500,500,500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,basis_microprice_response_ticks,100,vol_missing,1,false,0,0,none,false,ticks,500,500,500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_mid_move_ticks,250,binance_vol_positive_high,455,true,0.06962973,16.58219623,positive,true,ticks,500,502.1978022,1500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_mid_move_ticks,250,binance_vol_positive_low,456,true,0.10976804,10.6109517,positive,true,ticks,500,501.09649123,1000,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_mid_move_ticks,250,binance_vol_zero,2683,true,0.10301664,5.87426398,positive,true,ticks,500,500,500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_mid_move_ticks,250,vol_missing,1,false,0,0,none,false,ticks,500,500,500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_spread_change_ticks,250,binance_vol_positive_high,455,true,0.02195881,-1.85834958,negative,false,ticks,500,502.1978022,1500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_spread_change_ticks,250,binance_vol_positive_low,456,true,-0.04939354,-3.1348637,negative,false,ticks,500,501.09649123,1000,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_spread_change_ticks,250,binance_vol_zero,2683,true,0.00598298,-0.20571781,negative,false,ticks,500,500,500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_spread_change_ticks,250,vol_missing,1,false,0,0,none,false,ticks,500,500,500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_top5_imbalance_change,250,binance_vol_positive_high,455,true,0.18861324,0.49663268,positive,true,unitless,500,502.1978022,1500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_top5_imbalance_change,250,binance_vol_positive_low,456,true,0.25723628,0.38364419,positive,true,unitless,500,501.09649123,1000,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_top5_imbalance_change,250,binance_vol_zero,2683,true,0.11174014,0.12409191,positive,true,unitless,500,500,500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_top5_imbalance_change,250,vol_missing,1,false,0,0,none,false,unitless,500,500,500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_microprice_minus_mid_change_ticks,250,binance_vol_positive_high,455,true,0.05264422,3.23628806,positive,true,ticks,500,502.1978022,1500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_microprice_minus_mid_change_ticks,250,binance_vol_positive_low,456,true,0.06658254,3.02110394,positive,true,ticks,500,501.09649123,1000,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_microprice_minus_mid_change_ticks,250,binance_vol_zero,2683,true,0.0453917,0.51883494,positive,false,ticks,500,500,500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_microprice_minus_mid_change_ticks,250,vol_missing,1,false,0,0,none,false,ticks,500,500,500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,basis_mid_response_ticks,250,binance_vol_positive_high,455,true,0.10412635,18.24496426,positive,true,ticks,500,502.1978022,1500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,basis_mid_response_ticks,250,binance_vol_positive_low,456,true,0.09893659,20.81193209,positive,true,ticks,500,501.09649123,1000,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,basis_mid_response_ticks,250,binance_vol_zero,2683,true,0.06410382,21.91804326,positive,true,ticks,500,500,500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,basis_mid_response_ticks,250,vol_missing,1,false,0,0,none,false,ticks,500,500,500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,basis_microprice_response_ticks,250,binance_vol_positive_high,455,true,0.10044001,16.15694865,positive,true,ticks,500,502.1978022,1500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,basis_microprice_response_ticks,250,binance_vol_positive_low,456,true,0.09696823,20.52209409,positive,true,ticks,500,501.09649123,1000,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,basis_microprice_response_ticks,250,binance_vol_zero,2683,true,0.06059127,21.56078704,positive,true,ticks,500,500,500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,basis_microprice_response_ticks,250,vol_missing,1,false,0,0,none,false,ticks,500,500,500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_mid_move_ticks,500,binance_vol_positive_high,455,true,0.06962973,16.58219623,positive,true,ticks,500,502.1978022,1500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_mid_move_ticks,500,binance_vol_positive_low,456,true,0.10976804,10.6109517,positive,true,ticks,500,501.09649123,1000,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_mid_move_ticks,500,binance_vol_zero,2683,true,0.10301664,5.87426398,positive,true,ticks,500,500,500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_mid_move_ticks,500,vol_missing,1,false,0,0,none,false,ticks,500,500,500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_spread_change_ticks,500,binance_vol_positive_high,455,true,0.02195881,-1.85834958,negative,false,ticks,500,502.1978022,1500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_spread_change_ticks,500,binance_vol_positive_low,456,true,-0.04939354,-3.1348637,negative,false,ticks,500,501.09649123,1000,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_spread_change_ticks,500,binance_vol_zero,2683,true,0.00598298,-0.20571781,negative,false,ticks,500,500,500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_spread_change_ticks,500,vol_missing,1,false,0,0,none,false,ticks,500,500,500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_top5_imbalance_change,500,binance_vol_positive_high,455,true,0.18861324,0.49663268,positive,true,unitless,500,502.1978022,1500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_top5_imbalance_change,500,binance_vol_positive_low,456,true,0.25723628,0.38364419,positive,true,unitless,500,501.09649123,1000,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_top5_imbalance_change,500,binance_vol_zero,2683,true,0.11174014,0.12409191,positive,true,unitless,500,500,500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_top5_imbalance_change,500,vol_missing,1,false,0,0,none,false,unitless,500,500,500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_microprice_minus_mid_change_ticks,500,binance_vol_positive_high,455,true,0.05264422,3.23628806,positive,true,ticks,500,502.1978022,1500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_microprice_minus_mid_change_ticks,500,binance_vol_positive_low,456,true,0.06658254,3.02110394,positive,true,ticks,500,501.09649123,1000,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_microprice_minus_mid_change_ticks,500,binance_vol_zero,2683,true,0.0453917,0.51883494,positive,false,ticks,500,500,500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_microprice_minus_mid_change_ticks,500,vol_missing,1,false,0,0,none,false,ticks,500,500,500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,basis_mid_response_ticks,500,binance_vol_positive_high,455,true,0.10412635,18.24496426,positive,true,ticks,500,502.1978022,1500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,basis_mid_response_ticks,500,binance_vol_positive_low,456,true,0.09893659,20.81193209,positive,true,ticks,500,501.09649123,1000,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,basis_mid_response_ticks,500,binance_vol_zero,2683,true,0.06410382,21.91804326,positive,true,ticks,500,500,500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,basis_mid_response_ticks,500,vol_missing,1,false,0,0,none,false,ticks,500,500,500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,basis_microprice_response_ticks,500,binance_vol_positive_high,455,true,0.10044001,16.15694865,positive,true,ticks,500,502.1978022,1500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,basis_microprice_response_ticks,500,binance_vol_positive_low,456,true,0.09696823,20.52209409,positive,true,ticks,500,501.09649123,1000,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,basis_microprice_response_ticks,500,binance_vol_zero,2683,true,0.06059127,21.56078704,positive,true,ticks,500,500,500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,basis_microprice_response_ticks,500,vol_missing,1,false,0,0,none,false,ticks,500,500,500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_mid_move_ticks,1000,binance_vol_positive_high,455,true,0.1412607,34.10006498,positive,true,ticks,1000,1003.2967033,2000,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_mid_move_ticks,1000,binance_vol_positive_low,456,true,0.21071093,31.10234338,positive,true,ticks,1000,1000,1000,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_mid_move_ticks,1000,binance_vol_zero,2682,true,0.14561826,13.1557347,positive,true,ticks,1000,1000.18642804,1500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_mid_move_ticks,1000,vol_missing,1,false,0,0,none,false,ticks,1000,1000,1000,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_spread_change_ticks,1000,binance_vol_positive_high,455,true,0.04460148,3.8531514,positive,false,ticks,1000,1003.2967033,2000,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_spread_change_ticks,1000,binance_vol_positive_low,456,true,-0.0972791,-2.74031564,negative,true,ticks,1000,1000,1000,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_spread_change_ticks,1000,binance_vol_zero,2682,true,-0.00553744,-1.77657372,negative,false,ticks,1000,1000.18642804,1500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_spread_change_ticks,1000,vol_missing,1,false,0,0,none,false,ticks,1000,1000,1000,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_top5_imbalance_change,1000,binance_vol_positive_high,455,true,0.27376879,0.95816032,positive,true,unitless,1000,1003.2967033,2000,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_top5_imbalance_change,1000,binance_vol_positive_low,456,true,0.41133357,0.83488657,positive,true,unitless,1000,1000,1000,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_top5_imbalance_change,1000,binance_vol_zero,2682,true,0.11759904,0.21387052,positive,true,unitless,1000,1000.18642804,1500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_top5_imbalance_change,1000,vol_missing,1,false,0,0,none,false,unitless,1000,1000,1000,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_microprice_minus_mid_change_ticks,1000,binance_vol_positive_high,455,true,0.17235802,8.28659787,positive,true,ticks,1000,1003.2967033,2000,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
