duration_ms,replicate_id,anchor_count,median_coherence_dwell_ms,swap_fingerprint
60000,120,24,40.0,4a817eb6b47aef3c0e2939b03f5eee5a12edb4c1d3ebc330a62d2059403ca861
60000,121,22,40.0,0b0918a0c45cda8c50886c8e2aadd3ca0c0591153f5adb82f8e8dcb912bc914b
60000,122,22,50.0,2d46c3ae2ccc9ffc57630e82d19606eca48407a541fea74d8a6b0e74c46f2809
60000,123,21,40.0,3ac3a59b93fc8bde2a402a97ec5a928b49fc3bb11d73f98c47c1867308f4dc7d
60000,124,26,40.0,f63ff492845e67ae59901d8430ad78d6520b6711c17f42236bbd91f82ab19922
60000,125,21,40.0,19c13cde557d47759c7bbd25d686e7dd48c2c2dc68777557d00c0661557d5aee
60000,126,20,40.0,bc8d879831ec8e3c3d20101858aa66fbbafa581b4ee40e9ac323750c7f76d79a
60000,127,15,40.0,9476c0056a12a85d084b9453dd8815bb3a8f7ac477ad106910a0728b2d557604
60000,128,22,40.0,8390ff642dd07ed6270cabd3ed8c61d60bd9396ae511ae2e4eca26d5267e3e06
60000,129,22,40.0,6d7872a3313608af78ea0b80b160d4476a50d39f055f80306598b2042546d6dd
60000,130,21,20.0,df80c17d316e08a59768648adf5c4b172ea4adc26a8a6cd348fe29d56cb44686
60000,131,25,40.0,91f5abe667aaf8ca22b7c85f36de619a9fd677038c9972bee59f1ae36dde345e
60000,132,18,40.0,0fdd2f9b9b12c238890d29464921b1b07587615a95eee966b766ccdd0712b0cb
60000,133,21,40.0,fcc402954a385355acd7425ddaa287a1ec1dfb18e5379cb138b86fe6dc723efb
60000,134,24,50.0,6a08d2ac0f1e16f1c87bf045f346e2043b5de946818c9e315fac79c111a49369
60000,135,20,40.0,ad084530ec4bfa10e226877a8463948860a0f15167c17dfc47a95ed6ce076b3c
60000,136,21,40.0,dbe6449e294e86c15ad59b204615a5384bbe8dbecaf9b8f9fbdc058a61b01ad3
60000,137,24,40.0,a3bdd4923deb3916c7317dcd499242e5507d37544a80ef2b8c9aaf7fb7a30bfa
60000,138,20,40.0,462811bcff2e2a88f89d7f455ce3fcb8a5005d45dfaf458d3ece0b94330026b5
60000,139,25,40.0,b18ac24438672af276e7cbef9ac3d99f71dcdc01baaae5e78d18233e1a25e55d
60000,140,23,40.0,249d612c071bc2962a24978dc4d66f80b5b3429c84ddf881442656c2e518310e
60000,141,18,50.0,f6003fa0b39bf7615f55888bb8535a8a5caec1dad0b0acbaf7d2bddaca0ebad7
60000,142,24,40.0,ceb9fdc6f1aeea2ad5da32f916fca9e5e62989f042031787bd69cd7bea67686e
60000,143,19,40.0,ecc960666c8111460ccf60d7fe1ca20afb0c0476058b11d4a0370c5837ea3eb0
60000,144,24,40.0,2b7b5a19e56b1948312aabf750e2c51cebe1f4a56643e95c53daa5843c2d3cb1
60000,145,20,60.0,48d38a8279c34e337391d34cec1a43a0708c27eb54faa75de077314030dc3b81
60000,146,19,60.0,36ec0d1a2188c7960658d5858bb9336189f6f80c04077d2e6f5d8693baa7f001
60000,147,20,50.0,c8f063f91b0b20c1173aa4aa484233079902ca8729110214c5c1c3f2818275b1
60000,148,25,40.0,ad628f89da3c2f99563222b394b8247eb207ab10d1cae2247216fc93b355f8b1
60000,149,24,40.0,f18ef0a668f8b56a549b67a4e8aca2ae1e1a8a021462821c06ea195314806976
60000,150,22,40.0,f1ea12ed43adacbb9bfd6e0f582366a33ddaec83e705577d0dbe5e31b4adeeb2
60000,151,18,60.0,c4858a8a2ad179b32df73896a847a2df557b862df54516604d9805d88fe0d057
60000,152,21,20.0,a2ba1cfdd0b379425925445f242a608f8ca8f1125b375015d0d0d573d29f03b1
60000,153,24,40.0,900e196b06ba020fff3cf8ba231a72ba244c183d097af34848f1fd39ef70c652
60000,154,27,40.0,027ed3d932c352e3686b4d9e687f9f99b46b53815249720699f0787e73e50343
60000,155,22,40.0,d821b41ec3a846785e9305880f6fd6666994f8c065efcda3b1a6091ff5898174
60000,156,22,40.0,176a752d4ac23d3a560c770583d2afd4c48155044b508d2c07d83facbef22b51
60000,157,21,60.0,e5f2f6bcd19ae952fe02c9760e0e230cf3c958ef3857e699478ec8ec8a4b3618
60000,158,22,40.0,3be353c6f24f3248fe52508f096a16ac1e5cdc1b8bc7b1f2a2a315e120b95ff4
60000,159,27,60.0,c306cbdd74a56096c15b7e8c6dd027a9e4a1a422c569c6afc8a5f50ff0c0603b
60000,160,22,50.0,439463d0efc53455b6b0f2edf2afa177e0f9c9f5e4b73378e25e9fcc9cbb157a
60000,161,24,40.0,52fd81ce7511f1c9919e00ebc9a12e773d3fa45f3634f866da7541e883cb4209
60000,162,21,60.0,c64cf132dd668cd95ab6c95e6ddb13b30a8209fce93e884a281d9d76027f4472
60000,163,22,40.0,2d5d2f8b49304844ebd0ed9069270f86fb09aa8ffaab54f0a526918db499c59c
60000,164,23,40.0,d2f62f9a331426c30452dfe16b9ac10d476a33328a8b9c98ac76be2513dac4d4
60000,165,26,50.0,09ff7090b7840315594610243315ca7db64d97c19502ecdb8b01ff76d923653a
60000,166,22,40.0,dc077f326804a7ab46e21a913449fd3a87eb36585e2b0dd57d8eaf74e1ac9965
60000,167,18,60.0,6128023749766fef66559c0c798ef50e6cb675d021e4c1eb755828e7d3927fa9
60000,168,19,40.0,19ce6c245bb977aa8eb58890761120f03e6683746b7a2e3fc6e3735f4046fbce
60000,169,23,40.0,e94e95e46b00f6c0205dbc7b0f8663a47e7c3e9940ddbe5e22286bf9c92835e2
60000,170,23,40.0,dcefc9109ba6d686a29b51991126a16e1ad7a34a49812fa9efbe52e9e4fd94f8
60000,171,23,40.0,de0ddd329993183c4ebd8ba6bad0f72d9cef424de5139fa9afae37f6f31b9b12
60000,172,17,40.0,e84efd5ea556645ce1efbd54d702511baa57a4187e28aa4ff5ca6aa500df223d
60000,173,23,40.0,12a82494b098be11750fc099547da281417c87448caef103b9973e454ad3ffeb
60000,174,18,40.0,131734aed6392e0cb95daaa7eeccf53ef6c0e3553a9dcd7828d375b3ba6c707a
60000,175,22,40.0,e775ccc1dfcb78f1491c79b35aaa564c1a7bec870e340231239dabf960ada1e5
60000,176,19,40.0,3e1952d02007bd8dd55470fd1c045fb5fe2a14c8833f427c83602c95ba70ec22
60000,177,18,40.0,fa2d56cf7407151c6ef18b1cb902d21b597e0c16bc767782b5af834d285a8a9a
60000,178,18,40.0,7101af7859e969b2e0bfb2752bf620a5ff86e67995e6b817e894e210be56e97a
60000,179,24,40.0,4adb9c6a3084871472da6ac90e4e08ed34109ba25a2f22a01a4b4b36c9007a30
60000,180,22,40.0,2beca321805c439fa2fcc0bac4f038e6e971bda925d461f6c63fd63c9b1a9bf8
60000,181,24,40.0,40259756bd3f3964fa59b94192c37dc37a0c275c079ae2058b1e9eff264becf4
60000,182,19,40.0,308ddb945f616d7cb6cc3c6c2092a57dc2f548f758d1d1c9608e25eb56de6312
60000,183,19,40.0,be98d7d68121cc94d9015c9e7d734365f8949ce47020f3439fdde2cfd6b268ed
60000,184,23,40.0,a7558724b257a4053a01459dbb7d73c520653db8fe68c7e7eada2965e5130bf8
60000,185,30,40.0,a5b6f8beff00f4720ce1e2bfa9727836a2b1632c9f9d5171378315cb214ef14d
60000,186,23,60.0,880f05cc3a433dd46af287e93f46d11f447dc8fa1a331c6c5e3f97dd8052b1fc
60000,187,25,40.0,7841ab044a26f4f728dc23b7bdea846910fbde215f5ce5bc01a7ce3b948fd61d
60000,188,22,40.0,9e11bab2ae5a1f87b86fe0d812fb916e1e7e47c4e623696f4e8f2b7ee876cdff
60000,189,25,40.0,2242edd74b6eaa35793673f2d41c6d82b45c454e8874b0a6bb9d04ebc016c745
60000,190,19,40.0,fd2f50f4877314bf6f188f92ed32b5d6262c6e39b5fffe4b7b525274cccb9a4f
60000,191,19,40.0,96a6108cca4abaacbc3a55104809caf178abd93b344b670e5631664969449f9f
60000,192,20,50.0,d94a552df3a8851a8e6ed91c0679a2fc114ab96ee82e6a91af5c337d46d4901d
60000,193,17,40.0,080fad6a5a89d3ae05201aff0ac64765a3c6447e8331e5e96291d629c48665cd
60000,194,20,40.0,f66d4cdf173d1830a428de48f3fce6b8a7de78420ac082370cd34d0bc4555ed6
60000,195,23,60.0,4a3fb6c658d7e0c62d9800175c479f02d2147929b99e56aca7f00bbe97ac9645
60000,196,23,40.0,99a1f8245c03962bd32b92b8e1ad5fb86f638e20c2dd77952201b6b93803c61d
60000,197,23,40.0,c3a693c240de0f03da5a7e54dfc8f06545ef39bdc36b3d3decdec7077c9f0502
60000,198,25,40.0,9356a0c22c294868666f17560692c57e113b2d212d8f5d44a1296b9d0775670b
