duration_ms,research_date,replicate_id,anchor_count
30000,2026-08-24,22,2
30000,2026-08-25,22,0
30000,2026-08-26,22,0
30000,2026-08-27,22,0
30000,2026-07-29,23,0
30000,2026-07-30,23,18
30000,2026-08-03,23,5
30000,2026-08-04,23,3
30000,2026-08-07,23,3
30000,2026-08-24,23,4
30000,2026-08-25,23,0
30000,2026-08-26,23,1
30000,2026-08-27,23,0
30000,2026-07-29,24,0
30000,2026-07-30,24,18
30000,2026-08-03,24,5
30000,2026-08-04,24,4
30000,2026-08-07,24,7
30000,2026-08-24,24,3
30000,2026-08-25,24,0
30000,2026-08-26,24,1
30000,2026-08-27,24,0
30000,2026-07-29,25,0
30000,2026-07-30,25,25
30000,2026-08-03,25,8
30000,2026-08-04,25,5
30000,2026-08-07,25,5
30000,2026-08-24,25,3
30000,2026-08-25,25,0
30000,2026-08-26,25,1
30000,2026-08-27,25,0
30000,2026-07-29,26,0
30000,2026-07-30,26,20
30000,2026-08-03,26,5
30000,2026-08-04,26,4
30000,2026-08-07,26,6
30000,2026-08-24,26,3
30000,2026-08-25,26,1
30000,2026-08-26,26,1
30000,2026-08-27,26,0
30000,2026-07-29,27,0
30000,2026-07-30,27,23
30000,2026-08-03,27,6
30000,2026-08-04,27,6
30000,2026-08-07,27,6
30000,2026-08-24,27,2
30000,2026-08-25,27,0
30000,2026-08-26,27,1
30000,2026-08-27,27,1
30000,2026-07-29,28,0
30000,2026-07-30,28,17
30000,2026-08-03,28,8
30000,2026-08-04,28,2
30000,2026-08-07,28,5
30000,2026-08-24,28,2
30000,2026-08-25,28,1
30000,2026-08-26,28,1
30000,2026-08-27,28,1
30000,2026-07-29,29,0
30000,2026-07-30,29,25
30000,2026-08-03,29,6
30000,2026-08-04,29,3
30000,2026-08-07,29,4
30000,2026-08-24,29,3
30000,2026-08-25,29,0
30000,2026-08-26,29,1
30000,2026-08-27,29,1
30000,2026-07-29,30,0
30000,2026-07-30,30,22
30000,2026-08-03,30,6
30000,2026-08-04,30,5
30000,2026-08-07,30,7
30000,2026-08-24,30,2
30000,2026-08-25,30,1
30000,2026-08-26,30,1
30000,2026-08-27,30,0
30000,2026-07-29,31,0
30000,2026-07-30,31,21
30000,2026-08-03,31,4
30000,2026-08-04,31,3
30000,2026-08-07,31,6
30000,2026-08-24,31,4
30000,2026-08-25,31,0
30000,2026-08-26,31,1
30000,2026-08-27,31,0
30000,2026-07-29,32,0
30000,2026-07-30,32,17
30000,2026-08-03,32,5
30000,2026-08-04,32,3
30000,2026-08-07,32,4
30000,2026-08-24,32,4
30000,2026-08-25,32,0
30000,2026-08-26,32,0
30000,2026-08-27,32,1
30000,2026-07-29,33,0
30000,2026-07-30,33,22
30000,2026-08-03,33,4
30000,2026-08-04,33,7
30000,2026-08-07,33,3
30000,2026-08-24,33,4
30000,2026-08-25,33,1
30000,2026-08-26,33,0
30000,2026-08-27,33,1
30000,2026-07-29,34,0
30000,2026-07-30,34,24
30000,2026-08-03,34,3
30000,2026-08-04,34,5
30000,2026-08-07,34,5
30000,2026-08-24,34,3
30000,2026-08-25,34,0
30000,2026-08-26,34,1
30000,2026-08-27,34,0
30000,2026-07-29,35,0
30000,2026-07-30,35,21
30000,2026-08-03,35,8
30000,2026-08-04,35,5
30000,2026-08-07,35,6
30000,2026-08-24,35,2
30000,2026-08-25,35,0
30000,2026-08-26,35,1
30000,2026-08-27,35,0
30000,2026-07-29,36,0
30000,2026-07-30,36,21
30000,2026-08-03,36,6
30000,2026-08-04,36,6
30000,2026-08-07,36,3
30000,2026-08-24,36,3
30000,2026-08-25,36,0
30000,2026-08-26,36,1
30000,2026-08-27,36,1
30000,2026-07-29,37,0
30000,2026-07-30,37,18
30000,2026-08-03,37,7
30000,2026-08-04,37,4
30000,2026-08-07,37,5
30000,2026-08-24,37,4
30000,2026-08-25,37,1
30000,2026-08-26,37,1
30000,2026-08-27,37,1
30000,2026-07-29,38,0
30000,2026-07-30,38,16
30000,2026-08-03,38,2
30000,2026-08-04,38,5
30000,2026-08-07,38,5
30000,2026-08-24,38,1
30000,2026-08-25,38,1
30000,2026-08-26,38,1
30000,2026-08-27,38,0
30000,2026-07-29,39,0
30000,2026-07-30,39,19
30000,2026-08-03,39,6
30000,2026-08-04,39,3
30000,2026-08-07,39,4
30000,2026-08-24,39,3
30000,2026-08-25,39,0
30000,2026-08-26,39,1
30000,2026-08-27,39,1
30000,2026-07-29,40,0
30000,2026-07-30,40,25
30000,2026-08-03,40,5
30000,2026-08-04,40,1
30000,2026-08-07,40,4
30000,2026-08-24,40,0
30000,2026-08-25,40,0
30000,2026-08-26,40,0
30000,2026-08-27,40,0
30000,2026-07-29,41,0
30000,2026-07-30,41,20
30000,2026-08-03,41,2
30000,2026-08-04,41,4
30000,2026-08-07,41,5
30000,2026-08-24,41,2
30000,2026-08-25,41,0
30000,2026-08-26,41,0
30000,2026-08-27,41,1
30000,2026-07-29,42,0
30000,2026-07-30,42,17
30000,2026-08-03,42,5
30000,2026-08-04,42,4
30000,2026-08-07,42,6
30000,2026-08-24,42,2
30000,2026-08-25,42,1
30000,2026-08-26,42,1
30000,2026-08-27,42,0
30000,2026-07-29,43,0
30000,2026-07-30,43,22
30000,2026-08-03,43,4
30000,2026-08-04,43,3
30000,2026-08-07,43,4
30000,2026-08-24,43,3
30000,2026-08-25,43,1
30000,2026-08-26,43,0
30000,2026-08-27,43,1
30000,2026-07-29,44,0
30000,2026-07-30,44,20
30000,2026-08-03,44,5
30000,2026-08-04,44,3
30000,2026-08-07,44,3
30000,2026-08-24,44,3
30000,2026-08-25,44,0
30000,2026-08-26,44,0
30000,2026-08-27,44,0
30000,2026-07-29,45,0
30000,2026-07-30,45,23
30000,2026-08-03,45,4
30000,2026-08-04,45,5
30000,2026-08-07,45,5
30000,2026-08-24,45,4
30000,2026-08-25,45,0
30000,2026-08-26,45,0
30000,2026-08-27,45,0
30000,2026-07-29,46,0
30000,2026-07-30,46,16
30000,2026-08-03,46,7
30000,2026-08-04,46,3
30000,2026-08-07,46,5
30000,2026-08-24,46,2
30000,2026-08-25,46,0
30000,2026-08-26,46,1
30000,2026-08-27,46,1
30000,2026-07-29,47,0
30000,2026-07-30,47,17
30000,2026-08-03,47,5
30000,2026-08-04,47,6
30000,2026-08-07,47,5
30000,2026-08-24,47,3
30000,2026-08-25,47,1
30000,2026-08-26,47,0
30000,2026-08-27,47,1
30000,2026-07-29,48,0
30000,2026-07-30,48,19
30000,2026-08-03,48,4
30000,2026-08-04,48,2
30000,2026-08-07,48,7
30000,2026-08-24,48,3
30000,2026-08-25,48,1
30000,2026-08-26,48,1
30000,2026-08-27,48,0
30000,2026-07-29,49,0
30000,2026-07-30,49,18
30000,2026-08-03,49,5
30000,2026-08-04,49,5
30000,2026-08-07,49,2
30000,2026-08-24,49,4
30000,2026-08-25,49,0
30000,2026-08-26,49,1
30000,2026-08-27,49,0
30000,2026-07-29,50,0
30000,2026-07-30,50,21
30000,2026-08-03,50,4
30000,2026-08-04,50,5
30000,2026-08-07,50,6
30000,2026-08-24,50,0
30000,2026-08-25,50,1
30000,2026-08-26,50,0
30000,2026-08-27,50,0
30000,2026-07-29,51,0
30000,2026-07-30,51,23
30000,2026-08-03,51,5
30000,2026-08-04,51,5
30000,2026-08-07,51,5
30000,2026-08-24,51,3
30000,2026-08-25,51,0
30000,2026-08-26,51,0
30000,2026-08-27,51,1
30000,2026-07-29,52,0
30000,2026-07-30,52,19
30000,2026-08-03,52,3
30000,2026-08-04,52,4
30000,2026-08-07,52,5
30000,2026-08-24,52,3
30000,2026-08-25,52,1
30000,2026-08-26,52,0
30000,2026-08-27,52,0
30000,2026-07-29,53,0
30000,2026-07-30,53,23
30000,2026-08-03,53,4
30000,2026-08-04,53,2
30000,2026-08-07,53,4
30000,2026-08-24,53,1
30000,2026-08-25,53,1
30000,2026-08-26,53,1
30000,2026-08-27,53,1
30000,2026-07-29,54,0
30000,2026-07-30,54,25
30000,2026-08-03,54,4
30000,2026-08-04,54,5
30000,2026-08-07,54,6
30000,2026-08-24,54,2
30000,2026-08-25,54,1
30000,2026-08-26,54,0
30000,2026-08-27,54,1
30000,2026-07-29,55,0
30000,2026-07-30,55,19
30000,2026-08-03,55,6
30000,2026-08-04,55,4
30000,2026-08-07,55,4
30000,2026-08-24,55,3
30000,2026-08-25,55,1
30000,2026-08-26,55,0
30000,2026-08-27,55,0
30000,2026-07-29,56,0
30000,2026-07-30,56,24
30000,2026-08-03,56,6
30000,2026-08-04,56,4
30000,2026-08-07,56,6
30000,2026-08-24,56,2
30000,2026-08-25,56,1
30000,2026-08-26,56,1
30000,2026-08-27,56,0
30000,2026-07-29,57,0
30000,2026-07-30,57,22
30000,2026-08-03,57,3
30000,2026-08-04,57,3
30000,2026-08-07,57,4
30000,2026-08-24,57,1
30000,2026-08-25,57,0
30000,2026-08-26,57,1
30000,2026-08-27,57,1
30000,2026-07-29,58,0
30000,2026-07-30,58,20
30000,2026-08-03,58,4
30000,2026-08-04,58,1
30000,2026-08-07,58,4
30000,2026-08-24,58,2
30000,2026-08-25,58,1
30000,2026-08-26,58,1
30000,2026-08-27,58,1
30000,2026-07-29,59,0
30000,2026-07-30,59,17
30000,2026-08-03,59,4
30000,2026-08-04,59,5
30000,2026-08-07,59,4
30000,2026-08-24,59,3
30000,2026-08-25,59,0
30000,2026-08-26,59,1
30000,2026-08-27,59,1
30000,2026-07-29,60,0
30000,2026-07-30,60,20
30000,2026-08-03,60,5
30000,2026-08-04,60,6
30000,2026-08-07,60,6
30000,2026-08-24,60,1
30000,2026-08-25,60,0
30000,2026-08-26,60,0
30000,2026-08-27,60,0
30000,2026-07-29,61,0
30000,2026-07-30,61,19
30000,2026-08-03,61,6
30000,2026-08-04,61,3
30000,2026-08-07,61,4
30000,2026-08-24,61,5
30000,2026-08-25,61,0
30000,2026-08-26,61,0
30000,2026-08-27,61,1
30000,2026-07-29,62,0
30000,2026-07-30,62,20
30000,2026-08-03,62,3
30000,2026-08-04,62,5
30000,2026-08-07,62,6
30000,2026-08-24,62,2
30000,2026-08-25,62,1
30000,2026-08-26,62,0
30000,2026-08-27,62,1
30000,2026-07-29,63,0
30000,2026-07-30,63,18
30000,2026-08-03,63,5
30000,2026-08-04,63,4
30000,2026-08-07,63,3
30000,2026-08-24,63,5
30000,2026-08-25,63,1
30000,2026-08-26,63,1
30000,2026-08-27,63,0
30000,2026-07-29,64,0
30000,2026-07-30,64,17
30000,2026-08-03,64,7
30000,2026-08-04,64,3
30000,2026-08-07,64,3
30000,2026-08-24,64,2
30000,2026-08-25,64,1
30000,2026-08-26,64,1
30000,2026-08-27,64,0
30000,2026-07-29,65,0
30000,2026-07-30,65,23
30000,2026-08-03,65,3
30000,2026-08-04,65,5
30000,2026-08-07,65,5
30000,2026-08-24,65,4
30000,2026-08-25,65,1
30000,2026-08-26,65,0
30000,2026-08-27,65,1
30000,2026-07-29,66,0
30000,2026-07-30,66,17
30000,2026-08-03,66,4
30000,2026-08-04,66,6
30000,2026-08-07,66,7
30000,2026-08-24,66,2
30000,2026-08-25,66,0
30000,2026-08-26,66,0
30000,2026-08-27,66,1
30000,2026-07-29,67,0
30000,2026-07-30,67,23
30000,2026-08-03,67,6
30000,2026-08-04,67,5
30000,2026-08-07,67,5
30000,2026-08-24,67,2
30000,2026-08-25,67,1
30000,2026-08-26,67,1
30000,2026-08-27,67,1
30000,2026-07-29,68,0
30000,2026-07-30,68,26
30000,2026-08-03,68,4
30000,2026-08-04,68,3
30000,2026-08-07,68,7
30000,2026-08-24,68,1
30000,2026-08-25,68,0
30000,2026-08-26,68,1
30000,2026-08-27,68,0
30000,2026-07-29,69,0
30000,2026-07-30,69,25
30000,2026-08-03,69,3
30000,2026-08-04,69,6
30000,2026-08-07,69,5
30000,2026-08-24,69,2
30000,2026-08-25,69,1
30000,2026-08-26,69,1
30000,2026-08-27,69,1
30000,2026-07-29,70,0
30000,2026-07-30,70,19
30000,2026-08-03,70,6
30000,2026-08-04,70,2
30000,2026-08-07,70,5
30000,2026-08-24,70,4
30000,2026-08-25,70,1
30000,2026-08-26,70,0
30000,2026-08-27,70,0
30000,2026-07-29,71,0
30000,2026-07-30,71,20
30000,2026-08-03,71,6
30000,2026-08-04,71,4
30000,2026-08-07,71,6
30000,2026-08-24,71,1
30000,2026-08-25,71,0
30000,2026-08-26,71,0
30000,2026-08-27,71,1
30000,2026-07-29,72,0
30000,2026-07-30,72,17
30000,2026-08-03,72,8
30000,2026-08-04,72,3
30000,2026-08-07,72,5
30000,2026-08-24,72,2
30000,2026-08-25,72,1
30000,2026-08-26,72,1
30000,2026-08-27,72,1
30000,2026-07-29,73,0
30000,2026-07-30,73,19
30000,2026-08-03,73,4
30000,2026-08-04,73,4
30000,2026-08-07,73,4
30000,2026-08-24,73,2
30000,2026-08-25,73,0
30000,2026-08-26,73,1
30000,2026-08-27,73,1
30000,2026-07-29,74,0
30000,2026-07-30,74,25
30000,2026-08-03,74,6
30000,2026-08-04,74,7
30000,2026-08-07,74,5
30000,2026-08-24,74,3
30000,2026-08-25,74,0
30000,2026-08-26,74,0
30000,2026-08-27,74,0
30000,2026-07-29,75,0
30000,2026-07-30,75,23
30000,2026-08-03,75,6
30000,2026-08-04,75,6
30000,2026-08-07,75,6
30000,2026-08-24,75,1
30000,2026-08-25,75,1
30000,2026-08-26,75,1
30000,2026-08-27,75,0
30000,2026-07-29,76,0
30000,2026-07-30,76,22
30000,2026-08-03,76,6
30000,2026-08-04,76,6
30000,2026-08-07,76,5
30000,2026-08-24,76,3
30000,2026-08-25,76,0
30000,2026-08-26,76,1
30000,2026-08-27,76,1
30000,2026-07-29,77,0
30000,2026-07-30,77,22
30000,2026-08-03,77,4
30000,2026-08-04,77,6
30000,2026-08-07,77,5
30000,2026-08-24,77,2
30000,2026-08-25,77,0
30000,2026-08-26,77,0
30000,2026-08-27,77,0
30000,2026-07-29,78,0
30000,2026-07-30,78,26
30000,2026-08-03,78,5
30000,2026-08-04,78,4
30000,2026-08-07,78,6
30000,2026-08-24,78,3
30000,2026-08-25,78,0
30000,2026-08-26,78,1
30000,2026-08-27,78,1
30000,2026-07-29,79,0
30000,2026-07-30,79,22
30000,2026-08-03,79,9
30000,2026-08-04,79,5
30000,2026-08-07,79,5
30000,2026-08-24,79,4
30000,2026-08-25,79,1
30000,2026-08-26,79,1
30000,2026-08-27,79,1
30000,2026-07-29,80,0
30000,2026-07-30,80,22
30000,2026-08-03,80,6
30000,2026-08-04,80,3
30000,2026-08-07,80,5
30000,2026-08-24,80,3
30000,2026-08-25,80,0
30000,2026-08-26,80,1
30000,2026-08-27,80,0
30000,2026-07-29,81,0
30000,2026-07-30,81,25
30000,2026-08-03,81,3
30000,2026-08-04,81,2
30000,2026-08-07,81,5
30000,2026-08-24,81,2
30000,2026-08-25,81,1
30000,2026-08-26,81,1
30000,2026-08-27,81,1
30000,2026-07-29,82,0
30000,2026-07-30,82,22
30000,2026-08-03,82,7
30000,2026-08-04,82,5
30000,2026-08-07,82,6
30000,2026-08-24,82,1
30000,2026-08-25,82,1
30000,2026-08-26,82,1
30000,2026-08-27,82,1
30000,2026-07-29,83,0
30000,2026-07-30,83,19
30000,2026-08-03,83,5
30000,2026-08-04,83,6
30000,2026-08-07,83,4
30000,2026-08-24,83,1
30000,2026-08-25,83,0
30000,2026-08-26,83,1
30000,2026-08-27,83,0
30000,2026-07-29,84,0
30000,2026-07-30,84,19
30000,2026-08-03,84,2
30000,2026-08-04,84,5
30000,2026-08-07,84,5
30000,2026-08-24,84,2
30000,2026-08-25,84,0
30000,2026-08-26,84,0
30000,2026-08-27,84,1
30000,2026-07-29,85,0
30000,2026-07-30,85,16
30000,2026-08-03,85,4
30000,2026-08-04,85,2
30000,2026-08-07,85,6
30000,2026-08-24,85,0
30000,2026-08-25,85,1
30000,2026-08-26,85,0
30000,2026-08-27,85,1
30000,2026-07-29,86,0
30000,2026-07-30,86,22
30000,2026-08-03,86,5
30000,2026-08-04,86,5
30000,2026-08-07,86,4
30000,2026-08-24,86,1
30000,2026-08-25,86,1
30000,2026-08-26,86,1
30000,2026-08-27,86,1
30000,2026-07-29,87,0
30000,2026-07-30,87,17
30000,2026-08-03,87,4
30000,2026-08-04,87,3
30000,2026-08-07,87,8
30000,2026-08-24,87,1
30000,2026-08-25,87,0
30000,2026-08-26,87,0
30000,2026-08-27,87,0
30000,2026-07-29,88,0
30000,2026-07-30,88,22
30000,2026-08-03,88,4
30000,2026-08-04,88,5
30000,2026-08-07,88,6
30000,2026-08-24,88,4
30000,2026-08-25,88,0
30000,2026-08-26,88,1
30000,2026-08-27,88,1
30000,2026-07-29,89,0
30000,2026-07-30,89,16
30000,2026-08-03,89,8
30000,2026-08-04,89,7
30000,2026-08-07,89,5
30000,2026-08-24,89,3
30000,2026-08-25,89,0
30000,2026-08-26,89,0
30000,2026-08-27,89,1
30000,2026-07-29,90,0
30000,2026-07-30,90,21
30000,2026-08-03,90,6
30000,2026-08-04,90,6
30000,2026-08-07,90,5
30000,2026-08-24,90,3
30000,2026-08-25,90,0
30000,2026-08-26,90,0
30000,2026-08-27,90,0
30000,2026-07-29,91,0
30000,2026-07-30,91,23
30000,2026-08-03,91,4
30000,2026-08-04,91,7
30000,2026-08-07,91,6
30000,2026-08-24,91,3
30000,2026-08-25,91,1
30000,2026-08-26,91,1
30000,2026-08-27,91,1
30000,2026-07-29,92,0
30000,2026-07-30,92,20
30000,2026-08-03,92,7
30000,2026-08-04,92,6
30000,2026-08-07,92,8
30000,2026-08-24,92,3
30000,2026-08-25,92,0
30000,2026-08-26,92,1
30000,2026-08-27,92,1
30000,2026-07-29,93,0
30000,2026-07-30,93,23
30000,2026-08-03,93,5
30000,2026-08-04,93,2
30000,2026-08-07,93,5
30000,2026-08-24,93,2
30000,2026-08-25,93,0
30000,2026-08-26,93,0
30000,2026-08-27,93,0
30000,2026-07-29,94,0
30000,2026-07-30,94,19
30000,2026-08-03,94,6
30000,2026-08-04,94,5
30000,2026-08-07,94,8
30000,2026-08-24,94,3
30000,2026-08-25,94,0
30000,2026-08-26,94,1
30000,2026-08-27,94,1
30000,2026-07-29,95,0
30000,2026-07-30,95,25
30000,2026-08-03,95,3
30000,2026-08-04,95,6
30000,2026-08-07,95,5
30000,2026-08-24,95,3
30000,2026-08-25,95,0
30000,2026-08-26,95,1
30000,2026-08-27,95,0
30000,2026-07-29,96,0
30000,2026-07-30,96,19
30000,2026-08-03,96,3
30000,2026-08-04,96,2
30000,2026-08-07,96,6
30000,2026-08-24,96,1
30000,2026-08-25,96,0
30000,2026-08-26,96,1
30000,2026-08-27,96,1
30000,2026-07-29,97,0
30000,2026-07-30,97,23
30000,2026-08-03,97,6
30000,2026-08-04,97,5
30000,2026-08-07,97,5
30000,2026-08-24,97,3
30000,2026-08-25,97,0
30000,2026-08-26,97,1
30000,2026-08-27,97,0
30000,2026-07-29,98,0
30000,2026-07-30,98,19
30000,2026-08-03,98,3
30000,2026-08-04,98,3
30000,2026-08-07,98,4
30000,2026-08-24,98,3
30000,2026-08-25,98,0
30000,2026-08-26,98,0
30000,2026-08-27,98,0
30000,2026-07-29,99,0
30000,2026-07-30,99,23
30000,2026-08-03,99,3
30000,2026-08-04,99,5
30000,2026-08-07,99,6
30000,2026-08-24,99,2
30000,2026-08-25,99,1
30000,2026-08-26,99,1
30000,2026-08-27,99,0
30000,2026-07-29,100,0
30000,2026-07-30,100,23
30000,2026-08-03,100,3
30000,2026-08-04,100,3
30000,2026-08-07,100,4
30000,2026-08-24,100,3
30000,2026-08-25,100,0
30000,2026-08-26,100,1
30000,2026-08-27,100,0
30000,2026-07-29,101,0
30000,2026-07-30,101,23
30000,2026-08-03,101,6
30000,2026-08-04,101,5
30000,2026-08-07,101,4
30000,2026-08-24,101,1
30000,2026-08-25,101,1
30000,2026-08-26,101,1
30000,2026-08-27,101,0
30000,2026-07-29,102,0
30000,2026-07-30,102,24
30000,2026-08-03,102,5
30000,2026-08-04,102,5
30000,2026-08-07,102,3
30000,2026-08-24,102,0
30000,2026-08-25,102,1
30000,2026-08-26,102,0
30000,2026-08-27,102,0
30000,2026-07-29,103,0
30000,2026-07-30,103,22
30000,2026-08-03,103,3
30000,2026-08-04,103,6
30000,2026-08-07,103,7
30000,2026-08-24,103,2
30000,2026-08-25,103,1
30000,2026-08-26,103,1
30000,2026-08-27,103,1
30000,2026-07-29,104,0
30000,2026-07-30,104,19
30000,2026-08-03,104,4
30000,2026-08-04,104,6
30000,2026-08-07,104,5
30000,2026-08-24,104,2
30000,2026-08-25,104,1
30000,2026-08-26,104,1
30000,2026-08-27,104,1
30000,2026-07-29,105,0
30000,2026-07-30,105,24
30000,2026-08-03,105,4
30000,2026-08-04,105,4
30000,2026-08-07,105,6
30000,2026-08-24,105,3
30000,2026-08-25,105,0
30000,2026-08-26,105,0
30000,2026-08-27,105,1
30000,2026-07-29,106,0
30000,2026-07-30,106,19
30000,2026-08-03,106,6
30000,2026-08-04,106,6
30000,2026-08-07,106,6
30000,2026-08-24,106,3
30000,2026-08-25,106,1
30000,2026-08-26,106,1
30000,2026-08-27,106,1
30000,2026-07-29,107,0
30000,2026-07-30,107,21
30000,2026-08-03,107,1
30000,2026-08-04,107,4
30000,2026-08-07,107,5
30000,2026-08-24,107,3
30000,2026-08-25,107,1
30000,2026-08-26,107,0
30000,2026-08-27,107,1
30000,2026-07-29,108,0
30000,2026-07-30,108,16
30000,2026-08-03,108,2
30000,2026-08-04,108,4
30000,2026-08-07,108,3
30000,2026-08-24,108,3
30000,2026-08-25,108,1
30000,2026-08-26,108,0
30000,2026-08-27,108,0
30000,2026-07-29,109,0
30000,2026-07-30,109,20
30000,2026-08-03,109,5
30000,2026-08-04,109,5
30000,2026-08-07,109,6
30000,2026-08-24,109,3
30000,2026-08-25,109,1
30000,2026-08-26,109,1
30000,2026-08-27,109,1
30000,2026-07-29,110,0
30000,2026-07-30,110,25
30000,2026-08-03,110,6
30000,2026-08-04,110,7
30000,2026-08-07,110,7
30000,2026-08-24,110,3
30000,2026-08-25,110,0
30000,2026-08-26,110,0
30000,2026-08-27,110,0
30000,2026-07-29,111,0
30000,2026-07-30,111,21
30000,2026-08-03,111,5
30000,2026-08-04,111,6
30000,2026-08-07,111,5
30000,2026-08-24,111,2
30000,2026-08-25,111,1
30000,2026-08-26,111,1
30000,2026-08-27,111,1
30000,2026-07-29,112,0
30000,2026-07-30,112,20
30000,2026-08-03,112,3
30000,2026-08-04,112,6
30000,2026-08-07,112,4
30000,2026-08-24,112,4
30000,2026-08-25,112,1
30000,2026-08-26,112,1
30000,2026-08-27,112,0
30000,2026-07-29,113,0
30000,2026-07-30,113,20
30000,2026-08-03,113,5
30000,2026-08-04,113,5
30000,2026-08-07,113,5
30000,2026-08-24,113,1
30000,2026-08-25,113,0
30000,2026-08-26,113,1
30000,2026-08-27,113,1
30000,2026-07-29,114,0
30000,2026-07-30,114,20
30000,2026-08-03,114,4
30000,2026-08-04,114,4
30000,2026-08-07,114,3
30000,2026-08-24,114,2
30000,2026-08-25,114,0
30000,2026-08-26,114,1
30000,2026-08-27,114,1
30000,2026-07-29,115,0
30000,2026-07-30,115,20
30000,2026-08-03,115,6
30000,2026-08-04,115,5
30000,2026-08-07,115,3
30000,2026-08-24,115,2
30000,2026-08-25,115,1
30000,2026-08-26,115,0
30000,2026-08-27,115,1
30000,2026-07-29,116,0
30000,2026-07-30,116,14
30000,2026-08-03,116,8
30000,2026-08-04,116,4
30000,2026-08-07,116,6
30000,2026-08-24,116,0
30000,2026-08-25,116,0
30000,2026-08-26,116,0
30000,2026-08-27,116,1
30000,2026-07-29,117,0
30000,2026-07-30,117,23
30000,2026-08-03,117,8
30000,2026-08-04,117,4
30000,2026-08-07,117,2
30000,2026-08-24,117,2
30000,2026-08-25,117,0
30000,2026-08-26,117,0
30000,2026-08-27,117,1
30000,2026-07-29,118,0
30000,2026-07-30,118,19
30000,2026-08-03,118,2
30000,2026-08-04,118,6
30000,2026-08-07,118,4
30000,2026-08-24,118,2
30000,2026-08-25,118,0
30000,2026-08-26,118,1
30000,2026-08-27,118,1
30000,2026-07-29,119,0
30000,2026-07-30,119,21
30000,2026-08-03,119,4
30000,2026-08-04,119,4
30000,2026-08-07,119,6
30000,2026-08-24,119,3
30000,2026-08-25,119,0
30000,2026-08-26,119,0
30000,2026-08-27,119,0
30000,2026-07-29,120,0
30000,2026-07-30,120,20
30000,2026-08-03,120,7
30000,2026-08-04,120,6
30000,2026-08-07,120,6
30000,2026-08-24,120,3
30000,2026-08-25,120,0
30000,2026-08-26,120,1
30000,2026-08-27,120,0
30000,2026-07-29,121,0
30000,2026-07-30,121,18
30000,2026-08-03,121,7
30000,2026-08-04,121,3
30000,2026-08-07,121,6
30000,2026-08-24,121,2
30000,2026-08-25,121,1
30000,2026-08-26,121,0
30000,2026-08-27,121,0
30000,2026-07-29,122,0
30000,2026-07-30,122,25
30000,2026-08-03,122,6
30000,2026-08-04,122,2
30000,2026-08-07,122,4
30000,2026-08-24,122,3
30000,2026-08-25,122,1
30000,2026-08-26,122,0
30000,2026-08-27,122,0
30000,2026-07-29,123,0
30000,2026-07-30,123,23
30000,2026-08-03,123,6
30000,2026-08-04,123,5
30000,2026-08-07,123,5
30000,2026-08-24,123,2
30000,2026-08-25,123,1
30000,2026-08-26,123,0
30000,2026-08-27,123,1
30000,2026-07-29,124,0
30000,2026-07-30,124,20
30000,2026-08-03,124,3
30000,2026-08-04,124,5
30000,2026-08-07,124,5
30000,2026-08-24,124,3
30000,2026-08-25,124,0
30000,2026-08-26,124,1
30000,2026-08-27,124,1
30000,2026-07-29,125,0
30000,2026-07-30,125,24
30000,2026-08-03,125,4
30000,2026-08-04,125,5
30000,2026-08-07,125,7
30000,2026-08-24,125,2
30000,2026-08-25,125,0
30000,2026-08-26,125,0
30000,2026-08-27,125,1
30000,2026-07-29,126,0
30000,2026-07-30,126,22
30000,2026-08-03,126,2
30000,2026-08-04,126,4
30000,2026-08-07,126,3
30000,2026-08-24,126,2
30000,2026-08-25,126,1
30000,2026-08-26,126,0
30000,2026-08-27,126,1
30000,2026-07-29,127,0
30000,2026-07-30,127,25
30000,2026-08-03,127,4
30000,2026-08-04,127,4
30000,2026-08-07,127,4
30000,2026-08-24,127,2
30000,2026-08-25,127,1
30000,2026-08-26,127,0
30000,2026-08-27,127,0
30000,2026-07-29,128,0
30000,2026-07-30,128,16
30000,2026-08-03,128,4
30000,2026-08-04,128,3
30000,2026-08-07,128,6
30000,2026-08-24,128,3
30000,2026-08-25,128,1
30000,2026-08-26,128,1
30000,2026-08-27,128,1
30000,2026-07-29,129,0
30000,2026-07-30,129,22
30000,2026-08-03,129,5
30000,2026-08-04,129,4
30000,2026-08-07,129,4
30000,2026-08-24,129,4
30000,2026-08-25,129,0
30000,2026-08-26,129,0
30000,2026-08-27,129,0
30000,2026-07-29,130,0
30000,2026-07-30,130,19
30000,2026-08-03,130,6
30000,2026-08-04,130,5
30000,2026-08-07,130,4
30000,2026-08-24,130,3
30000,2026-08-25,130,0
30000,2026-08-26,130,0
30000,2026-08-27,130,0
30000,2026-07-29,131,0
30000,2026-07-30,131,21
30000,2026-08-03,131,3
30000,2026-08-04,131,1
30000,2026-08-07,131,7
30000,2026-08-24,131,3
30000,2026-08-25,131,1
30000,2026-08-26,131,1
30000,2026-08-27,131,1
30000,2026-07-29,132,0
30000,2026-07-30,132,20
30000,2026-08-03,132,3
30000,2026-08-04,132,6
30000,2026-08-07,132,6
30000,2026-08-24,132,3
30000,2026-08-25,132,0
30000,2026-08-26,132,1
30000,2026-08-27,132,0
30000,2026-07-29,133,0
30000,2026-07-30,133,20
30000,2026-08-03,133,5
30000,2026-08-04,133,5
