capture_id,research_date,segment_id,variant_id,artificial_start_ts_ns,comparison_guard_ts_ns,expected_anchor_count,actual_anchor_count,expected_negative_count,actual_negative_count,expected_positive_count,actual_positive_count,expected_median_dwell_ms,actual_median_dwell_ms,expected_identity_sha256,actual_identity_sha256,identity_exact,metrics_exact,exact_match
2026-08-24_aeee94c4bfe5,2026-08-24,1,V4,1787536772720000000,1787536804720000000,1,1,0,0,1,1,20.0,20.0,e24d379fa128a32fa4c718b8d7ff58ad7aac581ef0bd096f9684c48da96bd280,e24d379fa128a32fa4c718b8d7ff58ad7aac581ef0bd096f9684c48da96bd280,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V4,1787537372720000000,1787537404720000000,1,1,0,0,1,1,20.0,20.0,e24d379fa128a32fa4c718b8d7ff58ad7aac581ef0bd096f9684c48da96bd280,e24d379fa128a32fa4c718b8d7ff58ad7aac581ef0bd096f9684c48da96bd280,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V4,1787537972720000000,1787538004720000000,1,1,0,0,1,1,20.0,20.0,e24d379fa128a32fa4c718b8d7ff58ad7aac581ef0bd096f9684c48da96bd280,e24d379fa128a32fa4c718b8d7ff58ad7aac581ef0bd096f9684c48da96bd280,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V4,1787538572720000000,1787538604720000000,1,1,0,0,1,1,20.0,20.0,e24d379fa128a32fa4c718b8d7ff58ad7aac581ef0bd096f9684c48da96bd280,e24d379fa128a32fa4c718b8d7ff58ad7aac581ef0bd096f9684c48da96bd280,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V4,1787539172720000000,1787539204720000000,1,1,0,0,1,1,20.0,20.0,e24d379fa128a32fa4c718b8d7ff58ad7aac581ef0bd096f9684c48da96bd280,e24d379fa128a32fa4c718b8d7ff58ad7aac581ef0bd096f9684c48da96bd280,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V4,1787539772720000000,1787539804720000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V4,1787540372720000000,1787540404720000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V4,1787540972720000000,1787541004720000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V4,1787541572720000000,1787541604720000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V4,1787542172720000000,1787542204720000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V4,1787542772720000000,1787542804720000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V4,1787543372720000000,1787543404720000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V4,1787543972720000000,1787544004720000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V4,1787544572720000000,1787544604720000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V4,1787545172720000000,1787545204720000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V4,1787545772720000000,1787545804720000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V4,1787546372720000000,1787546404720000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,0,V5,1787533048640000000,1787533080640000000,2,2,1,1,1,1,80.0,80.0,7e01e66ffd00272dc26a963f8311f4ae3ce0f5a5cc1aac4725852c849a9e9686,7e01e66ffd00272dc26a963f8311f4ae3ce0f5a5cc1aac4725852c849a9e9686,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,0,V5,1787533648640000000,1787533680640000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,0,V5,1787534248640000000,1787534280640000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,0,V5,1787534848640000000,1787534880640000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V5,1787535572720000000,1787535604720000000,1,1,0,0,1,1,20.0,20.0,47fac674342a4944a6384e305551d45aa03bcbff96fc7a2c29f1891405adfef0,47fac674342a4944a6384e305551d45aa03bcbff96fc7a2c29f1891405adfef0,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V5,1787536172720000000,1787536204720000000,1,1,0,0,1,1,20.0,20.0,47fac674342a4944a6384e305551d45aa03bcbff96fc7a2c29f1891405adfef0,47fac674342a4944a6384e305551d45aa03bcbff96fc7a2c29f1891405adfef0,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V5,1787536772720000000,1787536804720000000,1,1,0,0,1,1,20.0,20.0,47fac674342a4944a6384e305551d45aa03bcbff96fc7a2c29f1891405adfef0,47fac674342a4944a6384e305551d45aa03bcbff96fc7a2c29f1891405adfef0,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V5,1787537372720000000,1787537404720000000,1,1,0,0,1,1,20.0,20.0,47fac674342a4944a6384e305551d45aa03bcbff96fc7a2c29f1891405adfef0,47fac674342a4944a6384e305551d45aa03bcbff96fc7a2c29f1891405adfef0,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V5,1787537972720000000,1787538004720000000,1,1,0,0,1,1,20.0,20.0,47fac674342a4944a6384e305551d45aa03bcbff96fc7a2c29f1891405adfef0,47fac674342a4944a6384e305551d45aa03bcbff96fc7a2c29f1891405adfef0,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V5,1787538572720000000,1787538604720000000,1,1,0,0,1,1,20.0,20.0,47fac674342a4944a6384e305551d45aa03bcbff96fc7a2c29f1891405adfef0,47fac674342a4944a6384e305551d45aa03bcbff96fc7a2c29f1891405adfef0,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V5,1787539172720000000,1787539204720000000,1,1,0,0,1,1,20.0,20.0,47fac674342a4944a6384e305551d45aa03bcbff96fc7a2c29f1891405adfef0,47fac674342a4944a6384e305551d45aa03bcbff96fc7a2c29f1891405adfef0,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V5,1787539772720000000,1787539804720000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V5,1787540372720000000,1787540404720000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V5,1787540972720000000,1787541004720000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V5,1787541572720000000,1787541604720000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V5,1787542172720000000,1787542204720000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V5,1787542772720000000,1787542804720000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V5,1787543372720000000,1787543404720000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V5,1787543972720000000,1787544004720000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V5,1787544572720000000,1787544604720000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V5,1787545172720000000,1787545204720000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V5,1787545772720000000,1787545804720000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V5,1787546372720000000,1787546404720000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,0,V6,1787533048640000000,1787533080640000000,1,1,1,1,0,0,60.0,60.0,87c044a854979c08e3e04959b417d90cd4c4f15746ce3d969dba3f296c51b856,87c044a854979c08e3e04959b417d90cd4c4f15746ce3d969dba3f296c51b856,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,0,V6,1787533648640000000,1787533680640000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,0,V6,1787534248640000000,1787534280640000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,0,V6,1787534848640000000,1787534880640000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V6,1787535572720000000,1787535604720000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V6,1787536172720000000,1787536204720000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V6,1787536772720000000,1787536804720000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V6,1787537372720000000,1787537404720000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V6,1787537972720000000,1787538004720000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V6,1787538572720000000,1787538604720000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V6,1787539172720000000,1787539204720000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V6,1787539772720000000,1787539804720000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V6,1787540372720000000,1787540404720000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V6,1787540972720000000,1787541004720000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V6,1787541572720000000,1787541604720000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V6,1787542172720000000,1787542204720000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V6,1787542772720000000,1787542804720000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V6,1787543372720000000,1787543404720000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V6,1787543972720000000,1787544004720000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V6,1787544572720000000,1787544604720000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V6,1787545172720000000,1787545204720000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V6,1787545772720000000,1787545804720000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V6,1787546372720000000,1787546404720000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,0,V7,1787533048640000000,1787533080640000000,1,1,1,1,0,0,100.0,100.0,66baf2cbd91d5df60e215e31833780ab7fed8f850b1506e51a8753e19d588756,66baf2cbd91d5df60e215e31833780ab7fed8f850b1506e51a8753e19d588756,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,0,V7,1787533648640000000,1787533680640000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,0,V7,1787534248640000000,1787534280640000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,0,V7,1787534848640000000,1787534880640000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V7,1787535572720000000,1787535604720000000,1,1,0,0,1,1,60.0,60.0,99bbb9635044a6ff6bde3a39bc595d5d506886e425affc6b1045c9ea52e85285,99bbb9635044a6ff6bde3a39bc595d5d506886e425affc6b1045c9ea52e85285,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V7,1787536172720000000,1787536204720000000,1,1,0,0,1,1,60.0,60.0,99bbb9635044a6ff6bde3a39bc595d5d506886e425affc6b1045c9ea52e85285,99bbb9635044a6ff6bde3a39bc595d5d506886e425affc6b1045c9ea52e85285,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V7,1787536772720000000,1787536804720000000,1,1,0,0,1,1,60.0,60.0,99bbb9635044a6ff6bde3a39bc595d5d506886e425affc6b1045c9ea52e85285,99bbb9635044a6ff6bde3a39bc595d5d506886e425affc6b1045c9ea52e85285,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V7,1787537372720000000,1787537404720000000,1,1,0,0,1,1,60.0,60.0,99bbb9635044a6ff6bde3a39bc595d5d506886e425affc6b1045c9ea52e85285,99bbb9635044a6ff6bde3a39bc595d5d506886e425affc6b1045c9ea52e85285,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V7,1787537972720000000,1787538004720000000,1,1,0,0,1,1,60.0,60.0,99bbb9635044a6ff6bde3a39bc595d5d506886e425affc6b1045c9ea52e85285,99bbb9635044a6ff6bde3a39bc595d5d506886e425affc6b1045c9ea52e85285,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V7,1787538572720000000,1787538604720000000,1,1,0,0,1,1,60.0,60.0,99bbb9635044a6ff6bde3a39bc595d5d506886e425affc6b1045c9ea52e85285,99bbb9635044a6ff6bde3a39bc595d5d506886e425affc6b1045c9ea52e85285,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V7,1787539172720000000,1787539204720000000,1,1,0,0,1,1,60.0,60.0,99bbb9635044a6ff6bde3a39bc595d5d506886e425affc6b1045c9ea52e85285,99bbb9635044a6ff6bde3a39bc595d5d506886e425affc6b1045c9ea52e85285,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V7,1787539772720000000,1787539804720000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V7,1787540372720000000,1787540404720000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V7,1787540972720000000,1787541004720000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V7,1787541572720000000,1787541604720000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V7,1787542172720000000,1787542204720000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V7,1787542772720000000,1787542804720000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V7,1787543372720000000,1787543404720000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V7,1787543972720000000,1787544004720000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V7,1787544572720000000,1787544604720000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V7,1787545172720000000,1787545204720000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V7,1787545772720000000,1787545804720000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,1,V7,1787546372720000000,1787546404720000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-24_aeee94c4bfe5,2026-08-24,0,V8,1787533048640000000,1787533080640000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
