coarsening_variant,inventory_bucket,side_class,quote_distance_bucket,fair_or_reservation_edge_bucket,latency_stale_bucket,post_only_safety_bucket,reject_throttle_churn_bucket,bucket_level,scope,sample_count,fill_sample_count,rows,fills,fill_rate,side_adjusted_markout_5000ms_mean,spread_capture_ticks_mean,fee_adjusted_spread_capture_ticks_mean,fill_after_cancel_rate,inventory_increasing_fill_rate,inventory_reducing_fill_rate,post_only_risk_rows,post_only_risk_rate,reject_throttle_churn_rows,reject_throttle_churn_rate,warning_churn_rows,warning_churn_rate,hard_reject_drop_rows,hard_reject_drop_rate,verdict,verdict_reason
edge_latency_coarsened,large_skew_or_low_score,add_side,step_back_gt1,edge_non_adverse,stale_latency_high,clamped,churn_normal,coarsened_decision_visible_trigger,accepted_set,1,0,1,0,0.0,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
edge_latency_coarsened,large_skew_or_low_score,add_side,step_back_gt1,edge_non_adverse,stale_latency_high,clamped,fast_cancel_churn,coarsened_decision_visible_trigger,accepted_set,5,0,12,0,0.0,,,,,,,0,0.0,12,1.0,0,0.0,12,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,large_skew_or_low_score,add_side,step_back_gt1,edge_non_adverse,stale_latency_high,clamped,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,3,0,11,0,0.0,,,,,,,0,0.0,11,1.0,0,0.0,11,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,large_skew_or_low_score,add_side,step_back_gt1,edge_non_adverse,stale_latency_high,guarded_depth_fallback,churn_normal,coarsened_decision_visible_trigger,accepted_set,7,1,71,1,0.014084507042253521,-9.499999999970896,39.499999999970896,39.499999999970896,0.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
edge_latency_coarsened,large_skew_or_low_score,add_side,step_back_gt1,edge_non_adverse,stale_latency_high,guarded_depth_fallback,fast_cancel_churn,coarsened_decision_visible_trigger,accepted_set,8,2,208,2,0.009615384615384616,-28.500000000058208,16.500000000014552,16.500000000014552,1.0,0.0,0.0,0,0.0,208,1.0,0,0.0,208,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,large_skew_or_low_score,add_side,step_back_gt1,edge_non_adverse,stale_latency_high,guarded_depth_fallback,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,8,1,406,2,0.0049261083743842365,-57.50000000014552,8.999999999941792,8.999999999941792,1.0,1.0,0.0,0,0.0,406,1.0,0,0.0,406,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,large_skew_or_low_score,add_side,step_back_gt1,edge_non_adverse,stale_latency_high,post_only_clean,churn_normal,coarsened_decision_visible_trigger,accepted_set,7,0,34,0,0.0,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
edge_latency_coarsened,large_skew_or_low_score,add_side,step_back_gt1,edge_non_adverse,stale_latency_high,post_only_clean,fast_cancel_churn,coarsened_decision_visible_trigger,accepted_set,8,3,205,3,0.014634146341463415,-113.49999999998545,24.83333333337214,24.83333333337214,1.0,0.6666666666666666,0.0,0,0.0,205,1.0,0,0.0,205,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,large_skew_or_low_score,add_side,step_back_gt1,edge_non_adverse,stale_latency_high,post_only_clean,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,8,6,490,12,0.024489795918367346,-205.66666666672972,24.68181818179966,24.68181818179966,0.5833333333333334,0.5833333333333334,0.0,0,0.0,490,1.0,0,0.0,490,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,large_skew_or_low_score,add_side,step_back_gt1,edge_non_adverse,stale_latency_join_stale,guarded_depth_fallback,churn_normal,coarsened_decision_visible_trigger,accepted_set,5,1,8,1,0.125,133.4999999999127,17.5,17.5,1.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
edge_latency_coarsened,large_skew_or_low_score,add_side,step_back_gt1,edge_non_adverse,stale_latency_join_stale,guarded_depth_fallback,fast_cancel_churn,coarsened_decision_visible_trigger,accepted_set,6,0,29,0,0.0,,,,,,,0,0.0,29,1.0,0,0.0,29,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,large_skew_or_low_score,add_side,step_back_gt1,edge_non_adverse,stale_latency_join_stale,guarded_depth_fallback,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,7,1,56,1,0.017857142857142856,,33.50000000005821,33.50000000005821,1.0,0.0,0.0,0,0.0,56,1.0,0,0.0,56,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,large_skew_or_low_score,add_side,touch,edge_non_adverse,market_view_usable,clamped,churn_normal,coarsened_decision_visible_trigger,accepted_set,1,0,1,0,0.0,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
edge_latency_coarsened,large_skew_or_low_score,add_side,touch,edge_non_adverse,market_view_usable,clamped,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,4,0,26,0,0.0,,,,,,,0,0.0,26,1.0,0,0.0,26,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,large_skew_or_low_score,add_side,touch,edge_non_adverse,market_view_usable,guarded_depth_fallback,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,8,6,95,8,0.08421052631578947,-70.33333333332848,0.49999999999272404,0.49999999999272404,0.5,0.375,0.0,0,0.0,95,1.0,0,0.0,95,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,large_skew_or_low_score,add_side,touch,edge_non_adverse,market_view_usable,post_only_clean,cancel_readd_pressure,coarsened_decision_visible_trigger,accepted_set,1,0,1,0,0.0,,,,,,,0,0.0,1,1.0,0,0.0,1,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,large_skew_or_low_score,add_side,touch,edge_non_adverse,market_view_usable,post_only_clean,churn_normal,coarsened_decision_visible_trigger,accepted_set,6,1,13,1,0.07692307692307693,-113.50000000005821,0.5000000000291038,0.5000000000291038,1.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
edge_latency_coarsened,large_skew_or_low_score,add_side,touch,edge_non_adverse,market_view_usable,post_only_clean,fast_cancel_churn,coarsened_decision_visible_trigger,accepted_set,7,0,10,0,0.0,,,,,,,0,0.0,10,1.0,0,0.0,10,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,large_skew_or_low_score,add_side,touch,edge_non_adverse,market_view_usable,post_only_clean,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,8,8,1060,88,0.0830188679245283,-100.91558441558101,0.36363636363107205,0.36363636363107205,0.5227272727272727,0.5113636363636364,0.0,0,0.0,1060,1.0,0,0.0,1060,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,large_skew_or_low_score,add_side,touch,edge_non_adverse,market_view_usable,post_only_clean,reject_throttle_or_drop,coarsened_decision_visible_trigger,accepted_set,1,1,11,1,0.09090909090909091,-209.4999999999709,0.5000000000291038,0.5000000000291038,0.0,0.0,0.0,0,0.0,11,1.0,0,0.0,11,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,large_skew_or_low_score,add_side,touch,edge_non_adverse,stale_latency_gap_crossed,missing_anchor,churn_normal,coarsened_decision_visible_trigger,accepted_set,1,1,16,4,0.25,-142.50000000014552,0.5000000000291038,0.5000000000291038,0.5,0.75,0.0,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
edge_latency_coarsened,large_skew_or_low_score,add_side,touch,edge_non_adverse,stale_latency_gap_crossed,missing_anchor,fast_cancel_churn,coarsened_decision_visible_trigger,accepted_set,1,0,5,0,0.0,,,,,,,0,0.0,5,1.0,0,0.0,5,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,large_skew_or_low_score,add_side,touch,edge_non_adverse,stale_latency_gap_crossed,missing_anchor,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,1,0,42,0,0.0,,,,,,,0,0.0,42,1.0,0,0.0,42,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,large_skew_or_low_score,add_side,touch,edge_non_adverse,stale_latency_high,clamped,churn_normal,coarsened_decision_visible_trigger,accepted_set,1,0,1,0,0.0,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
edge_latency_coarsened,large_skew_or_low_score,add_side,touch,edge_non_adverse,stale_latency_high,clamped,fast_cancel_churn,coarsened_decision_visible_trigger,accepted_set,1,0,1,0,0.0,,,,,,,0,0.0,1,1.0,0,0.0,1,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,large_skew_or_low_score,add_side,touch,edge_non_adverse,stale_latency_high,clamped,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,2,1,4,1,0.25,-291.4999999999418,34.499999999970896,34.499999999970896,1.0,1.0,0.0,0,0.0,4,1.0,0,0.0,4,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,large_skew_or_low_score,add_side,touch,edge_non_adverse,stale_latency_high,guarded_depth_fallback,churn_normal,coarsened_decision_visible_trigger,accepted_set,7,5,46,9,0.1956521739130435,-88.83333333331393,0.5000000000291038,0.5000000000291038,0.5555555555555556,0.6666666666666666,0.0,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
edge_latency_coarsened,large_skew_or_low_score,add_side,touch,edge_non_adverse,stale_latency_high,guarded_depth_fallback,fast_cancel_churn,coarsened_decision_visible_trigger,accepted_set,8,0,23,0,0.0,,,,,,,0,0.0,23,1.0,0,0.0,23,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,large_skew_or_low_score,add_side,touch,edge_non_adverse,stale_latency_high,guarded_depth_fallback,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,8,6,65,10,0.15384615384615385,-66.25,0.5,0.5,0.1,0.6,0.0,0,0.0,65,1.0,0,0.0,65,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,large_skew_or_low_score,add_side,touch,edge_non_adverse,stale_latency_high,post_only_clean,churn_normal,coarsened_decision_visible_trigger,accepted_set,8,5,41,7,0.17073170731707318,-59.5,0.5000000000083153,0.5000000000083153,0.7142857142857143,0.5714285714285714,0.0,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
edge_latency_coarsened,large_skew_or_low_score,add_side,touch,edge_non_adverse,stale_latency_high,post_only_clean,fast_cancel_churn,coarsened_decision_visible_trigger,accepted_set,7,1,27,1,0.037037037037037035,-20.500000000029104,0.4999999998835847,0.4999999998835847,1.0,1.0,0.0,0,0.0,27,1.0,0,0.0,27,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,large_skew_or_low_score,add_side,touch,edge_non_adverse,stale_latency_high,post_only_clean,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,8,5,162,9,0.05555555555555555,-53.29999999998836,0.49999999999676625,0.49999999999676625,0.5555555555555556,0.2222222222222222,0.0,0,0.0,162,1.0,0,0.0,162,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,large_skew_or_low_score,add_side,touch,edge_non_adverse,stale_latency_join_stale,guarded_depth_fallback,churn_normal,coarsened_decision_visible_trigger,accepted_set,3,1,3,1,0.3333333333333333,-378.4999999999127,0.5000000000291038,0.5000000000291038,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
edge_latency_coarsened,large_skew_or_low_score,add_side,touch,edge_non_adverse,stale_latency_join_stale,guarded_depth_fallback,fast_cancel_churn,coarsened_decision_visible_trigger,accepted_set,1,0,1,0,0.0,,,,,,,0,0.0,1,1.0,0,0.0,1,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,large_skew_or_low_score,add_side,touch,edge_non_adverse,stale_latency_join_stale,guarded_depth_fallback,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,1,0,1,0,0.0,,,,,,,0,0.0,1,1.0,0,0.0,1,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,large_skew_or_low_score,reduce_side,step_back_gt1,edge_adverse,market_view_usable,post_only_clean,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,2,0,4,0,0.0,,,,,,,0,0.0,4,1.0,0,0.0,4,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,large_skew_or_low_score,reduce_side,step_back_gt1,edge_non_adverse,market_view_usable,clamped,churn_normal,coarsened_decision_visible_trigger,accepted_set,2,0,3,0,0.0,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
edge_latency_coarsened,large_skew_or_low_score,reduce_side,step_back_gt1,edge_non_adverse,market_view_usable,clamped,fast_cancel_churn,coarsened_decision_visible_trigger,accepted_set,5,0,7,0,0.0,,,,,,,0,0.0,7,1.0,0,0.0,7,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,large_skew_or_low_score,reduce_side,step_back_gt1,edge_non_adverse,market_view_usable,clamped,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,7,1,65,1,0.015384615384615385,609.4999999999709,80.5000000000291,80.5000000000291,1.0,0.0,1.0,0,0.0,65,1.0,0,0.0,65,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,large_skew_or_low_score,reduce_side,step_back_gt1,edge_non_adverse,market_view_usable,clamped,reject_throttle_or_drop,coarsened_decision_visible_trigger,accepted_set,1,0,1,0,0.0,,,,,,,0,0.0,1,1.0,0,0.0,1,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,large_skew_or_low_score,reduce_side,step_back_gt1,edge_non_adverse,market_view_usable,guarded_depth_fallback,fast_cancel_churn,coarsened_decision_visible_trigger,accepted_set,4,1,4,1,0.25,-220.5000000000291,16.50000000008731,16.50000000008731,1.0,0.0,1.0,0,0.0,4,1.0,0,0.0,4,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,large_skew_or_low_score,reduce_side,step_back_gt1,edge_non_adverse,market_view_usable,guarded_depth_fallback,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,8,6,1455,17,0.01168384879725086,-43.346153846169514,39.62500000000546,39.62500000000546,0.5882352941176471,0.0,0.47058823529411764,0,0.0,1455,1.0,0,0.0,1455,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,large_skew_or_low_score,reduce_side,step_back_gt1,edge_non_adverse,market_view_usable,guarded_depth_fallback,reject_throttle_or_drop,coarsened_decision_visible_trigger,accepted_set,1,0,1,0,0.0,,,,,,,0,0.0,1,1.0,0,0.0,1,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,large_skew_or_low_score,reduce_side,step_back_gt1,edge_non_adverse,market_view_usable,post_only_clean,cancel_readd_pressure,coarsened_decision_visible_trigger,accepted_set,2,0,2,0,0.0,,,,,,,0,0.0,2,1.0,0,0.0,2,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,large_skew_or_low_score,reduce_side,step_back_gt1,edge_non_adverse,market_view_usable,post_only_clean,churn_normal,coarsened_decision_visible_trigger,accepted_set,8,1,59,1,0.01694915254237288,,23.49999999991269,23.49999999991269,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
edge_latency_coarsened,large_skew_or_low_score,reduce_side,step_back_gt1,edge_non_adverse,market_view_usable,post_only_clean,fast_cancel_churn,coarsened_decision_visible_trigger,accepted_set,8,4,257,4,0.01556420233463035,-79.00000000001455,13.250000000007276,13.250000000007276,1.0,0.0,0.75,0,0.0,257,1.0,0,0.0,257,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,large_skew_or_low_score,reduce_side,step_back_gt1,edge_non_adverse,market_view_usable,post_only_clean,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,8,7,5477,84,0.01533686324630272,-64.95833333333697,30.42073170731672,30.42073170731672,0.6785714285714286,0.0,0.4642857142857143,0,0.0,5477,1.0,0,0.0,5477,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,large_skew_or_low_score,reduce_side,step_back_gt1,edge_non_adverse,market_view_usable,post_only_clean,reject_throttle_or_drop,coarsened_decision_visible_trigger,accepted_set,1,1,35,2,0.05714285714285714,-276.0000000000582,25.999999999985448,25.999999999985448,0.5,0.0,1.0,0,0.0,35,1.0,0,0.0,35,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,large_skew_or_low_score,reduce_side,step_back_gt1,edge_non_adverse,stale_latency_gap_crossed,missing_anchor,churn_normal,coarsened_decision_visible_trigger,accepted_set,1,1,75,1,0.013333333333333334,-0.5000000000291038,17.49999999985448,17.49999999985448,1.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
edge_latency_coarsened,large_skew_or_low_score,reduce_side,step_back_gt1,edge_non_adverse,stale_latency_gap_crossed,missing_anchor,fast_cancel_churn,coarsened_decision_visible_trigger,accepted_set,1,0,110,0,0.0,,,,,,,0,0.0,110,1.0,0,0.0,110,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,large_skew_or_low_score,reduce_side,step_back_gt1,edge_non_adverse,stale_latency_gap_crossed,missing_anchor,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,1,0,340,0,0.0,,,,,,,0,0.0,340,1.0,0,0.0,340,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,large_skew_or_low_score,reduce_side,step_back_gt1,edge_non_adverse,stale_latency_high,clamped,churn_normal,coarsened_decision_visible_trigger,accepted_set,3,0,4,0,0.0,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
edge_latency_coarsened,large_skew_or_low_score,reduce_side,step_back_gt1,edge_non_adverse,stale_latency_high,clamped,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,3,1,6,1,0.16666666666666666,223.4999999999127,40.500000000029104,40.500000000029104,1.0,0.0,0.0,0,0.0,6,1.0,0,0.0,6,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,large_skew_or_low_score,reduce_side,step_back_gt1,edge_non_adverse,stale_latency_high,guarded_depth_fallback,churn_normal,coarsened_decision_visible_trigger,accepted_set,7,2,128,2,0.015625,,23.000000000029104,23.000000000029104,0.5,0.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
edge_latency_coarsened,large_skew_or_low_score,reduce_side,step_back_gt1,edge_non_adverse,stale_latency_high,guarded_depth_fallback,fast_cancel_churn,coarsened_decision_visible_trigger,accepted_set,8,1,429,2,0.004662004662004662,-3.5000000000582077,27.000000000043656,27.000000000043656,1.0,0.0,0.5,0,0.0,429,1.0,0,0.0,429,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,large_skew_or_low_score,reduce_side,step_back_gt1,edge_non_adverse,stale_latency_high,guarded_depth_fallback,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,8,6,798,12,0.015037593984962405,-92.10000000000582,30.49999999996847,30.49999999996847,0.5,0.0,0.3333333333333333,0,0.0,798,1.0,0,0.0,798,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,large_skew_or_low_score,reduce_side,step_back_gt1,edge_non_adverse,stale_latency_high,post_only_clean,churn_normal,coarsened_decision_visible_trigger,accepted_set,7,1,87,1,0.011494252873563218,,,,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
edge_latency_coarsened,large_skew_or_low_score,reduce_side,step_back_gt1,edge_non_adverse,stale_latency_high,post_only_clean,fast_cancel_churn,coarsened_decision_visible_trigger,accepted_set,8,0,380,0,0.0,,,,,,,0,0.0,380,1.0,0,0.0,380,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,large_skew_or_low_score,reduce_side,step_back_gt1,edge_non_adverse,stale_latency_high,post_only_clean,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,8,5,857,10,0.011668611435239206,-81.8333333333592,23.899999999979627,23.899999999979627,0.7,0.0,0.4,0,0.0,857,1.0,0,0.0,857,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,large_skew_or_low_score,reduce_side,step_back_gt1,edge_non_adverse,stale_latency_join_stale,guarded_depth_fallback,churn_normal,coarsened_decision_visible_trigger,accepted_set,6,0,32,0,0.0,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
edge_latency_coarsened,large_skew_or_low_score,reduce_side,step_back_gt1,edge_non_adverse,stale_latency_join_stale,guarded_depth_fallback,fast_cancel_churn,coarsened_decision_visible_trigger,accepted_set,7,2,77,2,0.025974025974025976,-134.00000000001455,14.499999999970896,14.499999999970896,1.0,0.0,1.0,0,0.0,77,1.0,0,0.0,77,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,large_skew_or_low_score,reduce_side,step_back_gt1,edge_non_adverse,stale_latency_join_stale,guarded_depth_fallback,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,8,1,82,2,0.024390243902439025,-68.49999999998545,51.999999999970896,51.999999999970896,0.5,0.0,0.5,0,0.0,82,1.0,0,0.0,82,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,large_skew_or_low_score,reduce_side,touch,edge_non_adverse,market_view_usable,clamped,churn_normal,coarsened_decision_visible_trigger,accepted_set,2,0,3,0,0.0,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
edge_latency_coarsened,large_skew_or_low_score,reduce_side,touch,edge_non_adverse,market_view_usable,clamped,fast_cancel_churn,coarsened_decision_visible_trigger,accepted_set,1,0,1,0,0.0,,,,,,,0,0.0,1,1.0,0,0.0,1,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,large_skew_or_low_score,reduce_side,touch,edge_non_adverse,market_view_usable,clamped,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,6,0,52,0,0.0,,,,,,,0,0.0,52,1.0,0,0.0,52,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,large_skew_or_low_score,reduce_side,touch,edge_non_adverse,market_view_usable,guarded_depth_fallback,cancel_readd_pressure,coarsened_decision_visible_trigger,accepted_set,1,0,1,0,0.0,,,,,,,0,0.0,1,1.0,0,0.0,1,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,large_skew_or_low_score,reduce_side,touch,edge_non_adverse,market_view_usable,guarded_depth_fallback,fast_cancel_churn,coarsened_decision_visible_trigger,accepted_set,2,0,4,0,0.0,,,,,,,0,0.0,4,1.0,0,0.0,4,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,large_skew_or_low_score,reduce_side,touch,edge_non_adverse,market_view_usable,guarded_depth_fallback,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,8,7,186,13,0.06989247311827956,-75.19999999999709,-0.23076923076027575,-0.23076923076027575,0.38461538461538464,0.0,0.3076923076923077,0,0.0,186,1.0,0,0.0,186,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,large_skew_or_low_score,reduce_side,touch,edge_non_adverse,market_view_usable,post_only_clean,cancel_readd_pressure,coarsened_decision_visible_trigger,accepted_set,3,1,5,1,0.2,,0.5000000000291038,0.5000000000291038,1.0,0.0,1.0,0,0.0,5,1.0,0,0.0,5,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,large_skew_or_low_score,reduce_side,touch,edge_non_adverse,market_view_usable,post_only_clean,churn_normal,coarsened_decision_visible_trigger,accepted_set,8,4,60,8,0.13333333333333333,-188.4999999999612,0.49999999999272404,0.49999999999272404,0.375,0.0,0.625,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
edge_latency_coarsened,large_skew_or_low_score,reduce_side,touch,edge_non_adverse,market_view_usable,post_only_clean,fast_cancel_churn,coarsened_decision_visible_trigger,accepted_set,8,3,107,4,0.037383177570093455,1.4999999999781721,6.500000000050932,6.500000000050932,1.0,0.0,0.25,0,0.0,107,1.0,0,0.0,107,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
edge_latency_coarsened,large_skew_or_low_score,reduce_side,touch,edge_non_adverse,market_view_usable,post_only_clean,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,8,8,2240,169,0.07544642857142857,-93.37241379311007,1.0147928994070785,1.0147928994070785,0.40828402366863903,0.0,0.5266272189349113,0,0.0,2240,1.0,0,0.0,2240,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
