feature,outcome,horizon_ms,regime_bucket,row_count,eligible_min_rows,pearson_corr,high_z_minus_low_z_mean_effect,dominant_sign,threshold_met,outcome_unit
binance_top5_bid_qty,hyperliquid_mid_move_ticks,100,binance_vol_positive_high,455,true,0.06962973,16.58219623,positive,true,ticks
binance_top5_bid_qty,hyperliquid_mid_move_ticks,100,binance_vol_positive_low,456,true,0.10976804,10.6109517,positive,true,ticks
binance_top5_bid_qty,hyperliquid_mid_move_ticks,100,binance_vol_zero,2683,true,0.10301664,5.87426398,positive,true,ticks
binance_top5_bid_qty,hyperliquid_mid_move_ticks,100,vol_missing,1,false,0,0,none,false,ticks
binance_top5_bid_qty,hyperliquid_spread_change_ticks,100,binance_vol_positive_high,455,true,0.02195881,-1.85834958,negative,false,ticks
binance_top5_bid_qty,hyperliquid_spread_change_ticks,100,binance_vol_positive_low,456,true,-0.04939354,-3.1348637,negative,false,ticks
binance_top5_bid_qty,hyperliquid_spread_change_ticks,100,binance_vol_zero,2683,true,0.00598298,-0.20571781,negative,false,ticks
binance_top5_bid_qty,hyperliquid_spread_change_ticks,100,vol_missing,1,false,0,0,none,false,ticks
binance_top5_bid_qty,hyperliquid_top5_imbalance_change,100,binance_vol_positive_high,455,true,0.18861324,0.49663268,positive,true,unitless
binance_top5_bid_qty,hyperliquid_top5_imbalance_change,100,binance_vol_positive_low,456,true,0.25723628,0.38364419,positive,true,unitless
binance_top5_bid_qty,hyperliquid_top5_imbalance_change,100,binance_vol_zero,2683,true,0.11174014,0.12409191,positive,true,unitless
binance_top5_bid_qty,hyperliquid_top5_imbalance_change,100,vol_missing,1,false,0,0,none,false,unitless
binance_top5_bid_qty,hyperliquid_microprice_minus_mid_change_ticks,100,binance_vol_positive_high,455,true,0.05264422,3.23628806,positive,true,ticks
binance_top5_bid_qty,hyperliquid_microprice_minus_mid_change_ticks,100,binance_vol_positive_low,456,true,0.06658254,3.02110394,positive,true,ticks
binance_top5_bid_qty,hyperliquid_microprice_minus_mid_change_ticks,100,binance_vol_zero,2683,true,0.0453917,0.51883494,positive,false,ticks
binance_top5_bid_qty,hyperliquid_microprice_minus_mid_change_ticks,100,vol_missing,1,false,0,0,none,false,ticks
binance_top5_bid_qty,basis_mid_response_ticks,100,binance_vol_positive_high,455,true,0.10412635,18.24496426,positive,true,ticks
binance_top5_bid_qty,basis_mid_response_ticks,100,binance_vol_positive_low,456,true,0.09893659,20.81193209,positive,true,ticks
binance_top5_bid_qty,basis_mid_response_ticks,100,binance_vol_zero,2683,true,0.06410382,21.91804326,positive,true,ticks
binance_top5_bid_qty,basis_mid_response_ticks,100,vol_missing,1,false,0,0,none,false,ticks
binance_top5_bid_qty,basis_microprice_response_ticks,100,binance_vol_positive_high,455,true,0.10044001,16.15694865,positive,true,ticks
binance_top5_bid_qty,basis_microprice_response_ticks,100,binance_vol_positive_low,456,true,0.09696823,20.52209409,positive,true,ticks
binance_top5_bid_qty,basis_microprice_response_ticks,100,binance_vol_zero,2683,true,0.06059127,21.56078704,positive,true,ticks
binance_top5_bid_qty,basis_microprice_response_ticks,100,vol_missing,1,false,0,0,none,false,ticks
binance_top5_bid_qty,hyperliquid_mid_move_ticks,250,binance_vol_positive_high,455,true,0.06962973,16.58219623,positive,true,ticks
binance_top5_bid_qty,hyperliquid_mid_move_ticks,250,binance_vol_positive_low,456,true,0.10976804,10.6109517,positive,true,ticks
binance_top5_bid_qty,hyperliquid_mid_move_ticks,250,binance_vol_zero,2683,true,0.10301664,5.87426398,positive,true,ticks
binance_top5_bid_qty,hyperliquid_mid_move_ticks,250,vol_missing,1,false,0,0,none,false,ticks
binance_top5_bid_qty,hyperliquid_spread_change_ticks,250,binance_vol_positive_high,455,true,0.02195881,-1.85834958,negative,false,ticks
binance_top5_bid_qty,hyperliquid_spread_change_ticks,250,binance_vol_positive_low,456,true,-0.04939354,-3.1348637,negative,false,ticks
binance_top5_bid_qty,hyperliquid_spread_change_ticks,250,binance_vol_zero,2683,true,0.00598298,-0.20571781,negative,false,ticks
binance_top5_bid_qty,hyperliquid_spread_change_ticks,250,vol_missing,1,false,0,0,none,false,ticks
binance_top5_bid_qty,hyperliquid_top5_imbalance_change,250,binance_vol_positive_high,455,true,0.18861324,0.49663268,positive,true,unitless
binance_top5_bid_qty,hyperliquid_top5_imbalance_change,250,binance_vol_positive_low,456,true,0.25723628,0.38364419,positive,true,unitless
binance_top5_bid_qty,hyperliquid_top5_imbalance_change,250,binance_vol_zero,2683,true,0.11174014,0.12409191,positive,true,unitless
binance_top5_bid_qty,hyperliquid_top5_imbalance_change,250,vol_missing,1,false,0,0,none,false,unitless
binance_top5_bid_qty,hyperliquid_microprice_minus_mid_change_ticks,250,binance_vol_positive_high,455,true,0.05264422,3.23628806,positive,true,ticks
binance_top5_bid_qty,hyperliquid_microprice_minus_mid_change_ticks,250,binance_vol_positive_low,456,true,0.06658254,3.02110394,positive,true,ticks
binance_top5_bid_qty,hyperliquid_microprice_minus_mid_change_ticks,250,binance_vol_zero,2683,true,0.0453917,0.51883494,positive,false,ticks
binance_top5_bid_qty,hyperliquid_microprice_minus_mid_change_ticks,250,vol_missing,1,false,0,0,none,false,ticks
binance_top5_bid_qty,basis_mid_response_ticks,250,binance_vol_positive_high,455,true,0.10412635,18.24496426,positive,true,ticks
binance_top5_bid_qty,basis_mid_response_ticks,250,binance_vol_positive_low,456,true,0.09893659,20.81193209,positive,true,ticks
binance_top5_bid_qty,basis_mid_response_ticks,250,binance_vol_zero,2683,true,0.06410382,21.91804326,positive,true,ticks
binance_top5_bid_qty,basis_mid_response_ticks,250,vol_missing,1,false,0,0,none,false,ticks
binance_top5_bid_qty,basis_microprice_response_ticks,250,binance_vol_positive_high,455,true,0.10044001,16.15694865,positive,true,ticks
binance_top5_bid_qty,basis_microprice_response_ticks,250,binance_vol_positive_low,456,true,0.09696823,20.52209409,positive,true,ticks
binance_top5_bid_qty,basis_microprice_response_ticks,250,binance_vol_zero,2683,true,0.06059127,21.56078704,positive,true,ticks
binance_top5_bid_qty,basis_microprice_response_ticks,250,vol_missing,1,false,0,0,none,false,ticks
binance_top5_bid_qty,hyperliquid_mid_move_ticks,500,binance_vol_positive_high,455,true,0.06962973,16.58219623,positive,true,ticks
binance_top5_bid_qty,hyperliquid_mid_move_ticks,500,binance_vol_positive_low,456,true,0.10976804,10.6109517,positive,true,ticks
binance_top5_bid_qty,hyperliquid_mid_move_ticks,500,binance_vol_zero,2683,true,0.10301664,5.87426398,positive,true,ticks
binance_top5_bid_qty,hyperliquid_mid_move_ticks,500,vol_missing,1,false,0,0,none,false,ticks
binance_top5_bid_qty,hyperliquid_spread_change_ticks,500,binance_vol_positive_high,455,true,0.02195881,-1.85834958,negative,false,ticks
binance_top5_bid_qty,hyperliquid_spread_change_ticks,500,binance_vol_positive_low,456,true,-0.04939354,-3.1348637,negative,false,ticks
binance_top5_bid_qty,hyperliquid_spread_change_ticks,500,binance_vol_zero,2683,true,0.00598298,-0.20571781,negative,false,ticks
binance_top5_bid_qty,hyperliquid_spread_change_ticks,500,vol_missing,1,false,0,0,none,false,ticks
binance_top5_bid_qty,hyperliquid_top5_imbalance_change,500,binance_vol_positive_high,455,true,0.18861324,0.49663268,positive,true,unitless
binance_top5_bid_qty,hyperliquid_top5_imbalance_change,500,binance_vol_positive_low,456,true,0.25723628,0.38364419,positive,true,unitless
binance_top5_bid_qty,hyperliquid_top5_imbalance_change,500,binance_vol_zero,2683,true,0.11174014,0.12409191,positive,true,unitless
binance_top5_bid_qty,hyperliquid_top5_imbalance_change,500,vol_missing,1,false,0,0,none,false,unitless
binance_top5_bid_qty,hyperliquid_microprice_minus_mid_change_ticks,500,binance_vol_positive_high,455,true,0.05264422,3.23628806,positive,true,ticks
binance_top5_bid_qty,hyperliquid_microprice_minus_mid_change_ticks,500,binance_vol_positive_low,456,true,0.06658254,3.02110394,positive,true,ticks
binance_top5_bid_qty,hyperliquid_microprice_minus_mid_change_ticks,500,binance_vol_zero,2683,true,0.0453917,0.51883494,positive,false,ticks
binance_top5_bid_qty,hyperliquid_microprice_minus_mid_change_ticks,500,vol_missing,1,false,0,0,none,false,ticks
binance_top5_bid_qty,basis_mid_response_ticks,500,binance_vol_positive_high,455,true,0.10412635,18.24496426,positive,true,ticks
binance_top5_bid_qty,basis_mid_response_ticks,500,binance_vol_positive_low,456,true,0.09893659,20.81193209,positive,true,ticks
binance_top5_bid_qty,basis_mid_response_ticks,500,binance_vol_zero,2683,true,0.06410382,21.91804326,positive,true,ticks
binance_top5_bid_qty,basis_mid_response_ticks,500,vol_missing,1,false,0,0,none,false,ticks
binance_top5_bid_qty,basis_microprice_response_ticks,500,binance_vol_positive_high,455,true,0.10044001,16.15694865,positive,true,ticks
binance_top5_bid_qty,basis_microprice_response_ticks,500,binance_vol_positive_low,456,true,0.09696823,20.52209409,positive,true,ticks
binance_top5_bid_qty,basis_microprice_response_ticks,500,binance_vol_zero,2683,true,0.06059127,21.56078704,positive,true,ticks
binance_top5_bid_qty,basis_microprice_response_ticks,500,vol_missing,1,false,0,0,none,false,ticks
binance_top5_bid_qty,hyperliquid_mid_move_ticks,1000,binance_vol_positive_high,455,true,0.1412607,34.10006498,positive,true,ticks
binance_top5_bid_qty,hyperliquid_mid_move_ticks,1000,binance_vol_positive_low,456,true,0.21071093,31.10234338,positive,true,ticks
binance_top5_bid_qty,hyperliquid_mid_move_ticks,1000,binance_vol_zero,2682,true,0.14561826,13.1557347,positive,true,ticks
binance_top5_bid_qty,hyperliquid_mid_move_ticks,1000,vol_missing,1,false,0,0,none,false,ticks
binance_top5_bid_qty,hyperliquid_spread_change_ticks,1000,binance_vol_positive_high,455,true,0.04460148,3.8531514,positive,false,ticks
binance_top5_bid_qty,hyperliquid_spread_change_ticks,1000,binance_vol_positive_low,456,true,-0.0972791,-2.74031564,negative,true,ticks
binance_top5_bid_qty,hyperliquid_spread_change_ticks,1000,binance_vol_zero,2682,true,-0.00553744,-1.77657372,negative,false,ticks
binance_top5_bid_qty,hyperliquid_spread_change_ticks,1000,vol_missing,1,false,0,0,none,false,ticks
binance_top5_bid_qty,hyperliquid_top5_imbalance_change,1000,binance_vol_positive_high,455,true,0.27376879,0.95816032,positive,true,unitless
binance_top5_bid_qty,hyperliquid_top5_imbalance_change,1000,binance_vol_positive_low,456,true,0.41133357,0.83488657,positive,true,unitless
binance_top5_bid_qty,hyperliquid_top5_imbalance_change,1000,binance_vol_zero,2682,true,0.11759904,0.21387052,positive,true,unitless
binance_top5_bid_qty,hyperliquid_top5_imbalance_change,1000,vol_missing,1,false,0,0,none,false,unitless
binance_top5_bid_qty,hyperliquid_microprice_minus_mid_change_ticks,1000,binance_vol_positive_high,455,true,0.17235802,8.28659787,positive,true,ticks
binance_top5_bid_qty,hyperliquid_microprice_minus_mid_change_ticks,1000,binance_vol_positive_low,456,true,0.21937857,4.74568295,positive,true,ticks
binance_top5_bid_qty,hyperliquid_microprice_minus_mid_change_ticks,1000,binance_vol_zero,2682,true,0.06766742,1.17635876,positive,true,ticks
binance_top5_bid_qty,hyperliquid_microprice_minus_mid_change_ticks,1000,vol_missing,1,false,0,0,none,false,ticks
binance_top5_bid_qty,basis_mid_response_ticks,1000,binance_vol_positive_high,455,true,0.02336882,14.40773229,positive,false,ticks
binance_top5_bid_qty,basis_mid_response_ticks,1000,binance_vol_positive_low,456,true,0.02417513,13.68149211,positive,false,ticks
binance_top5_bid_qty,basis_mid_response_ticks,1000,binance_vol_zero,2682,true,0.05283164,32.8968254,positive,true,ticks
binance_top5_bid_qty,basis_mid_response_ticks,1000,vol_missing,1,false,0,0,none,false,ticks
binance_top5_bid_qty,basis_microprice_response_ticks,1000,binance_vol_positive_high,455,true,0.02058915,12.19883238,positive,false,ticks
binance_top5_bid_qty,basis_microprice_response_ticks,1000,binance_vol_positive_low,456,true,0.02220126,13.26575676,positive,false,ticks
binance_top5_bid_qty,basis_microprice_response_ticks,1000,binance_vol_zero,2682,true,0.04980446,32.37937543,positive,false,ticks
binance_top5_bid_qty,basis_microprice_response_ticks,1000,vol_missing,1,false,0,0,none,false,ticks
binance_top5_bid_qty,hyperliquid_mid_move_ticks,5000,binance_vol_positive_high,455,true,0.23540518,151.69590643,positive,true,ticks
binance_top5_bid_qty,hyperliquid_mid_move_ticks,5000,binance_vol_positive_low,454,true,0.23715947,85.48457088,positive,true,ticks
binance_top5_bid_qty,hyperliquid_mid_move_ticks,5000,binance_vol_zero,2676,true,0.13031194,79.19820183,positive,true,ticks
binance_top5_bid_qty,hyperliquid_mid_move_ticks,5000,vol_missing,1,false,0,0,none,false,ticks
binance_top5_bid_qty,hyperliquid_spread_change_ticks,5000,binance_vol_positive_high,455,true,0.01028565,-4.20402859,negative,false,ticks
binance_top5_bid_qty,hyperliquid_spread_change_ticks,5000,binance_vol_positive_low,454,true,-0.022526,-0.52555448,negative,false,ticks
binance_top5_bid_qty,hyperliquid_spread_change_ticks,5000,binance_vol_zero,2676,true,0.00136641,-0.39855072,negative,false,ticks
binance_top5_bid_qty,hyperliquid_spread_change_ticks,5000,vol_missing,1,false,0,0,none,false,ticks
binance_top5_bid_qty,hyperliquid_top5_imbalance_change,5000,binance_vol_positive_high,455,true,0.08120364,0.47164422,positive,true,unitless
binance_top5_bid_qty,hyperliquid_top5_imbalance_change,5000,binance_vol_positive_low,454,true,-0.07429197,-0.23064557,negative,true,unitless
binance_top5_bid_qty,hyperliquid_top5_imbalance_change,5000,binance_vol_zero,2676,true,-0.13314078,-0.30452678,negative,true,unitless
binance_top5_bid_qty,hyperliquid_top5_imbalance_change,5000,vol_missing,1,false,0,0,none,false,unitless
binance_top5_bid_qty,hyperliquid_microprice_minus_mid_change_ticks,5000,binance_vol_positive_high,455,true,0.05131343,2.56882165,positive,true,ticks
binance_top5_bid_qty,hyperliquid_microprice_minus_mid_change_ticks,5000,binance_vol_positive_low,454,true,-0.07968745,-1.58668749,negative,true,ticks
binance_top5_bid_qty,hyperliquid_microprice_minus_mid_change_ticks,5000,binance_vol_zero,2676,true,-0.07904434,-1.72941233,negative,true,ticks
binance_top5_bid_qty,hyperliquid_microprice_minus_mid_change_ticks,5000,vol_missing,1,false,0,0,none,false,ticks
binance_top5_bid_qty,basis_mid_response_ticks,5000,binance_vol_positive_high,455,true,-0.15620592,-61.66374269,negative,true,ticks
binance_top5_bid_qty,basis_mid_response_ticks,5000,binance_vol_positive_low,454,true,-0.25266916,-60.22299904,negative,true,ticks
binance_top5_bid_qty,basis_mid_response_ticks,5000,binance_vol_zero,2676,true,-0.03261328,7.81186259,positive,false,ticks
binance_top5_bid_qty,basis_mid_response_ticks,5000,vol_missing,1,false,0,0,none,false,ticks
binance_top5_bid_qty,basis_microprice_response_ticks,5000,binance_vol_positive_high,455,true,-0.15824387,-64.02115113,negative,true,ticks
binance_top5_bid_qty,basis_microprice_response_ticks,5000,binance_vol_positive_low,454,true,-0.2547963,-60.94913094,negative,true,ticks
binance_top5_bid_qty,basis_microprice_response_ticks,5000,binance_vol_zero,2676,true,-0.03467941,7.11493748,positive,false,ticks
binance_top5_bid_qty,basis_microprice_response_ticks,5000,vol_missing,1,false,0,0,none,false,ticks
binance_top5_bid_qty,hyperliquid_mid_move_ticks,10000,binance_vol_positive_high,453,true,0.20589361,159.7108512,positive,true,ticks
binance_top5_bid_qty,hyperliquid_mid_move_ticks,10000,binance_vol_positive_low,453,true,0.12313153,71.48699562,positive,true,ticks
binance_top5_bid_qty,hyperliquid_mid_move_ticks,10000,binance_vol_zero,2669,true,0.05524369,73.65546977,positive,true,ticks
binance_top5_bid_qty,hyperliquid_mid_move_ticks,10000,vol_missing,1,false,0,0,none,false,ticks
binance_top5_bid_qty,hyperliquid_spread_change_ticks,10000,binance_vol_positive_high,453,true,0.04040891,-1.48148148,negative,false,ticks
binance_top5_bid_qty,hyperliquid_spread_change_ticks,10000,binance_vol_positive_low,453,true,0.0370025,0.21998055,positive,false,ticks
binance_top5_bid_qty,hyperliquid_spread_change_ticks,10000,binance_vol_zero,2669,true,0.00505429,-0.55668427,negative,false,ticks
binance_top5_bid_qty,hyperliquid_spread_change_ticks,10000,vol_missing,1,false,0,0,none,false,ticks
binance_top5_bid_qty,hyperliquid_top5_imbalance_change,10000,binance_vol_positive_high,453,true,0.00567259,0.06607006,positive,false,unitless
binance_top5_bid_qty,hyperliquid_top5_imbalance_change,10000,binance_vol_positive_low,453,true,-0.14806563,-0.43662418,negative,true,unitless
binance_top5_bid_qty,hyperliquid_top5_imbalance_change,10000,binance_vol_zero,2669,true,-0.20881639,-0.66053364,negative,true,unitless
binance_top5_bid_qty,hyperliquid_top5_imbalance_change,10000,vol_missing,1,false,0,0,none,false,unitless
binance_top5_bid_qty,hyperliquid_microprice_minus_mid_change_ticks,10000,binance_vol_positive_high,453,true,-0.00182679,1.20183795,positive,false,ticks
binance_top5_bid_qty,hyperliquid_microprice_minus_mid_change_ticks,10000,binance_vol_positive_low,453,true,-0.09827929,-2.70005347,negative,true,ticks
binance_top5_bid_qty,hyperliquid_microprice_minus_mid_change_ticks,10000,binance_vol_zero,2669,true,-0.14054776,-3.71202262,negative,true,ticks
binance_top5_bid_qty,hyperliquid_microprice_minus_mid_change_ticks,10000,vol_missing,1,false,0,0,none,false,ticks
binance_top5_bid_qty,basis_mid_response_ticks,10000,binance_vol_positive_high,453,true,-0.15727942,-50.14619883,negative,true,ticks
binance_top5_bid_qty,basis_mid_response_ticks,10000,binance_vol_positive_low,453,true,-0.23188185,-64.75170151,negative,true,ticks
binance_top5_bid_qty,basis_mid_response_ticks,10000,binance_vol_zero,2669,true,-0.10789025,-25.14876518,negative,true,ticks
binance_top5_bid_qty,basis_mid_response_ticks,10000,vol_missing,1,false,0,0,none,false,ticks
binance_top5_bid_qty,basis_microprice_response_ticks,10000,binance_vol_positive_high,453,true,-0.15921744,-52.5467513,negative,true,ticks
binance_top5_bid_qty,basis_microprice_response_ticks,10000,binance_vol_positive_low,453,true,-0.23395104,-65.63308672,negative,true,ticks
binance_top5_bid_qty,basis_microprice_response_ticks,10000,binance_vol_zero,2669,true,-0.10970132,-25.9251987,negative,true,ticks
binance_top5_bid_qty,basis_microprice_response_ticks,10000,vol_missing,1,false,0,0,none,false,ticks
binance_top5_ask_qty,hyperliquid_mid_move_ticks,100,binance_vol_positive_high,455,true,-0.07011428,0,negative,false,ticks
binance_top5_ask_qty,hyperliquid_mid_move_ticks,100,binance_vol_positive_low,456,true,-0.0133498,0,negative,false,ticks
binance_top5_ask_qty,hyperliquid_mid_move_ticks,100,binance_vol_zero,2683,true,0.00589081,0,positive,false,ticks
binance_top5_ask_qty,hyperliquid_mid_move_ticks,100,vol_missing,1,false,0,0,none,false,ticks
binance_top5_ask_qty,hyperliquid_spread_change_ticks,100,binance_vol_positive_high,455,true,0.16743742,0,positive,false,ticks
binance_top5_ask_qty,hyperliquid_spread_change_ticks,100,binance_vol_positive_low,456,true,0.00194618,0,positive,false,ticks
binance_top5_ask_qty,hyperliquid_spread_change_ticks,100,binance_vol_zero,2683,true,0.00201215,0,positive,false,ticks
binance_top5_ask_qty,hyperliquid_spread_change_ticks,100,vol_missing,1,false,0,0,none,false,ticks
binance_top5_ask_qty,hyperliquid_top5_imbalance_change,100,binance_vol_positive_high,455,true,-0.22498859,0,negative,false,unitless
binance_top5_ask_qty,hyperliquid_top5_imbalance_change,100,binance_vol_positive_low,456,true,-0.03476714,0,negative,false,unitless
binance_top5_ask_qty,hyperliquid_top5_imbalance_change,100,binance_vol_zero,2683,true,-0.01005591,0,negative,false,unitless
binance_top5_ask_qty,hyperliquid_top5_imbalance_change,100,vol_missing,1,false,0,0,none,false,unitless
binance_top5_ask_qty,hyperliquid_microprice_minus_mid_change_ticks,100,binance_vol_positive_high,455,true,-0.30254841,0,negative,false,ticks
binance_top5_ask_qty,hyperliquid_microprice_minus_mid_change_ticks,100,binance_vol_positive_low,456,true,-0.02125986,0,negative,false,ticks
binance_top5_ask_qty,hyperliquid_microprice_minus_mid_change_ticks,100,binance_vol_zero,2683,true,-0.00105192,0,negative,false,ticks
binance_top5_ask_qty,hyperliquid_microprice_minus_mid_change_ticks,100,vol_missing,1,false,0,0,none,false,ticks
binance_top5_ask_qty,basis_mid_response_ticks,100,binance_vol_positive_high,455,true,0.00020234,0,positive,false,ticks
binance_top5_ask_qty,basis_mid_response_ticks,100,binance_vol_positive_low,456,true,-0.01472616,0,negative,false,ticks
binance_top5_ask_qty,basis_mid_response_ticks,100,binance_vol_zero,2683,true,-0.01582738,0,negative,false,ticks
binance_top5_ask_qty,basis_mid_response_ticks,100,vol_missing,1,false,0,0,none,false,ticks
binance_top5_ask_qty,basis_microprice_response_ticks,100,binance_vol_positive_high,455,true,0.00193919,0,positive,false,ticks
binance_top5_ask_qty,basis_microprice_response_ticks,100,binance_vol_positive_low,456,true,-0.01445247,0,negative,false,ticks
binance_top5_ask_qty,basis_microprice_response_ticks,100,binance_vol_zero,2683,true,-0.01543739,0,negative,false,ticks
binance_top5_ask_qty,basis_microprice_response_ticks,100,vol_missing,1,false,0,0,none,false,ticks
binance_top5_ask_qty,hyperliquid_mid_move_ticks,250,binance_vol_positive_high,455,true,-0.07011428,0,negative,false,ticks
binance_top5_ask_qty,hyperliquid_mid_move_ticks,250,binance_vol_positive_low,456,true,-0.0133498,0,negative,false,ticks
binance_top5_ask_qty,hyperliquid_mid_move_ticks,250,binance_vol_zero,2683,true,0.00589081,0,positive,false,ticks
binance_top5_ask_qty,hyperliquid_mid_move_ticks,250,vol_missing,1,false,0,0,none,false,ticks
binance_top5_ask_qty,hyperliquid_spread_change_ticks,250,binance_vol_positive_high,455,true,0.16743742,0,positive,false,ticks
binance_top5_ask_qty,hyperliquid_spread_change_ticks,250,binance_vol_positive_low,456,true,0.00194618,0,positive,false,ticks
binance_top5_ask_qty,hyperliquid_spread_change_ticks,250,binance_vol_zero,2683,true,0.00201215,0,positive,false,ticks
binance_top5_ask_qty,hyperliquid_spread_change_ticks,250,vol_missing,1,false,0,0,none,false,ticks
binance_top5_ask_qty,hyperliquid_top5_imbalance_change,250,binance_vol_positive_high,455,true,-0.22498859,0,negative,false,unitless
binance_top5_ask_qty,hyperliquid_top5_imbalance_change,250,binance_vol_positive_low,456,true,-0.03476714,0,negative,false,unitless
binance_top5_ask_qty,hyperliquid_top5_imbalance_change,250,binance_vol_zero,2683,true,-0.01005591,0,negative,false,unitless
binance_top5_ask_qty,hyperliquid_top5_imbalance_change,250,vol_missing,1,false,0,0,none,false,unitless
binance_top5_ask_qty,hyperliquid_microprice_minus_mid_change_ticks,250,binance_vol_positive_high,455,true,-0.30254841,0,negative,false,ticks
binance_top5_ask_qty,hyperliquid_microprice_minus_mid_change_ticks,250,binance_vol_positive_low,456,true,-0.02125986,0,negative,false,ticks
binance_top5_ask_qty,hyperliquid_microprice_minus_mid_change_ticks,250,binance_vol_zero,2683,true,-0.00105192,0,negative,false,ticks
binance_top5_ask_qty,hyperliquid_microprice_minus_mid_change_ticks,250,vol_missing,1,false,0,0,none,false,ticks
binance_top5_ask_qty,basis_mid_response_ticks,250,binance_vol_positive_high,455,true,0.00020234,0,positive,false,ticks
binance_top5_ask_qty,basis_mid_response_ticks,250,binance_vol_positive_low,456,true,-0.01472616,0,negative,false,ticks
binance_top5_ask_qty,basis_mid_response_ticks,250,binance_vol_zero,2683,true,-0.01582738,0,negative,false,ticks
binance_top5_ask_qty,basis_mid_response_ticks,250,vol_missing,1,false,0,0,none,false,ticks
binance_top5_ask_qty,basis_microprice_response_ticks,250,binance_vol_positive_high,455,true,0.00193919,0,positive,false,ticks
binance_top5_ask_qty,basis_microprice_response_ticks,250,binance_vol_positive_low,456,true,-0.01445247,0,negative,false,ticks
binance_top5_ask_qty,basis_microprice_response_ticks,250,binance_vol_zero,2683,true,-0.01543739,0,negative,false,ticks
binance_top5_ask_qty,basis_microprice_response_ticks,250,vol_missing,1,false,0,0,none,false,ticks
binance_top5_ask_qty,hyperliquid_mid_move_ticks,500,binance_vol_positive_high,455,true,-0.07011428,0,negative,false,ticks
binance_top5_ask_qty,hyperliquid_mid_move_ticks,500,binance_vol_positive_low,456,true,-0.0133498,0,negative,false,ticks
binance_top5_ask_qty,hyperliquid_mid_move_ticks,500,binance_vol_zero,2683,true,0.00589081,0,positive,false,ticks
binance_top5_ask_qty,hyperliquid_mid_move_ticks,500,vol_missing,1,false,0,0,none,false,ticks
binance_top5_ask_qty,hyperliquid_spread_change_ticks,500,binance_vol_positive_high,455,true,0.16743742,0,positive,false,ticks
binance_top5_ask_qty,hyperliquid_spread_change_ticks,500,binance_vol_positive_low,456,true,0.00194618,0,positive,false,ticks
binance_top5_ask_qty,hyperliquid_spread_change_ticks,500,binance_vol_zero,2683,true,0.00201215,0,positive,false,ticks
binance_top5_ask_qty,hyperliquid_spread_change_ticks,500,vol_missing,1,false,0,0,none,false,ticks
binance_top5_ask_qty,hyperliquid_top5_imbalance_change,500,binance_vol_positive_high,455,true,-0.22498859,0,negative,false,unitless
binance_top5_ask_qty,hyperliquid_top5_imbalance_change,500,binance_vol_positive_low,456,true,-0.03476714,0,negative,false,unitless
binance_top5_ask_qty,hyperliquid_top5_imbalance_change,500,binance_vol_zero,2683,true,-0.01005591,0,negative,false,unitless
binance_top5_ask_qty,hyperliquid_top5_imbalance_change,500,vol_missing,1,false,0,0,none,false,unitless
binance_top5_ask_qty,hyperliquid_microprice_minus_mid_change_ticks,500,binance_vol_positive_high,455,true,-0.30254841,0,negative,false,ticks
binance_top5_ask_qty,hyperliquid_microprice_minus_mid_change_ticks,500,binance_vol_positive_low,456,true,-0.02125986,0,negative,false,ticks
binance_top5_ask_qty,hyperliquid_microprice_minus_mid_change_ticks,500,binance_vol_zero,2683,true,-0.00105192,0,negative,false,ticks
binance_top5_ask_qty,hyperliquid_microprice_minus_mid_change_ticks,500,vol_missing,1,false,0,0,none,false,ticks
binance_top5_ask_qty,basis_mid_response_ticks,500,binance_vol_positive_high,455,true,0.00020234,0,positive,false,ticks
binance_top5_ask_qty,basis_mid_response_ticks,500,binance_vol_positive_low,456,true,-0.01472616,0,negative,false,ticks
binance_top5_ask_qty,basis_mid_response_ticks,500,binance_vol_zero,2683,true,-0.01582738,0,negative,false,ticks
binance_top5_ask_qty,basis_mid_response_ticks,500,vol_missing,1,false,0,0,none,false,ticks
binance_top5_ask_qty,basis_microprice_response_ticks,500,binance_vol_positive_high,455,true,0.00193919,0,positive,false,ticks
binance_top5_ask_qty,basis_microprice_response_ticks,500,binance_vol_positive_low,456,true,-0.01445247,0,negative,false,ticks
binance_top5_ask_qty,basis_microprice_response_ticks,500,binance_vol_zero,2683,true,-0.01543739,0,negative,false,ticks
binance_top5_ask_qty,basis_microprice_response_ticks,500,vol_missing,1,false,0,0,none,false,ticks
binance_top5_ask_qty,hyperliquid_mid_move_ticks,1000,binance_vol_positive_high,455,true,-0.13717986,0,negative,false,ticks
binance_top5_ask_qty,hyperliquid_mid_move_ticks,1000,binance_vol_positive_low,456,true,-0.0137313,0,negative,false,ticks
binance_top5_ask_qty,hyperliquid_mid_move_ticks,1000,binance_vol_zero,2682,true,0.01877898,0,positive,false,ticks
binance_top5_ask_qty,hyperliquid_mid_move_ticks,1000,vol_missing,1,false,0,0,none,false,ticks
binance_top5_ask_qty,hyperliquid_spread_change_ticks,1000,binance_vol_positive_high,455,true,-0.01337434,0,negative,false,ticks
binance_top5_ask_qty,hyperliquid_spread_change_ticks,1000,binance_vol_positive_low,456,true,0.00301888,0,positive,false,ticks
binance_top5_ask_qty,hyperliquid_spread_change_ticks,1000,binance_vol_zero,2682,true,0.00189567,0,positive,false,ticks
binance_top5_ask_qty,hyperliquid_spread_change_ticks,1000,vol_missing,1,false,0,0,none,false,ticks
