capture_id,research_date,role,side,cross_ts_ns,detect_ts_ns,detection_delay_ms,obi_at_detection,remaining_ms
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787541170400000000,1787541172600000000,2200,0.5878875016223939,5675700
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787541173100000000,1787541177300000000,4200,-0.6446398745819202,5671000
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787541188200000000,1787541189600000000,1400,0.7980944691282716,5658700
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787541252700000000,1787541253600000000,900,-0.812142037599698,5594700
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787541266800000000,1787541267700000000,900,0.8399999926586152,5580600
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787541271300000000,1787541272800000000,1500,-0.9661987952514314,5575500
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787541296800000000,1787541298200000000,1400,0.6399460101234731,5550100
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787541303100000000,1787541304200000000,1100,-0.6873873901970411,5544100
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787541312100000000,1787541316600000000,4500,0.8183945738626723,5531700
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787541316700000000,1787541318200000000,1500,-0.9689618817261639,5530100
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787541380800000000,1787541382100000000,1300,0.9526305573198787,5466200
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787541405000000000,1787541406300000000,1300,-0.757789545755291,5442000
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787541440500000000,1787541441800000000,1300,0.7664294765508016,5406500
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787541449000000000,1787541450100000000,1100,-0.7782695431819077,5398200
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787541454300000000,1787541455200000000,900,0.6817679701750464,5393100
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787541496000000000,1787541497900000000,1900,-0.5744829855235574,5350400
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787541549200000000,1787541551900000000,2700,0.7164618367134951,5296400
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787541611000000000,1787541612900000000,1900,-0.5042412453493942,5235400
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787541634100000000,1787541635300000000,1200,0.6859273139204809,5213000
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787541650300000000,1787541654300000000,4000,-0.7975406300175097,5194000
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787541659600000000,1787541660900000000,1300,0.5741556493813871,5187400
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787541664500000000,1787541665800000000,1300,-0.669526301998593,5182500
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787541744000000000,1787541745400000000,1400,0.7967145748906042,5102900
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787541750000000000,1787541752100000000,2100,-0.8490909196237645,5096200
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787541757700000000,1787541759100000000,1400,0.8227967109003665,5089200
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787541837800000000,1787541839700000000,1900,-0.851923447857601,5008600
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787541845900000000,1787541848100000000,2200,0.6211429447792652,5000200
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787541896600000000,1787541897900000000,1300,-0.732119623376769,4950400
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787541905900000000,1787541907700000000,1800,0.7157170011030067,4940600
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787541983900000000,1787541985600000000,1700,-0.7462985139933093,4862700
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787541994800000000,1787541995700000000,900,0.6819736200290172,4852600
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787542079300000000,1787542083500000000,4200,-0.774427012953582,4764800
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787542095700000000,1787542096700000000,1000,0.933256618465862,4751600
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787542097800000000,1787542098700000000,900,-0.6206231980383424,4749600
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787542115700000000,1787542117300000000,1600,0.5693582067666173,4731000
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787542126700000000,1787542128800000000,2100,-0.7795382650634199,4719500
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787542157500000000,1787542159600000000,2100,0.5845434469942328,4688700
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787542196700000000,1787542200500000000,3800,-0.569675663617847,4647800
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787542244200000000,1787542245100000000,900,0.7562223645360805,4603200
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787542275500000000,1787542278900000000,3400,-0.5655228636362103,4569400
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787542314300000000,1787542315900000000,1600,0.5512943677152693,4532400
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787542322400000000,1787542323800000000,1400,-0.8728943291062418,4524500
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787542343900000000,1787542346600000000,2700,0.6138575587755065,4501700
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787542364000000000,1787542365100000000,1100,-0.5134805725252153,4483200
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787542394600000000,1787542396500000000,1900,0.8769230810085594,4451800
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787542479100000000,1787542480100000000,1000,-0.9795956216266845,4368200
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787542489800000000,1787542492000000000,2200,0.7021615827787631,4356300
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787542504000000000,1787542507200000000,3200,-0.5060665521584029,4341100
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787542518400000000,1787542521000000000,2600,0.8554855723492433,4327300
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787542521600000000,1787542523000000000,1400,-0.8508682318444188,4325300
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787542526500000000,1787542527900000000,1400,0.906308763087714,4320400
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787542555300000000,1787542556200000000,900,-0.8011049834983279,4292100
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787542567900000000,1787542568800000000,900,0.6345302379314007,4279500
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787542584600000000,1787542585500000000,900,-0.765889357302438,4262800
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787542592300000000,1787542593200000000,900,0.7983482327776815,4255100
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787542594600000000,1787542597800000000,3200,-0.8411714954241448,4250500
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787542606900000000,1787542609500000000,2600,0.7676731836636392,4238800
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787542618900000000,1787542619800000000,900,-0.7601986416555151,4228500
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787542648400000000,1787542649400000000,1000,0.7530220558989964,4198900
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787542677600000000,1787542682000000000,4400,-0.6688962999211028,4166300
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787542689000000000,1787542690500000000,1500,0.5830578414600643,4157800
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787542703100000000,1787542704100000000,1000,-0.6651795930391878,4144200
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787542704400000000,1787542705300000000,900,0.6652290987936269,4143000
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787542756200000000,1787542757100000000,900,-0.5138705503174271,4091200
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787542761600000000,1787542763700000000,2100,0.8847248530067416,4084600
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787542768800000000,1787542769700000000,900,-0.6636188703873618,4078600
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787542793000000000,1787542793900000000,900,0.6837729871635994,4054400
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787542795600000000,1787542796500000000,900,-0.7693699846772076,4051800
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787542818800000000,1787542820200000000,1400,0.9405034324148039,4028100
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787542820800000000,1787542821700000000,900,-0.9116454177984916,4026600
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787542824300000000,1787542826100000000,1800,0.9525238761410965,4022200
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787542839800000000,1787542840700000000,900,-0.5874755562569683,4007600
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787542846500000000,1787542847600000000,1100,0.9346097159494757,4000700
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787542853200000000,1787542855200000000,2000,-0.9059645348870091,3993100
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787542868100000000,1787542869100000000,1000,0.5954052493151945,3979200
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787542878300000000,1787542879200000000,900,-0.7443189669772277,3969100
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787542926100000000,1787542928100000000,2000,0.6613002161415552,3920200
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787542935000000000,1787542935900000000,900,-0.5697845836377988,3912400
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787542957000000000,1787542958300000000,1300,0.8551372089160001,3890000
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787542977100000000,1787542978000000000,900,-0.7098403637871602,3870300
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787542991400000000,1787542992300000000,900,0.6417112217439803,3856000
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787543009300000000,1787543011200000000,1900,-0.8943510106856991,3837100
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787543027400000000,1787543029100000000,1700,0.9328312590556987,3819200
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787543049700000000,1787543051000000000,1300,-0.8104440936737447,3797300
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787543068300000000,1787543069200000000,900,0.5522911824156821,3779100
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787543077900000000,1787543080300000000,2400,-0.6005970029005554,3768000
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787543140500000000,1787543146100000000,5600,0.8456350723690085,3702200
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787543163100000000,1787543167200000000,4100,-0.9502411792231985,3681100
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787543178200000000,1787543183900000000,5700,0.6862374090080413,3664400
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787543197900000000,1787543200200000000,2300,-0.6704626403645447,3648100
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787543200600000000,1787543201500000000,900,0.5519025912509573,3646800
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787543263900000000,1787543264800000000,900,-0.7487410592513449,3583500
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787543274000000000,1787543274900000000,900,0.6154419880010343,3573400
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787543297000000000,1787543298400000000,1400,-0.7059402502735427,3549900
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787543299700000000,1787543307900000000,8200,0.7203144733295613,3540400
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787543343900000000,1787543346300000000,2400,-0.8465963526898206,3502000
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787543383700000000,1787543385100000000,1400,0.747761956227417,3463200
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787543399000000000,1787543403300000000,4300,-0.6685243628215944,3445000
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787543413700000000,1787543414600000000,900,0.7498343222176599,3433700
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787543415200000000,1787543416100000000,900,-0.9418821632627743,3432200
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787543451900000000,1787543453800000000,1900,0.6700284334545793,3394500
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787543454400000000,1787543455400000000,1000,-0.6991287494126311,3392900
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787543483100000000,1787543484000000000,900,0.8252249588791346,3364300
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787543487600000000,1787543490100000000,2500,-0.5795405192233255,3358200
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787543499100000000,1787543500000000000,900,0.7534917923766465,3348300
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787543503600000000,1787543506100000000,2500,-0.5549966010778788,3342200
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787543511200000000,1787543512100000000,900,0.9285103473959178,3336200
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787543529900000000,1787543530900000000,1000,-0.9414881339116641,3317400
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787543537900000000,1787543539000000000,1100,0.5393013146189468,3309300
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787543539100000000,1787543541100000000,2000,-0.7347464736735725,3307200
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787543562200000000,1787543563200000000,1000,0.9010501709943338,3285100
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787543568100000000,1787543569000000000,900,-0.5821474804882458,3279300
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787543611600000000,1787543613200000000,1600,0.9049833904411723,3235100
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787543619200000000,1787543620200000000,1000,-0.8024078048948412,3228100
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787543656900000000,1787543657800000000,900,0.6275780903975768,3190500
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787543661000000000,1787543662000000000,1000,-0.5852505506422909,3186300
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787543663500000000,1787543664500000000,1000,0.7201692632639264,3183800
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787543675700000000,1787543677100000000,1400,-0.5623188212875192,3171200
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787543679200000000,1787543682300000000,3100,0.7343894410287093,3166000
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787543702500000000,1787543704300000000,1800,-0.739010468397998,3144000
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787543712100000000,1787543716100000000,4000,0.6077519338232792,3132200
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787543776300000000,1787543777500000000,1200,-0.657629736346972,3070800
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787543777800000000,1787543780200000000,2400,0.5058404551592068,3068100
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787543780900000000,1787543784000000000,3100,-0.6057433443900083,3064300
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787543784100000000,1787543785000000000,900,0.5803412263066037,3063300
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787543800400000000,1787543801400000000,1000,-0.8127268265263318,3046900
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787543808600000000,1787543810200000000,1600,0.6082790317257514,3038100
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787543811100000000,1787543813400000000,2300,-0.6842105652657681,3034900
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787543813700000000,1787543815600000000,1900,0.8318501201877234,3032700
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787543820000000000,1787543824400000000,4400,-0.5854818343919898,3023900
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787543833000000000,1787543834000000000,1000,0.8631145049609185,3014300
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787543864900000000,1787543866200000000,1300,-0.7450199076597728,2982100
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787543906700000000,1787543908900000000,2200,0.7061919642294918,2939400
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787543912100000000,1787543913000000000,900,-0.804651162880554,2935300
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787543977600000000,1787543979900000000,2300,0.7800565768190095,2868400
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787544001800000000,1787544004200000000,2400,-0.9288664547704246,2844100
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787544007400000000,1787544009100000000,1700,0.619843902964491,2839200
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787544031100000000,1787544032100000000,1000,-0.7420306965457665,2816200
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787544082300000000,1787544084100000000,1800,0.5272726878541789,2764200
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787544091400000000,1787544092300000000,900,-0.9370176003981552,2756000
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787544098900000000,1787544101000000000,2100,0.7012072314751147,2747300
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787544101100000000,1787544102000000000,900,-0.7112091278938949,2746300
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787544102300000000,1787544103700000000,1400,0.6458081637822702,2744600
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787544107800000000,1787544108800000000,1000,-0.6959459266759689,2739500
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787544113700000000,1787544114600000000,900,0.9736620894642188,2733700
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787544135100000000,1787544136900000000,1800,-0.5861509426841903,2711400
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787544143100000000,1787544144300000000,1200,0.5679180653765065,2704000
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787544145000000000,1787544146100000000,1100,-0.6684910092323744,2702200
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787544157900000000,1787544158800000000,900,0.8941084963607223,2689500
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787544171900000000,1787544174400000000,2500,-0.815090885254011,2673900
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787544178500000000,1787544179700000000,1200,0.7782340781831631,2668600
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787544184900000000,1787544189100000000,4200,-0.895569354659554,2659200
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787544197000000000,1787544197900000000,900,0.8229895208819537,2650400
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787544210400000000,1787544212200000000,1800,-0.6205852527806878,2636100
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787544213100000000,1787544214100000000,1000,0.6326825831476657,2634200
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787544250600000000,1787544254200000000,3600,-0.9403124288324044,2594100
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787544256100000000,1787544259400000000,3300,0.7817817908290722,2588900
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787544264700000000,1787544266800000000,2100,-0.7391114020848348,2581500
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787544281300000000,1787544282200000000,900,0.6141429689395657,2566100
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787544286000000000,1787544292100000000,6100,-0.5230244472592985,2556200
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787544303400000000,1787544305900000000,2500,0.6976938053013578,2542400
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787544310400000000,1787544316200000000,5800,-0.5650336499277191,2532100
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787544317000000000,1787544320500000000,3500,0.7851355914767735,2527800
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787544321800000000,1787544323800000000,2000,-0.8501567272537423,2524500
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787544347200000000,1787544348200000000,1000,0.548631585265188,2500100
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787544348600000000,1787544349900000000,1300,-0.6983799579324457,2498400
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787544365800000000,1787544366700000000,900,0.9189789136375214,2481600
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787544367600000000,1787544369800000000,2200,-0.5070534959489685,2478500
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787544389300000000,1787544393100000000,3800,0.7544077824278415,2455200
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787544395100000000,1787544396000000000,900,-0.7173486638188293,2452300
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787544397900000000,1787544399500000000,1600,0.9291819288293403,2448800
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787544403400000000,1787544408000000000,4600,-0.5725555514829311,2440300
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787544447700000000,1787544449600000000,1900,0.8206809181098613,2398700
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787544454000000000,1787544454900000000,900,-0.6060349583332761,2393400
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787544471800000000,1787544473400000000,1600,0.8237299707756026,2374900
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787544519900000000,1787544520800000000,900,0.5642214314098326,2327500
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787544531600000000,1787544535100000000,3500,-0.8158762388282567,2313200
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787544535800000000,1787544536700000000,900,0.920808297592493,2311600
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787544545600000000,1787544546500000000,900,-0.8617940239426561,2301800
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787544547200000000,1787544549500000000,2300,0.7769032937343482,2298800
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787544554000000000,1787544554900000000,900,-0.5793746556574217,2293400
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787544598100000000,1787544599100000000,1000,0.8329562503987721,2249200
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787544606900000000,1787544607800000000,900,-0.5868055146505969,2240500
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787544615400000000,1787544617100000000,1700,0.9230994163007231,2231200
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787544618700000000,1787544621500000000,2800,-0.7196752122701977,2226800
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787544622100000000,1787544623600000000,1500,0.7652933863274585,2224700
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787544627000000000,1787544627900000000,900,-0.692672344351048,2220400
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787544644500000000,1787544645500000000,1000,0.8069480037816779,2202800
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787544651100000000,1787544653300000000,2200,-0.5722801829448037,2195000
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787544661400000000,1787544662500000000,1100,0.523657620411907,2185800
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787544666200000000,1787544667100000000,900,-0.958070664183209,2181200
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787544676600000000,1787544677700000000,1100,0.6700620978611151,2170600
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787544695700000000,1787544696600000000,900,-0.5611897074715622,2151700
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787544704900000000,1787544705800000000,900,0.755073948621578,2142500
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787544710300000000,1787544712400000000,2100,-0.8032258028591208,2135900
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787544715100000000,1787544717800000000,2700,0.8834843787642529,2130500
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787544722700000000,1787544724000000000,1300,-0.8650585258405246,2124300
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787544724300000000,1787544729800000000,5500,0.5937445131690402,2118500
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,-1,1787544750500000000,1787544752800000000,2300,-0.8533015682400291,2095500
2026-08-24_aeee94c4bfe5,2026-08-24,historical_blocked_validation,1,1787544757700000000,1787544759800000000,2100,0.735624110772767,2088500
