row_id,sample_id,observed_regime,decision_id,action,block_reason,signal_status,signal_score,signal_abs_z,side,fair_mid_px,quote_px,edge_ticks,required_edge_ticks,quote_type,time_in_force,post_only,future_mid_move_ticks,signed_markout_ticks,adjusted_counterfactual_edge_ticks,source_age_bucket,basis_bucket,warning_bucket,order_endpoint_called,private_endpoint_called,credential_read
4258,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:4258,would_submit,,pass,1.07614306,1.07614306,buy,60787.93045722,60787,9.30457224,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_low,basis_high,False,False,False,False
4281,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:4281,would_submit,,pass,2.47803122,2.47803122,buy,60794.49121249,60793,14.91212488,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_mid,basis_high,True,False,False,False
4307,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:4307,would_submit,,pass,1.00692727,1.00692727,buy,60805.90277091,60805,9.02770908,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_high,basis_high,False,False,False,False
4308,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:4308,would_submit,,pass,1.04967076,1.04967076,buy,60805.9198683,60805,9.19868304,1.5,touch,Alo,True,20,20,18.5,binance_source_age_low,basis_high,False,False,False,False
4311,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:4311,would_submit,,pass,1.0099329,1.0099329,buy,60807.90397316,60807,9.0397316,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_low,basis_high,False,False,False,False
4312,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:4312,would_submit,,pass,1.06638625,1.06638625,buy,60807.9265545,60807,9.265545,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_high,basis_high,False,False,False,False
4328,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:4328,would_submit,,pass,-3.06421033,3.06421033,sell,60806.27431587,60808,17.25684132,1.5,touch,Alo,True,180,-180,-181.5,binance_source_age_mid,basis_high,True,False,False,False
4394,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:4394,would_submit,,pass,-1.08863987,1.08863987,sell,60791.06454405,60792,9.35455948,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_low,basis_mid,False,False,False,False
4550,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:4550,would_submit,,pass,1.01832634,1.01832634,buy,60800.90733054,60800,9.07330536,1.5,touch,Alo,True,80,80,78.5,binance_source_age_high,basis_high,False,False,False,False
4554,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:4554,would_submit,,pass,1.06178247,1.06178247,buy,60812.92471299,60812,9.24712988,1.5,touch,Alo,True,10,10,8.5,binance_source_age_mid,basis_mid,True,False,False,False
4569,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:4569,would_submit,,pass,1.08213453,1.08213453,buy,60813.93285381,60813,9.32853812,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_mid,basis_mid,True,False,False,False
4570,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:4570,would_submit,,pass,1.08582364,1.08582364,buy,60813.93432946,60813,9.34329456,1.5,touch,Alo,True,5,5,3.5,binance_source_age_mid,basis_mid,True,False,False,False
4571,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:4571,would_submit,,pass,1.08218296,1.08218296,buy,60813.93287318,60813,9.32873184,1.5,touch,Alo,True,5,5,3.5,binance_source_age_low,basis_high,False,False,False,False
4607,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:4607,would_submit,,pass,-1.04024431,1.04024431,sell,60796.08390228,60797,9.16097724,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_high,basis_mid,False,False,False,False
4608,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:4608,would_submit,,pass,-1.02694262,1.02694262,sell,60796.08922295,60797,9.10777048,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_mid,basis_mid,True,False,False,False
4609,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:4609,would_submit,,pass,-1.06601417,1.06601417,sell,60796.07359433,60797,9.26405668,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_high,basis_mid,False,False,False,False
4636,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:4636,would_submit,,pass,-1.07610329,1.07610329,sell,60802.06955868,60803,9.30441316,1.5,touch,Alo,True,-50,50,48.5,binance_source_age_high,basis_low,False,False,False,False
4651,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:4651,would_submit,,pass,-3.96106956,3.96106956,sell,60795.91557218,60798,20.84427824,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_high,basis_low,False,False,False,False
4724,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:4724,would_submit,,pass,-1.09455815,1.09455815,sell,60786.06217674,60787,9.3782326,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_low,basis_mid,False,False,False,False
4757,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:4757,would_submit,,pass,-1.03534319,1.03534319,sell,60774.08586272,60775,9.14137276,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_high,basis_mid,False,False,False,False
4803,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:4803,would_submit,,pass,-1.10957674,1.10957674,sell,60783.0561693,60784,9.43830696,1.5,touch,Alo,True,-70,70,68.5,binance_source_age_low,basis_low,False,False,False,False
4804,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:4804,would_submit,,pass,-1.15356097,1.15356097,sell,60783.03857561,60784,9.61424388,1.5,touch,Alo,True,-70,70,68.5,binance_source_age_high,basis_low,False,False,False,False
4828,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:4828,would_submit,,pass,-1.01609706,1.01609706,sell,60774.09356118,60775,9.06438824,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_low,basis_low,False,False,False,False
4829,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:4829,would_submit,,pass,-1.01708958,1.01708958,sell,60774.09316417,60775,9.06835832,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_low,basis_low,False,False,False,False
4830,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:4830,would_submit,,pass,-1.03059598,1.03059598,sell,60774.08776161,60775,9.12238392,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_high,basis_low,False,False,False,False
4831,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:4831,would_submit,,pass,-1.02622774,1.02622774,sell,60774.0895089,60775,9.10491096,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_mid,basis_low,True,False,False,False
4849,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:4849,would_submit,,pass,-6.78615899,6.78615899,sell,60815.7855364,60819,32.14463596,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_low,basis_low,False,False,False,False
4861,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:4861,would_submit,,pass,-3.95223706,3.95223706,sell,60759.91910518,60762,20.80894824,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_mid,basis_low,True,False,False,False
4968,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:4968,would_submit,,pass,-3.44313686,3.44313686,sell,60768.12274526,60770,18.77254744,1.5,touch,Alo,True,-80,80,78.5,binance_source_age_low,basis_low,False,False,False,False
5073,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:5073,would_submit,,pass,1.08982224,1.08982224,buy,60773.9359289,60773,9.35928896,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_high,basis_high,False,False,False,False
5084,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:5084,would_submit,,pass,1.04501649,1.04501649,buy,60782.9180066,60782,9.18006596,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_low,basis_high,False,False,False,False
5086,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:5086,would_submit,,pass,1.04366157,1.04366157,buy,60782.91746463,60782,9.17464628,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_high,basis_high,False,False,False,False
5092,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:5092,would_submit,,pass,1.03185799,1.03185799,buy,60786.9127432,60786,9.12743196,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_low,basis_mid,False,False,False,False
5096,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:5096,would_submit,,pass,1.01334899,1.01334899,buy,60786.9053396,60786,9.05339596,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_mid,basis_high,True,False,False,False
5097,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:5097,would_submit,,pass,1.01366737,1.01366737,buy,60786.90546695,60786,9.05466948,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_mid,basis_high,True,False,False,False
5130,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:5130,would_submit,,pass,-1.11716346,1.11716346,sell,60788.05313462,60789,9.46865384,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_low,basis_low,False,False,False,False
5157,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:5157,would_submit,,pass,1.04476559,1.04476559,buy,60788.91790624,60788,9.17906236,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_low,basis_high,False,False,False,False
5158,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:5158,would_submit,,pass,1.04427411,1.04427411,buy,60788.91770964,60788,9.17709644,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_mid,basis_high,True,False,False,False
5180,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:5180,would_submit,,pass,-1.03703817,1.03703817,sell,60788.08518473,60789,9.14815268,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_mid,basis_high,True,False,False,False
5181,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:5181,would_submit,,pass,-1.03997202,1.03997202,sell,60788.08401119,60789,9.15988808,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_low,basis_high,False,False,False,False
5182,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:5182,would_submit,,pass,-1.03527609,1.03527609,sell,60788.08588956,60789,9.14110436,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_mid,basis_high,True,False,False,False
5183,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:5183,would_submit,,pass,-1.03052118,1.03052118,sell,60788.08779153,60789,9.12208472,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_low,basis_high,False,False,False,False
5184,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:5184,would_submit,,pass,-1.02259585,1.02259585,sell,60788.09096166,60789,9.0903834,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_mid,basis_high,True,False,False,False
5185,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:5185,would_submit,,pass,-1.02033259,1.02033259,sell,60788.09186696,60789,9.08133036,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_high,basis_high,False,False,False,False
5186,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:5186,would_submit,,pass,-1.09255809,1.09255809,sell,60788.06297676,60789,9.37023236,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_mid,basis_high,True,False,False,False
5187,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:5187,would_submit,,pass,-1.09800699,1.09800699,sell,60788.0607972,60789,9.39202796,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_mid,basis_high,True,False,False,False
5188,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:5188,would_submit,,pass,-1.10651401,1.10651401,sell,60788.0573944,60789,9.42605604,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_low,basis_high,False,False,False,False
5189,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:5189,would_submit,,pass,-1.10534825,1.10534825,sell,60788.0578607,60789,9.421393,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_low,basis_high,False,False,False,False
5190,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:5190,would_submit,,pass,-1.13055381,1.13055381,sell,60788.04777848,60789,9.52221524,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_low,basis_high,False,False,False,False
5191,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:5191,would_submit,,pass,-1.12744351,1.12744351,sell,60788.0490226,60789,9.50977404,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_high,basis_high,False,False,False,False
5192,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:5192,would_submit,,pass,-1.13715548,1.13715548,sell,60788.04513781,60789,9.54862192,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_high,basis_high,False,False,False,False
5193,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:5193,would_submit,,pass,-1.1326392,1.1326392,sell,60788.04694432,60789,9.5305568,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_mid,basis_high,True,False,False,False
5194,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:5194,would_submit,,pass,-1.06587021,1.06587021,sell,60788.07365192,60789,9.26348084,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_mid,basis_high,True,False,False,False
5195,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:5195,would_submit,,pass,-1.03502938,1.03502938,sell,60788.08598825,60789,9.14011752,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_high,basis_high,False,False,False,False
5196,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:5196,would_submit,,pass,-1.03670506,1.03670506,sell,60788.08531798,60789,9.14682024,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_low,basis_high,False,False,False,False
5197,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:5197,would_submit,,pass,-1.0315371,1.0315371,sell,60788.08738516,60789,9.1261484,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_mid,basis_high,True,False,False,False
5198,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:5198,would_submit,,pass,-1.03920876,1.03920876,sell,60788.0843165,60789,9.15683504,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_mid,basis_high,True,False,False,False
5199,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:5199,would_submit,,pass,-1.05975876,1.05975876,sell,60788.0760965,60789,9.23903504,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_low,basis_high,False,False,False,False
5200,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:5200,would_submit,,pass,-1.07981911,1.07981911,sell,60788.06807236,60789,9.31927644,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_low,basis_high,False,False,False,False
5201,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:5201,would_submit,,pass,-1.07926318,1.07926318,sell,60788.06829473,60789,9.31705272,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_high,basis_high,False,False,False,False
5202,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:5202,would_submit,,pass,-1.06733,1.06733,sell,60788.073068,60789,9.26932,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_high,basis_high,False,False,False,False
5203,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:5203,would_submit,,pass,-1.06491196,1.06491196,sell,60788.07403522,60789,9.25964784,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_high,basis_high,False,False,False,False
5204,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:5204,would_submit,,pass,-1.07826938,1.07826938,sell,60788.06869225,60789,9.31307752,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_mid,basis_high,True,False,False,False
5205,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:5205,would_submit,,pass,-1.07826424,1.07826424,sell,60788.0686943,60789,9.31305696,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_low,basis_high,False,False,False,False
5206,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:5206,would_submit,,pass,-1.07998716,1.07998716,sell,60788.06800514,60789,9.31994864,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_low,basis_high,False,False,False,False
5210,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:5210,would_submit,,pass,-1.07813136,1.07813136,sell,60788.06874746,60789,9.31252544,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_low,basis_mid,False,False,False,False
5211,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:5211,would_submit,,pass,-3.59828281,3.59828281,sell,60787.06068688,60789,19.39313124,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_high,basis_low,False,False,False,False
5226,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:5226,would_submit,,pass,-2.02519313,2.02519313,sell,60787.68992275,60789,13.10077252,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_low,basis_low,False,False,False,False
5277,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:5277,would_submit,,pass,-1.02975877,1.02975877,sell,60768.08809649,60769,9.11903508,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_mid,basis_mid,True,False,False,False
5278,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:5278,would_submit,,pass,-1.01958166,1.01958166,sell,60768.09216734,60769,9.07832664,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_low,basis_mid,False,False,False,False
5279,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:5279,would_submit,,pass,-1.02350348,1.02350348,sell,60768.09059861,60769,9.09401392,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_low,basis_mid,False,False,False,False
5286,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:5286,would_submit,,pass,-1.11846265,1.11846265,sell,60768.05261494,60769,9.4738506,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_high,basis_mid,False,False,False,False
5321,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:5321,would_submit,,pass,1.01873634,1.01873634,buy,60771.90749454,60771,9.07494536,1.5,touch,Alo,True,10,10,8.5,binance_source_age_mid,basis_mid,True,False,False,False
5327,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:5327,would_submit,,pass,1.0668437,1.0668437,buy,60774.92673748,60774,9.2673748,1.5,touch,Alo,True,10,10,8.5,binance_source_age_mid,basis_mid,True,False,False,False
5356,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:5356,would_submit,,pass,-1.16290265,1.16290265,sell,60777.03483894,60778,9.6516106,1.5,touch,Alo,True,20,-20,-21.5,binance_source_age_low,basis_high,False,False,False,False
5358,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:5358,would_submit,,pass,-1.15177402,1.15177402,sell,60779.03929039,60780,9.60709608,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_mid,basis_low,True,False,False,False
5359,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:5359,would_submit,,pass,-1.03075528,1.03075528,sell,60779.08769789,60780,9.12302112,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_high,basis_low,False,False,False,False
5361,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:5361,would_submit,,pass,-1.00132589,1.00132589,sell,60779.09946964,60780,9.00530356,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_low,basis_low,False,False,False,False
5363,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:5363,would_submit,,pass,-1.10690707,1.10690707,sell,60779.05723717,60780,9.42762828,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_mid,basis_low,True,False,False,False
5364,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:5364,would_submit,,pass,-1.08226231,1.08226231,sell,60779.06709508,60780,9.32904924,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_low,basis_low,False,False,False,False
5416,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:5416,would_submit,,pass,-1.00985151,1.00985151,sell,60786.0960594,60787,9.03940604,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_low,basis_mid,False,False,False,False
5419,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:5419,would_submit,,pass,-1.1301805,1.1301805,sell,60786.0479278,60787,9.520722,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_high,basis_low,False,False,False,False
5420,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:5420,would_submit,,pass,-1.12872445,1.12872445,sell,60786.04851022,60787,9.5148978,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_mid,basis_low,True,False,False,False
5421,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:5421,would_submit,,pass,-1.1199482,1.1199482,sell,60786.05202072,60787,9.4797928,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_mid,basis_low,True,False,False,False
5436,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:5436,would_submit,,pass,-1.01945987,1.01945987,sell,60783.09221605,60784,9.07783948,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_low,basis_low,False,False,False,False
5442,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:5442,would_submit,,pass,1.06027982,1.06027982,buy,60783.92411193,60783,9.24111928,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_high,basis_low,False,False,False,False
5443,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:5443,would_submit,,pass,1.05832509,1.05832509,buy,60783.92333004,60783,9.23330036,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_high,basis_low,False,False,False,False
5444,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:5444,would_submit,,pass,1.0501937,1.0501937,buy,60783.92007748,60783,9.2007748,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_high,basis_low,False,False,False,False
5449,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:5449,would_submit,,pass,1.02353823,1.02353823,buy,60783.90941529,60783,9.09415292,1.5,touch,Alo,True,20,20,18.5,binance_source_age_high,basis_high,False,False,False,False
5454,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:5454,would_submit,,pass,1.03027884,1.03027884,buy,60785.91211154,60785,9.12111536,1.5,touch,Alo,True,20,20,18.5,binance_source_age_high,basis_high,False,False,False,False
5475,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:5475,would_submit,,pass,-4.20765133,4.20765133,sell,60792.81693947,60795,21.83060532,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_mid,basis_low,True,False,False,False
5500,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:5500,would_submit,,pass,3.79024341,3.79024341,buy,60786.01609736,60784,20.16097364,1.5,touch,Alo,True,10,10,8.5,binance_source_age_low,basis_high,False,False,False,False
5512,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:5512,would_submit,,pass,1.08111078,1.08111078,buy,60802.93244431,60802,9.32444312,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_mid,basis_low,True,False,False,False
5524,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:5524,would_submit,,pass,1.00207221,1.00207221,buy,60802.90082888,60802,9.00828884,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_low,basis_mid,False,False,False,False
5532,xemm_0627_t001_hlfast_utc17_b,normal_activity_liquidity,xemm_0627_t001_hlfast_utc17_b:5532,would_submit,,pass,1.03693042,1.03693042,buy,60802.91477217,60802,9.14772168,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_mid,basis_mid,True,False,False,False
